BP	SNP	CHR	P	chr
6700000	6750000	1	-0.007364	1
6750000	6800000	1	-0.020108	1
6800000	6850000	1	0.016509	1
6850000	6900000	1	-0.021220	1
6900000	6950000	1	0.009030	1
6950000	7000000	1	-0.006252	1
7000000	7050000	1	0.028339	1
7050000	7100000	1	0.011957	1
7100000	7150000	1	-0.003743	1
7150000	7200000	1	0.014590	1
7200000	7250000	1	0.008878	1
7250000	7300000	1	0.033922	1
7300000	7350000	1	0.024910	1
7350000	7400000	1	0.012232	1
7400000	7450000	1	0.044133	1
7450000	7500000	1	0.060403	1
7500000	7550000	1	0.126544	1
7550000	7600000	1	0.132172	1
7600000	7650000	1	0.183047	1
7650000	7700000	1	0.129167	1
7700000	7750000	1	0.131511	1
7750000	7800000	1	0.178581	1
7800000	7850000	1	0.042754	1
7850000	7900000	1	0.033583	1
7900000	7950000	1	0.069656	1
7950000	8000000	1	0.015292	1
8000000	8050000	1	0.273318	1
8050000	8100000	1	0.098670	1
8100000	8150000	1	0.262550	1
8150000	8200000	1	0.224658	1
8200000	8250000	1	0.060921	1
8250000	8300000	1	0.079920	1
8300000	8350000	1	0.069820	1
8350000	8400000	1	0.020013	1
8400000	8450000	1	0.063435	1
8450000	8500000	1	0.024086	1
8500000	8550000	1	0.160699	1
8550000	8600000	1	0.091620	1
8600000	8650000	1	0.072215	1
8650000	8700000	1	0.155575	1
8700000	8750000	1	0.110215	1
8750000	8800000	1	0.079727	1
8800000	8850000	1	0.048174	1
8850000	8900000	1	0.044779	1
8900000	8950000	1	0.095849	1
8950000	9000000	1	0.070443	1
9000000	9050000	1	0.021775	1
9050000	9100000	1	0.117442	1
9100000	9150000	1	0.109895	1
9150000	9200000	1	0.173093	1
9200000	9250000	1	0.077022	1
9250000	9300000	1	0.086789	1
9300000	9350000	1	0.095513	1
9350000	9400000	1	0.241206	1
9400000	9450000	1	0.060774	1
9450000	9500000	1	0.114537	1
9500000	9550000	1	0.050856	1
9550000	9600000	1	0.088412	1
9600000	9650000	1	0.116074	1
9650000	9700000	1	0.103097	1
9700000	9750000	1	0.113630	1
9750000	9800000	1	0.110552	1
9800000	9850000	1	0.167363	1
9850000	9900000	1	0.121390	1
9900000	9950000	1	0.093187	1
9950000	10000000	1	0.119194	1
10000000	10050000	1	0.076693	1
10050000	10100000	1	0.046446	1
10100000	10150000	1	0.026410	1
10150000	10200000	1	0.086189	1
10200000	10250000	1	0.176103	1
10250000	10300000	1	0.060722	1
10300000	10350000	1	0.089584	1
10350000	10400000	1	0.119042	1
10400000	10450000	1	0.234229	1
10450000	10500000	1	0.172000	1
10500000	10550000	1	0.158779	1
10550000	10600000	1	0.159919	1
10600000	10650000	1	0.077463	1
10650000	10700000	1	0.071211	1
10700000	10750000	1	0.374674	1
10750000	10800000	1	0.461709	1
10800000	10850000	1	0.174768	1
10850000	10900000	1	0.121760	1
10900000	10950000	1	0.120887	1
10950000	11000000	1	0.107768	1
11000000	11050000	1	0.140694	1
11050000	11100000	1	0.111909	1
11100000	11150000	1	0.159401	1
11150000	11200000	1	0.107978	1
11200000	11250000	1	0.151450	1
11250000	11300000	1	0.086478	1
11300000	11350000	1	0.104650	1
11350000	11400000	1	0.116948	1
11400000	11450000	1	0.189174	1
11450000	11500000	1	0.168891	1
11500000	11550000	1	0.121248	1
11550000	11600000	1	0.061930	1
11600000	11650000	1	0.131089	1
11650000	11700000	1	0.093001	1
11700000	11750000	1	0.054397	1
11750000	11800000	1	0.004454	1
11800000	11850000	1	0.021931	1
11850000	11900000	1	0.122834	1
11900000	11950000	1	0.137602	1
11950000	12000000	1	0.164551	1
12000000	12050000	1	0.245175	1
12050000	12100000	1	0.067540	1
12100000	12150000	1	0.051164	1
12150000	12200000	1	0.165183	1
12200000	12250000	1	0.143938	1
12250000	12300000	1	0.087736	1
12300000	12350000	1	0.089236	1
12350000	12400000	1	0.094202	1
12400000	12450000	1	0.073556	1
12450000	12500000	1	0.264018	1
12500000	12550000	1	0.244099	1
12550000	12600000	1	0.100045	1
12600000	12650000	1	0.042631	1
12650000	12700000	1	0.117351	1
12700000	12750000	1	0.117571	1
12750000	12800000	1	0.030831	1
12800000	12850000	1	0.005087	1
12850000	12900000	1	0.010976	1
12900000	12950000	1	0.112257	1
12950000	13000000	1	0.070995	1
13000000	13050000	1	0.031809	1
13050000	13100000	1	0.045287	1
13100000	13150000	1	0.107616	1
13150000	13200000	1	0.040254	1
13200000	13250000	1	-0.001324	1
13250000	13300000	1	0.033997	1
13300000	13350000	1	0.058978	1
13350000	13400000	1	0.064079	1
13400000	13450000	1	0.003013	1
13450000	13500000	1	0.020792	1
13500000	13550000	1	0.031550	1
13550000	13600000	1	0.006595	1
13600000	13650000	1	0.025158	1
13650000	13700000	1	0.003925	1
13700000	13750000	1	0.001836	1
13750000	13800000	1	0.016915	1
13800000	13850000	1	0.021681	1
13850000	13900000	1	0.005100	1
13900000	13950000	1	0.028350	1
13950000	14000000	1	0.022073	1
14000000	14050000	1	-0.023210	1
14050000	14100000	1	-0.035467	1
14100000	14150000	1	-0.013882	1
14150000	14200000	1	-0.037608	1
14200000	14250000	1	-0.045830	1
14250000	14300000	1	-0.036293	1
14300000	14350000	1	-0.035082	1
14350000	14400000	1	-0.048793	1
14400000	14450000	1	-0.041678	1
14450000	14500000	1	-0.035132	1
14500000	14550000	1	-0.040849	1
14550000	14600000	1	-0.040754	1
14600000	14650000	1	-0.047523	1
14650000	14700000	1	-0.035724	1
14700000	14750000	1	-0.063221	1
14750000	14800000	1	-0.082666	1
14800000	14850000	1	-0.079961	1
14850000	14900000	1	-0.030121	1
14900000	14950000	1	-0.062886	1
14950000	15000000	1	0.020342	1
15000000	15050000	1	0.027708	1
15050000	15100000	1	0.072571	1
15100000	15150000	1	0.012380	1
15150000	15200000	1	0.197396	1
15200000	15250000	1	0.194334	1
15250000	15300000	1	0.229635	1
15300000	15350000	1	0.173173	1
15350000	15400000	1	0.126207	1
15400000	15450000	1	0.166456	1
15450000	15500000	1	0.145279	1
15500000	15550000	1	0.213454	1
15550000	15600000	1	0.115186	1
15600000	15650000	1	0.113448	1
15650000	15700000	1	0.154465	1
15700000	15750000	1	0.145319	1
15750000	15800000	1	0.014313	1
15800000	15850000	1	0.279499	1
15850000	15900000	1	0.139772	1
15900000	15950000	1	0.058301	1
15950000	16000000	1	0.107702	1
16000000	16050000	1	0.021239	1
16050000	16100000	1	0.056549	1
16100000	16150000	1	0.001690	1
16150000	16200000	1	0.115891	1
16200000	16250000	1	0.237002	1
16250000	16300000	1	0.179542	1
16300000	16350000	1	0.188932	1
16350000	16400000	1	0.191259	1
16400000	16450000	1	0.112262	1
16450000	16500000	1	0.084639	1
16500000	16550000	1	0.158365	1
16550000	16600000	1	0.096692	1
16600000	16650000	1	0.168599	1
16650000	16700000	1	0.194023	1
16700000	16750000	1	0.044848	1
16750000	16800000	1	0.057454	1
16800000	16850000	1	0.034229	1
16850000	16900000	1	0.061547	1
16900000	16950000	1	0.092078	1
16950000	17000000	1	0.086789	1
17000000	17050000	1	0.216904	1
17050000	17100000	1	0.108079	1
17100000	17150000	1	0.180992	1
17150000	17200000	1	0.055172	1
17200000	17250000	1	0.056720	1
17250000	17300000	1	-0.003007	1
17300000	17350000	1	0.027155	1
17350000	17400000	1	0.119635	1
17400000	17450000	1	0.046110	1
17450000	17500000	1	0.123410	1
17500000	17550000	1	0.083847	1
17550000	17600000	1	0.301262	1
17600000	17650000	1	0.093583	1
17650000	17700000	1	0.190904	1
17700000	17750000	1	0.182138	1
17750000	17800000	1	0.144861	1
17800000	17850000	1	0.171402	1
17850000	17900000	1	0.260257	1
17900000	17950000	1	0.151816	1
17950000	18000000	1	0.068982	1
18000000	18050000	1	0.010474	1
18050000	18100000	1	0.126793	1
18100000	18150000	1	0.051877	1
18150000	18200000	1	0.045549	1
18200000	18250000	1	0.024686	1
18250000	18300000	1	0.020380	1
18300000	18350000	1	0.051461	1
18350000	18400000	1	0.073589	1
18400000	18450000	1	0.045489	1
18450000	18500000	1	0.142582	1
18500000	18550000	1	0.061509	1
18550000	18600000	1	0.159281	1
18600000	18650000	1	0.129628	1
18650000	18700000	1	0.174388	1
18700000	18750000	1	0.256482	1
18750000	18800000	1	0.059362	1
18800000	18850000	1	0.084815	1
18850000	18900000	1	0.109607	1
18900000	18950000	1	0.129123	1
18950000	19000000	1	0.101539	1
19000000	19050000	1	0.062933	1
19050000	19100000	1	0.187609	1
19100000	19150000	1	0.156396	1
19150000	19200000	1	0.130803	1
19200000	19250000	1	0.118173	1
19250000	19300000	1	0.245556	1
19300000	19350000	1	0.082886	1
19350000	19400000	1	-0.007597	1
19400000	19450000	1	0.010802	1
19450000	19500000	1	0.048041	1
19500000	19550000	1	0.025054	1
19550000	19600000	1	0.013898	1
19600000	19650000	1	-0.025165	1
19650000	19700000	1	-0.038660	1
19700000	19750000	1	-0.029312	1
19750000	19800000	1	-0.029621	1
19800000	19850000	1	-0.018728	1
19850000	19900000	1	-0.048013	1
19900000	19950000	1	0.063231	1
19950000	20000000	1	0.031673	1
20000000	20050000	1	0.051259	1
20050000	20100000	1	0.061103	1
20100000	20150000	1	0.044301	1
20150000	20200000	1	0.026245	1
20200000	20250000	1	0.015211	1
20250000	20300000	1	0.029758	1
20300000	20350000	1	0.042495	1
20350000	20400000	1	0.024556	1
20400000	20450000	1	-0.008612	1
20450000	20500000	1	0.040533	1
20500000	20550000	1	0.019070	1
20550000	20600000	1	0.026197	1
20600000	20650000	1	0.134762	1
20650000	20700000	1	0.117469	1
20700000	20750000	1	0.136349	1
20750000	20800000	1	0.095773	1
20800000	20850000	1	0.077499	1
20850000	20900000	1	0.056293	1
20900000	20950000	1	0.071663	1
20950000	21000000	1	0.107606	1
21000000	21050000	1	0.086991	1
21050000	21100000	1	0.089780	1
21100000	21150000	1	0.190675	1
21150000	21200000	1	0.162001	1
21200000	21250000	1	0.097869	1
21250000	21300000	1	0.155585	1
21300000	21350000	1	0.304840	1
21350000	21400000	1	0.465785	1
21400000	21450000	1	0.524057	1
21450000	21500000	1	0.315873	1
21500000	21550000	1	0.052446	1
21550000	21600000	1	0.180739	1
21600000	21650000	1	0.448741	1
21650000	21700000	1	0.195103	1
21700000	21750000	1	0.091242	1
21750000	21800000	1	0.166783	1
21800000	21850000	1	0.211837	1
21850000	21900000	1	0.097155	1
21900000	21950000	1	0.267899	1
21950000	22000000	1	0.206569	1
22000000	22050000	1	0.133835	1
22050000	22100000	1	0.144347	1
22100000	22150000	1	0.188321	1
22150000	22200000	1	0.217017	1
22200000	22250000	1	0.208848	1
22250000	22300000	1	0.187337	1
22300000	22350000	1	0.142008	1
22350000	22400000	1	0.091776	1
22400000	22450000	1	0.083392	1
22450000	22500000	1	0.123810	1
22500000	22550000	1	0.038621	1
22550000	22600000	1	0.042155	1
22600000	22650000	1	0.135891	1
22650000	22700000	1	0.311598	1
22700000	22750000	1	0.346973	1
22750000	22800000	1	0.073367	1
22800000	22850000	1	0.157603	1
22850000	22900000	1	0.103630	1
22900000	22950000	1	0.203575	1
22950000	23000000	1	0.188246	1
23000000	23050000	1	0.169018	1
23050000	23100000	1	0.224380	1
23100000	23150000	1	0.221500	1
23150000	23200000	1	0.229496	1
23200000	23250000	1	0.203422	1
23250000	23300000	1	0.275163	1
23300000	23350000	1	0.186635	1
23350000	23400000	1	0.279982	1
23400000	23450000	1	0.108747	1
23450000	23500000	1	0.087797	1
23500000	23550000	1	0.145826	1
23550000	23600000	1	0.202661	1
23600000	23650000	1	0.281689	1
23650000	23700000	1	0.303147	1
23700000	23750000	1	0.153392	1
23750000	23800000	1	0.191031	1
23800000	23850000	1	0.125042	1
23850000	23900000	1	0.129060	1
23900000	23950000	1	0.165025	1
23950000	24000000	1	0.195550	1
24000000	24050000	1	0.193671	1
24050000	24100000	1	0.182648	1
24100000	24150000	1	0.239956	1
24150000	24200000	1	0.192235	1
24200000	24250000	1	0.179955	1
24250000	24300000	1	0.223474	1
24300000	24350000	1	0.202252	1
24350000	24400000	1	0.185365	1
24400000	24450000	1	0.233193	1
24450000	24500000	1	0.212282	1
24500000	24550000	1	0.185431	1
24550000	24600000	1	0.186432	1
24600000	24650000	1	0.270274	1
24650000	24700000	1	0.267676	1
24700000	24750000	1	-0.006400	1
24750000	24800000	1	0.092075	1
24800000	24850000	1	0.117904	1
24850000	24900000	1	0.180773	1
24900000	24950000	1	0.034867	1
24950000	25000000	1	0.192898	1
25000000	25050000	1	0.205397	1
25050000	25100000	1	0.264578	1
25100000	25150000	1	0.209002	1
25150000	25200000	1	0.141180	1
25200000	25250000	1	0.209592	1
25250000	25300000	1	0.171244	1
25300000	25350000	1	0.198612	1
25350000	25400000	1	0.208921	1
25400000	25450000	1	0.183570	1
25450000	25500000	1	0.143206	1
25500000	25550000	1	0.113035	1
25550000	25600000	1	0.133875	1
25600000	25650000	1	0.212813	1
25650000	25700000	1	0.351822	1
25700000	25750000	1	0.016469	1
25750000	25800000	1	0.120713	1
25800000	25850000	1	0.061448	1
25850000	25900000	1	0.030086	1
25900000	25950000	1	0.023942	1
25950000	26000000	1	0.030236	1
26000000	26050000	1	0.108680	1
26050000	26100000	1	0.050257	1
26100000	26150000	1	0.043711	1
26150000	26200000	1	0.051375	1
26200000	26250000	1	0.026741	1
26250000	26300000	1	0.113357	1
26300000	26350000	1	0.228902	1
26350000	26400000	1	0.078397	1
26400000	26450000	1	0.106144	1
26450000	26500000	1	0.106917	1
26500000	26550000	1	0.043146	1
26550000	26600000	1	0.070462	1
26600000	26650000	1	0.170083	1
26650000	26700000	1	0.083878	1
26700000	26750000	1	0.122932	1
26750000	26800000	1	0.082867	1
26800000	26850000	1	0.109451	1
26850000	26900000	1	0.059259	1
26900000	26950000	1	0.160255	1
26950000	27000000	1	0.180432	1
27000000	27050000	1	0.200448	1
27050000	27100000	1	0.073389	1
27100000	27150000	1	0.209527	1
27150000	27200000	1	0.137429	1
27200000	27250000	1	0.179727	1
27250000	27300000	1	0.231572	1
27300000	27350000	1	0.369169	1
27350000	27400000	1	0.317063	1
27400000	27450000	1	0.250745	1
27450000	27500000	1	0.327484	1
27500000	27550000	1	0.287708	1
27550000	27600000	1	0.245535	1
27600000	27650000	1	0.268325	1
27650000	27700000	1	0.210484	1
27700000	27750000	1	0.237825	1
27750000	27800000	1	0.309587	1
27800000	27850000	1	0.229623	1
27850000	27900000	1	0.046895	1
27900000	27950000	1	0.045328	1
27950000	28000000	1	0.049427	1
28000000	28050000	1	0.046968	1
28050000	28100000	1	0.205950	1
28100000	28150000	1	0.292657	1
28150000	28200000	1	0.303142	1
28200000	28250000	1	0.239775	1
28250000	28300000	1	0.172501	1
28300000	28350000	1	0.135005	1
28350000	28400000	1	0.101276	1
28400000	28450000	1	0.171910	1
28450000	28500000	1	0.135795	1
28500000	28550000	1	0.213422	1
28550000	28600000	1	0.214470	1
28600000	28650000	1	0.157318	1
28650000	28700000	1	0.189853	1
28700000	28750000	1	0.318243	1
28750000	28800000	1	0.220172	1
28800000	28850000	1	0.236030	1
28850000	28900000	1	0.242617	1
28900000	28950000	1	0.300906	1
28950000	29000000	1	0.151840	1
29000000	29050000	1	0.223278	1
29050000	29100000	1	0.185381	1
29100000	29150000	1	0.192831	1
29150000	29200000	1	0.164883	1
29200000	29250000	1	0.122708	1
29250000	29300000	1	0.185644	1
29300000	29350000	1	0.138004	1
29350000	29400000	1	0.075937	1
29400000	29450000	1	0.064983	1
29450000	29500000	1	0.054938	1
29500000	29550000	1	0.060194	1
29550000	29600000	1	0.052260	1
29600000	29650000	1	0.051830	1
29650000	29700000	1	0.049239	1
29700000	29750000	1	0.138951	1
29750000	29800000	1	0.175778	1
29800000	29850000	1	0.167413	1
29850000	29900000	1	0.109927	1
29900000	29950000	1	0.147375	1
29950000	30000000	1	0.182884	1
30000000	30050000	1	0.089535	1
30050000	30100000	1	0.120794	1
30100000	30150000	1	0.080325	1
30150000	30200000	1	0.041011	1
30200000	30250000	1	0.110763	1
30250000	30300000	1	0.126141	1
30300000	30350000	1	0.254942	1
30350000	30400000	1	0.337613	1
30400000	30450000	1	-0.028088	1
30450000	30500000	1	0.052825	1
30500000	30550000	1	0.054774	1
30550000	30600000	1	0.176970	1
30600000	30650000	1	0.142075	1
30650000	30700000	1	0.081810	1
30700000	30750000	1	0.203191	1
30750000	30800000	1	0.215429	1
30800000	30850000	1	0.314147	1
30850000	30900000	1	0.295873	1
30900000	30950000	1	0.315381	1
30950000	31000000	1	0.424663	1
31000000	31050000	1	0.320138	1
31050000	31100000	1	0.138483	1
31100000	31150000	1	0.164164	1
31150000	31200000	1	0.163550	1
31200000	31250000	1	0.201684	1
31250000	31300000	1	0.117350	1
31300000	31350000	1	0.067351	1
31350000	31400000	1	0.112170	1
31400000	31450000	1	0.198726	1
31450000	31500000	1	0.219912	1
31500000	31550000	1	0.178330	1
31550000	31600000	1	0.170934	1
31600000	31650000	1	0.267395	1
31650000	31700000	1	0.269477	1
31700000	31750000	1	0.293304	1
31750000	31800000	1	0.310686	1
31800000	31850000	1	0.187128	1
31850000	31900000	1	0.148640	1
31900000	31950000	1	0.189431	1
31950000	32000000	1	0.280019	1
32000000	32050000	1	0.180583	1
32050000	32100000	1	0.106490	1
32100000	32150000	1	0.159814	1
32150000	32200000	1	0.251801	1
32200000	32250000	1	0.123534	1
32250000	32300000	1	0.127317	1
32300000	32350000	1	0.082858	1
32350000	32400000	1	0.373814	1
32400000	32450000	1	0.430432	1
32450000	32500000	1	0.395004	1
32500000	32550000	1	0.309230	1
32550000	32600000	1	0.347895	1
32600000	32650000	1	0.242316	1
32650000	32700000	1	0.240030	1
32700000	32750000	1	0.129763	1
32750000	32800000	1	0.349696	1
32800000	32850000	1	0.147050	1
32850000	32900000	1	0.196560	1
32900000	32950000	1	0.036737	1
32950000	33000000	1	0.195520	1
33000000	33050000	1	0.197170	1
33050000	33100000	1	0.122719	1
33100000	33150000	1	0.320989	1
33150000	33200000	1	0.265746	1
33200000	33250000	1	0.208581	1
33250000	33300000	1	0.058252	1
33300000	33350000	1	0.088633	1
33350000	33400000	1	0.410832	1
33400000	33450000	1	0.294120	1
33450000	33500000	1	0.261293	1
33500000	33550000	1	0.415445	1
33550000	33600000	1	0.313295	1
33600000	33650000	1	0.335963	1
33650000	33700000	1	0.221503	1
33700000	33750000	1	0.292114	1
33750000	33800000	1	0.224259	1
33800000	33850000	1	0.212187	1
33850000	33900000	1	0.323173	1
33900000	33950000	1	0.323872	1
33950000	34000000	1	0.269970	1
34000000	34050000	1	0.148146	1
34050000	34100000	1	0.216751	1
34100000	34150000	1	0.167603	1
34150000	34200000	1	0.202684	1
34200000	34250000	1	0.184645	1
34250000	34300000	1	0.149317	1
34300000	34350000	1	0.193104	1
34350000	34400000	1	0.265861	1
34400000	34450000	1	0.195473	1
34450000	34500000	1	0.192512	1
34500000	34550000	1	0.205803	1
34550000	34600000	1	0.102039	1
34600000	34650000	1	0.063772	1
34650000	34700000	1	0.122314	1
34700000	34750000	1	0.076672	1
34750000	34800000	1	0.182571	1
34800000	34850000	1	0.230731	1
34850000	34900000	1	0.156841	1
34900000	34950000	1	0.258174	1
34950000	35000000	1	0.269533	1
35000000	35050000	1	0.287957	1
35050000	35100000	1	0.209313	1
35100000	35150000	1	0.119576	1
35150000	35200000	1	0.179194	1
35200000	35250000	1	0.163189	1
35250000	35300000	1	0.183199	1
35300000	35350000	1	0.144400	1
35350000	35400000	1	0.101695	1
35400000	35450000	1	0.138690	1
35450000	35500000	1	0.186134	1
35500000	35550000	1	0.094741	1
35550000	35600000	1	0.135346	1
35600000	35650000	1	0.118684	1
35650000	35700000	1	0.142920	1
35700000	35750000	1	0.220966	1
35750000	35800000	1	0.122788	1
35800000	35850000	1	0.141620	1
35850000	35900000	1	0.188028	1
35900000	35950000	1	0.103394	1
35950000	36000000	1	0.227264	1
36000000	36050000	1	0.182406	1
36050000	36100000	1	0.171285	1
36100000	36150000	1	0.099354	1
36150000	36200000	1	0.155391	1
36200000	36250000	1	0.123642	1
36250000	36300000	1	0.325939	1
36300000	36350000	1	0.139907	1
36350000	36400000	1	0.192463	1
36400000	36450000	1	0.163401	1
36450000	36500000	1	0.261158	1
36500000	36550000	1	0.253481	1
36550000	36600000	1	0.298989	1
36600000	36650000	1	0.077708	1
36650000	36700000	1	0.116088	1
36700000	36750000	1	0.094237	1
36750000	36800000	1	0.120687	1
36800000	36850000	1	0.005809	1
36850000	36900000	1	0.108340	1
36900000	36950000	1	0.014749	1
36950000	37000000	1	0.000853	1
37000000	37050000	1	0.000899	1
37050000	37100000	1	0.025460	1
37100000	37150000	1	-0.029811	1
37150000	37200000	1	-0.064302	1
37200000	37250000	1	-0.063500	1
37250000	37300000	1	0.065943	1
37300000	37350000	1	0.070131	1
37350000	37400000	1	0.122143	1
37400000	37450000	1	0.157866	1
37450000	37500000	1	0.032630	1
37500000	37550000	1	0.015144	1
37550000	37600000	1	0.026503	1
37600000	37650000	1	0.018547	1
37650000	37700000	1	0.032298	1
37700000	37750000	1	0.006134	1
37750000	37800000	1	0.074001	1
37800000	37850000	1	0.156134	1
37850000	37900000	1	0.112580	1
37900000	37950000	1	0.199585	1
37950000	38000000	1	0.280177	1
38000000	38050000	1	0.223821	1
38050000	38100000	1	0.260266	1
38100000	38150000	1	0.117518	1
38150000	38200000	1	0.215814	1
38200000	38250000	1	0.205450	1
38250000	38300000	1	0.074487	1
38300000	38350000	1	0.094279	1
38350000	38400000	1	0.100665	1
38400000	38450000	1	0.141667	1
38450000	38500000	1	0.006509	1
38500000	38550000	1	0.021260	1
38550000	38600000	1	0.080705	1
38600000	38650000	1	0.099731	1
38650000	38700000	1	0.119793	1
38700000	38750000	1	0.089869	1
38750000	38800000	1	0.045566	1
38800000	38850000	1	0.068747	1
38850000	38900000	1	0.092099	1
38900000	38950000	1	0.041222	1
38950000	39000000	1	0.000229	1
39000000	39050000	1	0.100703	1
39050000	39100000	1	0.078885	1
39100000	39150000	1	0.025795	1
39150000	39200000	1	0.085903	1
39200000	39250000	1	0.067531	1
39250000	39300000	1	0.095792	1
39300000	39350000	1	0.034925	1
39350000	39400000	1	-0.009447	1
39400000	39450000	1	-0.023948	1
39450000	39500000	1	0.003605	1
39500000	39550000	1	0.044447	1
39550000	39600000	1	0.081123	1
39600000	39650000	1	0.129820	1
39650000	39700000	1	0.060446	1
39700000	39750000	1	0.072350	1
39750000	39800000	1	0.128549	1
39800000	39850000	1	0.136722	1
39850000	39900000	1	0.018732	1
39900000	39950000	1	0.117211	1
39950000	40000000	1	0.049525	1
40000000	40050000	1	0.049305	1
40050000	40100000	1	0.066315	1
40100000	40150000	1	0.049320	1
40150000	40200000	1	0.023598	1
40200000	40250000	1	0.036522	1
40250000	40300000	1	0.118573	1
40300000	40350000	1	0.115853	1
40350000	40400000	1	0.152550	1
40400000	40450000	1	0.160935	1
40450000	40500000	1	0.135162	1
40500000	40550000	1	0.282549	1
40550000	40600000	1	0.163629	1
40600000	40650000	1	0.115884	1
40650000	40700000	1	0.128309	1
40700000	40750000	1	0.118069	1
40750000	40800000	1	0.137635	1
40800000	40850000	1	0.074979	1
40850000	40900000	1	0.123346	1
40900000	40950000	1	0.053689	1
40950000	41000000	1	0.137413	1
