BP	SNP	CHR	P	chr
3700000	3750000	1	0.106178	1
3750000	3800000	1	0.196517	1
3800000	3850000	1	0.133569	1
3850000	3900000	1	0.134836	1
3900000	3950000	1	0.172908	1
3950000	4000000	1	0.255400	1
4000000	4050000	1	0.150525	1
4050000	4100000	1	0.183229	1
4100000	4150000	1	0.195174	1
4150000	4200000	1	0.228936	1
4200000	4250000	1	0.167902	1
4250000	4300000	1	0.175152	1
4300000	4350000	1	0.133635	1
4350000	4400000	1	0.164823	1
4400000	4450000	1	0.199635	1
4450000	4500000	1	0.412416	1
4500000	4550000	1	0.182055	1
4550000	4600000	1	0.164091	1
4600000	4650000	1	0.210666	1
4650000	4700000	1	0.108286	1
4700000	4750000	1	0.163492	1
4750000	4800000	1	0.126662	1
4800000	4850000	1	0.109727	1
4850000	4900000	1	0.098787	1
4900000	4950000	1	0.077966	1
4950000	5000000	1	0.123669	1
5000000	5050000	1	0.178880	1
5050000	5100000	1	0.143290	1
5100000	5150000	1	0.094646	1
5150000	5200000	1	0.078930	1
5200000	5250000	1	0.130366	1
5250000	5300000	1	0.127928	1
5300000	5350000	1	0.091442	1
5350000	5400000	1	0.128183	1
5400000	5450000	1	0.074954	1
5450000	5500000	1	0.072248	1
5500000	5550000	1	0.045581	1
5550000	5600000	1	0.114436	1
5600000	5650000	1	0.058087	1
5650000	5700000	1	0.080462	1
5700000	5750000	1	0.043832	1
5750000	5800000	1	0.108813	1
5800000	5850000	1	0.130491	1
5850000	5900000	1	0.062281	1
5900000	5950000	1	0.093307	1
5950000	6000000	1	0.079549	1
6000000	6050000	1	0.110755	1
6050000	6100000	1	0.087734	1
6100000	6150000	1	0.066785	1
6150000	6200000	1	0.109096	1
6200000	6250000	1	0.043164	1
6250000	6300000	1	0.066473	1
6300000	6350000	1	0.139727	1
6350000	6400000	1	0.153792	1
6400000	6450000	1	0.128062	1
6450000	6500000	1	0.177946	1
6500000	6550000	1	0.098670	1
6550000	6600000	1	0.112820	1
6600000	6650000	1	0.109907	1
6650000	6700000	1	0.131835	1
6700000	6750000	1	0.103224	1
6750000	6800000	1	0.087621	1
6800000	6850000	1	0.070871	1
6850000	6900000	1	0.118261	1
6900000	6950000	1	0.099834	1
6950000	7000000	1	0.112230	1
7000000	7050000	1	0.061823	1
7050000	7100000	1	0.087479	1
7100000	7150000	1	0.066568	1
7150000	7200000	1	0.118783	1
7200000	7250000	1	0.138973	1
7250000	7300000	1	0.042579	1
7300000	7350000	1	0.073051	1
7350000	7400000	1	0.081271	1
7400000	7450000	1	0.108336	1
7450000	7500000	1	0.135089	1
7500000	7550000	1	0.062134	1
7550000	7600000	1	0.131597	1
7600000	7650000	1	0.134178	1
7650000	7700000	1	0.080176	1
7700000	7750000	1	0.075675	1
7750000	7800000	1	0.121686	1
7800000	7850000	1	0.121977	1
7850000	7900000	1	0.118253	1
7900000	7950000	1	0.172837	1
7950000	8000000	1	0.083810	1
8000000	8050000	1	0.162250	1
8050000	8100000	1	0.097580	1
8100000	8150000	1	0.102037	1
8150000	8200000	1	0.116898	1
8200000	8250000	1	0.098178	1
8250000	8300000	1	0.208949	1
8300000	8350000	1	0.154384	1
8350000	8400000	1	0.074113	1
8400000	8450000	1	0.121933	1
8450000	8500000	1	0.140573	1
8500000	8550000	1	0.104705	1
8550000	8600000	1	0.185585	1
8600000	8650000	1	0.060229	1
8650000	8700000	1	0.090764	1
8700000	8750000	1	0.078414	1
8750000	8800000	1	0.157662	1
8800000	8850000	1	0.100984	1
8850000	8900000	1	0.094846	1
8900000	8950000	1	0.177281	1
8950000	9000000	1	0.074194	1
9000000	9050000	1	0.087609	1
9050000	9100000	1	0.072323	1
9100000	9150000	1	0.111079	1
9150000	9200000	1	0.237736	1
9200000	9250000	1	0.238443	1
9250000	9300000	1	0.223281	1
9300000	9350000	1	0.142796	1
9350000	9400000	1	0.220911	1
9400000	9450000	1	0.159501	1
9450000	9500000	1	0.167472	1
9500000	9550000	1	0.145176	1
9550000	9600000	1	0.091220	1
9600000	9650000	1	0.100991	1
9650000	9700000	1	0.088111	1
9700000	9750000	1	0.120086	1
9750000	9800000	1	0.219101	1
9800000	9850000	1	0.046723	1
9850000	9900000	1	0.067823	1
9900000	9950000	1	0.102739	1
9950000	10000000	1	0.098135	1
10000000	10050000	1	0.063089	1
10050000	10100000	1	0.165780	1
10100000	10150000	1	0.209847	1
10150000	10200000	1	0.194076	1
10200000	10250000	1	0.092150	1
10250000	10300000	1	0.185009	1
10300000	10350000	1	0.089769	1
10350000	10400000	1	0.157624	1
10400000	10450000	1	0.163987	1
10450000	10500000	1	0.136757	1
10500000	10550000	1	0.173499	1
10550000	10600000	1	0.185721	1
10600000	10650000	1	0.106018	1
10650000	10700000	1	0.093526	1
10700000	10750000	1	0.143801	1
10750000	10800000	1	0.136853	1
10800000	10850000	1	0.123337	1
10850000	10900000	1	0.069638	1
10900000	10950000	1	0.168049	1
10950000	11000000	1	0.129555	1
11000000	11050000	1	0.098082	1
11050000	11100000	1	0.056530	1
11100000	11150000	1	0.089520	1
11150000	11200000	1	0.136189	1
11200000	11250000	1	0.078179	1
11250000	11300000	1	0.105259	1
11300000	11350000	1	0.126604	1
11350000	11400000	1	0.103744	1
11400000	11450000	1	0.277790	1
11450000	11500000	1	0.157288	1
11500000	11550000	1	0.128129	1
11550000	11600000	1	0.139232	1
11600000	11650000	1	0.125035	1
11650000	11700000	1	0.114474	1
11700000	11750000	1	0.123101	1
11750000	11800000	1	0.143754	1
11800000	11850000	1	0.092064	1
11850000	11900000	1	0.077613	1
11900000	11950000	1	0.115673	1
11950000	12000000	1	0.238131	1
12000000	12050000	1	0.237734	1
12050000	12100000	1	0.228161	1
12100000	12150000	1	0.246183	1
12150000	12200000	1	0.126966	1
12200000	12250000	1	0.201036	1
12250000	12300000	1	0.123542	1
12300000	12350000	1	0.173680	1
12350000	12400000	1	0.083678	1
12400000	12450000	1	0.075702	1
12450000	12500000	1	0.174303	1
12500000	12550000	1	0.134765	1
12550000	12600000	1	0.139119	1
12600000	12650000	1	0.245149	1
12650000	12700000	1	0.184993	1
12700000	12750000	1	0.211808	1
12750000	12800000	1	0.199350	1
12800000	12850000	1	0.174232	1
12850000	12900000	1	0.221078	1
12900000	12950000	1	0.265516	1
12950000	13000000	1	0.239293	1
13000000	13050000	1	0.379268	1
13050000	13100000	1	0.260592	1
13100000	13150000	1	0.241096	1
13150000	13200000	1	0.341868	1
13200000	13250000	1	0.221891	1
13250000	13300000	1	0.208812	1
13300000	13350000	1	0.147959	1
13350000	13400000	1	0.213398	1
13400000	13450000	1	0.306878	1
13450000	13500000	1	0.231325	1
13500000	13550000	1	0.209169	1
13550000	13600000	1	0.198494	1
13600000	13650000	1	0.184607	1
13650000	13700000	1	0.257701	1
13700000	13750000	1	0.195154	1
13750000	13800000	1	0.174463	1
13800000	13850000	1	0.231263	1
13850000	13900000	1	0.164656	1
13900000	13950000	1	0.211430	1
13950000	14000000	1	0.266525	1
14000000	14050000	1	0.205088	1
14050000	14100000	1	0.109907	1
14100000	14150000	1	0.211353	1
14150000	14200000	1	0.231649	1
14200000	14250000	1	0.178677	1
14250000	14300000	1	0.183338	1
14300000	14350000	1	0.207259	1
14350000	14400000	1	0.174165	1
14400000	14450000	1	0.194188	1
14450000	14500000	1	0.260458	1
14500000	14550000	1	0.243928	1
14550000	14600000	1	0.230046	1
14600000	14650000	1	0.196368	1
14650000	14700000	1	0.220731	1
14700000	14750000	1	0.249392	1
14750000	14800000	1	0.200054	1
14800000	14850000	1	0.242197	1
14850000	14900000	1	0.187548	1
14900000	14950000	1	0.147220	1
14950000	15000000	1	0.180566	1
15000000	15050000	1	0.145309	1
15050000	15100000	1	0.166384	1
15100000	15150000	1	0.223841	1
15150000	15200000	1	0.166130	1
15200000	15250000	1	0.205290	1
15250000	15300000	1	0.248703	1
15300000	15350000	1	0.194864	1
15350000	15400000	1	0.274987	1
15400000	15450000	1	0.190943	1
15450000	15500000	1	0.186338	1
15500000	15550000	1	0.193972	1
15550000	15600000	1	0.233827	1
15600000	15650000	1	0.285197	1
15650000	15700000	1	0.122351	1
15700000	15750000	1	0.317559	1
15750000	15800000	1	0.276957	1
15800000	15850000	1	0.161540	1
15850000	15900000	1	0.136183	1
15900000	15950000	1	0.228157	1
15950000	16000000	1	0.220342	1
16000000	16050000	1	0.136399	1
16050000	16100000	1	0.137058	1
16100000	16150000	1	0.123454	1
16150000	16200000	1	0.107237	1
16200000	16250000	1	0.116631	1
16250000	16300000	1	0.102943	1
16300000	16350000	1	0.120477	1
16350000	16400000	1	0.105262	1
16400000	16450000	1	0.115046	1
16450000	16500000	1	0.136927	1
16500000	16550000	1	0.123277	1
16550000	16600000	1	0.108513	1
16600000	16650000	1	0.218257	1
16650000	16700000	1	0.297537	1
16700000	16750000	1	0.113746	1
16750000	16800000	1	0.216590	1
16800000	16850000	1	0.196383	1
16850000	16900000	1	0.201566	1
16900000	16950000	1	0.107543	1
16950000	17000000	1	0.149767	1
17000000	17050000	1	0.190110	1
17050000	17100000	1	0.091709	1
17100000	17150000	1	0.124387	1
17150000	17200000	1	0.069357	1
17200000	17250000	1	0.281906	1
17250000	17300000	1	0.103752	1
17300000	17350000	1	0.122053	1
17350000	17400000	1	0.244660	1
17400000	17450000	1	0.164765	1
17450000	17500000	1	0.158120	1
17500000	17550000	1	0.101322	1
17550000	17600000	1	0.066579	1
17600000	17650000	1	0.145754	1
17650000	17700000	1	0.192782	1
17700000	17750000	1	0.223634	1
17750000	17800000	1	0.086525	1
17800000	17850000	1	0.060590	1
17850000	17900000	1	0.141461	1
17900000	17950000	1	0.019629	1
17950000	18000000	1	0.037690	1
18000000	18050000	1	0.065318	1
18050000	18100000	1	0.107025	1
18100000	18150000	1	0.196789	1
18150000	18200000	1	0.212314	1
18200000	18250000	1	0.137789	1
18250000	18300000	1	0.335437	1
18300000	18350000	1	0.186583	1
18350000	18400000	1	0.323553	1
18400000	18450000	1	0.481562	1
18450000	18500000	1	0.138683	1
18500000	18550000	1	0.110804	1
18550000	18600000	1	0.141955	1
18600000	18650000	1	0.200740	1
18650000	18700000	1	0.086169	1
18700000	18750000	1	0.115974	1
18750000	18800000	1	0.270535	1
18800000	18850000	1	0.312170	1
18850000	18900000	1	0.392832	1
18900000	18950000	1	0.273819	1
18950000	19000000	1	0.160991	1
19000000	19050000	1	0.225730	1
19050000	19100000	1	0.265161	1
19100000	19150000	1	0.130914	1
19150000	19200000	1	0.086525	1
19200000	19250000	1	0.155328	1
19250000	19300000	1	0.259450	1
19300000	19350000	1	0.216651	1
19350000	19400000	1	0.059189	1
19400000	19450000	1	0.086321	1
19450000	19500000	1	0.091183	1
19500000	19550000	1	0.070792	1
19550000	19600000	1	0.065915	1
19600000	19650000	1	0.036598	1
19650000	19700000	1	0.051953	1
19700000	19750000	1	0.063780	1
19750000	19800000	1	0.033960	1
19800000	19850000	1	0.031366	1
19850000	19900000	1	0.088973	1
19900000	19950000	1	0.053924	1
19950000	20000000	1	0.146116	1
20000000	20050000	1	0.187371	1
20050000	20100000	1	0.228709	1
20100000	20150000	1	0.229325	1
20150000	20200000	1	0.139547	1
20200000	20250000	1	0.141187	1
20250000	20300000	1	0.103076	1
20300000	20350000	1	0.121754	1
20350000	20400000	1	0.162688	1
20400000	20450000	1	0.138170	1
20450000	20500000	1	0.180757	1
20500000	20550000	1	0.135582	1
20550000	20600000	1	0.105795	1
20600000	20650000	1	0.089497	1
20650000	20700000	1	0.115394	1
20700000	20750000	1	0.093568	1
20750000	20800000	1	0.108509	1
20800000	20850000	1	0.076258	1
20850000	20900000	1	0.087210	1
20900000	20950000	1	0.088645	1
20950000	21000000	1	0.085843	1
21000000	21050000	1	0.090350	1
21050000	21100000	1	0.120899	1
21100000	21150000	1	0.125962	1
21150000	21200000	1	0.073821	1
21200000	21250000	1	0.130389	1
21250000	21300000	1	0.075359	1
21300000	21350000	1	0.068693	1
21350000	21400000	1	0.118287	1
21400000	21450000	1	0.170276	1
21450000	21500000	1	0.279612	1
21500000	21550000	1	0.132046	1
21550000	21600000	1	0.116505	1
21600000	21650000	1	0.169724	1
21650000	21700000	1	0.054646	1
21700000	21750000	1	0.065762	1
21750000	21800000	1	0.080608	1
21800000	21850000	1	0.144833	1
21850000	21900000	1	0.156363	1
21900000	21950000	1	0.078796	1
21950000	22000000	1	0.072966	1
22000000	22050000	1	0.093956	1
22050000	22100000	1	0.084072	1
22100000	22150000	1	0.111450	1
22150000	22200000	1	0.096626	1
22200000	22250000	1	0.096284	1
22250000	22300000	1	0.102354	1
22300000	22350000	1	0.119963	1
22350000	22400000	1	0.061412	1
22400000	22450000	1	0.071979	1
22450000	22500000	1	0.057219	1
22500000	22550000	1	0.069871	1
22550000	22600000	1	0.090917	1
22600000	22650000	1	0.049928	1
22650000	22700000	1	0.044188	1
22700000	22750000	1	0.084459	1
22750000	22800000	1	0.091179	1
22800000	22850000	1	0.075917	1
22850000	22900000	1	0.095003	1
22900000	22950000	1	0.078919	1
22950000	23000000	1	0.133947	1
23000000	23050000	1	0.113934	1
23050000	23100000	1	0.071381	1
23100000	23150000	1	0.072832	1
23150000	23200000	1	0.099587	1
23200000	23250000	1	0.093046	1
23250000	23300000	1	0.081994	1
23300000	23350000	1	0.079484	1
23350000	23400000	1	0.111580	1
23400000	23450000	1	0.140249	1
23450000	23500000	1	0.084807	1
23500000	23550000	1	0.127292	1
23550000	23600000	1	0.171682	1
23600000	23650000	1	0.217757	1
23650000	23700000	1	0.253195	1
23700000	23750000	1	0.183458	1
23750000	23800000	1	0.149818	1
23800000	23850000	1	0.179625	1
23850000	23900000	1	0.284516	1
23900000	23950000	1	0.337453	1
23950000	24000000	1	0.410192	1
24000000	24050000	1	0.408304	1
24050000	24100000	1	0.273300	1
24100000	24150000	1	0.243008	1
24150000	24200000	1	0.146373	1
24200000	24250000	1	0.246314	1
24250000	24300000	1	0.279934	1
24300000	24350000	1	0.230540	1
24350000	24400000	1	0.237221	1
24400000	24450000	1	0.121426	1
24450000	24500000	1	0.159937	1
24500000	24550000	1	0.169013	1
24550000	24600000	1	0.264180	1
24600000	24650000	1	0.162653	1
24650000	24700000	1	0.340992	1
24700000	24750000	1	0.304498	1
24750000	24800000	1	0.410934	1
24800000	24850000	1	0.485100	1
24850000	24900000	1	0.257522	1
24900000	24950000	1	0.353872	1
24950000	25000000	1	0.243760	1
25000000	25050000	1	0.229440	1
25050000	25100000	1	0.171602	1
25100000	25150000	1	0.143419	1
25150000	25200000	1	0.206310	1
25200000	25250000	1	0.194244	1
25250000	25300000	1	0.177840	1
25300000	25350000	1	0.168936	1
25350000	25400000	1	0.109188	1
25400000	25450000	1	0.153637	1
25450000	25500000	1	0.159187	1
25500000	25550000	1	0.136194	1
25550000	25600000	1	0.144298	1
25600000	25650000	1	0.141078	1
25650000	25700000	1	0.152068	1
25700000	25750000	1	0.134839	1
25750000	25800000	1	0.090663	1
25800000	25850000	1	0.088077	1
25850000	25900000	1	0.138004	1
25900000	25950000	1	0.104788	1
25950000	26000000	1	0.167986	1
26000000	26050000	1	0.102464	1
26050000	26100000	1	0.107007	1
26100000	26150000	1	0.189641	1
26150000	26200000	1	0.211805	1
26200000	26250000	1	0.177689	1
26250000	26300000	1	0.122573	1
26300000	26350000	1	0.145804	1
26350000	26400000	1	0.179819	1
26400000	26450000	1	0.187668	1
26450000	26500000	1	0.077637	1
26500000	26550000	1	0.095041	1
26550000	26600000	1	0.084822	1
26600000	26650000	1	0.195290	1
26650000	26700000	1	0.180943	1
26700000	26750000	1	0.196035	1
26750000	26800000	1	0.152836	1
26800000	26850000	1	0.068875	1
26850000	26900000	1	0.108653	1
26900000	26950000	1	0.117395	1
26950000	27000000	1	0.136364	1
27000000	27050000	1	0.135968	1
27050000	27100000	1	0.134489	1
27100000	27150000	1	0.098446	1
27150000	27200000	1	0.098559	1
27200000	27250000	1	0.088537	1
27250000	27300000	1	0.092741	1
27300000	27350000	1	0.069988	1
27350000	27400000	1	0.071986	1
27400000	27450000	1	0.165151	1
27450000	27500000	1	0.142992	1
27500000	27550000	1	0.158156	1
27550000	27600000	1	0.129522	1
27600000	27650000	1	0.060473	1
27650000	27700000	1	0.074382	1
27700000	27750000	1	0.101857	1
27750000	27800000	1	0.081985	1
27800000	27850000	1	0.070834	1
27850000	27900000	1	0.063193	1
27900000	27950000	1	0.072980	1
27950000	28000000	1	0.192754	1
28000000	28050000	1	0.177272	1
28050000	28100000	1	0.094973	1
28100000	28150000	1	0.083640	1
28150000	28200000	1	0.181698	1
28200000	28250000	1	0.144694	1
28250000	28300000	1	0.115195	1
28300000	28350000	1	0.093996	1
28350000	28400000	1	0.135282	1
28400000	28450000	1	0.107696	1
28450000	28500000	1	0.118073	1
28500000	28550000	1	0.115044	1
28550000	28600000	1	0.231273	1
28600000	28650000	1	0.074290	1
28650000	28700000	1	0.179929	1
28700000	28750000	1	0.157902	1
28750000	28800000	1	0.163536	1
28800000	28850000	1	0.135914	1
28850000	28900000	1	0.122442	1
28900000	28950000	1	0.065119	1
28950000	29000000	1	0.099248	1
29000000	29050000	1	0.122601	1
29050000	29100000	1	0.172100	1
29100000	29150000	1	0.097143	1
29150000	29200000	1	0.183905	1
29200000	29250000	1	0.169770	1
29250000	29300000	1	0.187048	1
29300000	29350000	1	0.295456	1
29350000	29400000	1	0.275171	1
29400000	29450000	1	0.143940	1
29450000	29500000	1	0.254817	1
29500000	29550000	1	0.336239	1
29550000	29600000	1	0.152927	1
29600000	29650000	1	0.188560	1
29650000	29700000	1	0.173828	1
29700000	29750000	1	0.151252	1
29750000	29800000	1	0.108685	1
29800000	29850000	1	0.114423	1
29850000	29900000	1	0.135165	1
29900000	29950000	1	0.110758	1
29950000	30000000	1	0.084096	1
30000000	30050000	1	0.074210	1
30050000	30100000	1	0.140825	1
30100000	30150000	1	0.157487	1
30150000	30200000	1	0.141263	1
30200000	30250000	1	0.130798	1
30250000	30300000	1	0.191988	1
30300000	30350000	1	0.081911	1
30350000	30400000	1	0.088034	1
30400000	30450000	1	0.069776	1
30450000	30500000	1	0.033862	1
30500000	30550000	1	0.032937	1
30550000	30600000	1	0.058351	1
30600000	30650000	1	0.145240	1
30650000	30700000	1	0.093556	1
30700000	30750000	1	0.085433	1
30750000	30800000	1	0.140836	1
30800000	30850000	1	0.137434	1
30850000	30900000	1	0.112913	1
30900000	30950000	1	0.154376	1
30950000	31000000	1	0.202014	1
31000000	31050000	1	0.202250	1
31050000	31100000	1	0.164086	1
31100000	31150000	1	0.175250	1
31150000	31200000	1	0.172873	1
31200000	31250000	1	0.247426	1
31250000	31300000	1	0.243389	1
31300000	31350000	1	0.147635	1
31350000	31400000	1	0.156194	1
31400000	31450000	1	0.119199	1
31450000	31500000	1	0.162083	1
31500000	31550000	1	0.184621	1
31550000	31600000	1	0.251421	1
31600000	31650000	1	0.205380	1
31650000	31700000	1	0.205175	1
31700000	31750000	1	0.143887	1
31750000	31800000	1	0.183689	1
31800000	31850000	1	0.197638	1
31850000	31900000	1	0.133103	1
31900000	31950000	1	0.091302	1
31950000	32000000	1	0.034475	1
32000000	32050000	1	0.053568	1
32050000	32100000	1	0.042920	1
32100000	32150000	1	0.062313	1
32150000	32200000	1	0.139491	1
32200000	32250000	1	0.120942	1
32250000	32300000	1	0.046869	1
32300000	32350000	1	0.067837	1
32350000	32400000	1	0.058288	1
32400000	32450000	1	0.040056	1
32450000	32500000	1	0.016027	1
32500000	32550000	1	0.048448	1
32550000	32600000	1	0.064255	1
32600000	32650000	1	0.276852	1
32650000	32700000	1	0.353030	1
32700000	32750000	1	0.155657	1
32750000	32800000	1	0.314228	1
32800000	32850000	1	0.235024	1
32850000	32900000	1	0.197972	1
32900000	32950000	1	0.293080	1
32950000	33000000	1	0.497762	1
33000000	33050000	1	0.198325	1
33050000	33100000	1	0.161908	1
33100000	33150000	1	0.116315	1
33150000	33200000	1	0.161136	1
33200000	33250000	1	0.222615	1
33250000	33300000	1	0.131271	1
33300000	33350000	1	0.160091	1
33350000	33400000	1	0.164756	1
33400000	33450000	1	0.364215	1
33450000	33500000	1	0.188108	1
33500000	33550000	1	0.239658	1
33550000	33600000	1	0.210802	1
33600000	33650000	1	0.321101	1
33650000	33700000	1	0.230601	1
33700000	33750000	1	0.246735	1
33750000	33800000	1	0.299892	1
33800000	33850000	1	0.239142	1
33850000	33900000	1	0.211697	1
33900000	33950000	1	0.172973	1
33950000	34000000	1	0.160484	1
34000000	34050000	1	0.098071	1
34050000	34100000	1	0.092921	1
34100000	34150000	1	0.147547	1
34150000	34200000	1	0.140285	1
34200000	34250000	1	0.140628	1
34250000	34300000	1	0.166489	1
34300000	34350000	1	0.189324	1
34350000	34400000	1	0.131714	1
34400000	34450000	1	0.140172	1
34450000	34500000	1	0.204984	1
34500000	34550000	1	0.131253	1
34550000	34600000	1	0.211131	1
34600000	34650000	1	0.189143	1
34650000	34700000	1	0.138748	1
34700000	34750000	1	0.172135	1
34750000	34800000	1	0.141119	1
34800000	34850000	1	0.122012	1
34850000	34900000	1	0.113475	1
34900000	34950000	1	0.099595	1
34950000	35000000	1	0.108821	1
35000000	35050000	1	0.137675	1
35050000	35100000	1	0.165675	1
35100000	35150000	1	0.127735	1
35150000	35200000	1	0.053488	1
35200000	35250000	1	0.097877	1
35250000	35300000	1	0.067588	1
35300000	35350000	1	0.144152	1
35350000	35400000	1	0.152737	1
35400000	35450000	1	0.152356	1
35450000	35500000	1	0.158416	1
35500000	35550000	1	0.127575	1
35550000	35600000	1	0.144581	1
35600000	35650000	1	0.101480	1
35650000	35700000	1	0.158867	1
35700000	35750000	1	0.134829	1
35750000	35800000	1	0.186029	1
35800000	35850000	1	0.111885	1
35850000	35900000	1	0.110495	1
35900000	35950000	1	0.167919	1
35950000	36000000	1	0.056183	1
36000000	36050000	1	0.146622	1
36050000	36100000	1	0.141758	1
36100000	36150000	1	0.128451	1
36150000	36200000	1	0.164578	1
36200000	36250000	1	0.085923	1
36250000	36300000	1	0.226698	1
36300000	36350000	1	0.150962	1
36350000	36400000	1	0.111807	1
36400000	36450000	1	0.159186	1
36450000	36500000	1	0.061402	1
36500000	36550000	1	0.125172	1
36550000	36600000	1	0.220299	1
36600000	36650000	1	0.162457	1
36650000	36700000	1	0.251103	1
36700000	36750000	1	0.106908	1
36750000	36800000	1	0.070134	1
36800000	36850000	1	0.172075	1
36850000	36900000	1	0.105031	1
36900000	36950000	1	0.097498	1
36950000	37000000	1	0.130494	1
37000000	37050000	1	0.146325	1
37050000	37100000	1	0.094797	1
37100000	37150000	1	0.101632	1
37150000	37200000	1	0.146994	1
37200000	37250000	1	0.154647	1
37250000	37300000	1	0.092017	1
37300000	37350000	1	0.110289	1
37350000	37400000	1	0.169631	1
37400000	37450000	1	0.237390	1
37450000	37500000	1	0.158072	1
37500000	37550000	1	0.112898	1
37550000	37600000	1	0.199344	1
37600000	37650000	1	0.196830	1
37650000	37700000	1	0.137304	1
37700000	37750000	1	0.177704	1
37750000	37800000	1	0.156013	1
37800000	37850000	1	0.151188	1
37850000	37900000	1	0.175582	1
37900000	37950000	1	0.174917	1
37950000	38000000	1	0.102383	1
38000000	38050000	1	0.122607	1
38050000	38100000	1	0.151894	1
38100000	38150000	1	0.095941	1
38150000	38200000	1	0.137829	1
38200000	38250000	1	0.221085	1
38250000	38300000	1	0.107488	1
38300000	38350000	1	0.190181	1
38350000	38400000	1	0.219500	1
38400000	38450000	1	0.212781	1
38450000	38500000	1	0.214463	1
38500000	38550000	1	0.125000	1
38550000	38600000	1	0.279522	1
38600000	38650000	1	0.202216	1
38650000	38700000	1	0.170605	1
38700000	38750000	1	0.124455	1
38750000	38800000	1	0.269042	1
38800000	38850000	1	0.215211	1
38850000	38900000	1	0.245805	1
38900000	38950000	1	0.107156	1
38950000	39000000	1	0.090849	1
39000000	39050000	1	0.132993	1
39050000	39100000	1	0.089663	1
39100000	39150000	1	0.156543	1
39150000	39200000	1	0.114139	1
39200000	39250000	1	0.117678	1
39250000	39300000	1	0.205137	1
39300000	39350000	1	0.210418	1
39350000	39400000	1	0.223522	1
39400000	39450000	1	0.096697	1
39450000	39500000	1	0.047105	1
39500000	39550000	1	0.140711	1
39550000	39600000	1	0.137494	1
39600000	39650000	1	0.146009	1
39650000	39700000	1	0.069276	1
39700000	39750000	1	0.052285	1
39750000	39800000	1	0.058528	1
39800000	39850000	1	0.147617	1
39850000	39900000	1	0.088924	1
39900000	39950000	1	0.065381	1
39950000	40000000	1	0.103422	1
40000000	40050000	1	0.094883	1
40050000	40100000	1	0.205635	1
40100000	40150000	1	0.154479	1
40150000	40200000	1	0.186492	1
40200000	40250000	1	0.270963	1
40250000	40300000	1	0.170008	1
40300000	40350000	1	0.229089	1
40350000	40400000	1	0.207682	1
40400000	40450000	1	0.178411	1
40450000	40500000	1	0.195378	1
40500000	40550000	1	0.229794	1
40550000	40600000	1	0.160389	1
40600000	40650000	1	0.121372	1
40650000	40700000	1	0.303113	1
40700000	40750000	1	0.238980	1
40750000	40800000	1	0.192181	1
40800000	40850000	1	0.133122	1
40850000	40900000	1	0.096457	1
40900000	40950000	1	0.165383	1
40950000	41000000	1	0.129534	1
41000000	41050000	1	0.213124	1
41050000	41100000	1	0.240006	1
41100000	41150000	1	0.303186	1
41150000	41200000	1	0.109016	1
