BP	SNP	CHR	P	chr
15250000	15300000	1	0.228296	1
15300000	15350000	1	0.326103	1
15350000	15400000	1	0.328646	1
15400000	15450000	1	0.280673	1
15450000	15500000	1	0.317221	1
15500000	15550000	1	0.284924	1
15550000	15600000	1	0.370519	1
15600000	15650000	1	0.240202	1
15650000	15700000	1	0.317214	1
15700000	15750000	1	0.279415	1
15750000	15800000	1	0.173618	1
15800000	15850000	1	0.164859	1
15850000	15900000	1	0.233357	1
15900000	15950000	1	0.192832	1
15950000	16000000	1	0.296788	1
16000000	16050000	1	0.194291	1
16050000	16100000	1	0.248772	1
16100000	16150000	1	0.194626	1
16150000	16200000	1	0.229837	1
16200000	16250000	1	0.246028	1
16250000	16300000	1	0.290748	1
16300000	16350000	1	0.199804	1
16350000	16400000	1	0.236371	1
16400000	16450000	1	0.208512	1
16450000	16500000	1	0.184622	1
16500000	16550000	1	0.196643	1
16550000	16600000	1	0.170544	1
16600000	16650000	1	0.139759	1
16650000	16700000	1	0.181609	1
16700000	16750000	1	0.257463	1
16750000	16800000	1	0.178242	1
16800000	16850000	1	0.300415	1
16850000	16900000	1	0.233128	1
16900000	16950000	1	0.224803	1
16950000	17000000	1	0.151038	1
17000000	17050000	1	0.111931	1
17050000	17100000	1	0.376274	1
17100000	17150000	1	0.246599	1
17150000	17200000	1	0.149585	1
17200000	17250000	1	0.299902	1
17250000	17300000	1	0.168994	1
17300000	17350000	1	0.232013	1
17350000	17400000	1	0.152485	1
17400000	17450000	1	0.191423	1
17450000	17500000	1	0.098145	1
17500000	17550000	1	0.332348	1
17550000	17600000	1	0.250737	1
17600000	17650000	1	0.207913	1
17650000	17700000	1	0.196039	1
17700000	17750000	1	0.240895	1
17750000	17800000	1	0.168936	1
17800000	17850000	1	0.153646	1
17850000	17900000	1	0.336181	1
17900000	17950000	1	0.092727	1
17950000	18000000	1	0.073937	1
18000000	18050000	1	0.149051	1
18050000	18100000	1	0.078099	1
18100000	18150000	1	0.204045	1
18150000	18200000	1	0.218240	1
18200000	18250000	1	0.172986	1
18250000	18300000	1	0.255574	1
18300000	18350000	1	0.320418	1
18350000	18400000	1	0.297638	1
18400000	18450000	1	0.255916	1
18450000	18500000	1	0.200194	1
18500000	18550000	1	0.267574	1
18550000	18600000	1	0.328878	1
18600000	18650000	1	0.280365	1
18650000	18700000	1	0.395375	1
18700000	18750000	1	0.349672	1
18750000	18800000	1	0.214424	1
18800000	18850000	1	0.263889	1
18850000	18900000	1	0.226733	1
18900000	18950000	1	0.196363	1
18950000	19000000	1	0.256239	1
19000000	19050000	1	0.244047	1
19050000	19100000	1	0.127844	1
19100000	19150000	1	0.157409	1
19150000	19200000	1	0.074359	1
19200000	19250000	1	0.070150	1
19250000	19300000	1	0.177794	1
19300000	19350000	1	0.236305	1
19350000	19400000	1	0.122599	1
19400000	19450000	1	0.159559	1
19450000	19500000	1	0.142489	1
19500000	19550000	1	0.157706	1
19550000	19600000	1	0.118601	1
19600000	19650000	1	0.110655	1
19650000	19700000	1	0.267362	1
19700000	19750000	1	0.137425	1
19750000	19800000	1	0.223112	1
19800000	19850000	1	0.137150	1
19850000	19900000	1	0.168628	1
19900000	19950000	1	0.082416	1
19950000	20000000	1	0.086334	1
20000000	20050000	1	0.146122	1
20050000	20100000	1	0.134883	1
20100000	20150000	1	0.147520	1
20150000	20200000	1	0.246936	1
20200000	20250000	1	0.246906	1
20250000	20300000	1	0.195213	1
20300000	20350000	1	0.289457	1
20350000	20400000	1	0.171418	1
20400000	20450000	1	0.180392	1
20450000	20500000	1	0.258786	1
20500000	20550000	1	0.232252	1
20550000	20600000	1	0.226857	1
20600000	20650000	1	0.144344	1
20650000	20700000	1	0.215301	1
20700000	20750000	1	0.296496	1
20750000	20800000	1	0.196641	1
20800000	20850000	1	0.280032	1
20850000	20900000	1	0.258719	1
20900000	20950000	1	0.215248	1
20950000	21000000	1	0.271068	1
21000000	21050000	1	0.170481	1
21050000	21100000	1	0.246196	1
21100000	21150000	1	0.232078	1
21150000	21200000	1	0.376799	1
21200000	21250000	1	0.339327	1
21250000	21300000	1	0.464720	1
21300000	21350000	1	0.365113	1
21350000	21400000	1	0.228605	1
21400000	21450000	1	0.119434	1
21450000	21500000	1	0.225692	1
21500000	21550000	1	0.255459	1
21550000	21600000	1	0.131496	1
21600000	21650000	1	0.150845	1
21650000	21700000	1	0.212249	1
21700000	21750000	1	0.213734	1
21750000	21800000	1	0.297193	1
21800000	21850000	1	0.264583	1
21850000	21900000	1	0.292316	1
21900000	21950000	1	0.297510	1
21950000	22000000	1	0.240749	1
22000000	22050000	1	0.352376	1
22050000	22100000	1	0.392370	1
22100000	22150000	1	0.252306	1
22150000	22200000	1	0.302980	1
22200000	22250000	1	0.348247	1
22250000	22300000	1	0.298162	1
22300000	22350000	1	0.277483	1
22350000	22400000	1	0.238379	1
22400000	22450000	1	0.274197	1
22450000	22500000	1	0.294991	1
22500000	22550000	1	0.321068	1
22550000	22600000	1	0.279786	1
22600000	22650000	1	0.144644	1
22650000	22700000	1	0.244614	1
22700000	22750000	1	0.278516	1
22750000	22800000	1	0.188410	1
22800000	22850000	1	0.210758	1
22850000	22900000	1	0.196021	1
22900000	22950000	1	0.288117	1
22950000	23000000	1	0.135648	1
23000000	23050000	1	0.261286	1
23050000	23100000	1	0.365180	1
23100000	23150000	1	0.419397	1
23150000	23200000	1	0.305223	1
23200000	23250000	1	0.248479	1
23250000	23300000	1	0.288120	1
23300000	23350000	1	0.220931	1
23350000	23400000	1	0.206889	1
23400000	23450000	1	0.287425	1
23450000	23500000	1	0.333915	1
23500000	23550000	1	0.218994	1
23550000	23600000	1	0.394757	1
23600000	23650000	1	0.313330	1
23650000	23700000	1	0.312379	1
23700000	23750000	1	0.257131	1
23750000	23800000	1	0.254342	1
23800000	23850000	1	0.349118	1
23850000	23900000	1	0.502526	1
23900000	23950000	1	0.264536	1
23950000	24000000	1	0.241774	1
24000000	24050000	1	0.309869	1
24050000	24100000	1	0.392834	1
24100000	24150000	1	0.208027	1
24150000	24200000	1	0.267687	1
24200000	24250000	1	0.290440	1
24250000	24300000	1	0.444974	1
24300000	24350000	1	0.492777	1
24350000	24400000	1	0.466586	1
24400000	24450000	1	0.353770	1
24450000	24500000	1	0.337528	1
24500000	24550000	1	0.344192	1
24550000	24600000	1	0.258848	1
24600000	24650000	1	0.411129	1
24650000	24700000	1	0.337160	1
24700000	24750000	1	0.445557	1
24750000	24800000	1	0.701554	1
24800000	24850000	1	0.685495	1
24850000	24900000	1	0.255476	1
24900000	24950000	1	0.238721	1
24950000	25000000	1	0.146025	1
25000000	25050000	1	0.264742	1
25050000	25100000	1	0.150029	1
25100000	25150000	1	0.150866	1
25150000	25200000	1	0.097791	1
25200000	25250000	1	0.141121	1
25250000	25300000	1	0.122733	1
25300000	25350000	1	0.113434	1
25350000	25400000	1	0.132251	1
25400000	25450000	1	0.285855	1
25450000	25500000	1	0.281813	1
25500000	25550000	1	0.089622	1
25550000	25600000	1	0.143164	1
25600000	25650000	1	0.251806	1
25650000	25700000	1	0.211760	1
25700000	25750000	1	0.143580	1
25750000	25800000	1	0.077054	1
25800000	25850000	1	0.163120	1
25850000	25900000	1	0.185763	1
25900000	25950000	1	0.161228	1
25950000	26000000	1	0.125140	1
26000000	26050000	1	0.142333	1
26050000	26100000	1	0.215755	1
26100000	26150000	1	0.228622	1
26150000	26200000	1	0.145306	1
26200000	26250000	1	0.322645	1
26250000	26300000	1	0.158052	1
26300000	26350000	1	0.111997	1
26350000	26400000	1	0.166907	1
26400000	26450000	1	0.163990	1
26450000	26500000	1	0.121284	1
26500000	26550000	1	0.201724	1
26550000	26600000	1	0.098498	1
26600000	26650000	1	0.120308	1
26650000	26700000	1	0.071818	1
26700000	26750000	1	0.128714	1
26750000	26800000	1	0.161177	1
26800000	26850000	1	0.181936	1
26850000	26900000	1	0.114601	1
26900000	26950000	1	0.161672	1
26950000	27000000	1	0.211820	1
27000000	27050000	1	0.237671	1
27050000	27100000	1	0.186178	1
27100000	27150000	1	0.168952	1
27150000	27200000	1	0.117773	1
27200000	27250000	1	0.126238	1
27250000	27300000	1	0.152348	1
27300000	27350000	1	0.217245	1
27350000	27400000	1	0.212133	1
27400000	27450000	1	0.148444	1
27450000	27500000	1	0.120301	1
27500000	27550000	1	0.147455	1
27550000	27600000	1	0.176533	1
27600000	27650000	1	0.142771	1
27650000	27700000	1	0.162306	1
27700000	27750000	1	0.173647	1
27750000	27800000	1	0.198269	1
27800000	27850000	1	0.145113	1
27850000	27900000	1	0.143683	1
27900000	27950000	1	0.112011	1
27950000	28000000	1	0.201049	1
28000000	28050000	1	0.153294	1
28050000	28100000	1	0.398630	1
28100000	28150000	1	0.414298	1
28150000	28200000	1	0.089359	1
28200000	28250000	1	0.070127	1
28250000	28300000	1	0.140597	1
28300000	28350000	1	0.161732	1
28350000	28400000	1	0.092360	1
28400000	28450000	1	0.147918	1
28450000	28500000	1	0.171778	1
28500000	28550000	1	0.131898	1
28550000	28600000	1	0.246493	1
28600000	28650000	1	0.152595	1
28650000	28700000	1	0.128618	1
28700000	28750000	1	0.159672	1
28750000	28800000	1	0.227548	1
28800000	28850000	1	0.206917	1
28850000	28900000	1	0.173661	1
28900000	28950000	1	0.216563	1
28950000	29000000	1	0.199502	1
29000000	29050000	1	0.195697	1
29050000	29100000	1	0.295105	1
29100000	29150000	1	0.193843	1
29150000	29200000	1	0.201839	1
29200000	29250000	1	0.204309	1
29250000	29300000	1	0.235928	1
29300000	29350000	1	0.262212	1
29350000	29400000	1	0.125177	1
29400000	29450000	1	0.185422	1
29450000	29500000	1	0.230323	1
29500000	29550000	1	0.159992	1
29550000	29600000	1	0.136460	1
29600000	29650000	1	0.205203	1
29650000	29700000	1	0.340418	1
29700000	29750000	1	0.251459	1
29750000	29800000	1	0.285156	1
29800000	29850000	1	0.154430	1
29850000	29900000	1	0.163921	1
29900000	29950000	1	0.203748	1
29950000	30000000	1	0.237505	1
30000000	30050000	1	0.172237	1
30050000	30100000	1	0.304814	1
30100000	30150000	1	0.323036	1
30150000	30200000	1	0.195370	1
30200000	30250000	1	0.215353	1
30250000	30300000	1	0.317954	1
30300000	30350000	1	0.347293	1
30350000	30400000	1	0.227409	1
30400000	30450000	1	0.192513	1
30450000	30500000	1	0.183092	1
30500000	30550000	1	0.263621	1
30550000	30600000	1	0.272546	1
30600000	30650000	1	0.176311	1
30650000	30700000	1	0.273186	1
30700000	30750000	1	0.222619	1
30750000	30800000	1	0.196363	1
30800000	30850000	1	0.225544	1
30850000	30900000	1	0.303130	1
30900000	30950000	1	0.123408	1
30950000	31000000	1	0.184218	1
31000000	31050000	1	0.147966	1
31050000	31100000	1	0.230839	1
31100000	31150000	1	0.269946	1
31150000	31200000	1	0.208688	1
31200000	31250000	1	0.183748	1
31250000	31300000	1	0.291682	1
31300000	31350000	1	0.186925	1
31350000	31400000	1	0.110061	1
31400000	31450000	1	0.124310	1
31450000	31500000	1	0.142283	1
31500000	31550000	1	0.291430	1
31550000	31600000	1	0.189604	1
31600000	31650000	1	0.157357	1
31650000	31700000	1	0.151564	1
31700000	31750000	1	0.191481	1
31750000	31800000	1	0.093422	1
31800000	31850000	1	0.137286	1
31850000	31900000	1	0.142903	1
31900000	31950000	1	0.149559	1
31950000	32000000	1	0.248383	1
32000000	32050000	1	0.339893	1
32050000	32100000	1	0.236935	1
32100000	32150000	1	0.124511	1
32150000	32200000	1	0.211064	1
32200000	32250000	1	0.202126	1
32250000	32300000	1	0.251858	1
32300000	32350000	1	0.229028	1
32350000	32400000	1	0.244977	1
32400000	32450000	1	0.183984	1
32450000	32500000	1	0.122878	1
32500000	32550000	1	0.239366	1
32550000	32600000	1	0.303123	1
32600000	32650000	1	0.309659	1
32650000	32700000	1	0.298007	1
32700000	32750000	1	0.184333	1
32750000	32800000	1	0.159672	1
32800000	32850000	1	0.140049	1
32850000	32900000	1	0.234768	1
32900000	32950000	1	0.303455	1
32950000	33000000	1	0.142933	1
33000000	33050000	1	0.200743	1
33050000	33100000	1	0.176909	1
33100000	33150000	1	0.162050	1
33150000	33200000	1	0.313110	1
33200000	33250000	1	0.317116	1
33250000	33300000	1	0.270981	1
33300000	33350000	1	0.288249	1
33350000	33400000	1	0.349141	1
33400000	33450000	1	0.255701	1
33450000	33500000	1	0.141716	1
33500000	33550000	1	0.207707	1
33550000	33600000	1	0.251033	1
33600000	33650000	1	0.206420	1
33650000	33700000	1	0.270473	1
33700000	33750000	1	0.202261	1
33750000	33800000	1	0.173846	1
33800000	33850000	1	0.229208	1
33850000	33900000	1	0.245767	1
33900000	33950000	1	0.241877	1
33950000	34000000	1	0.177728	1
34000000	34050000	1	0.246526	1
34050000	34100000	1	0.282369	1
34100000	34150000	1	0.274172	1
34150000	34200000	1	0.275061	1
34200000	34250000	1	0.258958	1
34250000	34300000	1	0.180562	1
34300000	34350000	1	0.391992	1
34350000	34400000	1	0.281325	1
34400000	34450000	1	0.228711	1
34450000	34500000	1	0.219188	1
34500000	34550000	1	0.141087	1
34550000	34600000	1	0.212091	1
34600000	34650000	1	0.361571	1
34650000	34700000	1	0.227719	1
34700000	34750000	1	0.227443	1
34750000	34800000	1	0.214923	1
34800000	34850000	1	0.212265	1
34850000	34900000	1	0.154788	1
34900000	34950000	1	0.251078	1
34950000	35000000	1	0.205259	1
35000000	35050000	1	0.156678	1
35050000	35100000	1	0.263687	1
35100000	35150000	1	0.152684	1
35150000	35200000	1	0.195370	1
35200000	35250000	1	0.192146	1
35250000	35300000	1	0.170497	1
35300000	35350000	1	0.225903	1
35350000	35400000	1	0.226132	1
35400000	35450000	1	0.225896	1
35450000	35500000	1	0.180038	1
35500000	35550000	1	0.293031	1
35550000	35600000	1	0.218277	1
35600000	35650000	1	0.338620	1
35650000	35700000	1	0.268861	1
35700000	35750000	1	0.180983	1
35750000	35800000	1	0.164070	1
35800000	35850000	1	0.211429	1
35850000	35900000	1	0.229508	1
35900000	35950000	1	0.222787	1
35950000	36000000	1	0.431097	1
36000000	36050000	1	0.502976	1
36050000	36100000	1	0.407953	1
36100000	36150000	1	0.445771	1
36150000	36200000	1	0.280662	1
36200000	36250000	1	0.331130	1
36250000	36300000	1	0.297641	1
36300000	36350000	1	0.245699	1
36350000	36400000	1	0.328071	1
36400000	36450000	1	0.290721	1
36450000	36500000	1	0.347236	1
36500000	36550000	1	0.197459	1
36550000	36600000	1	0.260273	1
36600000	36650000	1	0.254303	1
36650000	36700000	1	0.513512	1
36700000	36750000	1	0.376855	1
36750000	36800000	1	0.509105	1
36800000	36850000	1	0.619475	1
36850000	36900000	1	0.124484	1
36900000	36950000	1	0.298611	1
36950000	37000000	1	0.323940	1
37000000	37050000	1	0.266271	1
37050000	37100000	1	0.326454	1
37100000	37150000	1	0.318517	1
37150000	37200000	1	0.326916	1
37200000	37250000	1	0.426853	1
37250000	37300000	1	0.375851	1
37300000	37350000	1	0.344046	1
37350000	37400000	1	0.296967	1
37400000	37450000	1	0.260197	1
37450000	37500000	1	0.252556	1
37500000	37550000	1	0.407481	1
37550000	37600000	1	0.232659	1
37600000	37650000	1	0.375947	1
37650000	37700000	1	0.361243	1
37700000	37750000	1	0.310017	1
37750000	37800000	1	0.244046	1
37800000	37850000	1	0.486184	1
37850000	37900000	1	0.451164	1
37900000	37950000	1	0.302610	1
37950000	38000000	1	0.407668	1
38000000	38050000	1	0.401711	1
38050000	38100000	1	0.267576	1
38100000	38150000	1	0.319403	1
38150000	38200000	1	0.311077	1
38200000	38250000	1	0.334181	1
38250000	38300000	1	0.300314	1
38300000	38350000	1	0.384590	1
38350000	38400000	1	0.354925	1
38400000	38450000	1	0.393514	1
38450000	38500000	1	0.376749	1
38500000	38550000	1	0.416481	1
38550000	38600000	1	0.499925	1
38600000	38650000	1	0.335340	1
38650000	38700000	1	0.371986	1
38700000	38750000	1	0.363577	1
38750000	38800000	1	0.393196	1
38800000	38850000	1	0.198885	1
38850000	38900000	1	0.416410	1
38900000	38950000	1	0.477189	1
38950000	39000000	1	0.060246	1
39000000	39050000	1	0.553268	1
39050000	39100000	1	0.385119	1
39100000	39150000	1	0.467904	1
39150000	39200000	1	0.443566	1
39200000	39250000	1	0.534277	1
39250000	39300000	1	0.658752	1
39300000	39350000	1	0.611169	1
39350000	39400000	1	0.596483	1
39400000	39450000	1	0.308636	1
39450000	39500000	1	0.530428	1
39500000	39550000	1	0.499296	1
39550000	39600000	1	0.468814	1
39600000	39650000	1	0.486413	1
39650000	39700000	1	0.554116	1
39700000	39750000	1	0.255519	1
39750000	39800000	1	0.513840	1
39800000	39850000	1	0.504175	1
39850000	39900000	1	0.426693	1
39900000	39950000	1	0.450808	1
39950000	40000000	1	0.509939	1
40000000	40050000	1	0.559236	1
40050000	40100000	1	0.514278	1
40100000	40150000	1	0.461126	1
40150000	40200000	1	0.523707	1
40200000	40250000	1	0.364228	1
40250000	40300000	1	0.379573	1
40300000	40350000	1	0.352352	1
40350000	40400000	1	0.325796	1
40400000	40450000	1	0.473339	1
40450000	40500000	1	0.226399	1
40500000	40550000	1	0.522609	1
40550000	40600000	1	0.302224	1
40600000	40650000	1	0.259831	1
40650000	40700000	1	0.415449	1
40700000	40750000	1	0.197062	1
40750000	40800000	1	0.285132	1
40800000	40850000	1	0.156674	1
40850000	40900000	1	0.397065	1
40900000	40950000	1	0.308287	1
40950000	41000000	1	0.369481	1
41000000	41050000	1	0.380952	1
41050000	41100000	1	0.374014	1
41100000	41150000	1	0.306229	1
41150000	41200000	1	0.458283	1
