BP	SNP	CHR	P	chr
5850000	5900000	1	0.206435	1
5900000	5950000	1	0.209211	1
5950000	6000000	1	0.224177	1
6000000	6050000	1	0.208821	1
6050000	6100000	1	0.252745	1
6100000	6150000	1	0.209327	1
6150000	6200000	1	0.280120	1
6200000	6250000	1	0.151208	1
6250000	6300000	1	0.112236	1
6300000	6350000	1	0.202708	1
6350000	6400000	1	0.293759	1
6400000	6450000	1	0.387481	1
6450000	6500000	1	0.399542	1
6500000	6550000	1	0.182892	1
6550000	6600000	1	0.238145	1
6600000	6650000	1	0.229492	1
6650000	6700000	1	0.278102	1
6700000	6750000	1	0.292347	1
6750000	6800000	1	0.248059	1
6800000	6850000	1	0.362540	1
6850000	6900000	1	0.361553	1
6900000	6950000	1	0.225057	1
6950000	7000000	1	0.227974	1
7000000	7050000	1	0.152577	1
7050000	7100000	1	0.300513	1
7100000	7150000	1	0.235646	1
7150000	7200000	1	0.253492	1
7200000	7250000	1	0.245103	1
7250000	7300000	1	0.248329	1
7300000	7350000	1	0.325748	1
7350000	7400000	1	0.279753	1
7400000	7450000	1	0.236780	1
7450000	7500000	1	0.243368	1
7500000	7550000	1	0.199998	1
7550000	7600000	1	0.225494	1
7600000	7650000	1	0.341319	1
7650000	7700000	1	0.258372	1
7700000	7750000	1	0.308715	1
7750000	7800000	1	0.245554	1
7800000	7850000	1	0.426199	1
7850000	7900000	1	0.407046	1
7900000	7950000	1	0.429086	1
7950000	8000000	1	0.327816	1
8000000	8050000	1	0.360867	1
8050000	8100000	1	0.335888	1
8100000	8150000	1	0.425941	1
8150000	8200000	1	0.447192	1
8200000	8250000	1	0.334306	1
8250000	8300000	1	0.495110	1
8300000	8350000	1	0.446866	1
8350000	8400000	1	0.466220	1
8400000	8450000	1	0.494296	1
8450000	8500000	1	0.495426	1
8500000	8550000	1	0.247519	1
8550000	8600000	1	0.205788	1
8600000	8650000	1	0.332901	1
8650000	8700000	1	0.208183	1
8700000	8750000	1	0.263791	1
8750000	8800000	1	0.319346	1
8800000	8850000	1	0.305201	1
8850000	8900000	1	0.379646	1
8900000	8950000	1	0.263437	1
8950000	9000000	1	0.325510	1
9000000	9050000	1	0.310866	1
9050000	9100000	1	0.228651	1
9100000	9150000	1	0.139983	1
9150000	9200000	1	0.069600	1
9200000	9250000	1	0.260785	1
9250000	9300000	1	0.173824	1
9300000	9350000	1	0.299217	1
9350000	9400000	1	0.352039	1
9400000	9450000	1	0.494971	1
9450000	9500000	1	0.370338	1
9500000	9550000	1	0.474646	1
9550000	9600000	1	0.484486	1
9600000	9650000	1	0.328653	1
9650000	9700000	1	0.317242	1
9700000	9750000	1	0.395544	1
9750000	9800000	1	0.579362	1
9800000	9850000	1	0.412384	1
9850000	9900000	1	0.217672	1
9900000	9950000	1	0.278944	1
9950000	10000000	1	0.266419	1
10000000	10050000	1	0.362348	1
10050000	10100000	1	0.220243	1
10100000	10150000	1	0.284934	1
10150000	10200000	1	0.154370	1
10200000	10250000	1	0.166313	1
10250000	10300000	1	0.266505	1
10300000	10350000	1	0.225112	1
10350000	10400000	1	0.274789	1
10400000	10450000	1	0.291464	1
10450000	10500000	1	0.278082	1
10500000	10550000	1	0.305059	1
10550000	10600000	1	0.301520	1
10600000	10650000	1	0.235968	1
10650000	10700000	1	0.311621	1
10700000	10750000	1	0.369441	1
10750000	10800000	1	0.482858	1
10800000	10850000	1	0.509610	1
10850000	10900000	1	0.267922	1
10900000	10950000	1	0.361136	1
10950000	11000000	1	0.438112	1
11000000	11050000	1	0.536699	1
11050000	11100000	1	0.233457	1
11100000	11150000	1	0.291863	1
11150000	11200000	1	0.301258	1
11200000	11250000	1	0.464374	1
11250000	11300000	1	0.289043	1
11300000	11350000	1	0.358366	1
11350000	11400000	1	0.451543	1
11400000	11450000	1	0.437154	1
11450000	11500000	1	0.405349	1
11500000	11550000	1	0.273330	1
11550000	11600000	1	0.389162	1
11600000	11650000	1	0.254285	1
11650000	11700000	1	0.406884	1
11700000	11750000	1	0.289577	1
11750000	11800000	1	0.265229	1
11800000	11850000	1	0.327199	1
11850000	11900000	1	0.244503	1
11900000	11950000	1	0.219499	1
11950000	12000000	1	0.315924	1
12000000	12050000	1	0.225657	1
12050000	12100000	1	0.386877	1
12100000	12150000	1	0.307997	1
12150000	12200000	1	0.263129	1
12200000	12250000	1	0.302311	1
12250000	12300000	1	0.237429	1
12300000	12350000	1	0.240439	1
12350000	12400000	1	0.286444	1
12400000	12450000	1	0.277547	1
12450000	12500000	1	0.391053	1
12500000	12550000	1	0.301108	1
12550000	12600000	1	0.307547	1
12600000	12650000	1	0.342740	1
12650000	12700000	1	0.209057	1
12700000	12750000	1	0.264003	1
12750000	12800000	1	0.325159	1
12800000	12850000	1	0.455489	1
12850000	12900000	1	0.399515	1
12900000	12950000	1	0.572920	1
12950000	13000000	1	0.405212	1
13000000	13050000	1	0.445139	1
13050000	13100000	1	0.382535	1
13100000	13150000	1	0.362381	1
13150000	13200000	1	0.276310	1
13200000	13250000	1	0.424148	1
13250000	13300000	1	0.344416	1
13300000	13350000	1	0.571514	1
13350000	13400000	1	0.190800	1
13400000	13450000	1	0.374578	1
13450000	13500000	1	0.476114	1
13500000	13550000	1	0.461262	1
13550000	13600000	1	0.356566	1
13600000	13650000	1	0.306584	1
13650000	13700000	1	0.224623	1
13700000	13750000	1	0.237524	1
13750000	13800000	1	0.289200	1
13800000	13850000	1	0.380473	1
13850000	13900000	1	0.371306	1
13900000	13950000	1	0.470217	1
13950000	14000000	1	0.370283	1
14000000	14050000	1	0.339430	1
14050000	14100000	1	0.222536	1
14100000	14150000	1	0.435854	1
14150000	14200000	1	0.449719	1
14200000	14250000	1	0.424246	1
14250000	14300000	1	0.351767	1
14300000	14350000	1	0.503796	1
14350000	14400000	1	0.382051	1
14400000	14450000	1	0.407440	1
14450000	14500000	1	0.397740	1
14500000	14550000	1	0.467505	1
14550000	14600000	1	0.476290	1
14600000	14650000	1	0.407378	1
14650000	14700000	1	0.435531	1
14700000	14750000	1	0.363781	1
14750000	14800000	1	0.330403	1
14800000	14850000	1	0.295512	1
14850000	14900000	1	0.316191	1
14900000	14950000	1	0.267289	1
14950000	15000000	1	0.409420	1
15000000	15050000	1	0.414111	1
15050000	15100000	1	0.288619	1
15100000	15150000	1	0.291894	1
15150000	15200000	1	0.186664	1
15200000	15250000	1	0.218393	1
15250000	15300000	1	0.270820	1
15300000	15350000	1	0.392763	1
15350000	15400000	1	0.364052	1
15400000	15450000	1	0.258567	1
15450000	15500000	1	0.334130	1
15500000	15550000	1	0.299396	1
15550000	15600000	1	0.181576	1
15600000	15650000	1	0.363017	1
15650000	15700000	1	0.324823	1
15700000	15750000	1	0.300661	1
15750000	15800000	1	0.295638	1
15800000	15850000	1	0.225847	1
15850000	15900000	1	0.298041	1
15900000	15950000	1	0.289505	1
15950000	16000000	1	0.236792	1
16000000	16050000	1	0.220214	1
16050000	16100000	1	0.223468	1
16100000	16150000	1	0.203348	1
16150000	16200000	1	0.274916	1
16200000	16250000	1	0.247433	1
16250000	16300000	1	0.186727	1
16300000	16350000	1	0.267492	1
16350000	16400000	1	0.259790	1
16400000	16450000	1	0.169250	1
16450000	16500000	1	0.224796	1
16500000	16550000	1	0.235168	1
16550000	16600000	1	0.229655	1
16600000	16650000	1	0.253805	1
16650000	16700000	1	0.361452	1
16700000	16750000	1	0.225026	1
16750000	16800000	1	0.255617	1
16800000	16850000	1	0.207764	1
16850000	16900000	1	0.147705	1
16900000	16950000	1	0.184056	1
16950000	17000000	1	0.256331	1
17000000	17050000	1	0.266546	1
17050000	17100000	1	0.305477	1
17100000	17150000	1	0.226671	1
17150000	17200000	1	0.417737	1
17200000	17250000	1	0.323420	1
17250000	17300000	1	0.246430	1
17300000	17350000	1	0.236257	1
17350000	17400000	1	0.342567	1
17400000	17450000	1	0.346255	1
17450000	17500000	1	0.292200	1
17500000	17550000	1	0.460858	1
17550000	17600000	1	0.291761	1
17600000	17650000	1	0.306675	1
17650000	17700000	1	0.336956	1
17700000	17750000	1	0.356851	1
17750000	17800000	1	0.273919	1
17800000	17850000	1	0.161044	1
17850000	17900000	1	0.116686	1
17900000	17950000	1	0.133021	1
17950000	18000000	1	0.108316	1
18000000	18050000	1	0.271609	1
18050000	18100000	1	0.228543	1
18100000	18150000	1	0.219934	1
18150000	18200000	1	0.195817	1
18200000	18250000	1	0.239196	1
18250000	18300000	1	0.243510	1
18300000	18350000	1	0.357557	1
18350000	18400000	1	0.479621	1
18400000	18450000	1	0.423996	1
18450000	18500000	1	0.171624	1
18500000	18550000	1	0.193558	1
18550000	18600000	1	0.179418	1
18600000	18650000	1	0.185623	1
18650000	18700000	1	0.159005	1
18700000	18750000	1	0.144195	1
18750000	18800000	1	0.298087	1
18800000	18850000	1	0.417093	1
18850000	18900000	1	0.448654	1
18900000	18950000	1	0.302614	1
18950000	19000000	1	0.175393	1
19000000	19050000	1	0.238928	1
19050000	19100000	1	0.240843	1
19100000	19150000	1	0.157461	1
19150000	19200000	1	0.184522	1
19200000	19250000	1	0.326859	1
19250000	19300000	1	0.436464	1
19300000	19350000	1	0.316191	1
19350000	19400000	1	0.245155	1
19400000	19450000	1	0.222315	1
19450000	19500000	1	0.136868	1
19500000	19550000	1	0.164620	1
19550000	19600000	1	0.138597	1
19600000	19650000	1	0.163867	1
19650000	19700000	1	0.401739	1
19700000	19750000	1	0.315941	1
19750000	19800000	1	0.331976	1
19800000	19850000	1	0.230795	1
19850000	19900000	1	0.229118	1
19900000	19950000	1	0.133600	1
19950000	20000000	1	0.227083	1
20000000	20050000	1	0.278829	1
20050000	20100000	1	0.354387	1
20100000	20150000	1	0.317081	1
20150000	20200000	1	0.236408	1
20200000	20250000	1	0.243460	1
20250000	20300000	1	0.310851	1
20300000	20350000	1	0.170856	1
20350000	20400000	1	0.227743	1
20400000	20450000	1	0.315645	1
20450000	20500000	1	0.246889	1
20500000	20550000	1	0.194885	1
20550000	20600000	1	0.247356	1
20600000	20650000	1	0.200043	1
20650000	20700000	1	0.218484	1
20700000	20750000	1	0.225781	1
20750000	20800000	1	0.207140	1
20800000	20850000	1	0.314622	1
20850000	20900000	1	0.251569	1
20900000	20950000	1	0.190999	1
20950000	21000000	1	0.277184	1
21000000	21050000	1	0.205399	1
21050000	21100000	1	0.280006	1
21100000	21150000	1	0.364601	1
21150000	21200000	1	0.541664	1
21200000	21250000	1	0.350926	1
21250000	21300000	1	0.450615	1
21300000	21350000	1	0.339341	1
21350000	21400000	1	0.549413	1
21400000	21450000	1	0.434899	1
21450000	21500000	1	0.717664	1
21500000	21550000	1	0.364262	1
21550000	21600000	1	0.255185	1
21600000	21650000	1	0.175453	1
21650000	21700000	1	0.169659	1
21700000	21750000	1	0.219348	1
21750000	21800000	1	0.336210	1
21800000	21850000	1	0.313674	1
21850000	21900000	1	0.317525	1
21900000	21950000	1	0.231426	1
21950000	22000000	1	0.295679	1
22000000	22050000	1	0.279757	1
22050000	22100000	1	0.338852	1
22100000	22150000	1	0.315402	1
22150000	22200000	1	0.247454	1
22200000	22250000	1	0.324725	1
22250000	22300000	1	0.293839	1
22300000	22350000	1	0.373360	1
22350000	22400000	1	0.375140	1
22400000	22450000	1	0.240672	1
22450000	22500000	1	0.327624	1
22500000	22550000	1	0.270196	1
22550000	22600000	1	0.230046	1
22600000	22650000	1	0.165343	1
22650000	22700000	1	0.255153	1
22700000	22750000	1	0.270801	1
22750000	22800000	1	0.146756	1
22800000	22850000	1	0.192544	1
22850000	22900000	1	0.194104	1
22900000	22950000	1	0.176557	1
22950000	23000000	1	0.200300	1
23000000	23050000	1	0.263384	1
23050000	23100000	1	0.226769	1
23100000	23150000	1	0.218649	1
23150000	23200000	1	0.275184	1
23200000	23250000	1	0.332845	1
23250000	23300000	1	0.377456	1
23300000	23350000	1	0.175442	1
23350000	23400000	1	0.316925	1
23400000	23450000	1	0.353791	1
23450000	23500000	1	0.347325	1
23500000	23550000	1	0.341208	1
23550000	23600000	1	0.139905	1
23600000	23650000	1	0.207983	1
23650000	23700000	1	0.202469	1
23700000	23750000	1	0.108094	1
23750000	23800000	1	0.090177	1
23800000	23850000	1	0.098854	1
23850000	23900000	1	0.095535	1
23900000	23950000	1	0.118745	1
23950000	24000000	1	0.191837	1
24000000	24050000	1	0.141935	1
24050000	24100000	1	0.184338	1
24100000	24150000	1	0.147968	1
24150000	24200000	1	0.158229	1
24200000	24250000	1	0.105102	1
24250000	24300000	1	0.234505	1
24300000	24350000	1	0.401026	1
24350000	24400000	1	0.173978	1
24400000	24450000	1	0.222888	1
24450000	24500000	1	0.172919	1
24500000	24550000	1	0.178523	1
24550000	24600000	1	0.159969	1
24600000	24650000	1	0.249439	1
24650000	24700000	1	0.117166	1
24700000	24750000	1	0.186192	1
24750000	24800000	1	0.116303	1
24800000	24850000	1	0.131187	1
24850000	24900000	1	0.397482	1
24900000	24950000	1	0.639218	1
24950000	25000000	1	0.405413	1
25000000	25050000	1	0.359374	1
25050000	25100000	1	0.322394	1
25100000	25150000	1	0.339083	1
25150000	25200000	1	0.337460	1
25200000	25250000	1	0.278708	1
25250000	25300000	1	0.374144	1
25300000	25350000	1	0.311301	1
25350000	25400000	1	0.296582	1
25400000	25450000	1	0.394658	1
25450000	25500000	1	0.351585	1
25500000	25550000	1	0.400688	1
25550000	25600000	1	0.429891	1
25600000	25650000	1	0.340949	1
25650000	25700000	1	0.173802	1
25700000	25750000	1	0.327090	1
25750000	25800000	1	0.218871	1
25800000	25850000	1	0.135916	1
25850000	25900000	1	0.381547	1
25900000	25950000	1	0.373476	1
25950000	26000000	1	0.362272	1
26000000	26050000	1	0.177045	1
26050000	26100000	1	0.254794	1
26100000	26150000	1	0.360362	1
26150000	26200000	1	0.183629	1
26200000	26250000	1	0.324854	1
26250000	26300000	1	0.158126	1
26300000	26350000	1	0.206575	1
26350000	26400000	1	0.142616	1
26400000	26450000	1	0.237955	1
26450000	26500000	1	0.185407	1
26500000	26550000	1	0.365927	1
26550000	26600000	1	0.203641	1
26600000	26650000	1	0.333370	1
26650000	26700000	1	0.224960	1
26700000	26750000	1	0.280555	1
26750000	26800000	1	0.283986	1
26800000	26850000	1	0.239546	1
26850000	26900000	1	0.225301	1
26900000	26950000	1	0.342782	1
26950000	27000000	1	0.267800	1
27000000	27050000	1	0.333079	1
27050000	27100000	1	0.225236	1
27100000	27150000	1	0.261780	1
27150000	27200000	1	0.196193	1
27200000	27250000	1	0.190422	1
27250000	27300000	1	0.207051	1
27300000	27350000	1	0.274011	1
27350000	27400000	1	0.327955	1
27400000	27450000	1	0.208903	1
27450000	27500000	1	0.209732	1
27500000	27550000	1	0.265536	1
27550000	27600000	1	0.310686	1
27600000	27650000	1	0.214091	1
27650000	27700000	1	0.259785	1
27700000	27750000	1	0.262777	1
27750000	27800000	1	0.340516	1
27800000	27850000	1	0.167806	1
27850000	27900000	1	0.120106	1
27900000	27950000	1	0.049676	1
27950000	28000000	1	0.047884	1
28000000	28050000	1	0.050964	1
28050000	28100000	1	0.394138	1
28100000	28150000	1	0.319944	1
28150000	28200000	1	0.106721	1
28200000	28250000	1	0.093598	1
28250000	28300000	1	0.075103	1
28300000	28350000	1	0.384099	1
28350000	28400000	1	0.302934	1
28400000	28450000	1	0.222596	1
28450000	28500000	1	0.402544	1
28500000	28550000	1	0.216528	1
28550000	28600000	1	0.338941	1
28600000	28650000	1	0.144532	1
28650000	28700000	1	0.288920	1
28700000	28750000	1	0.286698	1
28750000	28800000	1	0.284546	1
28800000	28850000	1	0.249012	1
28850000	28900000	1	0.273510	1
28900000	28950000	1	0.288395	1
28950000	29000000	1	0.187339	1
29000000	29050000	1	0.223526	1
29050000	29100000	1	0.114234	1
29100000	29150000	1	0.196229	1
29150000	29200000	1	0.195315	1
29200000	29250000	1	0.228515	1
29250000	29300000	1	0.239582	1
29300000	29350000	1	0.205008	1
29350000	29400000	1	0.244249	1
29400000	29450000	1	0.123052	1
29450000	29500000	1	0.220609	1
29500000	29550000	1	0.190586	1
29550000	29600000	1	0.117985	1
29600000	29650000	1	0.321707	1
29650000	29700000	1	0.199331	1
29700000	29750000	1	0.359996	1
29750000	29800000	1	0.308601	1
29800000	29850000	1	0.232140	1
29850000	29900000	1	0.156771	1
29900000	29950000	1	0.224074	1
29950000	30000000	1	0.241180	1
30000000	30050000	1	0.198410	1
30050000	30100000	1	0.377155	1
30100000	30150000	1	0.372960	1
30150000	30200000	1	0.267682	1
30200000	30250000	1	0.240819	1
30250000	30300000	1	0.201143	1
30300000	30350000	1	0.247835	1
30350000	30400000	1	0.201257	1
30400000	30450000	1	0.210297	1
30450000	30500000	1	0.280268	1
30500000	30550000	1	0.222216	1
30550000	30600000	1	0.239547	1
30600000	30650000	1	0.278573	1
30650000	30700000	1	0.270985	1
30700000	30750000	1	0.269445	1
30750000	30800000	1	0.292558	1
30800000	30850000	1	0.328915	1
30850000	30900000	1	0.386626	1
30900000	30950000	1	0.260762	1
30950000	31000000	1	0.368066	1
31000000	31050000	1	0.389683	1
31050000	31100000	1	0.343428	1
31100000	31150000	1	0.369054	1
31150000	31200000	1	0.313150	1
31200000	31250000	1	0.328851	1
31250000	31300000	1	0.332870	1
31300000	31350000	1	0.347534	1
31350000	31400000	1	0.191219	1
31400000	31450000	1	0.186286	1
31450000	31500000	1	0.193381	1
31500000	31550000	1	0.354265	1
31550000	31600000	1	0.341473	1
31600000	31650000	1	0.310402	1
31650000	31700000	1	0.329060	1
31700000	31750000	1	0.258498	1
31750000	31800000	1	0.322464	1
31800000	31850000	1	0.398847	1
31850000	31900000	1	0.325542	1
31900000	31950000	1	0.243393	1
31950000	32000000	1	0.234233	1
32000000	32050000	1	0.179050	1
32050000	32100000	1	0.200704	1
32100000	32150000	1	0.344388	1
32150000	32200000	1	0.399241	1
32200000	32250000	1	0.223943	1
32250000	32300000	1	0.250953	1
32300000	32350000	1	0.295343	1
32350000	32400000	1	0.279209	1
32400000	32450000	1	0.266213	1
32450000	32500000	1	0.184711	1
32500000	32550000	1	0.156051	1
32550000	32600000	1	0.151608	1
32600000	32650000	1	0.069004	1
32650000	32700000	1	0.066148	1
32700000	32750000	1	0.279812	1
32750000	32800000	1	0.344470	1
32800000	32850000	1	0.286188	1
32850000	32900000	1	0.275644	1
32900000	32950000	1	0.257668	1
32950000	33000000	1	0.563795	1
33000000	33050000	1	0.318944	1
33050000	33100000	1	0.318072	1
33100000	33150000	1	0.499712	1
33150000	33200000	1	0.474917	1
33200000	33250000	1	0.452292	1
33250000	33300000	1	0.350169	1
33300000	33350000	1	0.488547	1
33350000	33400000	1	0.445718	1
33400000	33450000	1	0.561954	1
33450000	33500000	1	0.430808	1
33500000	33550000	1	0.459686	1
33550000	33600000	1	0.433395	1
33600000	33650000	1	0.540339	1
33650000	33700000	1	0.424774	1
33700000	33750000	1	0.390046	1
33750000	33800000	1	0.319387	1
33800000	33850000	1	0.302927	1
33850000	33900000	1	0.324299	1
33900000	33950000	1	0.249177	1
33950000	34000000	1	0.288005	1
34000000	34050000	1	0.308728	1
34050000	34100000	1	0.195674	1
34100000	34150000	1	0.254724	1
34150000	34200000	1	0.304774	1
34200000	34250000	1	0.255419	1
34250000	34300000	1	0.211978	1
34300000	34350000	1	0.400307	1
34350000	34400000	1	0.363218	1
34400000	34450000	1	0.360424	1
34450000	34500000	1	0.310757	1
34500000	34550000	1	0.270373	1
34550000	34600000	1	0.353114	1
34600000	34650000	1	0.427945	1
34650000	34700000	1	0.443064	1
34700000	34750000	1	0.338742	1
34750000	34800000	1	0.270374	1
34800000	34850000	1	0.232065	1
34850000	34900000	1	0.181165	1
34900000	34950000	1	0.319713	1
34950000	35000000	1	0.227587	1
35000000	35050000	1	0.211728	1
35050000	35100000	1	0.259840	1
35100000	35150000	1	0.182242	1
35150000	35200000	1	0.169787	1
35200000	35250000	1	0.167497	1
35250000	35300000	1	0.173955	1
35300000	35350000	1	0.185306	1
35350000	35400000	1	0.227122	1
35400000	35450000	1	0.279267	1
35450000	35500000	1	0.285976	1
35500000	35550000	1	0.204769	1
35550000	35600000	1	0.183387	1
35600000	35650000	1	0.266605	1
35650000	35700000	1	0.247201	1
35700000	35750000	1	0.146672	1
35750000	35800000	1	0.135917	1
35800000	35850000	1	0.210174	1
35850000	35900000	1	0.180223	1
35900000	35950000	1	0.178039	1
35950000	36000000	1	0.300552	1
36000000	36050000	1	0.256728	1
36050000	36100000	1	0.258325	1
36100000	36150000	1	0.217166	1
36150000	36200000	1	0.132949	1
36200000	36250000	1	0.203397	1
36250000	36300000	1	0.325419	1
36300000	36350000	1	0.134337	1
36350000	36400000	1	0.214233	1
36400000	36450000	1	0.190694	1
36450000	36500000	1	0.195035	1
36500000	36550000	1	0.110287	1
36550000	36600000	1	0.203049	1
36600000	36650000	1	0.158687	1
36650000	36700000	1	0.134073	1
36700000	36750000	1	0.195796	1
36750000	36800000	1	0.340564	1
36800000	36850000	1	0.308640	1
36850000	36900000	1	0.095922	1
36900000	36950000	1	0.213858	1
36950000	37000000	1	0.219906	1
37000000	37050000	1	0.188922	1
37050000	37100000	1	0.226907	1
37100000	37150000	1	0.238765	1
37150000	37200000	1	0.337371	1
37200000	37250000	1	0.288183	1
37250000	37300000	1	0.177006	1
37300000	37350000	1	0.206972	1
37350000	37400000	1	0.189083	1
37400000	37450000	1	0.212289	1
37450000	37500000	1	0.180672	1
37500000	37550000	1	0.192089	1
37550000	37600000	1	0.211478	1
37600000	37650000	1	0.384414	1
37650000	37700000	1	0.326579	1
37700000	37750000	1	0.373199	1
37750000	37800000	1	0.306249	1
37800000	37850000	1	0.284807	1
37850000	37900000	1	0.363073	1
37900000	37950000	1	0.368887	1
37950000	38000000	1	0.317561	1
38000000	38050000	1	0.207217	1
38050000	38100000	1	0.226910	1
38100000	38150000	1	0.238883	1
38150000	38200000	1	0.297124	1
38200000	38250000	1	0.353325	1
38250000	38300000	1	0.258968	1
38300000	38350000	1	0.389331	1
38350000	38400000	1	0.401768	1
38400000	38450000	1	0.432688	1
38450000	38500000	1	0.492603	1
38500000	38550000	1	0.493672	1
38550000	38600000	1	0.512019	1
38600000	38650000	1	0.395606	1
38650000	38700000	1	0.358342	1
38700000	38750000	1	0.152427	1
38750000	38800000	1	0.370866	1
38800000	38850000	1	0.307247	1
38850000	38900000	1	0.275279	1
38900000	38950000	1	0.317865	1
38950000	39000000	1	0.198895	1
39000000	39050000	1	0.337426	1
39050000	39100000	1	0.316056	1
39100000	39150000	1	0.431874	1
39150000	39200000	1	0.445770	1
39200000	39250000	1	0.405532	1
39250000	39300000	1	0.439814	1
39300000	39350000	1	0.363393	1
39350000	39400000	1	0.215480	1
39400000	39450000	1	0.253265	1
39450000	39500000	1	0.371007	1
39500000	39550000	1	0.365264	1
39550000	39600000	1	0.362538	1
39600000	39650000	1	0.384517	1
39650000	39700000	1	0.378957	1
39700000	39750000	1	0.407456	1
39750000	39800000	1	0.419347	1
39800000	39850000	1	0.474133	1
39850000	39900000	1	0.254330	1
39900000	39950000	1	0.372872	1
39950000	40000000	1	0.318727	1
40000000	40050000	1	0.338787	1
40050000	40100000	1	0.366797	1
40100000	40150000	1	0.259415	1
40150000	40200000	1	0.379680	1
40200000	40250000	1	0.277844	1
40250000	40300000	1	0.238599	1
40300000	40350000	1	0.311909	1
40350000	40400000	1	0.368698	1
40400000	40450000	1	0.321229	1
40450000	40500000	1	0.352329	1
40500000	40550000	1	0.387586	1
40550000	40600000	1	0.305632	1
40600000	40650000	1	0.210740	1
40650000	40700000	1	0.138699	1
40700000	40750000	1	0.363508	1
40750000	40800000	1	0.333634	1
40800000	40850000	1	0.283852	1
40850000	40900000	1	0.254145	1
40900000	40950000	1	0.280070	1
40950000	41000000	1	0.230093	1
41000000	41050000	1	0.397138	1
41050000	41100000	1	0.368197	1
41100000	41150000	1	0.424422	1
41150000	41200000	1	0.371940	1
