BP	SNP	CHR	P	chr
14050000	14100000	1	0.185688	1
14100000	14150000	1	0.311255	1
14150000	14200000	1	0.292270	1
14200000	14250000	1	0.223533	1
14250000	14300000	1	0.172921	1
14300000	14350000	1	0.219782	1
14350000	14400000	1	0.224555	1
14400000	14450000	1	0.208802	1
14450000	14500000	1	0.234588	1
14500000	14550000	1	0.309213	1
14550000	14600000	1	0.281682	1
14600000	14650000	1	0.161561	1
14650000	14700000	1	0.118775	1
14700000	14750000	1	0.063700	1
14750000	14800000	1	0.215844	1
14800000	14850000	1	0.149467	1
14850000	14900000	1	0.120091	1
14900000	14950000	1	0.153205	1
14950000	15000000	1	0.164498	1
15000000	15050000	1	0.121938	1
15050000	15100000	1	0.208904	1
15100000	15150000	1	0.287642	1
15150000	15200000	1	0.121317	1
15200000	15250000	1	0.171384	1
15250000	15300000	1	0.245787	1
15300000	15350000	1	0.240799	1
15350000	15400000	1	0.186209	1
15400000	15450000	1	0.259912	1
15450000	15500000	1	0.334148	1
15500000	15550000	1	0.067794	1
15550000	15600000	1	0.163514	1
15600000	15650000	1	0.107063	1
15650000	15700000	1	0.174867	1
15700000	15750000	1	0.256552	1
15750000	15800000	1	0.305813	1
15800000	15850000	1	0.304648	1
15850000	15900000	1	0.138896	1
15900000	15950000	1	0.130537	1
15950000	16000000	1	0.189662	1
16000000	16050000	1	0.172043	1
16050000	16100000	1	0.206732	1
16100000	16150000	1	0.221957	1
16150000	16200000	1	0.155896	1
16200000	16250000	1	0.169942	1
16250000	16300000	1	0.251384	1
16300000	16350000	1	0.166741	1
16350000	16400000	1	0.248364	1
16400000	16450000	1	0.256133	1
16450000	16500000	1	0.232418	1
16500000	16550000	1	0.240514	1
16550000	16600000	1	0.277307	1
16600000	16650000	1	0.187081	1
16650000	16700000	1	0.261014	1
16700000	16750000	1	0.218917	1
16750000	16800000	1	0.242051	1
16800000	16850000	1	0.225546	1
16850000	16900000	1	0.337267	1
16900000	16950000	1	0.377065	1
16950000	17000000	1	0.386347	1
17000000	17050000	1	0.410345	1
17050000	17100000	1	0.323055	1
17100000	17150000	1	0.239732	1
17150000	17200000	1	0.307492	1
17200000	17250000	1	0.312063	1
17250000	17300000	1	0.219864	1
17300000	17350000	1	0.208572	1
17350000	17400000	1	0.132546	1
17400000	17450000	1	0.187460	1
17450000	17500000	1	0.161940	1
17500000	17550000	1	0.267716	1
17550000	17600000	1	0.144170	1
17600000	17650000	1	0.125425	1
17650000	17700000	1	0.158002	1
17700000	17750000	1	0.231248	1
17750000	17800000	1	0.131586	1
17800000	17850000	1	0.167872	1
17850000	17900000	1	0.079460	1
17900000	17950000	1	0.110441	1
17950000	18000000	1	0.046526	1
18000000	18050000	1	0.114063	1
18050000	18100000	1	0.302831	1
18100000	18150000	1	0.259484	1
18150000	18200000	1	0.367807	1
18200000	18250000	1	0.315574	1
18250000	18300000	1	0.259112	1
18300000	18350000	1	0.234044	1
18350000	18400000	1	0.430216	1
18400000	18450000	1	0.372527	1
18450000	18500000	1	0.110965	1
18500000	18550000	1	0.143522	1
18550000	18600000	1	0.145630	1
18600000	18650000	1	0.133979	1
18650000	18700000	1	0.118462	1
18700000	18750000	1	0.135929	1
18750000	18800000	1	0.184082	1
18800000	18850000	1	0.273947	1
18850000	18900000	1	0.240578	1
18900000	18950000	1	0.230606	1
18950000	19000000	1	0.174803	1
19000000	19050000	1	0.175347	1
19050000	19100000	1	0.203748	1
19100000	19150000	1	0.199321	1
19150000	19200000	1	0.294727	1
19200000	19250000	1	0.287360	1
19250000	19300000	1	0.193633	1
19300000	19350000	1	0.136442	1
19350000	19400000	1	0.062068	1
19400000	19450000	1	0.081137	1
19450000	19500000	1	0.193048	1
19500000	19550000	1	0.102069	1
19550000	19600000	1	0.040322	1
19600000	19650000	1	0.020758	1
19650000	19700000	1	-0.000754	1
19700000	19750000	1	0.046258	1
19750000	19800000	1	0.083729	1
19800000	19850000	1	0.148984	1
19850000	19900000	1	0.138817	1
19900000	19950000	1	0.142854	1
19950000	20000000	1	0.377649	1
20000000	20050000	1	0.473469	1
20050000	20100000	1	0.525358	1
20100000	20150000	1	0.252689	1
20150000	20200000	1	0.149006	1
20200000	20250000	1	0.155136	1
20250000	20300000	1	0.238606	1
20300000	20350000	1	0.250095	1
20350000	20400000	1	0.318979	1
20400000	20450000	1	0.386349	1
20450000	20500000	1	0.224432	1
20500000	20550000	1	0.134145	1
20550000	20600000	1	0.165677	1
20600000	20650000	1	0.214833	1
20650000	20700000	1	0.346282	1
20700000	20750000	1	0.217436	1
20750000	20800000	1	0.289461	1
20800000	20850000	1	0.204284	1
20850000	20900000	1	0.098014	1
20900000	20950000	1	0.094550	1
20950000	21000000	1	0.133863	1
21000000	21050000	1	0.117237	1
21050000	21100000	1	0.138205	1
21100000	21150000	1	0.199724	1
21150000	21200000	1	0.132734	1
21200000	21250000	1	0.197570	1
21250000	21300000	1	0.183125	1
21300000	21350000	1	0.149949	1
21350000	21400000	1	0.221708	1
21400000	21450000	1	0.280358	1
21450000	21500000	1	0.299670	1
21500000	21550000	1	0.149299	1
21550000	21600000	1	0.112125	1
21600000	21650000	1	0.172783	1
21650000	21700000	1	0.141066	1
21700000	21750000	1	0.125053	1
21750000	21800000	1	0.118757	1
21800000	21850000	1	0.079447	1
21850000	21900000	1	0.137800	1
21900000	21950000	1	0.096609	1
21950000	22000000	1	0.137994	1
22000000	22050000	1	0.137346	1
22050000	22100000	1	0.120867	1
22100000	22150000	1	0.156696	1
22150000	22200000	1	0.126814	1
22200000	22250000	1	0.119684	1
22250000	22300000	1	0.098877	1
22300000	22350000	1	0.127195	1
22350000	22400000	1	0.130331	1
22400000	22450000	1	0.115509	1
22450000	22500000	1	0.134342	1
22500000	22550000	1	0.164340	1
22550000	22600000	1	0.180020	1
22600000	22650000	1	0.088995	1
22650000	22700000	1	0.205233	1
22700000	22750000	1	0.242399	1
22750000	22800000	1	0.138487	1
22800000	22850000	1	0.203608	1
22850000	22900000	1	0.302213	1
22900000	22950000	1	0.102444	1
22950000	23000000	1	0.263335	1
23000000	23050000	1	0.123927	1
23050000	23100000	1	0.038904	1
23100000	23150000	1	0.099381	1
23150000	23200000	1	0.131275	1
23200000	23250000	1	0.119347	1
23250000	23300000	1	0.068825	1
23300000	23350000	1	0.062563	1
23350000	23400000	1	0.050255	1
23400000	23450000	1	0.045698	1
23450000	23500000	1	0.028904	1
23500000	23550000	1	0.027338	1
23550000	23600000	1	0.071604	1
23600000	23650000	1	0.002982	1
23650000	23700000	1	0.120837	1
23700000	23750000	1	0.067331	1
23750000	23800000	1	0.065584	1
23800000	23850000	1	0.040820	1
23850000	23900000	1	0.072349	1
23900000	23950000	1	0.077555	1
23950000	24000000	1	0.076606	1
24000000	24050000	1	0.069736	1
24050000	24100000	1	0.100652	1
24100000	24150000	1	0.116700	1
24150000	24200000	1	0.082740	1
24200000	24250000	1	0.034140	1
24250000	24300000	1	0.111554	1
24300000	24350000	1	0.133542	1
24350000	24400000	1	0.046949	1
24400000	24450000	1	0.045485	1
24450000	24500000	1	0.048797	1
24500000	24550000	1	0.049764	1
24550000	24600000	1	0.056960	1
24600000	24650000	1	0.082983	1
24650000	24700000	1	0.093681	1
24700000	24750000	1	0.268549	1
24750000	24800000	1	0.136437	1
24800000	24850000	1	0.085270	1
24850000	24900000	1	0.265800	1
24900000	24950000	1	0.363697	1
24950000	25000000	1	0.242394	1
25000000	25050000	1	0.221331	1
25050000	25100000	1	0.111218	1
25100000	25150000	1	0.211840	1
25150000	25200000	1	0.104046	1
25200000	25250000	1	0.089797	1
25250000	25300000	1	0.200280	1
25300000	25350000	1	0.190242	1
25350000	25400000	1	0.280578	1
25400000	25450000	1	0.156917	1
25450000	25500000	1	0.110784	1
25500000	25550000	1	0.204637	1
25550000	25600000	1	0.164060	1
25600000	25650000	1	0.084623	1
25650000	25700000	1	0.193669	1
25700000	25750000	1	0.216131	1
25750000	25800000	1	0.232626	1
25800000	25850000	1	0.168995	1
25850000	25900000	1	0.093129	1
25900000	25950000	1	0.184538	1
25950000	26000000	1	0.246427	1
26000000	26050000	1	0.118585	1
26050000	26100000	1	0.138759	1
26100000	26150000	1	0.087547	1
26150000	26200000	1	0.200864	1
26200000	26250000	1	0.173495	1
26250000	26300000	1	0.123771	1
26300000	26350000	1	0.065409	1
26350000	26400000	1	0.098635	1
26400000	26450000	1	0.113938	1
26450000	26500000	1	0.148092	1
26500000	26550000	1	0.241723	1
26550000	26600000	1	0.067185	1
26600000	26650000	1	0.131344	1
26650000	26700000	1	0.236552	1
26700000	26750000	1	0.323843	1
26750000	26800000	1	0.288101	1
26800000	26850000	1	0.187385	1
26850000	26900000	1	0.107287	1
26900000	26950000	1	0.169097	1
26950000	27000000	1	0.142056	1
27000000	27050000	1	0.208078	1
27050000	27100000	1	0.171172	1
27100000	27150000	1	0.166074	1
27150000	27200000	1	0.155532	1
27200000	27250000	1	0.161517	1
27250000	27300000	1	0.161475	1
27300000	27350000	1	0.086904	1
27350000	27400000	1	0.025359	1
27400000	27450000	1	0.197259	1
27450000	27500000	1	0.222277	1
27500000	27550000	1	0.214879	1
27550000	27600000	1	0.224776	1
27600000	27650000	1	0.162053	1
27650000	27700000	1	0.167324	1
27700000	27750000	1	0.185476	1
27750000	27800000	1	0.260486	1
27800000	27850000	1	0.185579	1
27850000	27900000	1	0.220202	1
27900000	27950000	1	0.128182	1
27950000	28000000	1	0.191665	1
28000000	28050000	1	0.197886	1
28050000	28100000	1	0.193193	1
28100000	28150000	1	0.192180	1
28150000	28200000	1	0.145849	1
28200000	28250000	1	0.178951	1
28250000	28300000	1	0.139770	1
28300000	28350000	1	0.251585	1
28350000	28400000	1	0.193484	1
28400000	28450000	1	0.074140	1
28450000	28500000	1	0.095976	1
28500000	28550000	1	0.131658	1
28550000	28600000	1	0.205461	1
28600000	28650000	1	0.097987	1
28650000	28700000	1	0.261859	1
28700000	28750000	1	0.053003	1
28750000	28800000	1	0.103336	1
28800000	28850000	1	0.129327	1
28850000	28900000	1	0.210226	1
28900000	28950000	1	0.092003	1
28950000	29000000	1	0.100130	1
29000000	29050000	1	0.135926	1
29050000	29100000	1	0.065852	1
29100000	29150000	1	0.158817	1
29150000	29200000	1	0.225635	1
29200000	29250000	1	0.325957	1
29250000	29300000	1	0.314233	1
29300000	29350000	1	0.281645	1
29350000	29400000	1	0.264042	1
29400000	29450000	1	0.310781	1
29450000	29500000	1	0.302592	1
29500000	29550000	1	0.193289	1
29550000	29600000	1	0.204661	1
29600000	29650000	1	0.240695	1
29650000	29700000	1	0.228315	1
29700000	29750000	1	0.268687	1
29750000	29800000	1	0.182915	1
29800000	29850000	1	0.178254	1
29850000	29900000	1	0.251732	1
29900000	29950000	1	0.308097	1
29950000	30000000	1	0.353068	1
30000000	30050000	1	0.290102	1
30050000	30100000	1	0.365721	1
30100000	30150000	1	0.256257	1
30150000	30200000	1	0.178190	1
30200000	30250000	1	0.144834	1
30250000	30300000	1	0.151793	1
30300000	30350000	1	0.079730	1
30350000	30400000	1	0.045021	1
30400000	30450000	1	0.165319	1
30450000	30500000	1	0.141812	1
30500000	30550000	1	0.095173	1
30550000	30600000	1	0.070985	1
30600000	30650000	1	0.181758	1
30650000	30700000	1	0.133988	1
30700000	30750000	1	0.120842	1
30750000	30800000	1	0.163048	1
30800000	30850000	1	0.159116	1
30850000	30900000	1	0.148517	1
30900000	30950000	1	0.128202	1
30950000	31000000	1	0.091364	1
31000000	31050000	1	0.133888	1
31050000	31100000	1	0.189333	1
31100000	31150000	1	0.174296	1
31150000	31200000	1	0.180190	1
31200000	31250000	1	0.112412	1
31250000	31300000	1	0.120649	1
31300000	31350000	1	0.082530	1
31350000	31400000	1	0.118371	1
31400000	31450000	1	0.174745	1
31450000	31500000	1	0.108307	1
31500000	31550000	1	0.085755	1
31550000	31600000	1	0.129067	1
31600000	31650000	1	0.148504	1
31650000	31700000	1	0.359083	1
31700000	31750000	1	0.338384	1
31750000	31800000	1	0.189516	1
31800000	31850000	1	0.139963	1
31850000	31900000	1	0.085726	1
31900000	31950000	1	0.082867	1
31950000	32000000	1	0.121494	1
32000000	32050000	1	0.187832	1
32050000	32100000	1	0.047073	1
32100000	32150000	1	0.154730	1
32150000	32200000	1	0.103200	1
32200000	32250000	1	0.139597	1
32250000	32300000	1	0.173554	1
32300000	32350000	1	0.062846	1
32350000	32400000	1	0.022510	1
32400000	32450000	1	0.029010	1
32450000	32500000	1	0.082065	1
32500000	32550000	1	0.022647	1
32550000	32600000	1	0.071200	1
32600000	32650000	1	0.100114	1
32650000	32700000	1	0.146367	1
32700000	32750000	1	0.107857	1
32750000	32800000	1	0.112487	1
32800000	32850000	1	0.201841	1
32850000	32900000	1	0.235735	1
32900000	32950000	1	0.173150	1
32950000	33000000	1	0.362022	1
33000000	33050000	1	0.167309	1
33050000	33100000	1	0.192541	1
33100000	33150000	1	0.067449	1
33150000	33200000	1	0.035713	1
33200000	33250000	1	0.247176	1
33250000	33300000	1	0.218395	1
33300000	33350000	1	0.280805	1
33350000	33400000	1	0.258234	1
33400000	33450000	1	0.365599	1
33450000	33500000	1	0.195617	1
33500000	33550000	1	0.314894	1
33550000	33600000	1	0.210997	1
33600000	33650000	1	0.275778	1
33650000	33700000	1	0.215737	1
33700000	33750000	1	0.315852	1
33750000	33800000	1	0.391580	1
33800000	33850000	1	0.254699	1
33850000	33900000	1	0.232683	1
33900000	33950000	1	0.234515	1
33950000	34000000	1	0.402447	1
34000000	34050000	1	0.258984	1
34050000	34100000	1	0.199160	1
34100000	34150000	1	0.235170	1
34150000	34200000	1	0.231719	1
34200000	34250000	1	0.341471	1
34250000	34300000	1	0.269361	1
34300000	34350000	1	0.217980	1
34350000	34400000	1	0.314358	1
34400000	34450000	1	0.276834	1
34450000	34500000	1	0.453926	1
34500000	34550000	1	0.318999	1
34550000	34600000	1	0.236565	1
34600000	34650000	1	0.211690	1
34650000	34700000	1	0.182078	1
34700000	34750000	1	0.236472	1
34750000	34800000	1	0.228432	1
34800000	34850000	1	0.090415	1
34850000	34900000	1	0.083687	1
34900000	34950000	1	0.144286	1
34950000	35000000	1	0.175457	1
35000000	35050000	1	0.266560	1
35050000	35100000	1	0.273316	1
35100000	35150000	1	0.222793	1
35150000	35200000	1	0.162146	1
35200000	35250000	1	0.105892	1
35250000	35300000	1	0.103158	1
35300000	35350000	1	0.177996	1
35350000	35400000	1	0.146321	1
35400000	35450000	1	0.177794	1
35450000	35500000	1	0.173385	1
35500000	35550000	1	0.143305	1
35550000	35600000	1	0.169347	1
35600000	35650000	1	0.114132	1
35650000	35700000	1	0.114165	1
35700000	35750000	1	0.155934	1
35750000	35800000	1	0.062906	1
35800000	35850000	1	0.134123	1
35850000	35900000	1	0.136747	1
35900000	35950000	1	0.134020	1
35950000	36000000	1	0.076993	1
36000000	36050000	1	0.125976	1
36050000	36100000	1	0.131268	1
36100000	36150000	1	0.152339	1
36150000	36200000	1	0.124542	1
36200000	36250000	1	0.111696	1
36250000	36300000	1	0.194138	1
36300000	36350000	1	0.109250	1
36350000	36400000	1	0.132824	1
36400000	36450000	1	0.134400	1
36450000	36500000	1	0.143247	1
36500000	36550000	1	0.130060	1
36550000	36600000	1	0.107878	1
36600000	36650000	1	0.076428	1
36650000	36700000	1	0.090612	1
36700000	36750000	1	0.098771	1
36750000	36800000	1	0.077958	1
36800000	36850000	1	0.071996	1
36850000	36900000	1	0.102931	1
36900000	36950000	1	0.049663	1
36950000	37000000	1	0.075861	1
37000000	37050000	1	0.072012	1
37050000	37100000	1	0.061884	1
37100000	37150000	1	0.035914	1
37150000	37200000	1	0.059661	1
37200000	37250000	1	0.057489	1
37250000	37300000	1	0.042504	1
37300000	37350000	1	0.061307	1
37350000	37400000	1	0.067316	1
37400000	37450000	1	0.058350	1
37450000	37500000	1	0.049499	1
37500000	37550000	1	0.103099	1
37550000	37600000	1	0.163670	1
37600000	37650000	1	0.186487	1
37650000	37700000	1	0.186751	1
37700000	37750000	1	0.193365	1
37750000	37800000	1	0.090649	1
37800000	37850000	1	0.092412	1
37850000	37900000	1	0.114207	1
37900000	37950000	1	0.146195	1
37950000	38000000	1	0.111937	1
38000000	38050000	1	0.094168	1
38050000	38100000	1	0.072082	1
38100000	38150000	1	0.035090	1
38150000	38200000	1	0.083493	1
38200000	38250000	1	0.123954	1
38250000	38300000	1	0.095261	1
38300000	38350000	1	0.167112	1
38350000	38400000	1	0.242378	1
38400000	38450000	1	0.195476	1
38450000	38500000	1	0.265375	1
38500000	38550000	1	0.096753	1
38550000	38600000	1	0.203374	1
38600000	38650000	1	0.226754	1
38650000	38700000	1	0.221620	1
38700000	38750000	1	0.172539	1
38750000	38800000	1	0.231469	1
38800000	38850000	1	0.226124	1
38850000	38900000	1	0.218761	1
38900000	38950000	1	0.113790	1
38950000	39000000	1	0.153327	1
39000000	39050000	1	0.106186	1
39050000	39100000	1	0.148914	1
39100000	39150000	1	0.158477	1
39150000	39200000	1	0.132947	1
39200000	39250000	1	0.134745	1
39250000	39300000	1	0.097960	1
39300000	39350000	1	0.098064	1
39350000	39400000	1	0.133176	1
39400000	39450000	1	0.106443	1
39450000	39500000	1	0.089385	1
39500000	39550000	1	0.132844	1
39550000	39600000	1	0.139517	1
39600000	39650000	1	0.129748	1
39650000	39700000	1	0.123489	1
39700000	39750000	1	0.096684	1
39750000	39800000	1	0.172860	1
39800000	39850000	1	0.274789	1
39850000	39900000	1	0.113861	1
39900000	39950000	1	0.153006	1
39950000	40000000	1	0.228551	1
40000000	40050000	1	0.166950	1
40050000	40100000	1	0.088160	1
40100000	40150000	1	0.176247	1
40150000	40200000	1	0.213672	1
40200000	40250000	1	0.280239	1
40250000	40300000	1	0.230693	1
40300000	40350000	1	0.229228	1
40350000	40400000	1	0.211243	1
40400000	40450000	1	0.253338	1
40450000	40500000	1	0.187267	1
40500000	40550000	1	0.169908	1
40550000	40600000	1	0.221742	1
40600000	40650000	1	0.193734	1
40650000	40700000	1	0.211078	1
40700000	40750000	1	0.308111	1
40750000	40800000	1	0.332373	1
40800000	40850000	1	0.219568	1
40850000	40900000	1	0.273244	1
40900000	40950000	1	0.303239	1
40950000	41000000	1	0.378242	1
41000000	41050000	1	0.359655	1
41050000	41100000	1	0.299294	1
41100000	41150000	1	0.279395	1
41150000	41200000	1	0.324429	1
