BP	SNP	CHR	P	chr
7200000	7250000	1	0.562897	1
7250000	7300000	1	0.439557	1
7300000	7350000	1	0.510141	1
7350000	7400000	1	0.300755	1
7400000	7450000	1	0.352824	1
7450000	7500000	1	0.273832	1
7500000	7550000	1	0.239724	1
7550000	7600000	1	0.370735	1
7600000	7650000	1	0.396425	1
7650000	7700000	1	0.335229	1
7700000	7750000	1	0.396162	1
7750000	7800000	1	0.304584	1
7800000	7850000	1	0.314374	1
7850000	7900000	1	0.258856	1
7900000	7950000	1	0.344641	1
7950000	8000000	1	0.316978	1
8000000	8050000	1	0.389409	1
8050000	8100000	1	0.358521	1
8100000	8150000	1	0.390739	1
8150000	8200000	1	0.364741	1
8200000	8250000	1	0.356956	1
8250000	8300000	1	0.359890	1
8300000	8350000	1	0.293565	1
8350000	8400000	1	0.499810	1
8400000	8450000	1	0.315710	1
8450000	8500000	1	0.369847	1
8500000	8550000	1	0.312606	1
8550000	8600000	1	0.457106	1
8600000	8650000	1	0.513902	1
8650000	8700000	1	0.402381	1
8700000	8750000	1	0.327466	1
8750000	8800000	1	0.420056	1
8800000	8850000	1	0.345840	1
8850000	8900000	1	0.398509	1
8900000	8950000	1	0.500406	1
8950000	9000000	1	0.405827	1
9000000	9050000	1	0.327828	1
9050000	9100000	1	0.372377	1
9100000	9150000	1	0.254332	1
9150000	9200000	1	0.437968	1
9200000	9250000	1	0.340314	1
9250000	9300000	1	0.329677	1
9300000	9350000	1	0.275729	1
9350000	9400000	1	0.353465	1
9400000	9450000	1	0.304960	1
9450000	9500000	1	0.226710	1
9500000	9550000	1	0.492194	1
9550000	9600000	1	0.342257	1
9600000	9650000	1	0.441284	1
9650000	9700000	1	0.503952	1
9700000	9750000	1	0.334834	1
9750000	9800000	1	0.380083	1
9800000	9850000	1	0.349810	1
9850000	9900000	1	0.297179	1
9900000	9950000	1	0.254589	1
9950000	10000000	1	0.290046	1
10000000	10050000	1	0.331223	1
10050000	10100000	1	0.390139	1
10100000	10150000	1	0.465554	1
10150000	10200000	1	0.432472	1
10200000	10250000	1	0.314003	1
10250000	10300000	1	0.248587	1
10300000	10350000	1	0.372213	1
10350000	10400000	1	0.486260	1
10400000	10450000	1	0.302810	1
10450000	10500000	1	0.416460	1
10500000	10550000	1	0.446206	1
10550000	10600000	1	0.490626	1
10600000	10650000	1	0.624768	1
10650000	10700000	1	0.470883	1
10700000	10750000	1	0.334380	1
10750000	10800000	1	0.203738	1
10800000	10850000	1	0.270073	1
10850000	10900000	1	0.261788	1
10900000	10950000	1	0.405803	1
10950000	11000000	1	0.358565	1
11000000	11050000	1	0.337090	1
11050000	11100000	1	0.202241	1
11100000	11150000	1	0.249434	1
11150000	11200000	1	0.371664	1
11200000	11250000	1	0.264158	1
11250000	11300000	1	0.403866	1
11300000	11350000	1	0.263222	1
11350000	11400000	1	0.375924	1
11400000	11450000	1	0.378244	1
11450000	11500000	1	0.344211	1
11500000	11550000	1	0.355317	1
11550000	11600000	1	0.339512	1
11600000	11650000	1	0.314957	1
11650000	11700000	1	0.360689	1
11700000	11750000	1	0.334392	1
11750000	11800000	1	0.308683	1
11800000	11850000	1	0.335862	1
11850000	11900000	1	0.274783	1
11900000	11950000	1	0.367597	1
11950000	12000000	1	0.407274	1
12000000	12050000	1	0.328785	1
12050000	12100000	1	0.279987	1
12100000	12150000	1	0.240640	1
12150000	12200000	1	0.140434	1
12200000	12250000	1	0.189910	1
12250000	12300000	1	0.212069	1
12300000	12350000	1	0.241962	1
12350000	12400000	1	0.126612	1
12400000	12450000	1	0.144675	1
12450000	12500000	1	0.144483	1
12500000	12550000	1	0.209818	1
12550000	12600000	1	0.175079	1
12600000	12650000	1	0.190851	1
12650000	12700000	1	0.132367	1
12700000	12750000	1	0.165620	1
12750000	12800000	1	0.256741	1
12800000	12850000	1	0.199842	1
12850000	12900000	1	0.220215	1
12900000	12950000	1	0.148055	1
12950000	13000000	1	0.140006	1
13000000	13050000	1	0.315556	1
13050000	13100000	1	0.259811	1
13100000	13150000	1	0.254259	1
13150000	13200000	1	0.120402	1
13200000	13250000	1	0.184254	1
13250000	13300000	1	0.241252	1
13300000	13350000	1	0.253202	1
13350000	13400000	1	0.289152	1
13400000	13450000	1	0.259199	1
13450000	13500000	1	0.292710	1
13500000	13550000	1	0.245769	1
13550000	13600000	1	0.143165	1
13600000	13650000	1	0.231671	1
13650000	13700000	1	0.216233	1
13700000	13750000	1	0.164910	1
13750000	13800000	1	0.222272	1
13800000	13850000	1	0.169662	1
13850000	13900000	1	0.143458	1
13900000	13950000	1	0.080991	1
13950000	14000000	1	0.074060	1
14000000	14050000	1	0.137734	1
14050000	14100000	1	0.161896	1
14100000	14150000	1	0.131762	1
14150000	14200000	1	0.145624	1
14200000	14250000	1	0.101721	1
14250000	14300000	1	0.160135	1
14300000	14350000	1	0.177187	1
14350000	14400000	1	0.201341	1
14400000	14450000	1	0.193158	1
14450000	14500000	1	0.263773	1
14500000	14550000	1	0.128932	1
14550000	14600000	1	0.165023	1
14600000	14650000	1	0.145733	1
14650000	14700000	1	0.147513	1
14700000	14750000	1	0.163651	1
14750000	14800000	1	0.212841	1
14800000	14850000	1	0.134333	1
14850000	14900000	1	0.132623	1
14900000	14950000	1	0.040144	1
14950000	15000000	1	0.094845	1
15000000	15050000	1	0.087812	1
15050000	15100000	1	0.070830	1
15100000	15150000	1	0.088688	1
15150000	15200000	1	0.158905	1
15200000	15250000	1	0.124521	1
15250000	15300000	1	0.169343	1
15300000	15350000	1	0.153413	1
15350000	15400000	1	0.195122	1
15400000	15450000	1	0.289198	1
15450000	15500000	1	0.326960	1
15500000	15550000	1	0.237579	1
15550000	15600000	1	0.254895	1
15600000	15650000	1	0.284760	1
15650000	15700000	1	0.242084	1
15700000	15750000	1	0.205242	1
15750000	15800000	1	0.168923	1
15800000	15850000	1	0.216823	1
15850000	15900000	1	0.189528	1
15900000	15950000	1	0.284119	1
15950000	16000000	1	0.213086	1
16000000	16050000	1	0.139212	1
16050000	16100000	1	0.203024	1
16100000	16150000	1	0.170855	1
16150000	16200000	1	0.142194	1
16200000	16250000	1	0.096399	1
16250000	16300000	1	0.250042	1
16300000	16350000	1	0.199464	1
16350000	16400000	1	0.178255	1
16400000	16450000	1	0.146643	1
16450000	16500000	1	0.132524	1
16500000	16550000	1	0.172297	1
16550000	16600000	1	0.220878	1
16600000	16650000	1	0.200078	1
16650000	16700000	1	0.150077	1
16700000	16750000	1	0.175285	1
16750000	16800000	1	0.118820	1
16800000	16850000	1	0.108873	1
16850000	16900000	1	0.153809	1
16900000	16950000	1	0.272807	1
16950000	17000000	1	0.432167	1
17000000	17050000	1	0.318451	1
17050000	17100000	1	0.361341	1
17100000	17150000	1	0.287638	1
17150000	17200000	1	0.217584	1
17200000	17250000	1	0.238448	1
17250000	17300000	1	0.210620	1
17300000	17350000	1	0.217388	1
17350000	17400000	1	0.165720	1
17400000	17450000	1	0.177734	1
17450000	17500000	1	0.109620	1
17500000	17550000	1	0.089777	1
17550000	17600000	1	0.089793	1
17600000	17650000	1	0.130724	1
17650000	17700000	1	0.145387	1
17700000	17750000	1	0.218916	1
17750000	17800000	1	0.143256	1
17800000	17850000	1	0.239568	1
17850000	17900000	1	0.121933	1
17900000	17950000	1	0.121631	1
17950000	18000000	1	0.067962	1
18000000	18050000	1	0.071423	1
18050000	18100000	1	0.203156	1
18100000	18150000	1	0.076019	1
18150000	18200000	1	0.150839	1
18200000	18250000	1	0.197562	1
18250000	18300000	1	0.142722	1
18300000	18350000	1	0.163321	1
18350000	18400000	1	0.140729	1
18400000	18450000	1	0.095245	1
18450000	18500000	1	0.089543	1
18500000	18550000	1	0.056779	1
18550000	18600000	1	0.160919	1
18600000	18650000	1	0.214372	1
18650000	18700000	1	0.249211	1
18700000	18750000	1	0.201692	1
18750000	18800000	1	0.370785	1
18800000	18850000	1	0.307378	1
18850000	18900000	1	0.256355	1
18900000	18950000	1	0.283066	1
18950000	19000000	1	0.260066	1
19000000	19050000	1	0.183171	1
19050000	19100000	1	0.327807	1
19100000	19150000	1	0.266344	1
19150000	19200000	1	0.169596	1
19200000	19250000	1	0.264462	1
19250000	19300000	1	0.072485	1
19300000	19350000	1	0.134127	1
19350000	19400000	1	0.078603	1
19400000	19450000	1	0.070660	1
19450000	19500000	1	0.148179	1
19500000	19550000	1	0.100531	1
19550000	19600000	1	0.125277	1
19600000	19650000	1	0.065380	1
19650000	19700000	1	0.072469	1
19700000	19750000	1	0.133152	1
19750000	19800000	1	0.135929	1
19800000	19850000	1	0.125042	1
19850000	19900000	1	0.095581	1
19900000	19950000	1	0.161800	1
19950000	20000000	1	0.261621	1
20000000	20050000	1	0.267621	1
20050000	20100000	1	0.255141	1
20100000	20150000	1	0.152696	1
20150000	20200000	1	0.195716	1
20200000	20250000	1	0.159054	1
20250000	20300000	1	0.219327	1
20300000	20350000	1	0.115496	1
20350000	20400000	1	0.168074	1
20400000	20450000	1	0.259222	1
20450000	20500000	1	0.204333	1
20500000	20550000	1	0.146297	1
20550000	20600000	1	0.117430	1
20600000	20650000	1	0.177325	1
20650000	20700000	1	0.296024	1
20700000	20750000	1	0.221442	1
20750000	20800000	1	0.256728	1
20800000	20850000	1	0.155461	1
20850000	20900000	1	0.129211	1
20900000	20950000	1	0.114454	1
20950000	21000000	1	0.152643	1
21000000	21050000	1	0.185832	1
21050000	21100000	1	0.161710	1
21100000	21150000	1	0.196330	1
21150000	21200000	1	0.022052	1
21200000	21250000	1	0.112296	1
21250000	21300000	1	0.110803	1
21300000	21350000	1	0.124616	1
21350000	21400000	1	0.062960	1
21400000	21450000	1	0.085152	1
21450000	21500000	1	0.131407	1
21500000	21550000	1	0.160043	1
21550000	21600000	1	0.144324	1
21600000	21650000	1	0.134571	1
21650000	21700000	1	0.182483	1
21700000	21750000	1	0.119414	1
21750000	21800000	1	0.144733	1
21800000	21850000	1	0.125434	1
21850000	21900000	1	0.098721	1
21900000	21950000	1	0.017964	1
21950000	22000000	1	0.145038	1
22000000	22050000	1	0.185720	1
22050000	22100000	1	0.176553	1
22100000	22150000	1	0.089018	1
22150000	22200000	1	0.106180	1
22200000	22250000	1	0.122003	1
22250000	22300000	1	0.108099	1
22300000	22350000	1	0.114849	1
22350000	22400000	1	0.140715	1
22400000	22450000	1	0.181844	1
22450000	22500000	1	0.218476	1
22500000	22550000	1	0.261348	1
22550000	22600000	1	0.145104	1
22600000	22650000	1	0.137600	1
22650000	22700000	1	0.227602	1
22700000	22750000	1	0.188839	1
22750000	22800000	1	0.128135	1
22800000	22850000	1	0.175505	1
22850000	22900000	1	0.273274	1
22900000	22950000	1	0.114110	1
22950000	23000000	1	0.153979	1
23000000	23050000	1	0.161349	1
23050000	23100000	1	0.171737	1
23100000	23150000	1	0.135657	1
23150000	23200000	1	0.210972	1
23200000	23250000	1	0.218002	1
23250000	23300000	1	0.165387	1
23300000	23350000	1	0.127584	1
23350000	23400000	1	0.180950	1
23400000	23450000	1	0.225825	1
23450000	23500000	1	0.183293	1
23500000	23550000	1	0.204326	1
23550000	23600000	1	0.176433	1
23600000	23650000	1	0.224499	1
23650000	23700000	1	0.301087	1
23700000	23750000	1	0.186163	1
23750000	23800000	1	0.131476	1
23800000	23850000	1	0.143770	1
23850000	23900000	1	0.216712	1
23900000	23950000	1	0.280696	1
23950000	24000000	1	0.356485	1
24000000	24050000	1	0.310293	1
24050000	24100000	1	0.201946	1
24100000	24150000	1	0.210516	1
24150000	24200000	1	0.152853	1
24200000	24250000	1	0.290854	1
24250000	24300000	1	0.398176	1
24300000	24350000	1	0.457297	1
24350000	24400000	1	0.265478	1
24400000	24450000	1	0.166764	1
24450000	24500000	1	0.153039	1
24500000	24550000	1	0.192848	1
24550000	24600000	1	0.321193	1
24600000	24650000	1	0.170973	1
24650000	24700000	1	0.271848	1
24700000	24750000	1	0.278747	1
24750000	24800000	1	0.237165	1
24800000	24850000	1	0.351947	1
24850000	24900000	1	0.167900	1
24900000	24950000	1	0.118566	1
24950000	25000000	1	0.189754	1
25000000	25050000	1	0.138605	1
25050000	25100000	1	0.127073	1
25100000	25150000	1	0.235172	1
25150000	25200000	1	0.135823	1
25200000	25250000	1	0.141429	1
25250000	25300000	1	0.265602	1
25300000	25350000	1	0.193029	1
25350000	25400000	1	0.278909	1
25400000	25450000	1	0.128866	1
25450000	25500000	1	0.198804	1
25500000	25550000	1	0.219569	1
25550000	25600000	1	0.325348	1
25600000	25650000	1	0.154438	1
25650000	25700000	1	0.152302	1
25700000	25750000	1	0.209482	1
25750000	25800000	1	0.140048	1
25800000	25850000	1	0.098765	1
25850000	25900000	1	0.150423	1
25900000	25950000	1	0.149283	1
25950000	26000000	1	0.170168	1
26000000	26050000	1	0.197421	1
26050000	26100000	1	0.093310	1
26100000	26150000	1	0.161833	1
26150000	26200000	1	0.083653	1
26200000	26250000	1	0.113598	1
26250000	26300000	1	0.142509	1
26300000	26350000	1	0.122673	1
26350000	26400000	1	0.078579	1
26400000	26450000	1	0.120051	1
26450000	26500000	1	0.119692	1
26500000	26550000	1	0.106330	1
26550000	26600000	1	0.038386	1
26600000	26650000	1	0.096230	1
26650000	26700000	1	0.041749	1
26700000	26750000	1	0.143220	1
26750000	26800000	1	0.249553	1
26800000	26850000	1	0.123197	1
26850000	26900000	1	0.159577	1
26900000	26950000	1	0.205406	1
26950000	27000000	1	0.169613	1
27000000	27050000	1	0.153811	1
27050000	27100000	1	0.170780	1
27100000	27150000	1	0.169776	1
27150000	27200000	1	0.126623	1
27200000	27250000	1	0.163870	1
27250000	27300000	1	0.115023	1
27300000	27350000	1	0.125561	1
27350000	27400000	1	0.094758	1
27400000	27450000	1	0.116567	1
27450000	27500000	1	0.231391	1
27500000	27550000	1	0.251569	1
27550000	27600000	1	0.239143	1
27600000	27650000	1	0.165571	1
27650000	27700000	1	0.241464	1
27700000	27750000	1	0.264840	1
27750000	27800000	1	0.346426	1
27800000	27850000	1	0.220285	1
27850000	27900000	1	0.149695	1
27900000	27950000	1	0.042215	1
27950000	28000000	1	0.099655	1
28000000	28050000	1	0.242670	1
28050000	28100000	1	0.215321	1
28100000	28150000	1	0.223408	1
28150000	28200000	1	0.226003	1
28200000	28250000	1	0.235801	1
28250000	28300000	1	0.162970	1
28300000	28350000	1	0.164298	1
28350000	28400000	1	0.148003	1
28400000	28450000	1	0.052339	1
28450000	28500000	1	0.020781	1
28500000	28550000	1	0.145046	1
28550000	28600000	1	0.150730	1
28600000	28650000	1	0.085549	1
28650000	28700000	1	0.148112	1
28700000	28750000	1	0.134284	1
28750000	28800000	1	0.168018	1
28800000	28850000	1	0.204967	1
28850000	28900000	1	0.200332	1
28900000	28950000	1	0.138749	1
28950000	29000000	1	0.227766	1
29000000	29050000	1	0.242152	1
29050000	29100000	1	0.198287	1
29100000	29150000	1	0.248519	1
29150000	29200000	1	0.249040	1
29200000	29250000	1	0.275211	1
29250000	29300000	1	0.347077	1
29300000	29350000	1	0.261153	1
29350000	29400000	1	0.164119	1
29400000	29450000	1	0.234228	1
29450000	29500000	1	0.196814	1
29500000	29550000	1	0.190082	1
29550000	29600000	1	0.211444	1
29600000	29650000	1	0.284913	1
29650000	29700000	1	0.175915	1
29700000	29750000	1	0.200555	1
29750000	29800000	1	0.223685	1
29800000	29850000	1	0.193150	1
29850000	29900000	1	0.315444	1
29900000	29950000	1	0.381298	1
29950000	30000000	1	0.442546	1
30000000	30050000	1	0.326855	1
30050000	30100000	1	0.274122	1
30100000	30150000	1	0.193852	1
30150000	30200000	1	0.225228	1
30200000	30250000	1	0.170415	1
30250000	30300000	1	0.140609	1
30300000	30350000	1	0.142813	1
30350000	30400000	1	0.110333	1
30400000	30450000	1	0.144414	1
30450000	30500000	1	0.160663	1
30500000	30550000	1	0.086340	1
30550000	30600000	1	0.064739	1
30600000	30650000	1	0.197159	1
30650000	30700000	1	0.136247	1
30700000	30750000	1	0.135450	1
30750000	30800000	1	0.155783	1
30800000	30850000	1	0.192045	1
30850000	30900000	1	0.127955	1
30900000	30950000	1	0.140361	1
30950000	31000000	1	0.239606	1
31000000	31050000	1	0.180247	1
31050000	31100000	1	0.205749	1
31100000	31150000	1	0.097839	1
31150000	31200000	1	0.121010	1
31200000	31250000	1	0.166662	1
31250000	31300000	1	0.257392	1
31300000	31350000	1	0.171757	1
31350000	31400000	1	0.107263	1
31400000	31450000	1	0.089544	1
31450000	31500000	1	0.174772	1
31500000	31550000	1	0.078657	1
31550000	31600000	1	0.157926	1
31600000	31650000	1	0.076923	1
31650000	31700000	1	0.193581	1
31700000	31750000	1	0.155606	1
31750000	31800000	1	0.185981	1
31800000	31850000	1	0.197260	1
31850000	31900000	1	0.104245	1
31900000	31950000	1	0.140607	1
31950000	32000000	1	0.169158	1
32000000	32050000	1	0.246309	1
32050000	32100000	1	0.089631	1
32100000	32150000	1	0.149937	1
32150000	32200000	1	0.161573	1
32200000	32250000	1	0.107549	1
32250000	32300000	1	0.148822	1
32300000	32350000	1	0.137346	1
32350000	32400000	1	0.140618	1
32400000	32450000	1	0.078465	1
32450000	32500000	1	0.091757	1
32500000	32550000	1	0.065436	1
32550000	32600000	1	0.086379	1
32600000	32650000	1	0.195469	1
32650000	32700000	1	0.200692	1
32700000	32750000	1	0.143729	1
32750000	32800000	1	0.170447	1
32800000	32850000	1	0.182666	1
32850000	32900000	1	0.098260	1
32900000	32950000	1	0.184686	1
32950000	33000000	1	0.136035	1
33000000	33050000	1	0.103935	1
33050000	33100000	1	0.097025	1
33100000	33150000	1	0.225424	1
33150000	33200000	1	0.197002	1
33200000	33250000	1	0.181244	1
33250000	33300000	1	0.130742	1
33300000	33350000	1	0.111369	1
33350000	33400000	1	0.099998	1
33400000	33450000	1	0.185979	1
33450000	33500000	1	0.097416	1
33500000	33550000	1	0.143494	1
33550000	33600000	1	0.100403	1
33600000	33650000	1	0.123730	1
33650000	33700000	1	0.108931	1
33700000	33750000	1	0.098244	1
33750000	33800000	1	0.136733	1
33800000	33850000	1	0.171840	1
33850000	33900000	1	0.179638	1
33900000	33950000	1	0.213430	1
33950000	34000000	1	0.319608	1
34000000	34050000	1	0.225121	1
34050000	34100000	1	0.268519	1
34100000	34150000	1	0.183315	1
34150000	34200000	1	0.173764	1
34200000	34250000	1	0.303540	1
34250000	34300000	1	0.151977	1
34300000	34350000	1	0.209356	1
34350000	34400000	1	0.152096	1
34400000	34450000	1	0.146265	1
34450000	34500000	1	0.333239	1
34500000	34550000	1	0.266426	1
34550000	34600000	1	0.239844	1
34600000	34650000	1	0.192861	1
34650000	34700000	1	0.099377	1
34700000	34750000	1	0.099408	1
34750000	34800000	1	0.164740	1
34800000	34850000	1	0.112755	1
34850000	34900000	1	0.123498	1
34900000	34950000	1	0.126460	1
34950000	35000000	1	0.150375	1
35000000	35050000	1	0.175449	1
35050000	35100000	1	0.228986	1
35100000	35150000	1	0.137530	1
35150000	35200000	1	0.107009	1
35200000	35250000	1	0.146501	1
35250000	35300000	1	0.085742	1
35300000	35350000	1	0.138980	1
35350000	35400000	1	0.138034	1
35400000	35450000	1	0.227763	1
35450000	35500000	1	0.200179	1
35500000	35550000	1	0.097154	1
35550000	35600000	1	0.133427	1
35600000	35650000	1	0.158899	1
35650000	35700000	1	0.194804	1
35700000	35750000	1	0.181655	1
35750000	35800000	1	0.188976	1
35800000	35850000	1	0.144186	1
35850000	35900000	1	0.138294	1
35900000	35950000	1	0.113477	1
35950000	36000000	1	0.064522	1
36000000	36050000	1	0.077708	1
36050000	36100000	1	0.119497	1
36100000	36150000	1	0.082680	1
36150000	36200000	1	0.158827	1
36200000	36250000	1	0.108901	1
36250000	36300000	1	0.127686	1
36300000	36350000	1	0.106855	1
36350000	36400000	1	0.124684	1
36400000	36450000	1	0.218907	1
36450000	36500000	1	0.173991	1
36500000	36550000	1	0.225329	1
36550000	36600000	1	0.179802	1
36600000	36650000	1	0.152017	1
36650000	36700000	1	0.279752	1
36700000	36750000	1	0.195838	1
36750000	36800000	1	0.053225	1
36800000	36850000	1	0.091564	1
36850000	36900000	1	0.050411	1
36900000	36950000	1	0.092380	1
36950000	37000000	1	0.060455	1
37000000	37050000	1	0.109698	1
37050000	37100000	1	0.056745	1
37100000	37150000	1	0.067685	1
37150000	37200000	1	0.077015	1
37200000	37250000	1	0.092657	1
37250000	37300000	1	0.076066	1
37300000	37350000	1	0.130769	1
37350000	37400000	1	0.150162	1
37400000	37450000	1	0.159743	1
37450000	37500000	1	0.101402	1
37500000	37550000	1	0.112320	1
37550000	37600000	1	0.098012	1
37600000	37650000	1	0.156646	1
37650000	37700000	1	0.170422	1
37700000	37750000	1	0.126186	1
37750000	37800000	1	0.093981	1
37800000	37850000	1	0.093103	1
37850000	37900000	1	0.048663	1
37900000	37950000	1	0.098327	1
37950000	38000000	1	0.106633	1
38000000	38050000	1	0.106187	1
38050000	38100000	1	0.138894	1
38100000	38150000	1	0.055637	1
38150000	38200000	1	0.107171	1
38200000	38250000	1	0.110093	1
38250000	38300000	1	0.099096	1
38300000	38350000	1	0.157462	1
38350000	38400000	1	0.197020	1
38400000	38450000	1	0.137428	1
38450000	38500000	1	0.135638	1
38500000	38550000	1	0.108569	1
38550000	38600000	1	0.173831	1
38600000	38650000	1	0.144327	1
38650000	38700000	1	0.117187	1
38700000	38750000	1	0.158992	1
38750000	38800000	1	0.175618	1
38800000	38850000	1	0.223393	1
38850000	38900000	1	0.164248	1
38900000	38950000	1	0.117201	1
38950000	39000000	1	0.163062	1
39000000	39050000	1	0.123244	1
39050000	39100000	1	0.201489	1
39100000	39150000	1	0.157782	1
39150000	39200000	1	0.136038	1
39200000	39250000	1	0.135802	1
39250000	39300000	1	0.229936	1
39300000	39350000	1	0.152557	1
39350000	39400000	1	0.106038	1
39400000	39450000	1	0.033270	1
39450000	39500000	1	0.082149	1
39500000	39550000	1	0.119287	1
39550000	39600000	1	0.091583	1
39600000	39650000	1	0.089335	1
39650000	39700000	1	0.120581	1
39700000	39750000	1	0.114967	1
39750000	39800000	1	0.192413	1
39800000	39850000	1	0.202336	1
39850000	39900000	1	0.121615	1
39900000	39950000	1	0.120392	1
39950000	40000000	1	0.151832	1
40000000	40050000	1	0.129318	1
40050000	40100000	1	0.148259	1
40100000	40150000	1	0.102050	1
40150000	40200000	1	0.118399	1
40200000	40250000	1	0.178574	1
40250000	40300000	1	0.151830	1
40300000	40350000	1	0.090740	1
40350000	40400000	1	0.198797	1
40400000	40450000	1	0.194513	1
40450000	40500000	1	0.130662	1
40500000	40550000	1	0.199184	1
40550000	40600000	1	0.212505	1
40600000	40650000	1	0.178893	1
40650000	40700000	1	0.225779	1
40700000	40750000	1	0.194634	1
40750000	40800000	1	0.221450	1
40800000	40850000	1	0.247976	1
40850000	40900000	1	0.245239	1
40900000	40950000	1	0.246871	1
40950000	41000000	1	0.322217	1
41000000	41050000	1	0.285918	1
41050000	41100000	1	0.163495	1
41100000	41150000	1	0.142876	1
41150000	41200000	1	0.113193	1
41200000	41250000	1	0.075934	1
