BP	SNP	CHR	P	chr
16000000	16050000	1	0.023236	1
16050000	16100000	1	0.174573	1
16100000	16150000	1	0.224557	1
16150000	16200000	1	0.192318	1
16200000	16250000	1	0.269732	1
16250000	16300000	1	0.219354	1
16300000	16350000	1	0.232476	1
16350000	16400000	1	0.296188	1
16400000	16450000	1	0.214925	1
16450000	16500000	1	0.262738	1
16500000	16550000	1	0.396447	1
16550000	16600000	1	0.254666	1
16600000	16650000	1	0.246133	1
16650000	16700000	1	0.164920	1
16700000	16750000	1	0.279656	1
16750000	16800000	1	0.151567	1
16800000	16850000	1	0.158893	1
16850000	16900000	1	0.238565	1
16900000	16950000	1	0.148990	1
16950000	17000000	1	0.087664	1
17000000	17050000	1	0.061968	1
17050000	17100000	1	0.199542	1
17100000	17150000	1	0.112075	1
17150000	17200000	1	0.189659	1
17200000	17250000	1	0.114892	1
17250000	17300000	1	0.144835	1
17300000	17350000	1	0.084807	1
17350000	17400000	1	0.119231	1
17400000	17450000	1	0.153742	1
17450000	17500000	1	0.236444	1
17500000	17550000	1	0.077696	1
17550000	17600000	1	0.035177	1
17600000	17650000	1	0.101189	1
17650000	17700000	1	0.170917	1
17700000	17750000	1	0.067360	1
17750000	17800000	1	0.127954	1
17800000	17850000	1	0.103730	1
17850000	17900000	1	0.378696	1
17900000	17950000	1	0.113904	1
17950000	18000000	1	0.057215	1
18000000	18050000	1	0.119533	1
18050000	18100000	1	0.012111	1
18100000	18150000	1	-0.041637	1
18150000	18200000	1	-0.044423	1
18200000	18250000	1	-0.044140	1
18250000	18300000	1	-0.070345	1
18300000	18350000	1	-0.037779	1
18350000	18400000	1	-0.023316	1
18400000	18450000	1	-0.015142	1
18450000	18500000	1	0.125493	1
18500000	18550000	1	0.032506	1
18550000	18600000	1	0.057566	1
18600000	18650000	1	0.118590	1
18650000	18700000	1	0.122769	1
18700000	18750000	1	0.054002	1
18750000	18800000	1	0.082116	1
18800000	18850000	1	0.007775	1
18850000	18900000	1	0.024713	1
18900000	18950000	1	0.048501	1
18950000	19000000	1	0.083305	1
19000000	19050000	1	0.094182	1
19050000	19100000	1	0.087633	1
19100000	19150000	1	0.178903	1
19150000	19200000	1	0.133397	1
19200000	19250000	1	0.117434	1
19250000	19300000	1	0.234980	1
19300000	19350000	1	0.096998	1
19350000	19400000	1	0.078095	1
19400000	19450000	1	0.111075	1
19450000	19500000	1	0.242376	1
19500000	19550000	1	0.163230	1
19550000	19600000	1	-0.032278	1
19600000	19650000	1	-0.023923	1
19650000	19700000	1	-0.029322	1
19700000	19750000	1	-0.024390	1
19750000	19800000	1	0.057600	1
19800000	19850000	1	0.016882	1
19850000	19900000	1	0.056352	1
19900000	19950000	1	0.139556	1
19950000	20000000	1	0.039847	1
20000000	20050000	1	0.045046	1
20050000	20100000	1	0.024183	1
20100000	20150000	1	0.009108	1
20150000	20200000	1	0.047424	1
20200000	20250000	1	0.024592	1
20250000	20300000	1	0.116660	1
20300000	20350000	1	-0.018168	1
20350000	20400000	1	-0.021770	1
20400000	20450000	1	-0.007266	1
20450000	20500000	1	0.057840	1
20500000	20550000	1	0.053288	1
20550000	20600000	1	0.068773	1
20600000	20650000	1	0.150832	1
20650000	20700000	1	0.179538	1
20700000	20750000	1	0.213677	1
20750000	20800000	1	0.145212	1
20800000	20850000	1	0.034477	1
20850000	20900000	1	0.062109	1
20900000	20950000	1	0.018135	1
20950000	21000000	1	0.020389	1
21000000	21050000	1	0.024512	1
21050000	21100000	1	0.099819	1
21100000	21150000	1	0.139670	1
21150000	21200000	1	0.194782	1
21200000	21250000	1	0.014253	1
21250000	21300000	1	0.127713	1
21300000	21350000	1	0.276551	1
21350000	21400000	1	0.421537	1
21400000	21450000	1	0.466785	1
21450000	21500000	1	0.366992	1
21500000	21550000	1	0.182272	1
21550000	21600000	1	0.304249	1
21600000	21650000	1	0.467726	1
21650000	21700000	1	0.200860	1
21700000	21750000	1	0.052484	1
21750000	21800000	1	0.099516	1
21800000	21850000	1	0.224067	1
21850000	21900000	1	0.117879	1
21900000	21950000	1	0.274982	1
21950000	22000000	1	0.214507	1
22000000	22050000	1	0.162992	1
22050000	22100000	1	0.069347	1
22100000	22150000	1	0.168982	1
22150000	22200000	1	0.167573	1
22200000	22250000	1	0.257672	1
22250000	22300000	1	0.061614	1
22300000	22350000	1	0.160172	1
22350000	22400000	1	0.161779	1
22400000	22450000	1	0.097962	1
22450000	22500000	1	0.166238	1
22500000	22550000	1	0.193365	1
22550000	22600000	1	0.113712	1
22600000	22650000	1	0.208542	1
22650000	22700000	1	0.199232	1
22700000	22750000	1	0.334863	1
22750000	22800000	1	0.185741	1
22800000	22850000	1	0.378474	1
22850000	22900000	1	0.236329	1
22900000	22950000	1	0.398380	1
22950000	23000000	1	0.294126	1
23000000	23050000	1	0.286120	1
23050000	23100000	1	0.434162	1
23100000	23150000	1	0.384036	1
23150000	23200000	1	0.389206	1
23200000	23250000	1	0.331999	1
23250000	23300000	1	0.391894	1
23300000	23350000	1	0.226888	1
23350000	23400000	1	0.270633	1
23400000	23450000	1	0.187880	1
23450000	23500000	1	0.117297	1
23500000	23550000	1	0.256782	1
23550000	23600000	1	0.168117	1
23600000	23650000	1	0.028368	1
23650000	23700000	1	0.041502	1
23700000	23750000	1	0.054369	1
23750000	23800000	1	0.050809	1
23800000	23850000	1	0.083545	1
23850000	23900000	1	0.065366	1
23900000	23950000	1	0.049324	1
23950000	24000000	1	0.053243	1
24000000	24050000	1	0.052266	1
24050000	24100000	1	0.021349	1
24100000	24150000	1	0.019535	1
24150000	24200000	1	0.039482	1
24200000	24250000	1	0.028592	1
24250000	24300000	1	0.011804	1
24300000	24350000	1	0.076054	1
24350000	24400000	1	0.039252	1
24400000	24450000	1	0.044421	1
24450000	24500000	1	0.166203	1
24500000	24550000	1	0.213387	1
24550000	24600000	1	0.199750	1
24600000	24650000	1	0.192663	1
24650000	24700000	1	0.272899	1
24700000	24750000	1	0.030405	1
24750000	24800000	1	0.107504	1
24800000	24850000	1	0.161561	1
24850000	24900000	1	0.388806	1
24900000	24950000	1	0.134216	1
24950000	25000000	1	0.349595	1
25000000	25050000	1	0.364035	1
25050000	25100000	1	0.377395	1
25100000	25150000	1	0.302516	1
25150000	25200000	1	0.294988	1
25200000	25250000	1	0.330080	1
25250000	25300000	1	0.338763	1
25300000	25350000	1	0.351765	1
25350000	25400000	1	0.380343	1
25400000	25450000	1	0.369658	1
25450000	25500000	1	0.298641	1
25500000	25550000	1	0.249333	1
25550000	25600000	1	0.281077	1
25600000	25650000	1	0.369567	1
25650000	25700000	1	0.630372	1
25700000	25750000	1	0.137596	1
25750000	25800000	1	0.225563	1
25800000	25850000	1	0.141115	1
25850000	25900000	1	0.140059	1
25900000	25950000	1	0.117991	1
25950000	26000000	1	0.114090	1
26000000	26050000	1	0.159033	1
26050000	26100000	1	0.127790	1
26100000	26150000	1	0.150345	1
26150000	26200000	1	0.156553	1
26200000	26250000	1	0.071470	1
26250000	26300000	1	0.102923	1
26300000	26350000	1	0.270834	1
26350000	26400000	1	0.206238	1
26400000	26450000	1	0.190867	1
26450000	26500000	1	0.156193	1
26500000	26550000	1	0.106772	1
26550000	26600000	1	0.166476	1
26600000	26650000	1	0.281578	1
26650000	26700000	1	0.155990	1
26700000	26750000	1	0.257896	1
26750000	26800000	1	0.245559	1
26800000	26850000	1	0.234716	1
26850000	26900000	1	0.184012	1
26900000	26950000	1	0.339327	1
26950000	27000000	1	0.345330	1
27000000	27050000	1	0.360261	1
27050000	27100000	1	0.179278	1
27100000	27150000	1	0.341097	1
27150000	27200000	1	0.270858	1
27200000	27250000	1	0.215258	1
27250000	27300000	1	0.275081	1
27300000	27350000	1	0.366256	1
27350000	27400000	1	0.400678	1
27400000	27450000	1	0.205096	1
27450000	27500000	1	0.306446	1
27500000	27550000	1	0.217056	1
27550000	27600000	1	0.188675	1
27600000	27650000	1	0.287680	1
27650000	27700000	1	0.252446	1
27700000	27750000	1	0.223261	1
27750000	27800000	1	0.315592	1
27800000	27850000	1	0.289224	1
27850000	27900000	1	0.069000	1
27900000	27950000	1	0.063874	1
27950000	28000000	1	0.058949	1
28000000	28050000	1	0.044831	1
28050000	28100000	1	0.195655	1
28100000	28150000	1	0.298322	1
28150000	28200000	1	0.348261	1
28200000	28250000	1	0.232929	1
28250000	28300000	1	0.145556	1
28300000	28350000	1	0.129023	1
28350000	28400000	1	0.052731	1
28400000	28450000	1	0.063820	1
28450000	28500000	1	0.085091	1
28500000	28550000	1	0.327887	1
28550000	28600000	1	0.247025	1
28600000	28650000	1	0.125503	1
28650000	28700000	1	0.206708	1
28700000	28750000	1	0.290871	1
28750000	28800000	1	0.226614	1
28800000	28850000	1	0.247260	1
28850000	28900000	1	0.250654	1
28900000	28950000	1	0.329700	1
28950000	29000000	1	0.108401	1
29000000	29050000	1	0.171782	1
29050000	29100000	1	0.132366	1
29100000	29150000	1	0.165922	1
29150000	29200000	1	0.091826	1
29200000	29250000	1	0.072552	1
29250000	29300000	1	0.100593	1
29300000	29350000	1	0.089573	1
29350000	29400000	1	0.043008	1
29400000	29450000	1	-0.014810	1
29450000	29500000	1	-0.027106	1
29500000	29550000	1	0.119370	1
29550000	29600000	1	0.202208	1
29600000	29650000	1	0.259921	1
29650000	29700000	1	0.192424	1
29700000	29750000	1	0.212709	1
29750000	29800000	1	0.357854	1
29800000	29850000	1	0.301284	1
29850000	29900000	1	0.323911	1
29900000	29950000	1	0.256894	1
29950000	30000000	1	0.297322	1
30000000	30050000	1	0.265483	1
30050000	30100000	1	0.400322	1
30100000	30150000	1	0.449431	1
30150000	30200000	1	0.447141	1
30200000	30250000	1	0.403353	1
30250000	30300000	1	0.327958	1
30300000	30350000	1	0.533444	1
30350000	30400000	1	0.692478	1
30400000	30450000	1	0.311418	1
30450000	30500000	1	0.295318	1
30500000	30550000	1	0.303245	1
30550000	30600000	1	0.246569	1
30600000	30650000	1	0.185506	1
30650000	30700000	1	0.316273	1
30700000	30750000	1	0.498356	1
30750000	30800000	1	0.499409	1
30800000	30850000	1	0.551903	1
30850000	30900000	1	0.507635	1
30900000	30950000	1	0.564148	1
30950000	31000000	1	0.649748	1
31000000	31050000	1	0.527719	1
31050000	31100000	1	0.458654	1
31100000	31150000	1	0.475845	1
31150000	31200000	1	0.518203	1
31200000	31250000	1	0.460167	1
31250000	31300000	1	0.460599	1
31300000	31350000	1	0.501003	1
31350000	31400000	1	0.282450	1
31400000	31450000	1	0.202845	1
31450000	31500000	1	0.377683	1
31500000	31550000	1	0.350075	1
31550000	31600000	1	0.283007	1
31600000	31650000	1	0.489877	1
31650000	31700000	1	0.397359	1
31700000	31750000	1	0.445504	1
31750000	31800000	1	0.385121	1
31800000	31850000	1	0.323772	1
31850000	31900000	1	0.441045	1
31900000	31950000	1	0.340580	1
31950000	32000000	1	0.391546	1
32000000	32050000	1	0.323315	1
32050000	32100000	1	0.314892	1
32100000	32150000	1	0.249261	1
32150000	32200000	1	0.213270	1
32200000	32250000	1	0.159407	1
32250000	32300000	1	0.237788	1
32300000	32350000	1	0.155640	1
32350000	32400000	1	0.022479	1
32400000	32450000	1	-0.010594	1
32450000	32500000	1	-0.037607	1
32500000	32550000	1	-0.027488	1
32550000	32600000	1	0.026966	1
32600000	32650000	1	0.095067	1
32650000	32700000	1	0.093371	1
32700000	32750000	1	0.082939	1
32750000	32800000	1	0.126785	1
32800000	32850000	1	0.562446	1
32850000	32900000	1	0.535888	1
32900000	32950000	1	0.372652	1
32950000	33000000	1	0.061155	1
33000000	33050000	1	0.332324	1
33050000	33100000	1	0.259679	1
33100000	33150000	1	0.115111	1
33150000	33200000	1	0.091795	1
33200000	33250000	1	0.155683	1
33250000	33300000	1	0.360878	1
33300000	33350000	1	0.387357	1
33350000	33400000	1	0.707902	1
33400000	33450000	1	0.396974	1
33450000	33500000	1	0.599055	1
33500000	33550000	1	0.624373	1
33550000	33600000	1	0.727667	1
33600000	33650000	1	0.593805	1
33650000	33700000	1	0.677824	1
33700000	33750000	1	0.628851	1
33750000	33800000	1	0.525645	1
33800000	33850000	1	0.548751	1
33850000	33900000	1	0.687152	1
33900000	33950000	1	0.641475	1
33950000	34000000	1	0.576399	1
34000000	34050000	1	0.447347	1
34050000	34100000	1	0.337653	1
34100000	34150000	1	0.382648	1
34150000	34200000	1	0.562510	1
34200000	34250000	1	0.550274	1
34250000	34300000	1	0.496498	1
34300000	34350000	1	0.445020	1
34350000	34400000	1	0.402779	1
34400000	34450000	1	0.469361	1
34450000	34500000	1	0.482327	1
34500000	34550000	1	0.436588	1
34550000	34600000	1	0.288777	1
34600000	34650000	1	0.487831	1
34650000	34700000	1	0.417376	1
34700000	34750000	1	0.298898	1
34750000	34800000	1	0.227987	1
34800000	34850000	1	0.243035	1
34850000	34900000	1	0.138824	1
34900000	34950000	1	0.304122	1
34950000	35000000	1	0.456622	1
35000000	35050000	1	0.416429	1
35050000	35100000	1	0.267067	1
35100000	35150000	1	0.300790	1
35150000	35200000	1	0.347642	1
35200000	35250000	1	0.110229	1
35250000	35300000	1	0.181109	1
35300000	35350000	1	0.143160	1
35350000	35400000	1	0.193351	1
35400000	35450000	1	0.172479	1
35450000	35500000	1	0.105197	1
35500000	35550000	1	0.113681	1
35550000	35600000	1	0.129823	1
35600000	35650000	1	0.137502	1
35650000	35700000	1	0.090689	1
35700000	35750000	1	0.157175	1
35750000	35800000	1	0.135999	1
35800000	35850000	1	0.105393	1
35850000	35900000	1	0.080757	1
35900000	35950000	1	0.115403	1
35950000	36000000	1	0.165231	1
36000000	36050000	1	0.044505	1
36050000	36100000	1	0.054012	1
36100000	36150000	1	0.083158	1
36150000	36200000	1	0.139177	1
36200000	36250000	1	0.151645	1
36250000	36300000	1	0.222636	1
36300000	36350000	1	0.175360	1
36350000	36400000	1	0.223736	1
36400000	36450000	1	0.330945	1
36450000	36500000	1	0.328566	1
36500000	36550000	1	0.281879	1
36550000	36600000	1	0.310575	1
36600000	36650000	1	0.026268	1
36650000	36700000	1	0.037614	1
36700000	36750000	1	0.073017	1
36750000	36800000	1	0.039016	1
36800000	36850000	1	0.002277	1
36850000	36900000	1	0.147961	1
36900000	36950000	1	0.024311	1
36950000	37000000	1	-0.017857	1
37000000	37050000	1	0.000254	1
37050000	37100000	1	0.127043	1
37100000	37150000	1	0.079337	1
37150000	37200000	1	0.042878	1
37200000	37250000	1	0.101689	1
37250000	37300000	1	0.047331	1
37300000	37350000	1	-0.005471	1
37350000	37400000	1	-0.002396	1
37400000	37450000	1	-0.022174	1
37450000	37500000	1	-0.016537	1
37500000	37550000	1	0.006560	1
37550000	37600000	1	-0.015045	1
37600000	37650000	1	-0.059221	1
37650000	37700000	1	-0.035686	1
37700000	37750000	1	-0.055320	1
37750000	37800000	1	0.103779	1
37800000	37850000	1	0.210135	1
37850000	37900000	1	0.205835	1
37900000	37950000	1	0.325406	1
37950000	38000000	1	0.283397	1
38000000	38050000	1	0.183400	1
38050000	38100000	1	0.266066	1
38100000	38150000	1	0.145841	1
38150000	38200000	1	0.239660	1
38200000	38250000	1	0.244888	1
38250000	38300000	1	0.205322	1
38300000	38350000	1	0.400701	1
38350000	38400000	1	0.402609	1
38400000	38450000	1	0.412672	1
38450000	38500000	1	0.388294	1
38500000	38550000	1	0.317877	1
38550000	38600000	1	0.406222	1
38600000	38650000	1	0.459507	1
38650000	38700000	1	0.488125	1
38700000	38750000	1	0.417986	1
38750000	38800000	1	0.343791	1
38800000	38850000	1	0.467959	1
38850000	38900000	1	0.414621	1
38900000	38950000	1	0.416023	1
38950000	39000000	1	0.319283	1
39000000	39050000	1	0.503406	1
39050000	39100000	1	0.454321	1
39100000	39150000	1	0.325838	1
39150000	39200000	1	0.430836	1
39200000	39250000	1	0.420809	1
39250000	39300000	1	0.382181	1
39300000	39350000	1	0.353674	1
39350000	39400000	1	0.396196	1
39400000	39450000	1	0.341341	1
39450000	39500000	1	0.311851	1
39500000	39550000	1	0.370545	1
39550000	39600000	1	0.497450	1
39600000	39650000	1	0.496866	1
39650000	39700000	1	0.398558	1
39700000	39750000	1	0.608608	1
39750000	39800000	1	0.545132	1
39800000	39850000	1	0.443128	1
39850000	39900000	1	0.087367	1
39900000	39950000	1	0.097327	1
39950000	40000000	1	0.308607	1
40000000	40050000	1	0.288721	1
40050000	40100000	1	0.237981	1
40100000	40150000	1	0.259085	1
40150000	40200000	1	0.199930	1
40200000	40250000	1	0.145135	1
40250000	40300000	1	0.168743	1
40300000	40350000	1	0.110282	1
40350000	40400000	1	0.075258	1
40400000	40450000	1	-0.015287	1
40450000	40500000	1	-0.006657	1
40500000	40550000	1	0.002974	1
40550000	40600000	1	0.021747	1
40600000	40650000	1	0.004437	1
40650000	40700000	1	0.097157	1
40700000	40750000	1	0.120398	1
40750000	40800000	1	0.007379	1
40800000	40850000	1	0.010391	1
40850000	40900000	1	0.005753	1
40900000	40950000	1	0.003710	1
40950000	41000000	1	0.004788	1
41000000	41050000	1	-0.007217	1
