BP	SNP	CHR	P	chr
1180000	1190000	1	0.082730	1
1190000	1200000	1	0.067205	1
1200000	1210000	1	0.020531	1
1210000	1220000	1	0.034013	1
1220000	1230000	1	0.030869	1
1230000	1240000	1	0.050896	1
1240000	1250000	1	0.113622	1
1250000	1260000	1	0.128679	1
1260000	1270000	1	0.092159	1
1270000	1280000	1	0.132761	1
1280000	1290000	1	0.126880	1
1290000	1300000	1	0.106110	1
1300000	1310000	1	0.121869	1
1310000	1320000	1	0.143971	1
1320000	1330000	1	0.138539	1
1330000	1340000	1	0.144955	1
1340000	1350000	1	0.117820	1
1350000	1360000	1	0.165293	1
1360000	1370000	1	0.178654	1
1370000	1380000	1	0.238101	1
1380000	1390000	1	0.116882	1
1390000	1400000	1	0.077775	1
1400000	1410000	1	0.056248	1
1410000	1420000	1	0.138951	1
1420000	1430000	1	0.089197	1
1430000	1440000	1	0.217972	1
1440000	1450000	1	0.096816	1
1450000	1460000	1	0.170788	1
1460000	1470000	1	0.251322	1
1470000	1480000	1	0.120365	1
1480000	1490000	1	0.099076	1
1490000	1500000	1	0.070739	1
1500000	1510000	1	0.131737	1
1510000	1520000	1	0.102418	1
1520000	1530000	1	0.067851	1
1530000	1540000	1	0.072741	1
1540000	1550000	1	0.069882	1
1550000	1560000	1	0.124743	1
1560000	1570000	1	0.093384	1
1570000	1580000	1	0.087101	1
1580000	1590000	1	0.082124	1
1590000	1600000	1	0.105040	1
1600000	1610000	1	0.109603	1
1610000	1620000	1	0.121126	1
1620000	1630000	1	0.179260	1
1630000	1640000	1	0.194895	1
1640000	1650000	1	0.138047	1
1650000	1660000	1	0.094265	1
1660000	1670000	1	0.133752	1
1670000	1680000	1	0.123491	1
1680000	1690000	1	0.127871	1
1690000	1700000	1	0.128725	1
1700000	1710000	1	0.208460	1
1710000	1720000	1	0.127114	1
1720000	1730000	1	0.228431	1
1730000	1740000	1	0.184356	1
1740000	1750000	1	0.117426	1
1750000	1760000	1	0.078421	1
1760000	1770000	1	0.096328	1
1770000	1780000	1	0.176399	1
1780000	1790000	1	0.171540	1
1790000	1800000	1	0.174342	1
1800000	1810000	1	0.110849	1
1810000	1820000	1	0.116961	1
1820000	1830000	1	0.170057	1
1830000	1840000	1	0.225150	1
1840000	1850000	1	0.215647	1
1850000	1860000	1	0.147360	1
1860000	1870000	1	0.204555	1
1870000	1880000	1	0.213887	1
1880000	1890000	1	0.148133	1
1890000	1900000	1	0.140911	1
1900000	1910000	1	0.103975	1
1910000	1920000	1	0.201415	1
1920000	1930000	1	0.254803	1
1930000	1940000	1	0.238433	1
1940000	1950000	1	0.119875	1
1950000	1960000	1	0.121723	1
1960000	1970000	1	0.093108	1
1970000	1980000	1	0.097086	1
1980000	1990000	1	0.083903	1
1990000	2000000	1	0.330592	1
2000000	2010000	1	0.156842	1
2010000	2020000	1	0.142633	1
2020000	2030000	1	0.197082	1
2030000	2040000	1	0.124568	1
2040000	2050000	1	0.219152	1
2050000	2060000	1	0.147003	1
2060000	2070000	1	0.055134	1
2070000	2080000	1	0.102500	1
2080000	2090000	1	0.043519	1
2090000	2100000	1	0.039878	1
2100000	2110000	1	0.003008	1
2110000	2120000	1	-0.003802	1
2120000	2130000	1	0.017221	1
2130000	2140000	1	0.038860	1
2140000	2150000	1	0.181698	1
2150000	2160000	1	0.249345	1
2160000	2170000	1	0.249946	1
2170000	2180000	1	0.077591	1
2180000	2190000	1	0.065001	1
2190000	2200000	1	0.085259	1
2200000	2210000	1	0.044148	1
2210000	2220000	1	0.163239	1
2220000	2230000	1	0.125456	1
2230000	2240000	1	0.107218	1
2240000	2250000	1	0.132834	1
2250000	2260000	1	0.219763	1
2260000	2270000	1	0.122720	1
2270000	2280000	1	0.011295	1
2280000	2290000	1	0.108575	1
2290000	2300000	1	0.041704	1
2330000	2340000	1	0.077583	1
2340000	2350000	1	0.152907	1
2350000	2360000	1	0.158597	1
2360000	2370000	1	0.236089	1
2370000	2380000	1	0.097316	1
2380000	2390000	1	0.106974	1
2390000	2400000	1	0.096323	1
2400000	2410000	1	0.067812	1
2410000	2420000	1	0.103034	1
2420000	2430000	1	0.132011	1
2430000	2440000	1	0.246492	1
2440000	2450000	1	0.138885	1
2450000	2460000	1	0.149838	1
2460000	2470000	1	0.125391	1
2470000	2480000	1	0.171533	1
2480000	2490000	1	0.156608	1
2490000	2500000	1	0.101100	1
2500000	2510000	1	0.118446	1
2510000	2520000	1	0.162314	1
2520000	2530000	1	0.099772	1
2530000	2540000	1	0.093471	1
2540000	2550000	1	0.045368	1
2550000	2560000	1	0.036106	1
2560000	2570000	1	0.044433	1
2570000	2580000	1	0.037028	1
2580000	2590000	1	0.104144	1
2590000	2600000	1	0.089245	1
2600000	2610000	1	0.045957	1
2610000	2620000	1	0.051787	1
2620000	2630000	1	0.023749	1
2630000	2640000	1	0.025228	1
2640000	2650000	1	0.005576	1
2650000	2660000	1	0.055140	1
2660000	2670000	1	0.048400	1
2670000	2680000	1	0.081782	1
2680000	2690000	1	0.088041	1
2690000	2700000	1	0.203048	1
2700000	2710000	1	0.190932	1
2710000	2720000	1	0.137148	1
2720000	2730000	1	0.043820	1
2730000	2740000	1	0.097896	1
2740000	2750000	1	0.065120	1
2750000	2760000	1	0.092771	1
2760000	2770000	1	0.113817	1
2770000	2780000	1	0.286696	1
2780000	2790000	1	0.127768	1
2790000	2800000	1	0.110766	1
2800000	2810000	1	0.112267	1
2810000	2820000	1	0.147582	1
2820000	2830000	1	0.181356	1
2830000	2840000	1	0.204126	1
2840000	2850000	1	0.069794	1
2850000	2860000	1	0.173803	1
2860000	2870000	1	0.189492	1
2870000	2880000	1	0.165831	1
2880000	2890000	1	0.229318	1
2890000	2900000	1	0.182993	1
2900000	2910000	1	0.056870	1
2910000	2920000	1	0.048487	1
2920000	2930000	1	0.063229	1
2930000	2940000	1	0.096594	1
2940000	2950000	1	0.077629	1
2950000	2960000	1	0.030135	1
2960000	2970000	1	0.083946	1
2970000	2980000	1	0.075213	1
2980000	2990000	1	0.061336	1
2990000	3000000	1	0.064103	1
3000000	3010000	1	0.161806	1
3010000	3020000	1	0.044019	1
3020000	3030000	1	0.048148	1
3030000	3040000	1	0.054628	1
3040000	3050000	1	0.038257	1
3050000	3060000	1	0.078769	1
3060000	3070000	1	0.082574	1
3070000	3080000	1	0.116671	1
3080000	3090000	1	0.044971	1
3090000	3100000	1	0.141739	1
3100000	3110000	1	0.098798	1
3110000	3120000	1	0.082185	1
3120000	3130000	1	0.135864	1
3130000	3140000	1	0.101969	1
3140000	3150000	1	0.069492	1
3150000	3160000	1	0.123359	1
3160000	3170000	1	0.132625	1
3170000	3180000	1	0.228278	1
3180000	3190000	1	0.175728	1
3190000	3200000	1	0.131056	1
3200000	3210000	1	0.206985	1
3210000	3220000	1	0.206823	1
3220000	3230000	1	0.199766	1
3230000	3240000	1	0.115181	1
3240000	3250000	1	0.185620	1
3250000	3260000	1	0.131119	1
3260000	3270000	1	0.110022	1
3270000	3280000	1	0.206814	1
3280000	3290000	1	0.089185	1
3290000	3300000	1	0.112590	1
3300000	3310000	1	0.154481	1
3310000	3320000	1	0.218510	1
3320000	3330000	1	0.167357	1
3330000	3340000	1	0.191164	1
3340000	3350000	1	0.225473	1
3350000	3360000	1	0.250216	1
3360000	3370000	1	0.204959	1
3370000	3380000	1	0.280251	1
3380000	3390000	1	0.170983	1
3390000	3400000	1	0.147971	1
3400000	3410000	1	0.157142	1
3410000	3420000	1	0.116472	1
3420000	3430000	1	0.028273	1
3430000	3440000	1	0.083583	1
3440000	3450000	1	0.086580	1
3450000	3460000	1	0.113387	1
3460000	3470000	1	0.107151	1
3470000	3480000	1	0.182682	1
3480000	3490000	1	0.204256	1
3490000	3500000	1	0.125443	1
3500000	3510000	1	0.046931	1
3510000	3520000	1	0.052649	1
3520000	3530000	1	0.116149	1
3530000	3540000	1	0.135135	1
3540000	3550000	1	0.168362	1
3550000	3560000	1	0.220157	1
3560000	3570000	1	0.085346	1
3570000	3580000	1	0.129472	1
3580000	3590000	1	0.121079	1
3590000	3600000	1	0.127322	1
3600000	3610000	1	0.158597	1
3610000	3620000	1	0.099197	1
3620000	3630000	1	0.124466	1
3630000	3640000	1	0.129250	1
3640000	3650000	1	0.183520	1
3650000	3660000	1	0.127801	1
3660000	3670000	1	0.116493	1
3670000	3680000	1	0.129649	1
3680000	3690000	1	0.148221	1
3690000	3700000	1	0.168891	1
3700000	3710000	1	0.113148	1
3710000	3720000	1	0.091761	1
3720000	3730000	1	0.088049	1
3730000	3740000	1	0.105237	1
3740000	3750000	1	0.132086	1
3750000	3760000	1	0.246674	1
3760000	3770000	1	0.182026	1
3770000	3780000	1	0.180271	1
3780000	3790000	1	0.125647	1
3790000	3800000	1	0.180472	1
3800000	3810000	1	0.075999	1
3810000	3820000	1	0.153502	1
3820000	3830000	1	0.165252	1
3830000	3840000	1	0.156171	1
3840000	3850000	1	0.113809	1
3850000	3860000	1	0.153995	1
3860000	3870000	1	0.169572	1
3870000	3880000	1	0.127146	1
3880000	3890000	1	0.128646	1
3890000	3900000	1	0.076359	1
3900000	3910000	1	0.099535	1
3910000	3920000	1	0.104627	1
3920000	3930000	1	0.224126	1
3930000	3940000	1	0.211936	1
3940000	3950000	1	0.217973	1
3950000	3960000	1	0.338058	1
3960000	3970000	1	0.284255	1
3970000	3980000	1	0.224841	1
3980000	3990000	1	0.255369	1
3990000	4000000	1	0.208729	1
4000000	4010000	1	0.119991	1
4010000	4020000	1	0.228661	1
4020000	4030000	1	0.144969	1
4030000	4040000	1	0.120751	1
4040000	4050000	1	0.144693	1
4050000	4060000	1	0.213496	1
4060000	4070000	1	0.182515	1
4070000	4080000	1	0.103139	1
4080000	4090000	1	0.138953	1
4090000	4100000	1	0.263862	1
4100000	4110000	1	0.247372	1
4110000	4120000	1	0.210195	1
4120000	4130000	1	0.196162	1
4130000	4140000	1	0.201934	1
4140000	4150000	1	0.159063	1
4150000	4160000	1	0.243073	1
4160000	4170000	1	0.278558	1
4170000	4180000	1	0.221785	1
4180000	4190000	1	0.200284	1
4190000	4200000	1	0.168439	1
4200000	4210000	1	0.152031	1
4210000	4220000	1	0.119417	1
4220000	4230000	1	0.154093	1
4230000	4240000	1	0.179022	1
4240000	4250000	1	0.271331	1
4250000	4260000	1	0.234310	1
4260000	4270000	1	0.183278	1
4270000	4280000	1	0.166664	1
4280000	4290000	1	0.125834	1
4290000	4300000	1	0.164046	1
4300000	4310000	1	0.194163	1
4310000	4320000	1	0.111446	1
4320000	4330000	1	0.064266	1
4330000	4340000	1	0.124968	1
4340000	4350000	1	0.165782	1
4350000	4360000	1	0.194797	1
4360000	4370000	1	0.136487	1
4370000	4380000	1	0.119295	1
4380000	4390000	1	0.145067	1
4390000	4400000	1	0.205812	1
4400000	4410000	1	0.101294	1
4410000	4420000	1	0.119691	1
4420000	4430000	1	0.140146	1
4430000	4440000	1	0.260974	1
4440000	4450000	1	0.361854	1
4450000	4460000	1	0.365949	1
4460000	4470000	1	0.313381	1
4470000	4480000	1	0.467753	1
4480000	4490000	1	0.425114	1
4490000	4500000	1	0.449716	1
4500000	4510000	1	0.346966	1
4510000	4520000	1	0.270663	1
4520000	4530000	1	0.106943	1
4530000	4540000	1	0.134776	1
4540000	4550000	1	0.066509	1
4550000	4560000	1	0.094465	1
4560000	4570000	1	0.165395	1
4570000	4580000	1	0.119702	1
4580000	4590000	1	0.257256	1
4590000	4600000	1	0.228715	1
4600000	4610000	1	0.179916	1
4610000	4620000	1	0.230685	1
4620000	4630000	1	0.216931	1
4630000	4640000	1	0.190307	1
4640000	4650000	1	0.227064	1
4650000	4660000	1	0.076764	1
4660000	4670000	1	0.066420	1
4670000	4680000	1	0.058976	1
4680000	4690000	1	0.283615	1
4690000	4700000	1	0.215417	1
4700000	4710000	1	0.289440	1
4710000	4720000	1	0.177816	1
4720000	4730000	1	0.146893	1
4730000	4740000	1	0.106908	1
4740000	4750000	1	0.101667	1
4750000	4760000	1	0.122618	1
4760000	4770000	1	0.141659	1
4770000	4780000	1	0.102327	1
4780000	4790000	1	0.156391	1
4790000	4800000	1	0.110589	1
4800000	4810000	1	0.123349	1
4810000	4820000	1	0.127378	1
4820000	4830000	1	0.084387	1
4830000	4840000	1	0.116071	1
4840000	4850000	1	0.114562	1
4850000	4860000	1	0.095781	1
4860000	4870000	1	0.062363	1
4870000	4880000	1	0.161466	1
4880000	4890000	1	0.091817	1
4890000	4900000	1	0.097031	1
4900000	4910000	1	0.080002	1
4910000	4920000	1	0.083411	1
4920000	4930000	1	0.067525	1
4930000	4940000	1	0.103416	1
4940000	4950000	1	0.059491	1
4950000	4960000	1	0.156311	1
4960000	4970000	1	0.178121	1
4970000	4980000	1	0.128095	1
4980000	4990000	1	0.062729	1
4990000	5000000	1	0.048865	1
5000000	5010000	1	0.156651	1
5010000	5020000	1	0.153359	1
5020000	5030000	1	0.279189	1
5030000	5040000	1	0.119903	1
5040000	5050000	1	0.134931	1
5050000	5060000	1	0.102399	1
5060000	5070000	1	0.128340	1
5070000	5080000	1	0.204571	1
5080000	5090000	1	0.130804	1
5090000	5100000	1	0.165436	1
5100000	5110000	1	0.093888	1
5110000	5120000	1	0.079896	1
5120000	5130000	1	0.072634	1
5130000	5140000	1	0.114187	1
5140000	5150000	1	0.145709	1
5150000	5160000	1	0.093673	1
5160000	5170000	1	0.046392	1
5170000	5180000	1	0.053015	1
5180000	5190000	1	0.039802	1
5190000	5200000	1	0.159861	1
5200000	5210000	1	0.154496	1
5210000	5220000	1	0.143549	1
5220000	5230000	1	0.052738	1
5230000	5240000	1	0.112341	1
5240000	5250000	1	0.177606	1
5250000	5260000	1	0.133194	1
5260000	5270000	1	0.160538	1
5270000	5280000	1	0.141688	1
5280000	5290000	1	0.103093	1
5290000	5300000	1	0.104726	1
5300000	5310000	1	0.139045	1
5310000	5320000	1	0.022041	1
5320000	5330000	1	0.080488	1
5330000	5340000	1	0.023016	1
5340000	5350000	1	0.135767	1
5350000	5360000	1	0.086310	1
5360000	5370000	1	0.119760	1
5370000	5380000	1	0.170944	1
5380000	5390000	1	0.105209	1
5390000	5400000	1	0.135154	1
5400000	5410000	1	0.059338	1
5410000	5420000	1	0.121109	1
5420000	5430000	1	0.025668	1
5430000	5440000	1	0.103243	1
5440000	5450000	1	0.078332	1
5450000	5460000	1	0.056726	1
5460000	5470000	1	0.062857	1
5470000	5480000	1	0.067375	1
5480000	5490000	1	0.075308	1
5490000	5500000	1	0.094721	1
5500000	5510000	1	0.019865	1
5510000	5520000	1	0.057584	1
5520000	5530000	1	0.074450	1
5530000	5540000	1	0.057497	1
5540000	5550000	1	0.029955	1
5550000	5560000	1	0.165947	1
5560000	5570000	1	0.056149	1
5570000	5580000	1	0.053684	1
5580000	5590000	1	0.172403	1
5590000	5600000	1	0.072247	1
5600000	5610000	1	0.060712	1
5610000	5620000	1	0.070152	1
5620000	5630000	1	0.027365	1
5630000	5640000	1	0.066956	1
5640000	5650000	1	0.047955	1
5650000	5660000	1	0.066659	1
5660000	5670000	1	0.073502	1
5670000	5680000	1	0.125126	1
5680000	5690000	1	0.092828	1
5690000	5700000	1	0.052398	1
5700000	5710000	1	0.052044	1
5710000	5720000	1	0.053090	1
5720000	5730000	1	0.025831	1
5730000	5740000	1	0.043176	1
5740000	5750000	1	0.051085	1
5750000	5760000	1	0.085780	1
5760000	5770000	1	0.072026	1
5770000	5780000	1	0.198169	1
5780000	5790000	1	0.107547	1
5790000	5800000	1	0.138226	1
5800000	5810000	1	0.112745	1
5810000	5820000	1	0.200023	1
5820000	5830000	1	0.138492	1
5830000	5840000	1	0.076824	1
5840000	5850000	1	0.105538	1
5850000	5860000	1	0.127169	1
5860000	5870000	1	0.082080	1
5870000	5880000	1	0.111293	1
5880000	5890000	1	0.015656	1
5890000	5900000	1	0.031977	1
5900000	5910000	1	0.085199	1
5910000	5920000	1	0.074813	1
5920000	5930000	1	0.100454	1
5930000	5940000	1	0.199756	1
5940000	5950000	1	0.034843	1
5950000	5960000	1	0.143903	1
5960000	5970000	1	0.061936	1
5970000	5980000	1	0.084134	1
5980000	5990000	1	0.026918	1
5990000	6000000	1	0.106448	1
6000000	6010000	1	0.077191	1
6010000	6020000	1	0.059459	1
6020000	6030000	1	0.082595	1
6030000	6040000	1	0.260128	1
6040000	6050000	1	0.067750	1
6050000	6060000	1	0.053592	1
6060000	6070000	1	0.165150	1
6070000	6080000	1	0.116052	1
6080000	6090000	1	0.003447	1
6090000	6100000	1	0.077832	1
6100000	6110000	1	0.090575	1
6110000	6120000	1	0.135240	1
6120000	6130000	1	0.007737	1
6130000	6140000	1	0.048586	1
6140000	6150000	1	0.047935	1
6150000	6160000	1	0.070437	1
6160000	6170000	1	0.095770	1
6170000	6180000	1	0.180932	1
6180000	6190000	1	0.113870	1
6190000	6200000	1	0.052403	1
6200000	6210000	1	0.047133	1
6210000	6220000	1	0.071332	1
6220000	6230000	1	0.049866	1
6230000	6240000	1	0.047456	1
6240000	6250000	1	0.022004	1
6250000	6260000	1	0.043202	1
6260000	6270000	1	0.029775	1
6270000	6280000	1	0.055234	1
6280000	6290000	1	0.078209	1
6290000	6300000	1	0.108871	1
6300000	6310000	1	0.179302	1
6310000	6320000	1	0.087510	1
6320000	6330000	1	0.107592	1
6330000	6340000	1	0.127870	1
6340000	6350000	1	0.192363	1
6350000	6360000	1	0.155284	1
6360000	6370000	1	0.187511	1
6370000	6380000	1	0.171830	1
6380000	6390000	1	0.171733	1
6390000	6400000	1	0.074098	1
6400000	6410000	1	0.133399	1
6410000	6420000	1	0.129860	1
6420000	6430000	1	0.163329	1
6430000	6440000	1	0.138349	1
6440000	6450000	1	0.058078	1
6450000	6460000	1	0.139334	1
6460000	6470000	1	0.144222	1
6470000	6480000	1	0.176110	1
6480000	6490000	1	0.224671	1
6490000	6500000	1	0.174665	1
6500000	6510000	1	0.180649	1
6510000	6520000	1	0.085649	1
6520000	6530000	1	0.091107	1
6530000	6540000	1	0.086039	1
6540000	6550000	1	0.084493	1
6550000	6560000	1	0.082057	1
6560000	6570000	1	0.083395	1
6570000	6580000	1	0.107663	1
6580000	6590000	1	0.200688	1
6590000	6600000	1	0.107825	1
6600000	6610000	1	0.113390	1
6610000	6620000	1	0.113084	1
6620000	6630000	1	0.080423	1
6630000	6640000	1	0.110135	1
6640000	6650000	1	0.124315	1
6650000	6660000	1	0.108582	1
6660000	6670000	1	0.198056	1
6670000	6680000	1	0.110949	1
6680000	6690000	1	0.134062	1
6690000	6700000	1	0.119798	1
6700000	6710000	1	0.110905	1
6710000	6720000	1	0.060091	1
6720000	6730000	1	0.119367	1
6730000	6740000	1	0.102206	1
6740000	6750000	1	0.102562	1
6750000	6760000	1	0.098027	1
6760000	6770000	1	0.063654	1
6770000	6780000	1	0.058889	1
6780000	6790000	1	0.105252	1
6790000	6800000	1	0.108540	1
6800000	6810000	1	0.140611	1
6810000	6820000	1	0.057792	1
6820000	6830000	1	0.034395	1
6830000	6840000	1	0.055464	1
6840000	6850000	1	0.045607	1
6850000	6860000	1	0.070384	1
6860000	6870000	1	0.092110	1
6870000	6880000	1	0.104903	1
6880000	6890000	1	0.178722	1
6890000	6900000	1	0.144260	1
6900000	6910000	1	0.120938	1
6910000	6920000	1	0.112582	1
6920000	6930000	1	0.086390	1
6930000	6940000	1	0.128753	1
6940000	6950000	1	0.045497	1
6950000	6960000	1	0.131506	1
6960000	6970000	1	0.096998	1
6970000	6980000	1	0.094927	1
6980000	6990000	1	0.139192	1
6990000	7000000	1	0.083678	1
7000000	7010000	1	0.104297	1
7010000	7020000	1	0.069843	1
7020000	7030000	1	0.078674	1
7030000	7040000	1	0.053045	1
7040000	7050000	1	-0.003501	1
7050000	7060000	1	0.121135	1
7060000	7070000	1	0.018871	1
7070000	7080000	1	0.013712	1
7080000	7090000	1	0.188764	1
7090000	7100000	1	0.086724	1
7100000	7110000	1	0.045331	1
7110000	7120000	1	0.045747	1
7120000	7130000	1	0.038465	1
7130000	7140000	1	0.072822	1
7140000	7150000	1	0.140743	1
7150000	7160000	1	0.128069	1
7160000	7170000	1	0.073431	1
7170000	7180000	1	0.059330	1
7180000	7190000	1	0.130645	1
7190000	7200000	1	0.225220	1
7200000	7210000	1	0.241854	1
7210000	7220000	1	0.216617	1
7220000	7230000	1	0.033983	1
7230000	7240000	1	0.073674	1
7240000	7250000	1	0.101103	1
7250000	7260000	1	0.049888	1
7260000	7270000	1	0.036501	1
7270000	7280000	1	0.044148	1
7280000	7290000	1	0.054959	1
7290000	7300000	1	0.025594	1
7300000	7310000	1	0.049879	1
7310000	7320000	1	0.111637	1
7320000	7330000	1	0.087677	1
7330000	7340000	1	0.029977	1
7340000	7350000	1	0.032493	1
7350000	7360000	1	0.048133	1
7360000	7370000	1	0.045558	1
7370000	7380000	1	0.118122	1
7380000	7390000	1	0.110195	1
7390000	7400000	1	0.075385	1
7400000	7410000	1	0.064712	1
7410000	7420000	1	0.169583	1
7420000	7430000	1	0.096377	1
7430000	7440000	1	0.107897	1
7440000	7450000	1	0.066056	1
7450000	7460000	1	0.033809	1
7460000	7470000	1	0.084147	1
7470000	7480000	1	0.111374	1
7480000	7490000	1	0.162171	1
7490000	7500000	1	0.218565	1
7500000	7510000	1	0.050251	1
7510000	7520000	1	0.035106	1
7520000	7530000	1	0.051626	1
7530000	7540000	1	0.107205	1
7540000	7550000	1	0.059659	1
7550000	7560000	1	0.126662	1
7560000	7570000	1	0.171882	1
7570000	7580000	1	0.150797	1
7580000	7590000	1	0.073559	1
7590000	7600000	1	0.168219	1
7600000	7610000	1	0.136429	1
7610000	7620000	1	0.122637	1
7620000	7630000	1	0.220029	1
7630000	7640000	1	0.089462	1
7640000	7650000	1	0.092440	1
7650000	7660000	1	0.070084	1
7660000	7670000	1	0.112383	1
7670000	7680000	1	0.061880	1
7680000	7690000	1	0.067426	1
7690000	7700000	1	0.092038	1
7700000	7710000	1	0.064447	1
7710000	7720000	1	0.045513	1
7720000	7730000	1	0.081959	1
7730000	7740000	1	0.078184	1
7740000	7750000	1	0.113525	1
7750000	7760000	1	0.099536	1
7760000	7770000	1	0.088826	1
7770000	7780000	1	0.221012	1
7780000	7790000	1	0.098207	1
7790000	7800000	1	0.099265	1
7800000	7810000	1	0.114396	1
7810000	7820000	1	0.128456	1
7820000	7830000	1	0.092179	1
7830000	7840000	1	0.141021	1
7840000	7850000	1	0.134018	1
7850000	7860000	1	0.083025	1
7860000	7870000	1	0.122423	1
7870000	7880000	1	0.058928	1
7880000	7890000	1	0.075021	1
7890000	7900000	1	0.222518	1
7900000	7910000	1	0.208869	1
7910000	7920000	1	0.137143	1
7920000	7930000	1	0.108348	1
7930000	7940000	1	0.156148	1
7940000	7950000	1	0.297284	1
7950000	7960000	1	0.093420	1
7960000	7970000	1	0.036897	1
7970000	7980000	1	0.035363	1
7980000	7990000	1	0.076790	1
7990000	8000000	1	0.223288	1
8000000	8010000	1	0.165178	1
8010000	8020000	1	0.056686	1
8020000	8030000	1	0.209990	1
8030000	8040000	1	0.196512	1
8040000	8050000	1	0.246180	1
8050000	8060000	1	0.070614	1
8060000	8070000	1	0.117378	1
8070000	8080000	1	0.098144	1
8080000	8090000	1	0.101387	1
8090000	8100000	1	0.106706	1
8100000	8110000	1	0.137288	1
8110000	8120000	1	0.104999	1
8120000	8130000	1	0.084981	1
8130000	8140000	1	0.097662	1
8140000	8150000	1	0.080052	1
8150000	8160000	1	0.102245	1
8160000	8170000	1	0.244981	1
8170000	8180000	1	0.125956	1
8180000	8190000	1	0.060541	1
8190000	8200000	1	0.073350	1
8200000	8210000	1	0.141035	1
8210000	8220000	1	0.065908	1
8220000	8230000	1	0.049411	1
8230000	8240000	1	0.047389	1
8240000	8250000	1	0.140660	1
8250000	8260000	1	0.108153	1
8260000	8270000	1	0.174041	1
8270000	8280000	1	0.196246	1
8280000	8290000	1	0.376312	1
8290000	8300000	1	0.207676	1
8300000	8310000	1	0.205905	1
8310000	8320000	1	0.131040	1
8320000	8330000	1	0.108687	1
8330000	8340000	1	0.111155	1
8340000	8350000	1	0.185510	1
8350000	8360000	1	0.037139	1
8360000	8370000	1	0.070226	1
8370000	8380000	1	0.073258	1
8380000	8390000	1	0.033974	1
8390000	8400000	1	0.114500	1
8400000	8410000	1	0.098130	1
8410000	8420000	1	0.119761	1
8420000	8430000	1	0.122186	1
8430000	8440000	1	0.168309	1
8440000	8450000	1	0.124397	1
8450000	8460000	1	0.175187	1
