BP	SNP	CHR	P	chr
15050000	15100000	1	0.165496	1
15100000	15150000	1	0.202810	1
15150000	15200000	1	0.180428	1
15200000	15250000	1	0.131796	1
15250000	15300000	1	0.245242	1
15300000	15350000	1	0.116381	1
15350000	15400000	1	0.265305	1
15400000	15450000	1	0.251198	1
15450000	15500000	1	0.330142	1
15500000	15550000	1	0.279879	1
15550000	15600000	1	0.179787	1
15600000	15650000	1	0.162049	1
15650000	15700000	1	0.158745	1
15700000	15750000	1	0.193441	1
15750000	15800000	1	0.217707	1
15800000	15850000	1	0.183354	1
15850000	15900000	1	0.205540	1
15900000	15950000	1	0.283567	1
15950000	16000000	1	0.266255	1
16000000	16050000	1	0.284415	1
16050000	16100000	1	0.288537	1
16100000	16150000	1	0.330944	1
16150000	16200000	1	0.270527	1
16200000	16250000	1	0.303261	1
16250000	16300000	1	0.285869	1
16300000	16350000	1	0.278759	1
16350000	16400000	1	0.311965	1
16400000	16450000	1	0.240550	1
16450000	16500000	1	0.284536	1
16500000	16550000	1	0.166379	1
16550000	16600000	1	0.312011	1
16600000	16650000	1	0.211719	1
16650000	16700000	1	0.151300	1
16700000	16750000	1	0.172864	1
16750000	16800000	1	0.175588	1
16800000	16850000	1	0.087784	1
16850000	16900000	1	0.256893	1
16900000	16950000	1	0.234628	1
16950000	17000000	1	0.277030	1
17000000	17050000	1	0.174961	1
17050000	17100000	1	0.089764	1
17100000	17150000	1	0.106627	1
17150000	17200000	1	0.153320	1
17200000	17250000	1	0.218280	1
17250000	17300000	1	0.276989	1
17300000	17350000	1	0.340454	1
17350000	17400000	1	0.353492	1
17400000	17450000	1	0.340295	1
17450000	17500000	1	0.251325	1
17500000	17550000	1	0.103543	1
17550000	17600000	1	0.151385	1
17600000	17650000	1	0.189979	1
17650000	17700000	1	0.047606	1
17700000	17750000	1	0.107356	1
17750000	17800000	1	0.100441	1
17800000	17850000	1	0.107918	1
17850000	17900000	1	0.141619	1
17900000	17950000	1	0.220112	1
17950000	18000000	1	0.196836	1
18000000	18050000	1	0.267944	1
18050000	18100000	1	0.256966	1
18100000	18150000	1	0.338629	1
18150000	18200000	1	0.254847	1
18200000	18250000	1	0.287402	1
18250000	18300000	1	0.455817	1
18300000	18350000	1	0.037944	1
18350000	18400000	1	0.058785	1
18400000	18450000	1	0.097614	1
18450000	18500000	1	0.036514	1
18500000	18550000	1	0.032113	1
18550000	18600000	1	0.017018	1
18600000	18650000	1	0.153385	1
18650000	18700000	1	0.198050	1
18700000	18750000	1	0.173699	1
18750000	18800000	1	0.346276	1
18800000	18850000	1	0.155793	1
18850000	18900000	1	0.492335	1
18900000	18950000	1	0.224369	1
18950000	19000000	1	0.550115	1
19000000	19050000	1	0.300832	1
19050000	19100000	1	0.207844	1
19100000	19150000	1	0.149993	1
19150000	19200000	1	0.193782	1
19200000	19250000	1	0.100530	1
19250000	19300000	1	0.154494	1
19300000	19350000	1	0.285725	1
19350000	19400000	1	0.234626	1
19400000	19450000	1	0.154247	1
19450000	19500000	1	0.110097	1
19500000	19550000	1	0.122473	1
19550000	19600000	1	0.115874	1
19600000	19650000	1	0.118161	1
19650000	19700000	1	0.088945	1
19700000	19750000	1	0.110562	1
19750000	19800000	1	0.124682	1
19800000	19850000	1	0.155529	1
19850000	19900000	1	0.169903	1
19900000	19950000	1	0.227000	1
19950000	20000000	1	0.164039	1
20000000	20050000	1	0.208007	1
20050000	20100000	1	0.181535	1
20100000	20150000	1	0.194039	1
20150000	20200000	1	0.158518	1
20200000	20250000	1	0.171978	1
20250000	20300000	1	0.193387	1
20300000	20350000	1	0.153466	1
20350000	20400000	1	0.174054	1
20400000	20450000	1	0.225912	1
20450000	20500000	1	0.136562	1
20500000	20550000	1	0.190477	1
20550000	20600000	1	0.152006	1
20600000	20650000	1	0.217035	1
20650000	20700000	1	0.210990	1
20700000	20750000	1	0.221809	1
20750000	20800000	1	0.217078	1
20800000	20850000	1	0.181178	1
20850000	20900000	1	0.232732	1
20900000	20950000	1	0.239887	1
20950000	21000000	1	0.244324	1
21000000	21050000	1	0.182681	1
21050000	21100000	1	0.286699	1
21100000	21150000	1	0.384478	1
21150000	21200000	1	0.412988	1
21200000	21250000	1	0.367449	1
21250000	21300000	1	0.354721	1
21300000	21350000	1	0.399405	1
21350000	21400000	1	0.226975	1
21400000	21450000	1	0.345898	1
21450000	21500000	1	0.373948	1
21500000	21550000	1	0.304525	1
21550000	21600000	1	0.398796	1
21600000	21650000	1	0.315216	1
21650000	21700000	1	0.232562	1
21700000	21750000	1	0.398744	1
21750000	21800000	1	0.443627	1
21800000	21850000	1	0.342476	1
21850000	21900000	1	0.298721	1
21900000	21950000	1	0.143600	1
21950000	22000000	1	0.128142	1
22000000	22050000	1	0.105411	1
22050000	22100000	1	0.313114	1
22100000	22150000	1	0.279837	1
22150000	22200000	1	0.390814	1
22200000	22250000	1	0.244291	1
22250000	22300000	1	0.244036	1
22300000	22350000	1	0.147164	1
22350000	22400000	1	0.174119	1
22400000	22450000	1	0.227939	1
22450000	22500000	1	0.217729	1
22500000	22550000	1	0.151089	1
22550000	22600000	1	0.203028	1
22600000	22650000	1	0.116795	1
22650000	22700000	1	0.128370	1
22700000	22750000	1	0.181962	1
22750000	22800000	1	0.265793	1
22800000	22850000	1	0.189820	1
22850000	22900000	1	0.182263	1
22900000	22950000	1	0.159907	1
22950000	23000000	1	0.121920	1
23000000	23050000	1	0.110263	1
23050000	23100000	1	0.171912	1
23100000	23150000	1	0.190284	1
23150000	23200000	1	0.241572	1
23200000	23250000	1	0.112824	1
23250000	23300000	1	0.197035	1
23300000	23350000	1	0.261628	1
23350000	23400000	1	0.292533	1
23400000	23450000	1	0.126444	1
23450000	23500000	1	0.151693	1
23500000	23550000	1	0.144891	1
23550000	23600000	1	0.247626	1
23600000	23650000	1	0.106810	1
23650000	23700000	1	0.143524	1
23700000	23750000	1	0.093442	1
23750000	23800000	1	0.117347	1
23800000	23850000	1	0.182282	1
23850000	23900000	1	0.351586	1
23900000	23950000	1	0.243636	1
23950000	24000000	1	0.094880	1
24000000	24050000	1	0.068569	1
24050000	24100000	1	0.016120	1
24100000	24150000	1	0.005573	1
24150000	24200000	1	0.179588	1
24200000	24250000	1	0.093651	1
24250000	24300000	1	0.091451	1
24300000	24350000	1	0.109447	1
24350000	24400000	1	0.198242	1
24400000	24450000	1	0.099886	1
24450000	24500000	1	0.257929	1
24500000	24550000	1	0.103552	1
24550000	24600000	1	0.166396	1
24600000	24650000	1	0.164985	1
24650000	24700000	1	0.194157	1
24700000	24750000	1	0.222875	1
24750000	24800000	1	0.307665	1
24800000	24850000	1	0.362901	1
24850000	24900000	1	0.295045	1
24900000	24950000	1	0.229676	1
24950000	25000000	1	0.244804	1
25000000	25050000	1	0.175081	1
25050000	25100000	1	0.159926	1
25100000	25150000	1	0.328704	1
25150000	25200000	1	0.234445	1
25200000	25250000	1	0.331584	1
25250000	25300000	1	0.381970	1
25300000	25350000	1	0.417033	1
25350000	25400000	1	0.348714	1
25400000	25450000	1	0.347188	1
25450000	25500000	1	0.323743	1
25500000	25550000	1	0.160002	1
25550000	25600000	1	0.388149	1
25600000	25650000	1	0.197014	1
25650000	25700000	1	0.408790	1
25700000	25750000	1	0.284630	1
25750000	25800000	1	0.347455	1
25800000	25850000	1	0.276934	1
25850000	25900000	1	0.265519	1
25900000	25950000	1	0.534745	1
25950000	26000000	1	0.448661	1
26000000	26050000	1	0.316057	1
26050000	26100000	1	0.305767	1
26100000	26150000	1	0.258656	1
26150000	26200000	1	0.425792	1
26200000	26250000	1	0.429045	1
26250000	26300000	1	0.306480	1
26300000	26350000	1	0.371816	1
26350000	26400000	1	0.321074	1
26400000	26450000	1	0.375527	1
26450000	26500000	1	0.345734	1
26500000	26550000	1	0.232049	1
26550000	26600000	1	0.409513	1
26600000	26650000	1	0.270308	1
26650000	26700000	1	0.500105	1
26700000	26750000	1	0.423278	1
26750000	26800000	1	0.186457	1
26800000	26850000	1	0.245097	1
26850000	26900000	1	0.274522	1
26900000	26950000	1	0.368965	1
26950000	27000000	1	0.374167	1
27000000	27050000	1	0.306178	1
27050000	27100000	1	0.343372	1
27100000	27150000	1	0.387151	1
27150000	27200000	1	0.281218	1
27200000	27250000	1	0.345205	1
27250000	27300000	1	0.254305	1
27300000	27350000	1	0.195331	1
27350000	27400000	1	0.345811	1
27400000	27450000	1	0.385083	1
27450000	27500000	1	0.253949	1
27500000	27550000	1	0.225327	1
27550000	27600000	1	0.279946	1
27600000	27650000	1	0.207341	1
27650000	27700000	1	0.366972	1
27700000	27750000	1	0.259545	1
27750000	27800000	1	0.331349	1
27800000	27850000	1	0.228828	1
27850000	27900000	1	0.212871	1
27900000	27950000	1	0.200847	1
27950000	28000000	1	0.392514	1
28000000	28050000	1	0.267791	1
28050000	28100000	1	0.244750	1
28100000	28150000	1	0.163040	1
28150000	28200000	1	0.513169	1
28200000	28250000	1	0.346996	1
28250000	28300000	1	0.320010	1
28300000	28350000	1	0.212171	1
28350000	28400000	1	0.078233	1
28400000	28450000	1	0.219715	1
28450000	28500000	1	0.253000	1
28500000	28550000	1	0.239031	1
28550000	28600000	1	0.254533	1
28600000	28650000	1	0.166218	1
28650000	28700000	1	0.205059	1
28700000	28750000	1	0.164508	1
28750000	28800000	1	0.168542	1
28800000	28850000	1	0.219901	1
28850000	28900000	1	0.217520	1
28900000	28950000	1	0.224660	1
28950000	29000000	1	0.196511	1
29000000	29050000	1	0.282617	1
29050000	29100000	1	0.243654	1
29100000	29150000	1	0.226472	1
29150000	29200000	1	0.406368	1
29200000	29250000	1	0.281355	1
29250000	29300000	1	0.420264	1
29300000	29350000	1	0.436799	1
29350000	29400000	1	0.364750	1
29400000	29450000	1	0.177343	1
29450000	29500000	1	0.263046	1
29500000	29550000	1	0.240206	1
29550000	29600000	1	0.223504	1
29600000	29650000	1	0.239282	1
29650000	29700000	1	0.220390	1
29700000	29750000	1	0.178937	1
29750000	29800000	1	0.231237	1
29800000	29850000	1	0.169603	1
29850000	29900000	1	0.327734	1
29900000	29950000	1	0.293722	1
29950000	30000000	1	0.215110	1
30000000	30050000	1	0.218631	1
30050000	30100000	1	0.265677	1
30100000	30150000	1	0.345856	1
30150000	30200000	1	0.326230	1
30200000	30250000	1	0.374084	1
30250000	30300000	1	0.357786	1
30300000	30350000	1	0.433764	1
30350000	30400000	1	0.484527	1
30400000	30450000	1	0.268727	1
30450000	30500000	1	0.156427	1
30500000	30550000	1	0.341916	1
30550000	30600000	1	0.453796	1
30600000	30650000	1	0.409158	1
30650000	30700000	1	0.517347	1
30700000	30750000	1	0.478599	1
30750000	30800000	1	0.588173	1
30800000	30850000	1	0.504813	1
30850000	30900000	1	0.548266	1
30900000	30950000	1	0.556415	1
30950000	31000000	1	0.510971	1
31000000	31050000	1	0.259731	1
31050000	31100000	1	0.354400	1
31100000	31150000	1	0.410882	1
31150000	31200000	1	0.372655	1
31200000	31250000	1	0.135397	1
31250000	31300000	1	0.208995	1
31300000	31350000	1	0.248163	1
31350000	31400000	1	0.193371	1
31400000	31450000	1	0.198246	1
31450000	31500000	1	0.165395	1
31500000	31550000	1	0.255039	1
31550000	31600000	1	0.309069	1
31600000	31650000	1	0.370428	1
31650000	31700000	1	0.382270	1
31700000	31750000	1	0.508853	1
31750000	31800000	1	0.343388	1
31800000	31850000	1	0.219673	1
31850000	31900000	1	0.192857	1
31900000	31950000	1	0.219185	1
31950000	32000000	1	0.279141	1
32000000	32050000	1	0.230343	1
32050000	32100000	1	0.195750	1
32100000	32150000	1	0.231713	1
32150000	32200000	1	0.145002	1
32200000	32250000	1	0.175731	1
32250000	32300000	1	0.172783	1
32300000	32350000	1	0.145750	1
32350000	32400000	1	0.071400	1
32400000	32450000	1	0.093636	1
32450000	32500000	1	0.101672	1
32500000	32550000	1	0.085573	1
32550000	32600000	1	0.158854	1
32600000	32650000	1	0.090433	1
32650000	32700000	1	0.042337	1
32700000	32750000	1	0.157440	1
32750000	32800000	1	0.089539	1
32800000	32850000	1	0.188056	1
32850000	32900000	1	0.193490	1
32900000	32950000	1	0.191943	1
32950000	33000000	1	0.202609	1
33000000	33050000	1	0.246291	1
33050000	33100000	1	0.112571	1
33100000	33150000	1	0.195564	1
33150000	33200000	1	0.187233	1
33200000	33250000	1	0.212687	1
33250000	33300000	1	0.149299	1
33300000	33350000	1	0.168470	1
33350000	33400000	1	0.136734	1
33400000	33450000	1	0.213622	1
33450000	33500000	1	0.144933	1
33500000	33550000	1	0.197714	1
33550000	33600000	1	0.101444	1
33600000	33650000	1	0.162555	1
33650000	33700000	1	0.224199	1
33700000	33750000	1	0.203198	1
33750000	33800000	1	0.265150	1
33800000	33850000	1	0.189380	1
33850000	33900000	1	0.147028	1
33900000	33950000	1	0.208223	1
33950000	34000000	1	0.254351	1
34000000	34050000	1	0.228623	1
34050000	34100000	1	0.319348	1
34100000	34150000	1	0.166255	1
34150000	34200000	1	0.212004	1
34200000	34250000	1	0.256745	1
34250000	34300000	1	0.288125	1
34300000	34350000	1	0.225010	1
34350000	34400000	1	0.153321	1
34400000	34450000	1	0.210825	1
34450000	34500000	1	0.290212	1
34500000	34550000	1	0.128690	1
34550000	34600000	1	0.250333	1
34600000	34650000	1	0.299787	1
34650000	34700000	1	0.411831	1
34700000	34750000	1	0.278572	1
34750000	34800000	1	0.352408	1
34800000	34850000	1	0.319289	1
34850000	34900000	1	0.201253	1
34900000	34950000	1	0.255678	1
34950000	35000000	1	0.260756	1
35000000	35050000	1	0.377832	1
35050000	35100000	1	0.580626	1
35100000	35150000	1	0.503930	1
35150000	35200000	1	0.260616	1
35200000	35250000	1	0.217325	1
35250000	35300000	1	0.370623	1
35300000	35350000	1	0.317453	1
35350000	35400000	1	0.356969	1
35400000	35450000	1	0.256841	1
35450000	35500000	1	0.216519	1
35500000	35550000	1	0.229354	1
35550000	35600000	1	0.309215	1
35600000	35650000	1	0.334797	1
35650000	35700000	1	0.270507	1
35700000	35750000	1	0.261937	1
35750000	35800000	1	0.268167	1
35800000	35850000	1	0.191390	1
35850000	35900000	1	0.359510	1
35900000	35950000	1	0.515722	1
35950000	36000000	1	0.364806	1
36000000	36050000	1	0.533153	1
36050000	36100000	1	0.403460	1
36100000	36150000	1	0.477302	1
36150000	36200000	1	0.561066	1
36200000	36250000	1	0.522009	1
36250000	36300000	1	0.470527	1
36300000	36350000	1	0.486186	1
36350000	36400000	1	0.545466	1
36400000	36450000	1	0.597633	1
36450000	36500000	1	0.605963	1
36500000	36550000	1	0.580143	1
36550000	36600000	1	0.326765	1
36600000	36650000	1	0.567250	1
36650000	36700000	1	0.574661	1
36700000	36750000	1	0.615546	1
36750000	36800000	1	0.473778	1
36800000	36850000	1	0.465097	1
36850000	36900000	1	0.311386	1
36900000	36950000	1	0.415149	1
36950000	37000000	1	0.464875	1
37000000	37050000	1	0.294169	1
37050000	37100000	1	0.439406	1
37100000	37150000	1	0.368796	1
37150000	37200000	1	0.569617	1
37200000	37250000	1	0.577079	1
37250000	37300000	1	0.364170	1
37300000	37350000	1	0.365174	1
37350000	37400000	1	0.457959	1
37400000	37450000	1	0.416005	1
37450000	37500000	1	0.410935	1
37500000	37550000	1	0.376842	1
37550000	37600000	1	0.576307	1
37600000	37650000	1	0.442574	1
37650000	37700000	1	0.395583	1
37700000	37750000	1	0.411402	1
37750000	37800000	1	0.416365	1
37800000	37850000	1	0.520991	1
37850000	37900000	1	0.647219	1
37900000	37950000	1	0.562660	1
37950000	38000000	1	0.487323	1
38000000	38050000	1	0.522190	1
38050000	38100000	1	0.509953	1
38100000	38150000	1	0.539951	1
38150000	38200000	1	0.483070	1
38200000	38250000	1	0.608533	1
38250000	38300000	1	0.564381	1
38300000	38350000	1	0.528506	1
38350000	38400000	1	0.534749	1
38400000	38450000	1	0.553254	1
38450000	38500000	1	0.461594	1
38500000	38550000	1	0.442230	1
38550000	38600000	1	0.604815	1
38600000	38650000	1	0.554157	1
38650000	38700000	1	0.486610	1
38700000	38750000	1	0.578325	1
38750000	38800000	1	0.672948	1
38800000	38850000	1	0.576386	1
38850000	38900000	1	0.585058	1
38900000	38950000	1	0.470603	1
38950000	39000000	1	0.336910	1
39000000	39050000	1	0.364058	1
39050000	39100000	1	0.576431	1
39100000	39150000	1	0.548859	1
39150000	39200000	1	0.499669	1
39200000	39250000	1	0.571556	1
39250000	39300000	1	0.618845	1
39300000	39350000	1	0.547557	1
39350000	39400000	1	0.540159	1
39400000	39450000	1	0.489481	1
39450000	39500000	1	0.545192	1
39500000	39550000	1	0.498741	1
39550000	39600000	1	0.505235	1
39600000	39650000	1	0.547813	1
39650000	39700000	1	0.526411	1
39700000	39750000	1	0.570391	1
39750000	39800000	1	0.578937	1
39800000	39850000	1	0.370352	1
39850000	39900000	1	0.437428	1
39900000	39950000	1	0.473580	1
39950000	40000000	1	0.388219	1
40000000	40050000	1	0.251269	1
40050000	40100000	1	0.321552	1
40100000	40150000	1	0.290617	1
40150000	40200000	1	0.237778	1
40200000	40250000	1	0.146154	1
40250000	40300000	1	0.150120	1
40300000	40350000	1	0.138443	1
40350000	40400000	1	0.201171	1
40400000	40450000	1	0.249964	1
40450000	40500000	1	0.172371	1
40500000	40550000	1	0.314177	1
40550000	40600000	1	0.333563	1
40600000	40650000	1	0.227467	1
40650000	40700000	1	0.293709	1
40700000	40750000	1	0.227925	1
40750000	40800000	1	0.266421	1
40800000	40850000	1	0.232259	1
40850000	40900000	1	0.167814	1
40900000	40950000	1	0.258195	1
40950000	41000000	1	0.295490	1
41000000	41050000	1	0.301582	1
41050000	41100000	1	0.258307	1
41100000	41150000	1	0.124116	1
41150000	41200000	1	0.120756	1
