BP	SNP	CHR	P	chr
4250000	4300000	1	0.081172	1
4300000	4350000	1	0.011394	1
4350000	4400000	1	0.034878	1
4400000	4450000	1	0.143508	1
4450000	4500000	1	-0.083786	1
4500000	4550000	1	0.093872	1
4550000	4600000	1	0.141969	1
4600000	4650000	1	0.079252	1
4650000	4700000	1	0.049960	1
4700000	4750000	1	0.148663	1
4750000	4800000	1	0.137405	1
4800000	4850000	1	0.047110	1
4850000	4900000	1	0.079774	1
4900000	4950000	1	0.122696	1
4950000	5000000	1	0.139537	1
5000000	5050000	1	0.043157	1
5050000	5100000	1	0.033289	1
5100000	5150000	1	0.094181	1
5150000	5200000	1	0.066003	1
5200000	5250000	1	0.043070	1
5250000	5300000	1	0.047679	1
5300000	5350000	1	0.062904	1
5350000	5400000	1	0.005420	1
5400000	5450000	1	0.013661	1
5450000	5500000	1	0.109843	1
5500000	5550000	1	0.064157	1
5550000	5600000	1	0.064803	1
5600000	5650000	1	0.023645	1
5650000	5700000	1	0.081730	1
5700000	5750000	1	0.032564	1
5750000	5800000	1	0.084144	1
5800000	5850000	1	0.112941	1
5850000	5900000	1	0.106217	1
5900000	5950000	1	0.074168	1
5950000	6000000	1	0.045543	1
6000000	6050000	1	0.051593	1
6050000	6100000	1	0.115142	1
6100000	6150000	1	0.134588	1
6150000	6200000	1	0.110973	1
6200000	6250000	1	0.088008	1
6250000	6300000	1	-0.007282	1
6300000	6350000	1	0.034898	1
6350000	6400000	1	0.044833	1
6400000	6450000	1	0.025908	1
6450000	6500000	1	0.015836	1
6500000	6550000	1	0.062408	1
6550000	6600000	1	0.019592	1
6600000	6650000	1	0.000828	1
6650000	6700000	1	0.028616	1
6700000	6750000	1	0.030590	1
6750000	6800000	1	0.004015	1
6800000	6850000	1	0.003074	1
6850000	6900000	1	0.111928	1
6900000	6950000	1	0.044289	1
6950000	7000000	1	0.080392	1
7000000	7050000	1	-0.001686	1
7050000	7100000	1	0.028203	1
7100000	7150000	1	0.000900	1
7150000	7200000	1	0.036235	1
7200000	7250000	1	0.062596	1
7250000	7300000	1	0.155784	1
7300000	7350000	1	0.227443	1
7350000	7400000	1	0.128633	1
7400000	7450000	1	0.062578	1
7450000	7500000	1	0.103687	1
7500000	7550000	1	0.135165	1
7550000	7600000	1	0.090738	1
7600000	7650000	1	0.072265	1
7650000	7700000	1	0.090569	1
7700000	7750000	1	0.175902	1
7750000	7800000	1	0.046372	1
7800000	7850000	1	0.142683	1
7850000	7900000	1	0.289791	1
7900000	7950000	1	0.355055	1
7950000	8000000	1	0.225542	1
8000000	8050000	1	0.120404	1
8050000	8100000	1	0.065944	1
8100000	8150000	1	0.026425	1
8150000	8200000	1	0.133774	1
8200000	8250000	1	0.122762	1
8250000	8300000	1	0.134189	1
8300000	8350000	1	0.051243	1
8350000	8400000	1	0.064748	1
8400000	8450000	1	0.042553	1
8450000	8500000	1	0.199889	1
8500000	8550000	1	0.072999	1
8550000	8600000	1	0.025216	1
8600000	8650000	1	0.015810	1
8650000	8700000	1	0.147954	1
8700000	8750000	1	0.094362	1
8750000	8800000	1	0.023656	1
8800000	8850000	1	0.005548	1
8850000	8900000	1	0.081188	1
8900000	8950000	1	0.049159	1
8950000	9000000	1	0.038409	1
9000000	9050000	1	0.062450	1
9050000	9100000	1	-0.016133	1
9100000	9150000	1	0.046506	1
9150000	9200000	1	0.049713	1
9200000	9250000	1	0.150334	1
9250000	9300000	1	0.247114	1
9300000	9350000	1	0.120369	1
9350000	9400000	1	0.077080	1
9400000	9450000	1	0.124463	1
9450000	9500000	1	0.071081	1
9500000	9550000	1	0.069306	1
9550000	9600000	1	0.006485	1
9600000	9650000	1	0.012415	1
9650000	9700000	1	0.061538	1
9700000	9750000	1	0.014342	1
9750000	9800000	1	0.060781	1
9800000	9850000	1	0.107293	1
9850000	9900000	1	0.247647	1
9900000	9950000	1	0.113983	1
9950000	10000000	1	0.156924	1
10000000	10050000	1	0.147561	1
10050000	10100000	1	0.032112	1
10100000	10150000	1	0.007672	1
10150000	10200000	1	0.006373	1
10200000	10250000	1	0.084475	1
10250000	10300000	1	0.023802	1
10300000	10350000	1	0.111486	1
10350000	10400000	1	0.049551	1
10400000	10450000	1	0.187751	1
10450000	10500000	1	0.047487	1
10500000	10550000	1	-0.012798	1
10550000	10600000	1	0.092689	1
10600000	10650000	1	0.018015	1
10650000	10700000	1	0.067020	1
10700000	10750000	1	-0.011342	1
10750000	10800000	1	-0.018048	1
10800000	10850000	1	0.036060	1
10850000	10900000	1	-0.000300	1
10900000	10950000	1	-0.023256	1
10950000	11000000	1	0.063735	1
11000000	11050000	1	0.100693	1
11050000	11100000	1	0.186505	1
11100000	11150000	1	0.164633	1
11150000	11200000	1	0.152472	1
11200000	11250000	1	0.189776	1
11250000	11300000	1	0.177723	1
11300000	11350000	1	0.182468	1
11350000	11400000	1	0.087589	1
11400000	11450000	1	0.013041	1
11450000	11500000	1	0.019849	1
11500000	11550000	1	0.083681	1
11550000	11600000	1	0.158640	1
11600000	11650000	1	0.172272	1
11650000	11700000	1	0.233329	1
11700000	11750000	1	0.129825	1
11750000	11800000	1	0.083348	1
11800000	11850000	1	0.128677	1
11850000	11900000	1	0.077925	1
11900000	11950000	1	0.086264	1
11950000	12000000	1	0.062752	1
12000000	12050000	1	0.047408	1
12050000	12100000	1	-0.073802	1
12100000	12150000	1	-0.009271	1
12150000	12200000	1	-0.008228	1
12200000	12250000	1	0.041205	1
12250000	12300000	1	0.036803	1
12300000	12350000	1	0.048020	1
12350000	12400000	1	0.141596	1
12400000	12450000	1	0.092429	1
12450000	12500000	1	-0.002682	1
12500000	12550000	1	0.000806	1
12550000	12600000	1	0.062679	1
12600000	12650000	1	0.092413	1
12650000	12700000	1	-0.014964	1
12700000	12750000	1	-0.023425	1
12750000	12800000	1	-0.000600	1
12800000	12850000	1	-0.007579	1
12850000	12900000	1	0.000262	1
12900000	12950000	1	-0.036412	1
12950000	13000000	1	-0.018665	1
13000000	13050000	1	-0.000405	1
13050000	13100000	1	0.000157	1
13100000	13150000	1	-0.010410	1
13150000	13200000	1	0.023485	1
13200000	13250000	1	0.006761	1
13250000	13300000	1	0.006288	1
13300000	13350000	1	0.005955	1
13350000	13400000	1	0.017186	1
13400000	13450000	1	-0.008608	1
13450000	13500000	1	-0.006708	1
13500000	13550000	1	-0.007707	1
13550000	13600000	1	0.007815	1
13600000	13650000	1	-0.000487	1
13650000	13700000	1	-0.005137	1
13700000	13750000	1	0.021184	1
13750000	13800000	1	0.008154	1
13800000	13850000	1	-0.033620	1
13850000	13900000	1	-0.056452	1
13900000	13950000	1	-0.029340	1
13950000	14000000	1	-0.010686	1
14000000	14050000	1	-0.007185	1
14050000	14100000	1	0.070583	1
14100000	14150000	1	0.153294	1
14150000	14200000	1	0.068122	1
14200000	14250000	1	0.062248	1
14250000	14300000	1	0.014699	1
14300000	14350000	1	0.021436	1
14350000	14400000	1	0.030338	1
14400000	14450000	1	0.053981	1
14450000	14500000	1	0.117535	1
14500000	14550000	1	0.093786	1
14550000	14600000	1	0.052225	1
14600000	14650000	1	0.067195	1
14650000	14700000	1	0.146539	1
14700000	14750000	1	0.134407	1
14750000	14800000	1	0.085531	1
14800000	14850000	1	0.195661	1
14850000	14900000	1	0.129586	1
14900000	14950000	1	0.149955	1
14950000	15000000	1	0.101198	1
15000000	15050000	1	0.090350	1
15050000	15100000	1	0.086837	1
15100000	15150000	1	-0.022948	1
15150000	15200000	1	-0.049428	1
15200000	15250000	1	-0.043715	1
15250000	15300000	1	-0.047987	1
15300000	15350000	1	-0.035689	1
15350000	15400000	1	-0.043757	1
15400000	15450000	1	-0.048347	1
15450000	15500000	1	-0.084346	1
15500000	15550000	1	-0.086181	1
15550000	15600000	1	-0.087577	1
15600000	15650000	1	-0.065303	1
15650000	15700000	1	-0.054613	1
15700000	15750000	1	-0.040715	1
15750000	15800000	1	-0.046554	1
15800000	15850000	1	-0.055694	1
15850000	15900000	1	-0.018642	1
15900000	15950000	1	-0.028899	1
15950000	16000000	1	0.018511	1
16000000	16050000	1	0.061111	1
16050000	16100000	1	0.081890	1
16100000	16150000	1	0.086385	1
16150000	16200000	1	0.140506	1
16200000	16250000	1	0.120096	1
16250000	16300000	1	0.068804	1
16300000	16350000	1	0.095327	1
16350000	16400000	1	0.087794	1
16400000	16450000	1	0.053099	1
16450000	16500000	1	0.020343	1
16500000	16550000	1	-0.022089	1
16550000	16600000	1	0.001927	1
16600000	16650000	1	0.013620	1
16650000	16700000	1	0.009198	1
16700000	16750000	1	-0.024814	1
16750000	16800000	1	-0.059828	1
16800000	16850000	1	-0.075262	1
16850000	16900000	1	-0.044109	1
16900000	16950000	1	0.006193	1
16950000	17000000	1	-0.014456	1
17000000	17050000	1	-0.045425	1
17050000	17100000	1	-0.047946	1
17100000	17150000	1	-0.032267	1
17150000	17200000	1	-0.016688	1
17200000	17250000	1	-0.042352	1
17250000	17300000	1	-0.075505	1
17300000	17350000	1	-0.047628	1
17350000	17400000	1	-0.042329	1
17400000	17450000	1	-0.045139	1
17450000	17500000	1	-0.001930	1
17500000	17550000	1	-0.050904	1
17550000	17600000	1	-0.023783	1
17600000	17650000	1	-0.006469	1
17650000	17700000	1	0.019511	1
17700000	17750000	1	-0.005977	1
17750000	17800000	1	-0.005336	1
17800000	17850000	1	-0.010146	1
17850000	17900000	1	-0.023171	1
17900000	17950000	1	-0.020963	1
17950000	18000000	1	-0.042430	1
18000000	18050000	1	0.059238	1
18050000	18100000	1	-0.003100	1
18100000	18150000	1	0.020088	1
18150000	18200000	1	0.051409	1
18200000	18250000	1	0.070055	1
18250000	18300000	1	0.069115	1
18300000	18350000	1	0.011861	1
18350000	18400000	1	0.019780	1
18400000	18450000	1	0.089900	1
18450000	18500000	1	-0.022282	1
18500000	18550000	1	-0.039954	1
18550000	18600000	1	-0.018062	1
18600000	18650000	1	-0.015937	1
18650000	18700000	1	-0.017530	1
18700000	18750000	1	-0.043685	1
18750000	18800000	1	0.047102	1
18800000	18850000	1	0.077862	1
18850000	18900000	1	0.071615	1
18900000	18950000	1	0.037500	1
18950000	19000000	1	0.043948	1
19000000	19050000	1	0.038809	1
19050000	19100000	1	0.077670	1
19100000	19150000	1	-0.016869	1
19150000	19200000	1	0.012899	1
19200000	19250000	1	-0.023174	1
19250000	19300000	1	-0.023474	1
19300000	19350000	1	-0.023835	1
19350000	19400000	1	-0.016610	1
19400000	19450000	1	-0.003056	1
19450000	19500000	1	-0.032108	1
19500000	19550000	1	0.003388	1
19550000	19600000	1	0.048947	1
19600000	19650000	1	0.130351	1
19650000	19700000	1	0.096744	1
19700000	19750000	1	0.146664	1
19750000	19800000	1	0.159688	1
19800000	19850000	1	0.094232	1
19850000	19900000	1	0.078949	1
19900000	19950000	1	0.041022	1
19950000	20000000	1	0.071254	1
20000000	20050000	1	0.009661	1
20050000	20100000	1	0.002302	1
20100000	20150000	1	-0.016441	1
20150000	20200000	1	0.030123	1
20200000	20250000	1	0.018388	1
20250000	20300000	1	0.000973	1
20300000	20350000	1	0.079503	1
20350000	20400000	1	0.023042	1
20400000	20450000	1	0.041150	1
20450000	20500000	1	0.012291	1
20500000	20550000	1	0.038822	1
20550000	20600000	1	0.025397	1
20600000	20650000	1	0.029560	1
20650000	20700000	1	0.011831	1
20700000	20750000	1	-0.003920	1
20750000	20800000	1	0.009397	1
20800000	20850000	1	0.022813	1
20850000	20900000	1	0.017360	1
20900000	20950000	1	-0.002679	1
20950000	21000000	1	-0.029283	1
21000000	21050000	1	-0.017560	1
21050000	21100000	1	-0.015597	1
21100000	21150000	1	-0.009271	1
21150000	21200000	1	-0.070768	1
21200000	21250000	1	-0.041242	1
21250000	21300000	1	-0.056233	1
21300000	21350000	1	-0.086259	1
21350000	21400000	1	-0.088222	1
21400000	21450000	1	-0.087913	1
21450000	21500000	1	0.016350	1
21500000	21550000	1	-0.057466	1
21550000	21600000	1	-0.060138	1
21600000	21650000	1	-0.078692	1
21650000	21700000	1	0.020590	1
21700000	21750000	1	-0.009367	1
21750000	21800000	1	-0.021372	1
21800000	21850000	1	-0.027880	1
21850000	21900000	1	0.005108	1
21900000	21950000	1	0.009675	1
21950000	22000000	1	-0.024119	1
22000000	22050000	1	0.022972	1
22050000	22100000	1	-0.021100	1
22100000	22150000	1	-0.009267	1
22150000	22200000	1	0.017620	1
22200000	22250000	1	-0.009235	1
22250000	22300000	1	0.014413	1
22300000	22350000	1	-0.017487	1
22350000	22400000	1	-0.036086	1
22400000	22450000	1	-0.046878	1
22450000	22500000	1	-0.013424	1
22500000	22550000	1	-0.007212	1
22550000	22600000	1	-0.028333	1
22600000	22650000	1	-0.048968	1
22650000	22700000	1	-0.045972	1
22700000	22750000	1	-0.039364	1
22750000	22800000	1	-0.042815	1
22800000	22850000	1	-0.023452	1
22850000	22900000	1	-0.026498	1
22900000	22950000	1	-0.025345	1
22950000	23000000	1	-0.002747	1
23000000	23050000	1	-0.021121	1
23050000	23100000	1	-0.010525	1
23100000	23150000	1	-0.014263	1
23150000	23200000	1	-0.006712	1
23200000	23250000	1	-0.007892	1
23250000	23300000	1	-0.015816	1
23300000	23350000	1	-0.020515	1
23350000	23400000	1	-0.013088	1
23400000	23450000	1	-0.014844	1
23450000	23500000	1	0.004488	1
23500000	23550000	1	0.095871	1
23550000	23600000	1	0.020594	1
23600000	23650000	1	-0.038303	1
23650000	23700000	1	-0.039543	1
23700000	23750000	1	-0.022334	1
23750000	23800000	1	-0.009712	1
23800000	23850000	1	-0.015690	1
23850000	23900000	1	-0.013754	1
23900000	23950000	1	-0.011287	1
23950000	24000000	1	-0.000235	1
24000000	24050000	1	-0.012233	1
24050000	24100000	1	-0.014853	1
24100000	24150000	1	-0.017808	1
24150000	24200000	1	-0.007740	1
24200000	24250000	1	-0.000753	1
24250000	24300000	1	-0.015851	1
24300000	24350000	1	-0.027809	1
24350000	24400000	1	0.017055	1
24400000	24450000	1	-0.018895	1
24450000	24500000	1	-0.016013	1
24500000	24550000	1	-0.017366	1
24550000	24600000	1	-0.031307	1
24600000	24650000	1	0.049639	1
24650000	24700000	1	-0.070279	1
24700000	24750000	1	-0.041674	1
24750000	24800000	1	0.010854	1
24800000	24850000	1	0.081177	1
24850000	24900000	1	-0.008252	1
24900000	24950000	1	0.006118	1
24950000	25000000	1	-0.064698	1
25000000	25050000	1	-0.085890	1
25050000	25100000	1	-0.086510	1
25100000	25150000	1	-0.084752	1
25150000	25200000	1	-0.073621	1
25200000	25250000	1	-0.038489	1
25250000	25300000	1	-0.036994	1
25300000	25350000	1	-0.039343	1
25350000	25400000	1	-0.034657	1
25400000	25450000	1	-0.040660	1
25450000	25500000	1	-0.030825	1
25500000	25550000	1	-0.035328	1
25550000	25600000	1	-0.046977	1
25600000	25650000	1	-0.035125	1
25650000	25700000	1	-0.084500	1
25700000	25750000	1	0.024930	1
25750000	25800000	1	-0.018692	1
25800000	25850000	1	-0.030641	1
25850000	25900000	1	-0.001014	1
25900000	25950000	1	-0.005145	1
25950000	26000000	1	0.009738	1
26000000	26050000	1	-0.036038	1
26050000	26100000	1	-0.038802	1
26100000	26150000	1	-0.019102	1
26150000	26200000	1	-0.012504	1
26200000	26250000	1	0.011071	1
26250000	26300000	1	0.016141	1
26300000	26350000	1	0.006552	1
26350000	26400000	1	0.082687	1
26400000	26450000	1	0.057493	1
26450000	26500000	1	-0.007586	1
26500000	26550000	1	0.037094	1
26550000	26600000	1	0.035979	1
26600000	26650000	1	0.018412	1
26650000	26700000	1	0.007936	1
26700000	26750000	1	0.038567	1
26750000	26800000	1	0.069822	1
26800000	26850000	1	0.031390	1
26850000	26900000	1	0.123644	1
26900000	26950000	1	0.123227	1
26950000	27000000	1	0.007346	1
27000000	27050000	1	0.015663	1
27050000	27100000	1	0.058583	1
27100000	27150000	1	0.085992	1
27150000	27200000	1	0.111796	1
27200000	27250000	1	0.053357	1
27250000	27300000	1	0.023085	1
27300000	27350000	1	-0.003063	1
27350000	27400000	1	-0.021717	1
27400000	27450000	1	0.027588	1
27450000	27500000	1	0.112846	1
27500000	27550000	1	-0.011585	1
27550000	27600000	1	0.018838	1
27600000	27650000	1	0.027782	1
27650000	27700000	1	0.064297	1
27700000	27750000	1	0.005102	1
27750000	27800000	1	-0.009043	1
27800000	27850000	1	-0.030063	1
27850000	27900000	1	-0.022576	1
27900000	27950000	1	-0.044394	1
27950000	28000000	1	-0.032383	1
28000000	28050000	1	-0.033872	1
28050000	28100000	1	-0.012602	1
28100000	28150000	1	-0.032718	1
28150000	28200000	1	-0.026189	1
28200000	28250000	1	0.080850	1
28250000	28300000	1	0.036289	1
28300000	28350000	1	0.041868	1
28350000	28400000	1	0.030405	1
28400000	28450000	1	0.010788	1
28450000	28500000	1	-0.005455	1
28500000	28550000	1	0.072841	1
28550000	28600000	1	0.056346	1
28600000	28650000	1	0.004987	1
28650000	28700000	1	0.004354	1
28700000	28750000	1	-0.012333	1
28750000	28800000	1	-0.023044	1
28800000	28850000	1	0.002501	1
28850000	28900000	1	-0.022931	1
28900000	28950000	1	-0.045138	1
28950000	29000000	1	-0.005858	1
29000000	29050000	1	-0.038436	1
29050000	29100000	1	0.024695	1
29100000	29150000	1	0.038449	1
29150000	29200000	1	-0.039017	1
29200000	29250000	1	-0.022932	1
29250000	29300000	1	-0.028516	1
29300000	29350000	1	-0.006527	1
29350000	29400000	1	0.054160	1
29400000	29450000	1	0.021622	1
29450000	29500000	1	0.048166	1
29500000	29550000	1	0.026360	1
29550000	29600000	1	0.028844	1
29600000	29650000	1	0.056946	1
29650000	29700000	1	0.073597	1
29700000	29750000	1	0.110478	1
29750000	29800000	1	-0.018176	1
29800000	29850000	1	0.044586	1
29850000	29900000	1	-0.015517	1
29900000	29950000	1	0.035728	1
29950000	30000000	1	0.087477	1
30000000	30050000	1	0.099632	1
30050000	30100000	1	-0.048593	1
30100000	30150000	1	-0.028193	1
30150000	30200000	1	-0.009598	1
30200000	30250000	1	0.082432	1
30250000	30300000	1	0.134539	1
30300000	30350000	1	0.062958	1
30350000	30400000	1	0.075520	1
30400000	30450000	1	-0.043748	1
30450000	30500000	1	0.015565	1
30500000	30550000	1	0.022033	1
30550000	30600000	1	0.049771	1
30600000	30650000	1	-0.006360	1
30650000	30700000	1	0.058012	1
30700000	30750000	1	0.045578	1
30750000	30800000	1	0.029051	1
30800000	30850000	1	-0.000532	1
30850000	30900000	1	0.014586	1
30900000	30950000	1	0.013312	1
30950000	31000000	1	-0.009871	1
31000000	31050000	1	0.055136	1
31050000	31100000	1	0.069472	1
31100000	31150000	1	0.054280	1
31150000	31200000	1	0.075554	1
31200000	31250000	1	0.063983	1
31250000	31300000	1	0.020985	1
31300000	31350000	1	0.053827	1
31350000	31400000	1	0.045025	1
31400000	31450000	1	0.057407	1
31450000	31500000	1	0.174821	1
31500000	31550000	1	0.092229	1
31550000	31600000	1	0.083900	1
31600000	31650000	1	0.049719	1
31650000	31700000	1	0.113305	1
31700000	31750000	1	0.105101	1
31750000	31800000	1	0.032161	1
31800000	31850000	1	0.051914	1
31850000	31900000	1	-0.011191	1
31900000	31950000	1	0.095862	1
31950000	32000000	1	0.089863	1
32000000	32050000	1	0.060641	1
32050000	32100000	1	0.093523	1
32100000	32150000	1	0.107610	1
32150000	32200000	1	0.120613	1
32200000	32250000	1	0.130437	1
32250000	32300000	1	0.128929	1
32300000	32350000	1	0.020714	1
32350000	32400000	1	0.025256	1
32400000	32450000	1	0.064300	1
32450000	32500000	1	0.125641	1
32500000	32550000	1	0.153559	1
32550000	32600000	1	0.115734	1
32600000	32650000	1	0.088938	1
32650000	32700000	1	0.091781	1
32700000	32750000	1	0.021923	1
32750000	32800000	1	0.006795	1
32800000	32850000	1	-0.002760	1
32850000	32900000	1	0.029897	1
32900000	32950000	1	-0.011121	1
32950000	33000000	1	0.065504	1
33000000	33050000	1	0.035545	1
33050000	33100000	1	0.065875	1
33100000	33150000	1	0.126282	1
33150000	33200000	1	0.032563	1
33200000	33250000	1	0.011648	1
33250000	33300000	1	-0.023962	1
33300000	33350000	1	-0.053762	1
33350000	33400000	1	-0.016999	1
33400000	33450000	1	0.059862	1
33450000	33500000	1	0.044979	1
33500000	33550000	1	0.112225	1
33550000	33600000	1	0.030049	1
33600000	33650000	1	0.051580	1
33650000	33700000	1	0.045266	1
33700000	33750000	1	0.021866	1
33750000	33800000	1	0.011153	1
33800000	33850000	1	0.027780	1
33850000	33900000	1	0.035900	1
33900000	33950000	1	-0.001627	1
33950000	34000000	1	0.038586	1
34000000	34050000	1	0.019077	1
34050000	34100000	1	0.005882	1
34100000	34150000	1	0.014323	1
34150000	34200000	1	-0.000181	1
34200000	34250000	1	0.049805	1
34250000	34300000	1	-0.007786	1
34300000	34350000	1	-0.022557	1
34350000	34400000	1	-0.022691	1
34400000	34450000	1	0.021731	1
34450000	34500000	1	0.039455	1
34500000	34550000	1	0.025822	1
34550000	34600000	1	0.033632	1
34600000	34650000	1	-0.019043	1
34650000	34700000	1	0.099949	1
34700000	34750000	1	0.017718	1
34750000	34800000	1	0.024698	1
34800000	34850000	1	0.047825	1
34850000	34900000	1	0.031587	1
34900000	34950000	1	0.003710	1
34950000	35000000	1	-0.006161	1
35000000	35050000	1	-0.021544	1
35050000	35100000	1	-0.005135	1
35100000	35150000	1	-0.004564	1
35150000	35200000	1	-0.024362	1
35200000	35250000	1	0.023380	1
35250000	35300000	1	-0.012101	1
35300000	35350000	1	-0.034202	1
35350000	35400000	1	-0.055250	1
35400000	35450000	1	-0.048396	1
35450000	35500000	1	0.000675	1
35500000	35550000	1	-0.002509	1
35550000	35600000	1	0.010523	1
35600000	35650000	1	0.001024	1
35650000	35700000	1	0.028266	1
35700000	35750000	1	0.010711	1
35750000	35800000	1	0.002330	1
35800000	35850000	1	0.041821	1
35850000	35900000	1	0.079575	1
35900000	35950000	1	0.021114	1
35950000	36000000	1	0.030561	1
36000000	36050000	1	0.060290	1
36050000	36100000	1	0.150349	1
36100000	36150000	1	0.022769	1
36150000	36200000	1	-0.014552	1
36200000	36250000	1	0.018518	1
36250000	36300000	1	0.019095	1
36300000	36350000	1	0.043809	1
36350000	36400000	1	-0.021420	1
36400000	36450000	1	0.058693	1
36450000	36500000	1	0.040139	1
36500000	36550000	1	0.102062	1
36550000	36600000	1	-0.002983	1
36600000	36650000	1	0.051901	1
36650000	36700000	1	0.028732	1
36700000	36750000	1	0.049489	1
36750000	36800000	1	-0.000439	1
36800000	36850000	1	0.006348	1
36850000	36900000	1	0.002528	1
36900000	36950000	1	0.003856	1
36950000	37000000	1	-0.023289	1
37000000	37050000	1	-0.006521	1
37050000	37100000	1	-0.018175	1
37100000	37150000	1	-0.024005	1
37150000	37200000	1	0.044840	1
37200000	37250000	1	0.053216	1
37250000	37300000	1	0.085780	1
37300000	37350000	1	0.181055	1
37350000	37400000	1	0.026337	1
37400000	37450000	1	0.015646	1
37450000	37500000	1	0.080687	1
37500000	37550000	1	0.134768	1
37550000	37600000	1	0.111596	1
37600000	37650000	1	0.077102	1
37650000	37700000	1	0.072048	1
37700000	37750000	1	0.067291	1
37750000	37800000	1	0.020056	1
37800000	37850000	1	-0.017345	1
37850000	37900000	1	-0.002008	1
37900000	37950000	1	0.081720	1
37950000	38000000	1	0.003376	1
38000000	38050000	1	0.075882	1
38050000	38100000	1	0.012225	1
38100000	38150000	1	0.048656	1
38150000	38200000	1	0.047108	1
38200000	38250000	1	-0.013148	1
38250000	38300000	1	-0.042642	1
38300000	38350000	1	-0.022782	1
38350000	38400000	1	-0.014028	1
38400000	38450000	1	-0.018075	1
38450000	38500000	1	-0.006407	1
38500000	38550000	1	0.010574	1
38550000	38600000	1	0.005186	1
38600000	38650000	1	-0.013994	1
38650000	38700000	1	-0.036004	1
38700000	38750000	1	0.001785	1
38750000	38800000	1	0.011865	1
38800000	38850000	1	-0.014858	1
38850000	38900000	1	-0.020086	1
38900000	38950000	1	0.085722	1
38950000	39000000	1	0.041298	1
39000000	39050000	1	0.056504	1
39050000	39100000	1	-0.017336	1
39100000	39150000	1	0.023673	1
39150000	39200000	1	0.011087	1
39200000	39250000	1	0.006094	1
39250000	39300000	1	0.034322	1
39300000	39350000	1	0.009811	1
39350000	39400000	1	0.026003	1
39400000	39450000	1	0.026400	1
39450000	39500000	1	0.005022	1
39500000	39550000	1	0.034258	1
39550000	39600000	1	0.061408	1
39600000	39650000	1	0.035046	1
39650000	39700000	1	0.015833	1
39700000	39750000	1	-0.039515	1
39750000	39800000	1	0.022879	1
39800000	39850000	1	-0.007878	1
39850000	39900000	1	0.012338	1
39900000	39950000	1	0.010917	1
39950000	40000000	1	0.049324	1
40000000	40050000	1	0.006162	1
40050000	40100000	1	-0.008584	1
40100000	40150000	1	-0.010536	1
40150000	40200000	1	0.010928	1
40200000	40250000	1	-0.028363	1
40250000	40300000	1	-0.019288	1
40300000	40350000	1	0.035646	1
40350000	40400000	1	0.001899	1
