11	11604685	11604686	id-11057403	0.000000
11	11604686	11604687	id-11057404	0.000000
11	11604687	11604688	id-11057405	0.000000
11	11604688	11604689	id-11057406	0.000000
11	11604689	11604690	id-11057407	0.001000
11	11604690	11604691	id-11057408	0.000000
11	11604691	11604692	id-11057409	0.000000
11	11604692	11604693	id-11057410	0.001000
11	11604693	11604694	id-11057411	0.002000
11	11604694	11604695	id-11057412	0.002000
11	11604695	11604696	id-11057413	0.001000
11	11604696	11604697	id-11057414	0.001000
11	11604697	11604698	id-11057415	0.002000
11	11604698	11604699	id-11057416	0.010000
11	11604699	11604700	id-11057417	0.020000
11	11604700	11604701	id-11057418	0.007000
11	11604701	11604702	id-11057419	0.004000
11	11604702	11604703	id-11057420	0.001000
11	11604703	11604704	id-11057421	0.001000
11	11604704	11604705	id-11057422	0.001000
11	11604705	11604706	id-11057423	0.005000
11	11604706	11604707	id-11057424	0.009000
11	11604707	11604708	id-11057425	0.007000
11	11604708	11604709	id-11057426	0.004000
11	11604709	11604710	id-11057427	0.029000
11	11604710	11604711	id-11057428	0.034000
11	11604711	11604712	id-11057429	0.047000
11	11604712	11604713	id-11057430	0.085000
11	11604713	11604714	id-11057431	0.088000
11	11604714	11604715	id-11057432	0.076000
11	11604715	11604716	id-11057433	0.010000
11	11604716	11604717	id-11057434	0.000000
11	11604717	11604718	id-11057435	0.000000
11	11604718	11604719	id-11057436	0.002000
11	11604719	11604720	id-11057437	0.001000
11	11604720	11604721	id-11057438	0.000000
11	11604721	11604722	id-11057439	0.000000
11	11604722	11604723	id-11057440	0.000000
11	11604723	11604724	id-11057441	0.000000
11	11604724	11604725	id-11057442	0.000000
11	11604725	11604726	id-11057443	0.000000
11	11604726	11604727	id-11057444	0.000000
11	11604727	11604728	id-11057445	0.004000
11	11604728	11604729	id-11057446	0.004000
11	11604729	11604730	id-11057447	0.000000
11	11604730	11604731	id-11057448	0.000000
11	11604731	11604732	id-11057449	0.000000
11	11604732	11604733	id-11057450	0.000000
11	11604733	11604734	id-11057451	0.002000
11	11604734	11604735	id-11057452	0.002000
11	11604735	11604736	id-11057453	0.000000
11	11604736	11604737	id-11057454	0.000000
11	11604737	11604738	id-11057455	0.000000
11	11604738	11604739	id-11057456	0.000000
11	11604739	11604740	id-11057457	0.000000
11	11604740	11604741	id-11057458	0.000000
11	11604741	11604742	id-11057459	0.000000
11	11604742	11604743	id-11057460	0.000000
11	11604743	11604744	id-11057461	0.001000
11	11604744	11604745	id-11057462	0.002000
11	11604745	11604746	id-11057463	0.007000
11	11604746	11604747	id-11057464	0.111000
11	11604747	11604748	id-11057465	0.199000
11	11604748	11604749	id-11057466	0.198000
11	11604749	11604750	id-11057467	0.166000
11	11604750	11604751	id-11057468	0.123000
11	11604751	11604752	id-11057469	0.069000
11	11604752	11604753	id-11057470	0.048000
11	11604753	11604754	id-11057471	0.028000
11	11604754	11604755	id-11057472	0.053000
11	11604755	11604756	id-11057473	0.035000
11	11604756	11604757	id-11057474	0.002000
11	11604757	11604758	id-11057475	0.002000
11	11604758	11604759	id-11057476	0.003000
11	11604759	11604760	id-11057477	0.016000
11	11604760	11604761	id-11057478	0.024000
11	11604761	11604762	id-11057479	0.022000
11	11604762	11604763	id-11057480	0.000000
11	11604763	11604764	id-11057481	0.000000
11	11604764	11604765	id-11057482	0.000000
11	11604765	11604766	id-11057483	0.000000
11	11604766	11604767	id-11057484	0.000000
11	11604767	11604768	id-11057485	0.000000
11	11604768	11604769	id-11057486	0.000000
11	11604769	11604770	id-11057487	0.000000
11	11604770	11604771	id-11057488	0.000000
11	11604771	11604772	id-11057489	0.000000
11	11604772	11604773	id-11057490	0.000000
11	11604773	11604774	id-11057491	0.001000
11	11604774	11604775	id-11057492	0.000000
11	11604775	11604776	id-11057493	0.000000
11	11604776	11604777	id-11057494	0.027000
11	11604777	11604778	id-11057495	0.031000
11	11604778	11604779	id-11057496	0.000000
11	11604779	11604780	id-11057497	0.000000
11	11604780	11604781	id-11057498	0.000000
11	11604781	11604782	id-11057499	0.000000
11	11604782	11604783	id-11057500	0.000000
11	11604783	11604784	id-11057501	0.000000
11	11604784	11604785	id-11057502	0.000000
11	11604785	11604786	id-11057503	0.000000
11	11604786	11604787	id-11057504	0.001000
11	11604787	11604788	id-11057505	0.003000
11	11604788	11604789	id-11057506	0.003000
11	11604789	11604790	id-11057507	0.004000
11	11604790	11604791	id-11057508	0.016000
11	11604791	11604792	id-11057509	0.014000
11	11604792	11604793	id-11057510	0.001000
11	11604793	11604794	id-11057511	0.000000
11	11604794	11604795	id-11057512	0.000000
11	11604795	11604796	id-11057513	0.017000
11	11604796	11604797	id-11057514	0.012000
11	11604797	11604798	id-11057515	0.001000
11	11604798	11604799	id-11057516	0.001000
11	11604799	11604800	id-11057517	0.001000
11	11604800	11604801	id-11057518	0.000000
11	11604801	11604802	id-11057519	0.000000
11	11604802	11604803	id-11057520	0.000000
11	11604803	11604804	id-11057521	0.000000
11	11604804	11604805	id-11057522	0.000000
11	11604805	11604806	id-11057523	0.000000
11	11604806	11604807	id-11057524	0.000000
11	11604807	11604808	id-11057525	0.000000
11	11604808	11604809	id-11057526	0.024000
11	11604809	11604810	id-11057527	0.040000
11	11604810	11604811	id-11057528	0.041000
11	11604811	11604812	id-11057529	0.033000
11	11604812	11604813	id-11057530	0.104000
11	11604813	11604814	id-11057531	0.103000
11	11604814	11604815	id-11057532	0.414000
11	11604815	11604816	id-11057533	0.430000
11	11604816	11604817	id-11057534	0.383000
11	11604817	11604818	id-11057535	0.315000
11	11604818	11604819	id-11057536	0.065000
11	11604819	11604820	id-11057537	0.025000
11	11604820	11604821	id-11057538	0.008000
11	11604821	11604822	id-11057539	0.001000
11	11604822	11604823	id-11057540	0.000000
11	11604823	11604824	id-11057541	0.000000
11	11604824	11604825	id-11057542	0.000000
11	11604825	11604826	id-11057543	0.000000
11	11604826	11604827	id-11057544	0.000000
11	11604827	11604828	id-11057545	0.000000
11	11604828	11604829	id-11057546	0.000000
11	11604829	11604830	id-11057547	0.000000
11	11604830	11604831	id-11057548	0.000000
11	11604831	11604832	id-11057549	0.000000
11	11604832	11604833	id-11057550	0.000000
11	11604833	11604834	id-11057551	0.000000
11	11604834	11604835	id-11057552	0.000000
11	11604835	11604836	id-11057553	0.000000
11	11604836	11604837	id-11057554	0.000000
11	11604837	11604838	id-11057555	0.000000
11	11604838	11604839	id-11057556	0.000000
11	11604839	11604840	id-11057557	0.000000
11	11604840	11604841	id-11057558	0.000000
11	11604841	11604842	id-11057559	0.000000
11	11604842	11604843	id-11057560	0.000000
11	11604843	11604844	id-11057561	0.000000
11	11604844	11604845	id-11057562	0.000000
11	11604845	11604846	id-11057563	0.000000
11	11604846	11604847	id-11057564	0.003000
11	11604847	11604848	id-11057565	0.002000
11	11604848	11604849	id-11057566	0.000000
11	11604849	11604850	id-11057567	0.000000
11	11604850	11604851	id-11057568	0.000000
11	11604851	11604852	id-11057569	0.000000
11	11604852	11604853	id-11057570	0.000000
11	11604853	11604854	id-11057571	0.000000
11	11604854	11604855	id-11057572	0.000000
11	11604855	11604856	id-11057573	0.000000
11	11604856	11604857	id-11057574	0.000000
11	11604857	11604858	id-11057575	0.002000
11	11604858	11604859	id-11057576	0.002000
11	11604859	11604860	id-11057577	0.000000
11	11604860	11604861	id-11057578	0.000000
11	11604861	11604862	id-11057579	0.001000
11	11604862	11604863	id-11057580	0.000000
11	11604863	11604864	id-11057581	0.000000
11	11604864	11604865	id-11057582	0.000000
11	11604865	11604866	id-11057583	0.000000
11	11604866	11604867	id-11057584	0.000000
11	11604867	11604868	id-11057585	0.000000
11	11604868	11604869	id-11057586	0.000000
11	11604869	11604870	id-11057587	0.000000
11	11604870	11604871	id-11057588	0.000000
11	11604871	11604872	id-11057589	0.000000
11	11604872	11604873	id-11057590	0.000000
11	11604873	11604874	id-11057591	0.000000
11	11604874	11604875	id-11057592	0.000000
11	11604875	11604876	id-11057593	0.000000
11	11604876	11604877	id-11057594	0.000000
11	11604877	11604878	id-11057595	0.000000
11	11604878	11604879	id-11057596	0.000000
11	11604879	11604880	id-11057597	0.000000
11	11604880	11604881	id-11057598	0.000000
11	11604881	11604882	id-11057599	0.001000
11	11604882	11604883	id-11057600	0.001000
11	11604883	11604884	id-11057601	0.000000
11	11604884	11604885	id-11057602	0.008000
11	11604885	11604886	id-11057603	0.007000
11	11604886	11604887	id-11057604	0.006000
11	11604887	11604888	id-11057605	0.000000
11	11604888	11604889	id-11057606	0.005000
11	11604889	11604890	id-11057607	0.008000
11	11604890	11604891	id-11057608	0.000000
11	11604891	11604892	id-11057609	0.000000
11	11604892	11604893	id-11057610	0.000000
11	11604893	11604894	id-11057611	0.000000
11	11604894	11604895	id-11057612	0.002000
11	11604895	11604896	id-11057613	0.000000
11	11604896	11604897	id-11057614	0.000000
11	11604897	11604898	id-11057615	0.000000
11	11604898	11604899	id-11057616	0.002000
11	11604899	11604900	id-11057617	0.004000
11	11604900	11604901	id-11057618	0.000000
11	11604901	11604902	id-11057619	0.000000
11	11604902	11604903	id-11057620	0.000000
11	11604903	11604904	id-11057621	0.000000
11	11604904	11604905	id-11057622	0.000000
11	11604905	11604906	id-11057623	0.001000
11	11604906	11604907	id-11057624	0.001000
11	11604907	11604908	id-11057625	0.001000
11	11604908	11604909	id-11057626	0.000000
11	11604909	11604910	id-11057627	0.000000
11	11604910	11604911	id-11057628	0.000000
11	11604911	11604912	id-11057629	0.002000
11	11604912	11604913	id-11057630	0.005000
11	11604913	11604914	id-11057631	0.000000
11	11604914	11604915	id-11057632	0.000000
11	11604915	11604916	id-11057633	0.001000
11	11604916	11604917	id-11057634	0.001000
11	11604917	11604918	id-11057635	0.000000
11	11604918	11604919	id-11057636	0.000000
11	11604919	11604920	id-11057637	0.000000
11	11604920	11604921	id-11057638	0.000000
11	11604921	11604922	id-11057639	0.000000
11	11604922	11604923	id-11057640	0.005000
11	11604923	11604924	id-11057641	0.003000
11	11604924	11604925	id-11057642	0.004000
11	11604925	11604926	id-11057643	0.010000
11	11604926	11604927	id-11057644	0.005000
11	11604927	11604928	id-11057645	0.001000
11	11604928	11604929	id-11057646	0.000000
11	11604929	11604930	id-11057647	0.000000
11	11604930	11604931	id-11057648	0.001000
11	11604931	11604932	id-11057649	0.001000
11	11604932	11604933	id-11057650	0.001000
11	11604933	11604934	id-11057651	0.000000
11	11604934	11604935	id-11057652	0.000000
11	11604935	11604936	id-11057653	0.000000
11	11604936	11604937	id-11057654	0.001000
11	11604937	11604938	id-11057655	0.005000
11	11604938	11604939	id-11057656	0.007000
11	11604939	11604940	id-11057657	0.013000
11	11604940	11604941	id-11057658	0.027000
11	11604941	11604942	id-11057659	0.034000
11	11604942	11604943	id-11057660	0.035000
11	11604943	11604944	id-11057661	0.036000
11	11604944	11604945	id-11057662	0.036000
11	11604945	11604946	id-11057663	0.034000
11	11604946	11604947	id-11057664	0.035000
11	11604947	11604948	id-11057665	0.026000
11	11604948	11604949	id-11057666	0.021000
11	11604949	11604950	id-11057667	0.010000
11	11604950	11604951	id-11057668	0.002000
11	11604951	11604952	id-11057669	0.000000
11	11604952	11604953	id-11057670	0.000000
11	11604953	11604954	id-11057671	0.000000
11	11604954	11604955	id-11057672	0.002000
11	11604955	11604956	id-11057673	0.002000
11	11604956	11604957	id-11057674	0.002000
11	11604957	11604958	id-11057675	0.003000
11	11604958	11604959	id-11057676	0.003000
11	11604959	11604960	id-11057677	0.003000
11	11604960	11604961	id-11057678	0.005000
11	11604961	11604962	id-11057679	0.005000
11	11604962	11604963	id-11057680	0.006000
11	11604963	11604964	id-11057681	0.008000
11	11604964	11604965	id-11057682	0.007000
11	11604965	11604966	id-11057683	0.003000
11	11604966	11604967	id-11057684	0.001000
11	11604967	11604968	id-11057685	0.001000
11	11604968	11604969	id-11057686	0.000000
11	11604969	11604970	id-11057687	0.000000
11	11604970	11604971	id-11057688	0.001000
11	11604971	11604972	id-11057689	0.001000
11	11604972	11604973	id-11057690	0.001000
11	11604973	11604974	id-11057691	0.001000
11	11604974	11604975	id-11057692	0.001000
11	11604975	11604976	id-11057693	0.001000
11	11604976	11604977	id-11057694	0.003000
11	11604977	11604978	id-11057695	0.010000
11	11604978	11604979	id-11057696	0.014000
11	11604979	11604980	id-11057697	0.014000
11	11604980	11604981	id-11057698	0.010000
11	11604981	11604982	id-11057699	0.006000
11	11604982	11604983	id-11057700	0.002000
11	11604983	11604984	id-11057701	0.002000
11	11604984	11604985	id-11057702	0.003000
11	11604985	11604986	id-11057703	0.005000
11	11604986	11604987	id-11057704	0.004000
11	11604987	11604988	id-11057705	0.004000
11	11604988	11604989	id-11057706	0.003000
11	11604989	11604990	id-11057707	0.006000
11	11604990	11604991	id-11057708	0.005000
11	11604991	11604992	id-11057709	0.002000
11	11604992	11604993	id-11057710	0.001000
11	11604993	11604994	id-11057711	0.000000
11	11604994	11604995	id-11057712	0.000000
11	11604995	11604996	id-11057713	0.000000
11	11604996	11604997	id-11057714	0.001000
11	11604997	11604998	id-11057715	0.001000
11	11604998	11604999	id-11057716	0.001000
11	11604999	11605000	id-11057717	0.001000
11	11605000	11605001	id-11057718	0.002000
11	11605001	11605002	id-11057719	0.001000
11	11605002	11605003	id-11057720	0.001000
11	11605003	11605004	id-11057721	0.002000
11	11605004	11605005	id-11057722	0.000000
11	11605005	11605006	id-11057723	0.000000
11	11605006	11605007	id-11057724	0.000000
11	11605007	11605008	id-11057725	0.000000
11	11605008	11605009	id-11057726	0.000000
11	11605009	11605010	id-11057727	0.001000
11	11605010	11605011	id-11057728	0.000000
11	11605011	11605012	id-11057729	0.000000
11	11605012	11605013	id-11057730	0.000000
11	11605013	11605014	id-11057731	0.001000
11	11605014	11605015	id-11057732	0.002000
11	11605015	11605016	id-11057733	0.004000
11	11605016	11605017	id-11057734	0.006000
11	11605017	11605018	id-11057735	0.007000
11	11605018	11605019	id-11057736	0.001000
11	11605019	11605020	id-11057737	0.000000
11	11605020	11605021	id-11057738	0.000000
11	11605021	11605022	id-11057739	0.001000
11	11605022	11605023	id-11057740	0.000000
11	11605023	11605024	id-11057741	0.000000
11	11605024	11605025	id-11057742	0.000000
11	11605025	11605026	id-11057743	0.001000
11	11605026	11605027	id-11057744	0.001000
11	11605027	11605028	id-11057745	0.000000
11	11605028	11605029	id-11057746	0.000000
11	11605029	11605030	id-11057747	0.001000
11	11605030	11605031	id-11057748	0.001000
11	11605031	11605032	id-11057749	0.001000
11	11605032	11605033	id-11057750	0.002000
11	11605033	11605034	id-11057751	0.001000
11	11605034	11605035	id-11057752	0.002000
11	11605035	11605036	id-11057753	0.005000
11	11605036	11605037	id-11057754	0.003000
11	11605037	11605038	id-11057755	0.001000
11	11605038	11605039	id-11057756	0.001000
11	11605039	11605040	id-11057757	0.003000
11	11605040	11605041	id-11057758	0.003000
11	11605041	11605042	id-11057759	0.001000
11	11605042	11605043	id-11057760	0.000000
11	11605043	11605044	id-11057761	0.000000
11	11605044	11605045	id-11057762	0.001000
11	11605045	11605046	id-11057763	0.002000
11	11605046	11605047	id-11057764	0.002000
11	11605047	11605048	id-11057765	0.001000
11	11605048	11605049	id-11057766	0.000000
11	11605049	11605050	id-11057767	0.000000
11	11605050	11605051	id-11057768	0.000000
11	11605051	11605052	id-11057769	0.001000
11	11605052	11605053	id-11057770	0.000000
11	11605053	11605054	id-11057771	0.000000
11	11605054	11605055	id-11057772	0.000000
11	11605055	11605056	id-11057773	0.000000
11	11605056	11605057	id-11057774	0.000000
11	11605057	11605058	id-11057775	0.000000
11	11605058	11605059	id-11057776	0.000000
11	11605059	11605060	id-11057777	0.000000
11	11605060	11605061	id-11057778	0.001000
11	11605061	11605062	id-11057779	0.003000
11	11605062	11605063	id-11057780	0.004000
11	11605063	11605064	id-11057781	0.005000
11	11605064	11605065	id-11057782	0.005000
11	11605065	11605066	id-11057783	0.003000
11	11605066	11605067	id-11057784	0.002000
11	11605067	11605068	id-11057785	0.001000
11	11605068	11605069	id-11057786	0.001000
11	11605069	11605070	id-11057787	0.001000
11	11605070	11605071	id-11057788	0.000000
11	11605071	11605072	id-11057789	0.000000
11	11605072	11605073	id-11057790	0.000000
11	11605073	11605074	id-11057791	0.000000
11	11605074	11605075	id-11057792	0.000000
11	11605075	11605076	id-11057793	0.001000
11	11605076	11605077	id-11057794	0.001000
11	11605077	11605078	id-11057795	0.001000
11	11605078	11605079	id-11057796	0.001000
11	11605079	11605080	id-11057797	0.000000
11	11605080	11605081	id-11057798	0.000000
11	11605081	11605082	id-11057799	0.000000
11	11605082	11605083	id-11057800	0.000000
11	11605083	11605084	id-11057801	0.001000
11	11605084	11605085	id-11057802	0.003000
11	11605085	11605086	id-11057803	0.002000
11	11605086	11605087	id-11057804	0.002000
11	11605087	11605088	id-11057805	0.002000
11	11605088	11605089	id-11057806	0.017000
11	11605089	11605090	id-11057807	0.014000
11	11605090	11605091	id-11057808	0.005000
11	11605091	11605092	id-11057809	0.001000
11	11605092	11605093	id-11057810	0.000000
11	11605093	11605094	id-11057811	0.001000
11	11605094	11605095	id-11057812	0.001000
11	11605095	11605096	id-11057813	0.001000
11	11605096	11605097	id-11057814	0.000000
11	11605097	11605098	id-11057815	0.000000
11	11605098	11605099	id-11057816	0.001000
11	11605099	11605100	id-11057817	0.001000
11	11605100	11605101	id-11057818	0.001000
11	11605101	11605102	id-11057819	0.002000
11	11605102	11605103	id-11057820	0.001000
11	11605103	11605104	id-11057821	0.003000
11	11605104	11605105	id-11057822	0.002000
11	11605105	11605106	id-11057823	0.002000
11	11605106	11605107	id-11057824	0.001000
11	11605107	11605108	id-11057825	0.001000
11	11605108	11605109	id-11057826	0.000000
11	11605109	11605110	id-11057827	0.001000
11	11605110	11605111	id-11057828	0.001000
11	11605111	11605112	id-11057829	0.002000
11	11605112	11605113	id-11057830	0.001000
11	11605113	11605114	id-11057831	0.000000
11	11605114	11605115	id-11057832	0.000000
11	11605115	11605116	id-11057833	0.000000
11	11605116	11605117	id-11057834	0.000000
11	11605117	11605118	id-11057835	0.001000
11	11605118	11605119	id-11057836	0.001000
11	11605119	11605120	id-11057837	0.000000
11	11605120	11605121	id-11057838	0.000000
11	11605121	11605122	id-11057839	0.000000
11	11605122	11605123	id-11057840	0.000000
11	11605123	11605124	id-11057841	0.001000
11	11605124	11605125	id-11057842	0.000000
11	11605125	11605126	id-11057843	0.001000
11	11605126	11605127	id-11057844	0.002000
11	11605127	11605128	id-11057845	0.002000
11	11605128	11605129	id-11057846	0.000000
11	11605129	11605130	id-11057847	0.000000
11	11605130	11605131	id-11057848	0.001000
11	11605131	11605132	id-11057849	0.002000
11	11605132	11605133	id-11057850	0.003000
11	11605133	11605134	id-11057851	0.002000
11	11605134	11605135	id-11057852	0.001000
11	11605135	11605136	id-11057853	0.001000
11	11605136	11605137	id-11057854	0.002000
11	11605137	11605138	id-11057855	0.003000
11	11605138	11605139	id-11057856	0.005000
11	11605139	11605140	id-11057857	0.005000
11	11605140	11605141	id-11057858	0.003000
11	11605141	11605142	id-11057859	0.003000
11	11605142	11605143	id-11057860	0.001000
11	11605143	11605144	id-11057861	0.002000
11	11605144	11605145	id-11057862	0.035000
11	11605145	11605146	id-11057863	0.040000
11	11605146	11605147	id-11057864	0.041000
11	11605147	11605148	id-11057865	0.067000
11	11605148	11605149	id-11057866	0.082000
11	11605149	11605150	id-11057867	0.120000
11	11605150	11605151	id-11057868	0.452000
11	11605151	11605152	id-11057869	0.467000
11	11605152	11605153	id-11057870	0.476000
11	11605153	11605154	id-11057871	0.478000
11	11605154	11605155	id-11057872	0.474000
11	11605155	11605156	id-11057873	0.465000
11	11605156	11605157	id-11057874	0.447000
11	11605157	11605158	id-11057875	0.419000
11	11605158	11605159	id-11057876	0.413000
11	11605159	11605160	id-11057877	0.400000
11	11605160	11605161	id-11057878	0.378000
11	11605161	11605162	id-11057879	0.344000
11	11605162	11605163	id-11057880	0.309000
11	11605163	11605164	id-11057881	0.271000
11	11605164	11605165	id-11057882	0.230000
11	11605165	11605166	id-11057883	0.150000
11	11605166	11605167	id-11057884	0.121000
11	11605167	11605168	id-11057885	0.077000
11	11605168	11605169	id-11057886	0.058000
11	11605169	11605170	id-11057887	0.052000
11	11605170	11605171	id-11057888	0.041000
11	11605171	11605172	id-11057889	0.035000
11	11605172	11605173	id-11057890	0.026000
11	11605173	11605174	id-11057891	0.022000
11	11605174	11605175	id-11057892	0.012000
11	11605175	11605176	id-11057893	0.005000
11	11605176	11605177	id-11057894	0.005000
11	11605177	11605178	id-11057895	0.009000
11	11605178	11605179	id-11057896	0.011000
11	11605179	11605180	id-11057897	0.016000
11	11605180	11605181	id-11057898	0.017000
11	11605181	11605182	id-11057899	0.017000
11	11605182	11605183	id-11057900	0.024000
11	11605183	11605184	id-11057901	0.035000
11	11605184	11605185	id-11057902	0.034000
11	11605185	11605186	id-11057903	0.028000
11	11605186	11605187	id-11057904	0.028000
11	11605187	11605188	id-11057905	0.032000
11	11605188	11605189	id-11057906	0.035000
11	11605189	11605190	id-11057907	0.040000
11	11605190	11605191	id-11057908	0.041000
11	11605191	11605192	id-11057909	0.040000
11	11605192	11605193	id-11057910	0.036000
11	11605193	11605194	id-11057911	0.028000
11	11605194	11605195	id-11057912	0.003000
11	11605195	11605196	id-11057913	0.002000
11	11605196	11605197	id-11057914	0.002000
11	11605197	11605198	id-11057915	0.003000
11	11605198	11605199	id-11057916	0.002000
11	11605199	11605200	id-11057917	0.001000
11	11605200	11605201	id-11057918	0.000000
11	11605201	11605202	id-11057919	0.001000
11	11605202	11605203	id-11057920	0.001000
11	11605203	11605204	id-11057921	0.002000
11	11605204	11605205	id-11057922	0.001000
11	11605205	11605206	id-11057923	0.000000
11	11605206	11605207	id-11057924	0.000000
11	11605207	11605208	id-11057925	0.001000
11	11605208	11605209	id-11057926	0.001000
11	11605209	11605210	id-11057927	0.001000
11	11605210	11605211	id-11057928	0.001000
11	11605211	11605212	id-11057929	0.000000
11	11605212	11605213	id-11057930	0.000000
11	11605213	11605214	id-11057931	0.000000
11	11605214	11605215	id-11057932	0.000000
11	11605215	11605216	id-11057933	0.000000
11	11605216	11605217	id-11057934	0.001000
11	11605217	11605218	id-11057935	0.002000
11	11605218	11605219	id-11057936	0.005000
11	11605219	11605220	id-11057937	0.010000
11	11605220	11605221	id-11057938	0.020000
11	11605221	11605222	id-11057939	0.041000
11	11605222	11605223	id-11057940	0.049000
11	11605223	11605224	id-11057941	0.051000
11	11605224	11605225	id-11057942	0.050000
11	11605225	11605226	id-11057943	0.046000
11	11605226	11605227	id-11057944	0.038000
