scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
Z,2000001,2050000,2024920,849,276,2.2346,15.9642,-0.7544,-0.4347,-0.2595
Z,2050001,2100000,2074253,911,351,7.1758,10.2297,-0.1755,-0.0734,-0.0445
Z,2100001,2150000,2125188,847,343,7.905,17.6857,-0.3822,-0.3388,-0.131
Z,2150001,2200000,2174343,1157,435,6.7945,35.9776,-0.6823,-1.3453,-0.2707
Z,2200001,2250000,2225333,1091,411,4.2214,20.1862,-0.6541,-0.4233,-0.1864
Z,2250001,2300000,2275445,1093,412,9.6187,5.2888,0.2904,0.0609,0.0375
Z,2300001,2350000,2322495,784,239,5.6368,0.5628,0.8185,0.1495,0.0971
Z,2350001,2400000,2375447,867,321,4.0213,2.8718,0.1668,0.0313,0.0199
Z,2400001,2450000,2423745,724,278,9.0849,24.4005,-0.4574,-0.2654,-0.1809
Z,2450001,2500000,2475465,820,243,5.1615,22.9,-0.6321,-1.3906,-0.3748
Z,2500001,2550000,2525755,684,230,2.8571,4.7275,-0.2466,-0.0824,-0.0561
Z,2550001,2600000,2574794,716,259,6.0678,5.2383,0.0734,0.0327,0.0199
Z,2600001,2650000,2622221,635,226,3.5678,3.1039,0.0695,0.0403,0.0156
Z,2650001,2700000,2674881,543,180,4.6888,4.5717,0.0126,0.0035,0.0026
Z,2700001,2750000,2724849,617,228,5.7321,13.4275,-0.4016,-0.2255,-0.1131
Z,2750001,2800000,2775175,651,209,2.9991,4.4231,-0.1919,-0.0598,-0.0393
Z,2800001,2850000,2825589,621,160,0.4444,0.0,1.0,0.02,0.0183
Z,2850001,2900000,2876586,738,217,2.351,2.7425,-0.0769,-0.0132,-0.0081
Z,2900001,2950000,2925927,962,535,5.292,4.9713,0.0312,0.0099,0.0043
Z,2950001,3000000,2973787,779,421,4.0069,9.1174,-0.3894,-0.2115,-0.0921
Z,3000001,3050000,3024901,735,295,1.1053,2.9724,-0.4579,-0.0643,-0.027
Z,3050001,3100000,3076586,752,310,3.8461,4.0933,-0.0311,-0.0143,-0.0056
Z,3100001,3150000,3124321,581,251,4.2256,14.5025,-0.5487,-0.4779,-0.1715
Z,3150001,3200000,3171890,569,190,5.7697,6.1283,-0.0301,-0.0547,-0.0155
Z,3200001,3250000,3225054,566,150,3.1619,21.9231,-0.7479,-1.9431,-0.5406
Z,3250001,3300000,3273629,607,204,3.896,19.134,-0.6617,-1.0687,-0.3816
Z,3300001,3350000,3327637,648,290,4.085,35.591,-0.7941,-1.0639,-0.4787
Z,3350001,3400000,3372437,584,288,1.8261,34.8807,-0.9005,-1.0484,-0.4828
Z,3400001,3450000,3424772,577,189,3.4792,12.8683,-0.5743,-0.5724,-0.3132
Z,3450001,3500000,3474828,656,297,4.5988,12.1373,-0.4504,-0.4817,-0.1077
Z,3500001,3550000,3525140,726,315,2.6145,5.4701,-0.3532,-0.3836,-0.0749
Z,3550001,3600000,3574743,602,289,10.6241,0.8484,0.8521,0.3389,0.1566
Z,3600001,3650000,3624683,594,255,3.5389,15.9265,-0.6364,-0.5937,-0.2073
Z,3650001,3700000,3675962,543,238,0.9063,9.785,-0.8305,-0.3184,-0.209
Z,3700001,3750000,3725262,661,260,1.5249,3.937,-0.4416,-0.0524,-0.036
Z,3750001,3800000,3772933,791,266,7.7688,28.283,-0.569,-0.505,-0.2983
Z,3800001,3850000,3826716,802,346,7.4204,56.6898,-0.7685,-0.9515,-0.4069
Z,3850001,3900000,3874214,665,261,6.6545,11.9434,-0.2844,-0.1171,-0.0739
Z,3900001,3950000,3923410,621,196,1.0602,16.7222,-0.8808,-1.4578,-0.464
Z,3950001,4000000,3977324,607,240,4.0697,28.3058,-0.7486,-1.2941,-0.511
Z,4000001,4050000,4022605,793,294,5.0443,16.17,-0.5244,-0.7879,-0.3138
Z,4050001,4100000,4072379,604,289,3.2985,5.6152,-0.2599,-0.2407,-0.0703
Z,4100001,4150000,4123829,536,252,1.7785,13.887,-0.7729,-0.6915,-0.2751
Z,4150001,4200000,4174439,475,172,0.8363,5.6359,-0.7416,-0.392,-0.128
Z,4200001,4250000,4225153,519,216,4.0225,11.8483,-0.4931,-0.2365,-0.1693
Z,4250001,4300000,4273021,580,253,26.3886,6.5711,0.6013,0.4565,0.3483
Z,4300001,4350000,4323943,452,156,1.2921,5.67,-0.6288,-0.2356,-0.1539
Z,4350001,4400000,4376270,474,113,4.6209,8.0978,-0.2734,-0.2941,-0.1779
Z,4400001,4450000,4422323,482,140,1.4015,7.3988,-0.6815,-0.8065,-0.2675
Z,4450001,4500000,4477378,350,103,0.4686,3.1295,-0.7395,-0.4363,-0.2217
Z,4500001,4550000,4527018,430,198,3.2985,14.5769,-0.6309,-0.8916,-0.3356
Z,4550001,4600000,4576781,513,173,1.3601,8.0534,-0.711,-0.4435,-0.2484
Z,4600001,4650000,4624943,524,165,0.2922,5.4686,-0.8986,-0.5498,-0.3459
Z,4650001,4700000,4673376,544,157,0.3436,7.4855,-0.9122,-1.7783,-0.5745
Z,4700001,4750000,4725266,419,91,0.5863,3.0552,-0.678,-0.6917,-0.352
Z,4750001,4800000,4775153,402,118,0.0,0.3889,-1.0,-0.1687,-0.0598
Z,4800001,4850000,4825677,430,123,0.0439,0.7384,-0.8879,-0.4661,-0.0959
Z,4850001,4900000,4874219,503,81,0.0602,0.3843,-0.7292,-0.2842,-0.1455
Z,4900001,4950000,4926060,398,118,1.2199,29.8356,-0.9214,-2.2445,-0.6225
Z,4950001,5000000,4975125,388,126,0.1111,22.3667,-0.9901,-3.0029,-0.6485
Z,5000001,5050000,5027455,420,114,0.1529,18.9474,-0.984,-13.7569,-0.7676
Z,5050001,5100000,5075484,402,71,0.0652,11.9502,-0.9891,-6.915,-0.7684
Z,5100001,5150000,5126434,384,60,0.2834,4.9907,-0.8925,-2.2506,-0.6007
Z,5150001,5200000,5174475,412,89,0.8083,6.5572,-0.7805,-1.4399,-0.4935
Z,5200001,5250000,5224295,448,148,0.5385,12.6171,-0.9181,6.2491,-0.3514
Z,5250001,5300000,5274767,448,166,0.221,13.4333,-0.9676,-1.7266,-0.2946
Z,5300001,5350000,5325387,515,210,5.7894,7.6296,-0.1371,-0.2008,-0.049
Z,5350001,5400000,5375265,391,158,0.6068,8.945,-0.8729,-3.7215,-0.2473
Z,5400001,5450000,5424451,523,188,1.4444,32.9769,-0.9161,16.7537,-0.4898
Z,5450001,5500000,5474488,324,123,0.0,5.9491,-1.0,-1.491,-0.5262
Z,5500001,5550000,5525862,332,137,0.0777,1.4306,-0.897,-0.2438,-0.1611
Z,5550001,5600000,5576355,353,136,0.1065,5.0833,-0.959,-4.2008,-0.2399
Z,5600001,5650000,5623334,322,122,0.2824,6.9775,-0.9222,-1.8912,-0.2201
Z,5650001,5700000,5677180,438,192,1.6653,21.4537,-0.8559,-0.832,-0.3898
Z,5700001,5750000,5725579,435,187,0.9861,17.0046,-0.8904,-1.7791,-0.5757
Z,5750001,5800000,5775319,401,136,1.5036,26.7203,-0.8935,-3.1426,-0.7308
Z,5800001,5850000,5824927,353,125,3.0284,11.7032,-0.5889,-2.0418,-0.3038
Z,5850001,5900000,5874900,492,246,2.6524,1.9375,0.1558,0.0462,0.0226
Z,5900001,5950000,5927217,381,136,8.0794,8.1667,-0.0054,-0.0129,-0.0022
Z,5950001,6000000,5975396,346,141,10.4711,9.4146,0.0531,0.1257,0.0253
Z,6000001,6050000,6026243,367,141,3.3367,15.5259,-0.6462,-1.0985,-0.2965
Z,6050001,6100000,6072314,418,160,0.0,44.9697,-1.0,-4.5444,-0.7846
Z,6100001,6150000,6126238,365,143,5.3569,14.9622,-0.4727,-0.4998,-0.2482
Z,6150001,6200000,6174532,400,169,1.7888,1.8351,-0.0128,-0.0067,-0.0024
Z,6200001,6250000,6225515,293,104,1.071,1.358,-0.1182,-0.096,-0.0243
Z,6250001,6300000,6274504,399,177,4.2036,4.0291,0.0212,0.0187,0.0079
Z,6300001,6350000,6325515,527,217,4.3839,8.4832,-0.3186,-0.4109,-0.0962
Z,6350001,6400000,6374766,546,233,1.8291,7.3893,-0.6032,-0.4543,-0.1932
Z,6400001,6450000,6426316,490,187,1.7719,18.383,-0.8242,10.5204,-0.414
Z,6450001,6500000,6474925,487,194,5.8403,9.2298,-0.2249,-0.1882,-0.0997
Z,6500001,6550000,6525415,514,168,1.6537,13.6583,-0.784,-0.7506,-0.351
Z,6550001,6600000,6575046,588,206,1.1819,19.5134,-0.8858,-1.0613,-0.4135
Z,6600001,6650000,6625049,539,199,0.5806,8.1746,-0.8674,-5.0867,-0.1951
Z,6650001,6700000,6676264,514,206,2.9869,11.5398,-0.5888,-0.2005,-0.1238
Z,6700001,6750000,6725622,666,215,6.0208,22.4931,-0.5777,-0.3336,-0.1998
Z,6750001,6800000,6774496,559,167,2.624,5.9573,-0.3884,-0.1252,-0.0721
Z,6800001,6850000,6822411,513,137,5.4295,1.6332,0.5375,0.1079,0.0795
Z,6850001,6900000,6877240,433,152,0.8534,5.446,-0.7291,-0.1796,-0.1138
Z,6900001,6950000,6923745,621,243,8.7157,11.4698,-0.1364,-0.093,-0.057
Z,6950001,7000000,6975198,550,221,0.2485,2.7716,-0.8355,-0.1149,-0.0483
Z,7000001,7050000,7026642,694,244,2.7292,10.6898,-0.5932,-0.4228,-0.1566
Z,7050001,7100000,7075372,576,198,8.4131,6.3807,0.1374,0.1227,0.0536
Z,7100001,7150000,7125015,815,298,16.9141,3.2674,0.6762,0.4467,0.2155
Z,7150001,7200000,7173291,644,203,3.7132,8.8067,-0.4068,-0.1273,-0.092
Z,7200001,7250000,7226349,636,235,2.5134,39.4995,-0.8804,-1.6527,-0.4981
Z,7250001,7300000,7276278,746,314,2.1349,25.7844,-0.8471,-4.0779,-0.557
Z,7300001,7350000,7325518,747,282,18.2434,5.091,0.5636,0.4535,0.2151
Z,7350001,7400000,7363350,312,98,4.6546,0.4462,0.825,0.4431,0.2366
Z,7400001,7450000,7431437,336,160,26.5822,0.7108,0.9479,0.6683,0.4843
Z,7450001,7500000,7475238,601,211,7.1466,1.7994,0.5977,0.1998,0.0943
Z,7500001,7550000,7525349,570,284,3.5347,9.7662,-0.4685,-0.3445,-0.1826
Z,7550001,7600000,7574853,742,326,6.5867,21.9478,-0.5383,-0.3377,-0.1856
Z,7600001,7650000,7627006,883,357,9.0559,20.1055,-0.3789,-0.2037,-0.1295
Z,7650001,7700000,7675572,1033,352,11.5586,18.8698,-0.2403,-0.199,-0.0911
Z,7700001,7750000,7723695,950,356,5.6319,35.6127,-0.7269,-9.0791,-0.3804
Z,7750001,7800000,7775867,697,228,1.213,19.3083,-0.8818,-2.4892,-0.4691
Z,7800001,7850000,7823560,831,249,3.4506,25.2492,-0.7595,-1.0222,-0.35
Z,7850001,7900000,7876106,913,344,5.0055,11.4486,-0.3916,-0.3925,-0.125
Z,7900001,7950000,7923603,760,275,6.4695,17.2549,-0.4546,-0.4619,-0.218
Z,7950001,8000000,7975117,898,334,15.3753,12.9435,0.0859,0.0506,0.0313
Z,8000001,8050000,8024520,792,312,6.536,26.4781,-0.604,-1.1477,-0.2176
Z,8050001,8100000,8075703,769,280,8.7544,9.4905,-0.0403,-0.0237,-0.0131
Z,8100001,8150000,8126064,920,315,6.2922,8.2578,-0.1351,-0.0692,-0.031
Z,8150001,8200000,8173896,925,292,2.3934,33.239,-0.8657,-1.5771,-0.4556
Z,8200001,8250000,8225439,1007,357,9.7757,3.5836,0.4635,0.1482,0.1085
Z,8250001,8300000,8274911,864,296,12.3668,4.6029,0.4575,0.203,0.0933
Z,8300001,8350000,8324458,828,252,6.7593,8.5954,-0.1196,-0.0828,-0.0363
Z,8350001,8400000,8369384,524,156,4.9139,3.628,0.1505,0.0765,0.039
Z,8400001,8450000,8414762,323,29,0.9257,1.1966,-0.1276,-0.2451,-0.0772
Z,8450001,8500000,8478487,432,82,1.2636,1.2776,-0.0055,-0.002,-0.0012
Z,8500001,8550000,8526072,737,251,4.4795,8.4928,-0.3094,-0.1728,-0.0639
Z,8550001,8600000,8574067,790,289,11.4642,9.3369,0.1023,0.0446,0.0238
Z,8600001,8650000,8626198,896,347,8.4364,13.1386,-0.2179,-0.1103,-0.063
Z,8650001,8700000,8674377,955,403,7.6652,29.3225,-0.5855,-0.6033,-0.2063
Z,8700001,8750000,8724999,794,274,2.7948,34.1305,-0.8486,-2.4212,-0.545
Z,8750001,8800000,8773744,811,291,8.9405,34.7541,-0.5908,-0.9299,-0.2918
Z,8800001,8850000,8826635,671,197,11.9985,6.4094,0.3036,0.2178,0.1104
Z,8850001,8900000,8875218,921,316,11.1569,3.1569,0.5589,0.3702,0.1047
Z,8900001,8950000,8926349,900,323,8.8246,2.1174,0.613,0.1744,0.0991
Z,8950001,9000000,8973895,852,319,10.0961,12.2141,-0.0949,-0.0484,-0.0237
Z,9000001,9050000,9023807,1143,492,18.1644,0.8623,0.9094,0.2978,0.1167
Z,9050001,9100000,9072340,799,303,10.1814,4.4439,0.3923,0.1538,0.0545
Z,9100001,9150000,9128272,784,301,7.1371,15.5077,-0.3696,-0.2459,-0.0999
Z,9150001,9200000,9174856,923,261,7.0254,8.1942,-0.0768,-0.0319,-0.0145
Z,9200001,9250000,9223584,768,272,7.1681,5.2407,0.1553,0.0548,0.0201
Z,9250001,9300000,9276730,836,252,6.3239,3.2995,0.3143,0.1447,0.0337
Z,9300001,9350000,9326189,945,276,12.136,6.7253,0.2869,0.1283,0.0611
Z,9350001,9400000,9374230,827,275,3.86,5.997,-0.2168,-0.122,-0.0377
Z,9400001,9450000,9424543,826,265,14.0472,0.0,1.0,0.275,0.2698
Z,9450001,9500000,9476776,844,261,6.9479,7.0787,-0.0093,-0.009,-0.0039
Z,9500001,9550000,9525194,936,352,14.3051,9.5147,0.2011,0.127,0.0496
Z,9550001,9600000,9574043,783,293,12.3631,4.6955,0.4495,0.1503,0.1001
Z,9600001,9650000,9626493,746,240,5.9433,6.7007,-0.0599,-0.0249,-0.0148
Z,9650001,9700000,9673492,775,157,2.8804,5.3987,-0.3042,1.3281,-0.0601
Z,9700001,9750000,9724261,681,202,2.4863,23.8252,-0.811,-5.9278,-0.4545
Z,9750001,9800000,9777776,630,237,16.8502,15.7081,0.0351,0.0422,0.0135
Z,9800001,9850000,9826305,893,293,6.6377,22.1697,-0.5392,-0.7195,-0.1755
Z,9850001,9900000,9874846,705,196,3.3531,15.6254,-0.6466,-1.9474,-0.289
Z,9900001,9950000,9925296,643,186,5.9884,12.5602,-0.3543,-0.4499,-0.1612
Z,9950001,10000000,9976635,728,289,11.2524,15.6228,-0.1626,-0.1655,-0.0579
Z,10000001,10050000,10021929,871,258,7.5459,16.2601,-0.366,-1.0778,-0.1908
Z,10050001,10100000,10073780,898,290,5.8522,26.2224,-0.6351,-4.2326,-0.3502
Z,10100001,10150000,10123283,738,284,21.3128,10.6708,0.3327,0.3662,0.1535
Z,10150001,10200000,10176134,613,190,8.3234,4.1391,0.3357,0.3597,0.0831
Z,10200001,10250000,10224636,712,249,2.2825,2.8612,-0.1125,-0.057,-0.0101
Z,10250001,10300000,10276311,683,248,10.4302,3.0275,0.5501,0.2293,0.0888
Z,10300001,10350000,10325047,726,284,6.8062,17.2554,-0.4343,-0.4262,-0.1299
Z,10350001,10400000,10375129,671,229,2.3552,8.3662,-0.5607,-0.4351,-0.1429
Z,10400001,10450000,10424131,746,210,0.3821,34.3476,-0.978,21.0182,-0.6354
Z,10450001,10500000,10475363,738,179,1.1469,26.2896,-0.9164,-28.9713,-0.4391
Z,10500001,10550000,10525042,699,212,1.8239,12.0432,-0.7369,7.2561,-0.1537
Z,10550001,10600000,10574627,890,251,4.1999,21.0471,-0.6673,2.9718,-0.2348
Z,10600001,10650000,10625305,675,234,7.7734,17.444,-0.3835,-0.7504,-0.1796
Z,10650001,10700000,10675517,683,195,4.8422,1.4163,0.5474,0.4613,0.0791
Z,10700001,10750000,10723258,614,162,13.821,3.8326,0.5658,0.2903,0.1984
Z,10750001,10800000,10776209,736,197,8.1891,0.6308,0.857,0.3111,0.2936
Z,10800001,10850000,10825767,628,233,4.6951,4.223,0.0529,-0.0529,0.0119
Z,10850001,10900000,10875313,622,167,3.4491,0.7546,0.641,-1.2824,0.0799
Z,10900001,10950000,10923674,715,219,2.4897,0.2536,0.8151,0.3574,0.0719
Z,10950001,11000000,10971524,774,282,5.34,0.9648,0.6939,1.2712,0.0674
Z,11000001,11050000,11024280,904,291,18.4204,20.8537,-0.062,-0.076,-0.0368
Z,11050001,11100000,11076438,995,267,19.0078,12.2369,0.2167,0.1647,0.0699
Z,11100001,11150000,11122462,735,235,19.9005,8.5625,0.3983,0.1873,0.0867
Z,11150001,11200000,11176507,617,166,13.2812,0.0,1.0,0.2311,0.1985
Z,11200001,11250000,11226468,676,164,0.504,44.9385,-0.9778,-4.0209,-0.7749
Z,11250001,11300000,11273341,805,205,12.4766,15.2513,-0.1001,-0.1567,-0.0618
Z,11300001,11350000,11325454,548,123,0.1948,35.6763,-0.9891,2.765,-0.647
Z,11350001,11400000,11373147,548,95,1.8707,10.9077,-0.7072,-35.2838,-0.4489
Z,11400001,11450000,11426207,597,122,4.3032,19.3674,-0.6364,-8.2552,-0.4067
Z,11450001,11500000,11476040,741,181,28.7699,0.6667,0.9547,0.5459,0.5285
Z,11500001,11550000,11521728,734,157,32.4166,0.144,0.9912,0.4787,0.411
Z,11550001,11600000,11569146,483,89,11.5741,1.4444,0.7781,0.7416,0.2408
Z,11600001,11650000,11625497,673,171,21.8796,0.0,1.0,0.5628,0.5487
Z,11650001,11700000,11674951,626,161,3.8947,0.4815,0.78,0.2744,0.1629
Z,11700001,11750000,11724437,690,169,6.2361,4.4009,0.1725,0.159,0.0463
Z,11750001,11800000,11775255,549,131,7.9085,3.159,0.4291,0.208,0.0954
Z,11800001,11850000,11825679,655,109,20.831,7.3458,0.4786,0.4938,0.3035
Z,11850001,11900000,11875553,604,128,16.3962,6.1343,0.4555,0.5457,0.4124
Z,11900001,11950000,11926935,773,219,0.9423,18.7623,-0.9044,-2.8069,-0.5814
Z,11950001,12000000,11976407,711,191,12.5934,8.689,0.1835,0.2859,0.101
Z,12000001,12050000,12027305,576,145,8.3931,1.039,0.7797,1.1167,0.3252
Z,12050001,12100000,12074716,756,239,48.7578,8.3179,0.7085,0.7594,0.5795
Z,12100001,12150000,12126228,776,274,20.0319,8.6316,0.3977,0.4832,0.2308
Z,12150001,12200000,12174124,700,265,5.7135,4.8061,0.0863,0.0876,0.0229
Z,12200001,12250000,12224245,777,262,1.8297,0.6996,0.4468,0.1176,0.0236
Z,12250001,12300000,12275276,769,298,9.3365,1.7607,0.6827,0.3846,0.1177
Z,12300001,12350000,12325877,707,269,6.8911,1.3706,0.6682,0.3069,0.1155
Z,12350001,12400000,12373764,579,153,6.7729,14.1849,-0.3537,-0.9108,-0.1627
Z,12400001,12450000,12426505,695,117,1.4725,1.4488,0.0081,0.0075,0.0039
Z,12450001,12500000,12476704,700,285,5.9721,0.0,1.0,0.4544,0.4139
Z,12500001,12550000,12524911,697,322,8.1502,2.3112,0.5581,0.39,0.2473
Z,12550001,12600000,12575206,572,165,1.941,0.8333,0.3992,0.2011,0.07
Z,12600001,12650000,12625577,582,183,1.9459,1.339,0.1848,0.1763,0.0196
Z,12650001,12700000,12672437,566,221,4.1371,1.1437,0.5669,0.1794,0.1615
Z,12700001,12750000,12723776,592,247,10.4468,6.6319,0.2234,0.207,0.1765
Z,12750001,12800000,12777379,538,204,1.3981,0.0764,0.8964,0.3646,0.1288
Z,12800001,12850000,12824881,748,246,3.2598,0.4276,0.7681,0.3068,0.1575
Z,12850001,12900000,12875929,839,321,9.8683,18.7096,-0.3094,-0.3299,-0.1853
Z,12900001,12950000,12924762,782,289,22.8638,16.2678,0.1686,0.1476,0.1079
Z,12950001,13000000,12975830,727,220,5.9361,7.9946,-0.1478,-0.1269,-0.0597
Z,13000001,13050000,13027051,788,264,5.8794,8.8284,-0.2005,-0.1625,-0.0729
Z,13050001,13100000,13075145,729,223,6.2856,4.1872,0.2004,0.0833,0.0498
Z,13100001,13150000,13124023,657,243,19.63,2.1208,0.805,0.3382,0.2887
Z,13150001,13200000,13175897,700,221,9.548,7.561,0.1161,0.0889,0.0568
Z,13200001,13250000,13227174,892,291,19.4684,5.3081,0.5715,0.3682,0.2377
Z,13250001,13300000,13275130,998,349,19.1681,8.7944,0.371,0.2751,0.1649
Z,13300001,13350000,13324540,820,256,7.5378,38.3144,-0.6712,-3.5969,-0.4343
Z,13350001,13400000,13375630,716,296,4.0467,46.6287,-0.8403,-8.0478,-0.5724
Z,13400001,13450000,13422872,648,248,7.7752,17.408,-0.3825,-0.5599,-0.1982
Z,13450001,13500000,13474755,622,209,3.3587,31.348,-0.8065,-2.7122,-0.5489
Z,13500001,13550000,13524596,782,279,6.486,6.71,-0.017,-0.0096,-0.0047
Z,13550001,13600000,13575859,740,298,6.3899,6.3529,0.0029,0.0012,0.0007
Z,13600001,13650000,13628407,895,370,9.0553,6.6015,0.1567,0.0794,0.0523
Z,13650001,13700000,13676901,847,307,8.9057,11.8419,-0.1415,-0.0903,-0.0543
Z,13700001,13750000,13722394,681,173,11.6515,6.754,0.2661,0.1513,0.1074
Z,13750001,13800000,13774756,727,190,19.9226,5.0684,0.5944,0.3235,0.2843
Z,13800001,13850000,13823661,600,122,2.7058,4.7335,-0.2726,-0.227,-0.1376
Z,13850001,13900000,13872189,479,107,5.4688,7.6838,-0.1684,-0.2165,-0.1457
Z,13900001,13950000,13927386,492,116,4.4696,4.2155,0.0293,0.0488,0.028
Z,13950001,14000000,13975917,517,226,8.9468,10.2746,-0.0691,-0.4657,-0.0967
Z,14000001,14050000,14025765,433,75,0.1667,2.3981,-0.87,-96.7703,-0.1594
Z,14050001,14100000,14077024,370,53,0.0926,0.0,1.0,0.0135,0.0135
Z,14100001,14150000,14125742,457,130,0.1956,0.7986,-0.6065,-0.0375,-0.0311
Z,14150001,14200000,14176171,666,82,0.4907,0.25,0.325,0.0124,0.0117
Z,14200001,14250000,14226198,638,109,0.647,0.2002,0.5273,0.0147,0.0145
Z,14250001,14300000,14273855,783,270,3.6085,6.0761,-0.2548,-0.1128,-0.0916
Z,14300001,14350000,14326024,762,225,4.2226,31.3046,-0.7623,-2.1771,-0.5994
Z,14350001,14400000,14374316,762,133,1.4028,13.2465,-0.8085,-0.9314,-0.4427
Z,14400001,14450000,14424152,526,134,1.6119,1.1968,0.1478,0.03,0.0271
Z,14450001,14500000,14475069,722,112,0.1618,0.1317,0.1025,0.0141,0.0107
Z,14500001,14550000,14523401,650,171,3.9561,4.2918,-0.0407,-0.0192,-0.011
Z,14550001,14600000,14575505,468,152,5.1682,6.0386,-0.0777,-0.0604,-0.0393
Z,14600001,14650000,14626404,652,185,8.979,3.56,0.4322,0.2432,0.1343
Z,14650001,14700000,14672895,679,192,4.026,0.7242,0.6951,0.269,0.102
Z,14700001,14750000,14725896,674,152,1.9585,1.0094,0.3198,0.1492,0.0501
Z,14750001,14800000,14775768,770,253,1.6872,0.2189,0.7703,0.3941,0.0758
Z,14800001,14850000,14824453,762,288,9.3929,17.1903,-0.2933,-0.3069,-0.155
Z,14850001,14900000,14876584,624,199,16.5858,5.0252,0.5349,0.4348,0.3045
Z,14900001,14950000,14921872,560,237,9.6803,19.1463,-0.3284,-0.311,-0.1602
Z,14950001,15000000,14974330,460,180,10.4368,19.482,-0.3023,-1.0992,-0.2276
Z,15000001,15050000,15027026,306,71,3.7503,9.5185,-0.4347,-2.5356,-0.335
Z,15050001,15100000,15076089,295,116,10.0169,8.708,0.0699,0.0618,0.0297
Z,15100001,15150000,15124503,295,98,7.2515,0.358,0.9059,0.3954,0.1683
Z,15150001,15200000,15176975,439,171,10.8831,1.8253,0.7127,0.2679,0.1965
Z,15200001,15250000,15225175,371,109,3.6227,3.0197,0.0908,0.0398,0.0181
Z,15250001,15300000,15276026,313,149,5.874,1.249,0.6493,0.2779,0.1314
Z,15300001,15350000,15325068,353,178,11.612,8.5779,0.1503,0.1805,0.0774
Z,15350001,15400000,15373733,306,117,5.412,0.0231,0.9915,0.4859,0.2599
