scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
Z,5100001,5150000,5126434,384,62,0.5106,0.4789,0.032,0.0391,0.0064
Z,5150001,5200000,5174475,412,89,3.3947,0.7912,0.622,0.4384,0.2186
Z,5200001,5250000,5224295,448,137,1.8508,5.2086,-0.4756,-0.2591,-0.0665
Z,5250001,5300000,5274767,448,106,0.6782,5.4599,-0.779,-10.0322,-0.1171
Z,5300001,5350000,5325387,515,196,8.7553,0.3333,0.9266,0.4287,0.1941
Z,5350001,5400000,5375265,391,143,2.1274,0.4763,0.6341,0.1963,0.0479
Z,5400001,5450000,5424451,523,220,3.0423,2.3623,0.1258,0.0606,0.0097
Z,5450001,5500000,5474488,324,137,3.2565,0.387,0.7876,0.198,0.1303
Z,5500001,5550000,5525862,332,141,4.4757,0.0,1.0,0.2313,0.2041
Z,5550001,5600000,5576355,353,143,2.5385,0.1536,0.8859,0.2104,0.0857
Z,5600001,5650000,5623334,322,116,1.3738,1.9112,-0.1636,-0.07,-0.0167
Z,5650001,5700000,5677180,438,190,2.9462,1.8024,0.2409,0.1553,0.0416
Z,5700001,5750000,5725579,435,182,5.8365,3.0669,0.3111,0.3076,0.0929
Z,5750001,5800000,5775319,401,217,2.8556,7.5106,-0.4491,-0.5851,-0.1274
Z,5800001,5850000,5824927,353,143,4.0048,2.6876,0.1968,0.2389,0.0469
Z,5850001,5900000,5874900,492,242,5.517,2.1974,0.4303,0.2635,0.1169
Z,5900001,5950000,5927217,381,143,6.6319,0.9784,0.7429,0.2759,0.117
Z,5950001,6000000,5975396,346,170,1.9703,0.4653,0.6179,0.0814,0.0326
Z,6000001,6050000,6026243,367,166,8.1595,2.3168,0.5577,0.198,0.0994
Z,6050001,6100000,6072314,418,169,4.6011,1.6636,0.4689,0.1751,0.0456
Z,6100001,6150000,6126238,365,143,9.1094,7.289,0.111,0.1434,0.0533
Z,6150001,6200000,6174532,400,159,3.0043,3.529,-0.0803,-0.0878,-0.0301
Z,6200001,6250000,6225515,293,87,2.5197,4.333,-0.2646,-0.4593,-0.1085
Z,6250001,6300000,6274504,399,166,5.352,1.5131,0.5592,0.4302,0.1783
Z,6300001,6350000,6325515,527,216,5.7394,3.3614,0.2613,0.1876,0.0559
Z,6350001,6400000,6374766,546,236,10.1913,4.5949,0.3785,0.2822,0.1458
Z,6400001,6450000,6426316,490,205,7.7052,12.3887,-0.2331,-0.4284,-0.081
Z,6450001,6500000,6474925,487,191,7.1979,5.1508,0.1658,0.1971,0.0832
Z,6500001,6550000,6525415,514,202,7.1162,8.3328,-0.0787,-0.0748,-0.0364
Z,6550001,6600000,6575046,588,211,1.9988,6.1942,-0.5121,-0.5605,-0.1199
Z,6600001,6650000,6625049,539,186,5.5236,1.0344,0.6845,0.2384,0.0969
Z,6650001,6700000,6676264,514,184,21.1678,0.4599,0.9575,0.5635,0.3739
Z,6700001,6750000,6725622,666,189,27.4325,4.1273,0.7384,0.4932,0.2851
Z,6750001,6800000,6774496,559,165,7.0355,2.0556,0.5478,0.1604,0.1005
Z,6800001,6850000,6822411,513,126,7.9432,6.8374,0.0748,0.0705,0.0332
Z,6850001,6900000,6877240,433,171,7.951,5.7539,0.1603,0.1253,0.0625
Z,6900001,6950000,6923745,621,270,7.5825,14.122,-0.3013,-0.3884,-0.1318
Z,6950001,7000000,6975198,550,225,4.2335,4.796,-0.0623,-0.0329,-0.0115
Z,7000001,7050000,7026642,694,214,4.4017,5.4392,-0.1054,-0.1088,-0.0282
Z,7050001,7100000,7075372,576,194,14.0398,1.3604,0.8233,0.323,0.2119
Z,7100001,7150000,7125015,815,284,19.908,3.7944,0.6798,0.2888,0.1803
Z,7150001,7200000,7173291,644,192,19.2806,1.7816,0.8308,0.2491,0.2167
Z,7200001,7250000,7226349,636,233,11.9706,3.463,0.5512,0.167,0.0884
Z,7250001,7300000,7276278,746,308,10.93,5.3604,0.3419,0.1335,0.075
Z,7300001,7350000,7325518,747,262,13.2773,3.7534,0.5592,0.4334,0.1865
Z,7350001,7400000,7363350,312,94,3.3861,1.7109,0.3287,0.2188,0.112
Z,7400001,7450000,7431437,336,157,24.3031,0.9031,0.9283,0.629,0.558
Z,7450001,7500000,7475238,601,189,8.2731,5.6651,0.1871,0.1123,0.0459
Z,7500001,7550000,7525349,570,276,15.1896,4.0359,0.5801,0.2556,0.1805
Z,7550001,7600000,7574853,742,316,10.6516,9.6929,0.0471,0.0356,0.013
Z,7600001,7650000,7627006,883,389,14.847,4.5855,0.5281,0.2254,0.135
Z,7650001,7700000,7675572,1033,465,12.1564,8.7123,0.165,0.0531,0.0314
Z,7700001,7750000,7723695,950,369,6.0096,17.9874,-0.4991,-0.7766,-0.1504
Z,7750001,7800000,7775867,697,225,2.6983,7.5941,-0.4757,-0.3591,-0.1163
Z,7800001,7850000,7823560,831,254,7.8822,5.1608,0.2087,0.0968,0.047
Z,7850001,7900000,7876106,913,325,5.3188,8.4066,-0.225,-0.2402,-0.0757
Z,7900001,7950000,7923603,760,263,5.4869,5.8408,-0.0312,-0.0251,-0.0124
Z,7950001,8000000,7975117,898,333,22.3546,6.997,0.5232,0.5313,0.2655
Z,8000001,8050000,8024520,792,318,14.6738,13.9105,0.0267,0.041,0.0081
Z,8050001,8100000,8075703,769,274,22.9584,5.9889,0.5862,0.6083,0.3183
Z,8100001,8150000,8126064,920,273,30.3998,6.9099,0.6296,0.339,0.2276
Z,8150001,8200000,8173896,925,296,25.9502,6.4059,0.604,0.2694,0.1623
Z,8200001,8250000,8225439,1007,358,29.4728,1.2109,0.9211,0.4579,0.3872
Z,8250001,8300000,8274911,864,292,30.9471,3.304,0.8071,0.5891,0.3129
Z,8300001,8350000,8324458,828,250,10.0735,11.7859,-0.0783,-0.0527,-0.0251
Z,8350001,8400000,8369384,524,153,2.5108,7.7056,-0.5085,-0.4996,-0.1505
Z,8400001,8450000,8414762,323,28,0.795,0.7946,0.0002,0.0006,0.0001
Z,8450001,8500000,8478487,432,71,2.1461,0.7837,0.465,0.0928,0.0685
Z,8500001,8550000,8526072,737,251,7.3822,3.8467,0.3149,0.117,0.0517
Z,8550001,8600000,8574067,790,289,16.2299,6.1314,0.4516,0.2761,0.1241
Z,8600001,8650000,8626198,896,350,19.8518,4.9155,0.6031,0.3133,0.1902
Z,8650001,8700000,8674377,955,405,13.5229,9.2476,0.1878,0.0799,0.037
Z,8700001,8750000,8724999,794,276,13.7624,2.8152,0.6604,0.209,0.1208
Z,8750001,8800000,8773744,811,303,10.1074,15.7012,-0.2167,-0.1255,-0.0483
Z,8800001,8850000,8826635,671,201,7.7724,14.059,-0.288,-0.2812,-0.11
Z,8850001,8900000,8875218,921,317,14.3942,8.6847,0.2474,0.1576,0.0605
Z,8900001,8950000,8926349,900,319,13.0326,2.6145,0.6658,0.2217,0.1396
Z,8950001,9000000,8973895,852,304,8.8767,3.5523,0.4284,0.1064,0.0568
Z,9000001,9050000,9023807,1143,499,22.139,9.5417,0.3976,0.1673,0.073
Z,9050001,9100000,9072340,799,292,15.9387,3.8186,0.6134,0.2974,0.1104
Z,9100001,9150000,9128272,784,300,5.2082,8.0836,-0.2163,-0.0857,-0.0364
Z,9150001,9200000,9174856,923,260,4.4633,7.0991,-0.228,-0.0593,-0.0298
Z,9200001,9250000,9223584,768,274,5.5475,9.5347,-0.2644,-0.0841,-0.0356
Z,9250001,9300000,9276730,836,250,5.4228,10.1129,-0.3019,-0.1711,-0.0455
Z,9300001,9350000,9326189,945,284,10.1572,5.2498,0.3185,0.1025,0.0539
Z,9350001,9400000,9374230,827,291,2.4023,9.5964,-0.5996,-0.3174,-0.1077
Z,9400001,9450000,9424543,826,251,8.7901,0.0,1.0,0.1809,0.1772
Z,9450001,9500000,9476776,844,250,2.6204,1.7205,0.2073,0.0466,0.0327
Z,9500001,9550000,9525194,936,345,16.2391,12.793,0.1187,0.0456,0.0244
Z,9550001,9600000,9574043,783,260,7.3555,7.269,0.0059,0.0023,0.0013
Z,9600001,9650000,9626493,746,219,5.6005,5.2242,0.0348,0.0084,0.0061
Z,9650001,9700000,9673492,775,177,0.1979,19.5428,-0.98,502.5482,-0.3071
Z,9700001,9750000,9724261,681,213,2.7674,4.1146,-0.1958,-0.0454,-0.023
Z,9750001,9800000,9777776,630,235,0.6036,1.5039,-0.4272,-0.0446,-0.0406
Z,9800001,9850000,9826305,893,273,3.0282,1.9223,0.2234,0.0486,0.0271
Z,9850001,9900000,9874846,705,194,0.2111,0.3305,-0.2204,-0.0121,-0.0095
Z,9900001,9950000,9925296,643,186,0.2091,0.0413,0.6703,0.0085,0.008
Z,9950001,10000000,9976635,728,286,10.4993,5.7361,0.2934,0.0658,0.0481
Z,10000001,10050000,10021929,871,257,3.242,2.8448,0.0653,0.0163,0.011
Z,10050001,10100000,10073780,898,281,1.3659,2.997,-0.3739,-0.0624,-0.0418
Z,10100001,10150000,10123283,738,259,31.2664,2.8562,0.8326,0.4269,0.3045
Z,10150001,10200000,10176134,613,189,12.4503,2.3917,0.6777,0.3173,0.1509
Z,10200001,10250000,10224636,712,244,1.638,15.9495,-0.8137,-0.587,-0.1695
Z,10250001,10300000,10276311,683,236,10.1304,3.0461,0.5376,0.1354,0.0693
Z,10300001,10350000,10325047,726,288,8.3461,9.3149,-0.0549,-0.0157,-0.0083
Z,10350001,10400000,10375129,671,227,2.5676,3.4094,-0.1408,-0.0273,-0.0163
Z,10400001,10450000,10424131,746,176,0.178,0.5035,-0.4777,-0.0824,-0.0538
Z,10450001,10500000,10475363,738,149,1.5393,2.8618,-0.3005,-0.1004,-0.0442
Z,10500001,10550000,10525042,699,212,1.2711,8.5107,-0.7401,-2.0747,-0.1028
Z,10550001,10600000,10574627,890,251,1.0064,18.491,-0.8968,72.8184,-0.2279
Z,10600001,10650000,10625305,675,235,3.2528,10.5376,-0.5282,-0.2602,-0.1195
Z,10650001,10700000,10675517,683,197,2.148,16.5316,-0.77,-0.7509,-0.2074
Z,10700001,10750000,10723258,614,167,12.713,9.3376,0.1531,0.0873,0.0548
Z,10750001,10800000,10776209,736,197,4.2867,1.2703,0.5428,0.083,0.0772
Z,10800001,10850000,10825767,628,232,0.0791,57.6565,-0.9973,6.8317,-0.5951
Z,10850001,10900000,10875313,622,170,0.0,16.9066,-1.0,7.7983,-0.3406
Z,10900001,10950000,10923674,715,217,0.0,7.5583,-1.0,-1.3645,-0.1994
Z,10950001,11000000,10971524,774,284,0.6523,20.0099,-0.9369,-24.4214,-0.2336
Z,11000001,11050000,11024280,904,291,17.2853,1.3526,0.8549,0.2809,0.2689
Z,11050001,11100000,11076438,995,271,10.3946,3.788,0.4658,0.1138,0.0669
Z,11100001,11150000,11122462,735,235,15.4282,11.5579,0.1434,0.0579,0.0287
Z,11150001,11200000,11176507,617,166,13.2701,0.9762,0.863,0.2187,0.1845
Z,11200001,11250000,11226468,676,163,0.5188,0.0645,0.7789,0.0412,0.0348
Z,11250001,11300000,11273341,805,205,0.2132,0.2365,-0.0517,-0.001,-0.001
Z,11300001,11350000,11325454,548,125,0.014,0.1986,-0.8683,1.392,-0.0744
Z,11350001,11400000,11373147,548,96,0.1156,0.3331,-0.4847,-0.0654,-0.0409
Z,11400001,11450000,11426207,597,122,0.0,0.0,nan,0.0,0.0
Z,11450001,11500000,11476040,741,182,15.6447,0.1111,0.9859,0.2415,0.2374
Z,11500001,11550000,11521728,734,157,21.3399,0.7958,0.9281,0.2152,0.1916
Z,11550001,11600000,11569146,483,89,17.7022,0.1636,0.9817,0.529,0.3017
Z,11600001,11650000,11625497,673,171,31.7666,0.0,1.0,0.4262,0.4206
Z,11650001,11700000,11674951,626,160,0.9587,1.5062,-0.2221,-0.0605,-0.0297
Z,11700001,11750000,11724437,690,168,7.2512,2.9421,0.4227,0.2399,0.1022
Z,11750001,11800000,11775255,549,131,7.5372,1.1236,0.7405,0.2247,0.1223
Z,11800001,11850000,11825679,655,108,17.7994,0.2028,0.9775,0.5022,0.458
Z,11850001,11900000,11875553,604,128,16.2775,0.3875,0.9535,0.881,0.8297
Z,11900001,11950000,11926935,773,220,1.0432,3.1922,-0.5074,-0.2555,-0.1211
Z,11950001,12000000,11976407,711,190,11.7174,8.8358,0.1402,0.1048,0.0499
Z,12000001,12050000,12027305,576,145,8.2789,7.5154,0.0483,0.1077,0.0251
Z,12050001,12100000,12074716,756,234,51.5595,4.4302,0.8418,0.7317,0.5554
Z,12100001,12150000,12126228,776,265,3.065,7.2933,-0.4082,-0.0788,-0.0509
Z,12150001,12200000,12174124,700,261,5.3128,9.3359,-0.2746,-0.1149,-0.0611
Z,12200001,12250000,12224245,777,255,2.1632,0.3773,0.703,0.0712,0.032
Z,12250001,12300000,12275276,769,319,5.2017,7.5918,-0.1868,-0.0696,-0.03
Z,12300001,12350000,12325877,707,272,11.7379,2.8188,0.6127,0.1862,0.1156
Z,12350001,12400000,12373764,579,161,9.1993,9.4933,-0.0157,-0.0178,-0.005
Z,12400001,12450000,12426505,695,116,0.153,1.6119,-0.8266,-0.5747,-0.1988
Z,12450001,12500000,12476704,700,287,7.2668,0.0833,0.9773,0.1332,0.13
Z,12500001,12550000,12524911,697,321,5.4309,3.1809,0.2613,0.0492,0.039
Z,12550001,12600000,12575206,572,164,1.387,1.7778,-0.1235,-0.0227,-0.0145
Z,12600001,12650000,12625577,582,181,1.8426,1.1759,0.2209,0.0415,0.0263
Z,12650001,12700000,12672437,566,216,7.6936,1.4714,0.6789,0.2861,0.2503
Z,12700001,12750000,12723776,592,245,15.9382,4.2234,0.581,0.1958,0.1748
Z,12750001,12800000,12777379,538,205,3.0367,4.2513,-0.1667,-0.065,-0.0411
Z,12800001,12850000,12824881,748,244,8.8624,2.9262,0.5036,0.1714,0.129
Z,12850001,12900000,12875929,839,318,15.4977,5.7318,0.46,0.1567,0.1176
Z,12900001,12950000,12924762,782,325,14.8079,6.6046,0.3831,0.0867,0.0718
Z,12950001,13000000,12975830,727,206,3.3283,3.27,0.0088,0.0024,0.0015
Z,13000001,13050000,13027051,788,256,2.4504,1.9419,0.1158,0.0423,0.0182
Z,13050001,13100000,13075145,729,211,9.1976,1.6846,0.6904,0.6148,0.2504
Z,13100001,13150000,13124023,657,206,34.9455,1.2186,0.9326,0.7759,0.6335
Z,13150001,13200000,13175897,700,204,14.0841,3.704,0.5835,0.4373,0.2734
Z,13200001,13250000,13227174,892,292,44.9298,1.3792,0.9404,0.655,0.4963
Z,13250001,13300000,13275130,998,355,23.7144,15.8463,0.1989,0.1243,0.077
Z,13300001,13350000,13324540,820,266,8.01,15.386,-0.3153,-0.2434,-0.0725
Z,13350001,13400000,13375630,716,295,10.1641,8.2699,0.1028,0.081,0.0236
Z,13400001,13450000,13422872,648,248,10.0772,3.8139,0.4509,0.2342,0.1075
Z,13450001,13500000,13474755,622,209,7.5438,18.162,-0.4131,-0.9235,-0.1495
Z,13500001,13550000,13524596,782,266,20.6227,4.2332,0.6594,0.3717,0.2463
Z,13550001,13600000,13575859,740,262,2.8623,5.3126,-0.2997,-0.0852,-0.0654
Z,13600001,13650000,13628407,895,352,18.5085,6.8221,0.4614,0.2176,0.1598
Z,13650001,13700000,13676901,847,297,14.9452,15.1315,-0.0062,-0.0045,-0.0025
Z,13700001,13750000,13722394,681,171,16.2787,3.1607,0.6748,0.4745,0.316
Z,13750001,13800000,13774756,727,247,3.5602,20.4261,-0.7031,-0.171,-0.1369
Z,13800001,13850000,13823661,600,108,5.7012,0.2514,0.9155,0.5223,0.472
Z,13850001,13900000,13872189,479,106,6.8997,0.571,0.8471,0.4741,0.3797
Z,13900001,13950000,13927386,492,110,4.025,4.677,-0.0749,-0.0549,-0.0326
Z,13950001,14000000,13975917,517,230,8.4094,24.4178,-0.4877,-0.2106,-0.1429
Z,14000001,14050000,14025765,433,73,0.4969,13.7639,-0.9303,-2.131,-0.4137
Z,14050001,14100000,14077024,370,44,0.0,0.0,nan,0.0,0.0
Z,14100001,14150000,14125742,457,91,0.0,0.2654,-1.0,-3.2514,-0.4186
Z,14150001,14200000,14176171,666,82,0.4043,12.2978,-0.9363,-0.292,-0.2205
Z,14200001,14250000,14226198,638,93,0.4449,0.107,0.6121,0.008,0.008
Z,14250001,14300000,14273855,783,277,1.3745,1.3334,0.0152,0.002,0.0016
Z,14300001,14350000,14326024,762,225,0.043,11.0912,-0.9923,2.2484,-0.2935
Z,14350001,14400000,14374316,762,128,0.0487,3.3458,-0.9713,-4.3486,-0.2337
Z,14400001,14450000,14424152,526,119,0.3735,0.2801,0.1429,0.0277,0.0219
Z,14450001,14500000,14475069,722,118,0.0,0.4229,-1.0,-0.0311,-0.0288
Z,14500001,14550000,14523401,650,178,3.4554,10.0522,-0.4884,-0.1559,-0.1074
Z,14550001,14600000,14575505,468,129,7.6019,15.7083,-0.3478,-0.3285,-0.1696
Z,14600001,14650000,14626404,652,181,3.8612,8.2409,-0.3619,-0.1397,-0.0868
Z,14650001,14700000,14672895,679,226,3.5054,8.1461,-0.3983,-0.0916,-0.0614
Z,14700001,14750000,14725896,674,175,3.6225,1.0669,0.545,0.0591,0.0473
Z,14750001,14800000,14775768,770,253,4.313,2.7642,0.2188,0.1263,0.051
Z,14800001,14850000,14824453,762,293,12.5654,12.659,-0.0037,-0.0022,-0.0013
Z,14850001,14900000,14876584,624,203,1.1092,12.3077,-0.8347,-0.2593,-0.1703
Z,14900001,14950000,14921872,560,255,3.6918,9.7132,-0.4492,-0.1218,-0.0751
Z,14950001,15000000,14974330,460,180,2.1652,0.198,0.8324,0.1169,0.1034
Z,15000001,15050000,15027026,306,69,1.2479,0.0165,0.974,0.1566,0.1499
Z,15050001,15100000,15076089,295,101,18.1271,1.6627,0.832,0.5351,0.3179
Z,15100001,15150000,15124503,295,90,8.5952,0.5658,0.8765,0.465,0.1947
Z,15150001,15200000,15176975,439,140,8.801,0.8025,0.8329,0.3805,0.2523
Z,15200001,15250000,15225175,371,88,8.7342,0.4194,0.9084,0.6242,0.2871
Z,15250001,15300000,15276026,313,139,13.8097,1.2557,0.8333,0.4965,0.283
Z,15300001,15350000,15325068,353,173,32.3097,0.2747,0.9831,0.5484,0.4313
Z,15350001,15400000,15373733,306,117,15.9097,0.7564,0.9092,0.5372,0.3925
Z,15400001,15450000,15425201,376,124,6.951,0.0154,0.9956,0.5401,0.3197
Z,15450001,15500000,15475451,349,117,17.2929,1.2177,0.8684,0.658,0.4268
Z,15500001,15550000,15523299,336,146,48.8525,0.2097,0.9915,0.7188,0.6346
Z,15550001,15600000,15573774,299,80,5.065,0.9402,0.6869,0.51,0.1886
Z,15600001,15650000,15626287,320,95,6.4475,0.8351,0.7707,0.391,0.2215
Z,15650001,15700000,15676479,351,112,9.838,1.5999,0.7202,0.3996,0.2243
