scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
1,3650001,3700000,3674416,1212,400,11.0753,7.7605,0.176,0.0825,0.0588
1,3700001,3750000,3724579,904,371,8.1587,4.9983,0.2402,0.082,0.0665
1,3750001,3800000,3774881,889,378,5.0064,1.8312,0.4644,0.1129,0.0976
1,3800001,3850000,3824030,1063,398,20.0914,5.1472,0.5921,0.345,0.2873
1,3850001,3900000,3873724,1046,322,9.7361,6.6019,0.1918,0.1141,0.085
1,3900001,3950000,3927447,1193,421,18.3846,11.5113,0.2299,0.1876,0.1125
1,3950001,4000000,3974625,1241,442,23.4789,3.8311,0.7194,0.5352,0.4001
1,4000001,4050000,4025759,1259,530,12.1684,8.3959,0.1834,0.0937,0.0753
1,4050001,4100000,4073956,1052,350,6.3361,6.8273,-0.0373,-0.0177,-0.0124
1,4100001,4150000,4125248,1200,447,11.0862,8.6595,0.1229,0.0593,0.0463
1,4150001,4200000,4174612,1299,488,22.8988,9.7501,0.4027,0.2261,0.1693
1,4200001,4250000,4225649,1240,503,18.7427,8.7699,0.3625,0.2561,0.1757
1,4250001,4300000,4275155,1242,490,24.6052,7.0306,0.5555,0.3123,0.2569
1,4300001,4350000,4325849,1227,426,10.2425,4.309,0.4078,0.1396,0.12
1,4350001,4400000,4374355,1330,460,11.9733,6.732,0.2802,0.2564,0.1474
1,4400001,4450000,4424179,1216,455,16.2637,7.4653,0.3708,0.204,0.1661
1,4450001,4500000,4475396,1157,446,56.9868,4.5716,0.8515,0.7332,0.6102
1,4500001,4550000,4525345,1181,420,24.9264,4.2291,0.7099,0.4088,0.3322
1,4550001,4600000,4575817,1360,577,11.8413,6.4896,0.292,0.092,0.0752
1,4600001,4650000,4624011,1361,561,25.1544,6.7162,0.5785,0.2923,0.2425
1,4650001,4700000,4674180,1505,566,10.2498,6.2386,0.2433,0.1306,0.0951
1,4700001,4750000,4724855,1170,401,10.2996,6.7425,0.2087,0.1456,0.09
1,4750001,4800000,4776146,1388,543,22.9407,7.4242,0.511,0.3556,0.279
1,4800001,4850000,4824755,1369,481,13.6247,6.3484,0.3643,0.2052,0.1514
1,4850001,4900000,4875547,1176,404,12.3806,8.4446,0.189,0.1242,0.0966
1,4900001,4950000,4924292,937,416,6.7468,7.9463,-0.0816,-0.0636,-0.0375
1,4950001,5000000,4972486,702,288,4.769,4.4999,0.029,0.0098,0.0075
1,5000001,5050000,5026384,673,289,4.5057,5.9084,-0.1347,-0.0349,-0.0296
1,5050001,5100000,5074369,779,265,6.2815,3.5548,0.2772,0.09,0.0742
1,5100001,5150000,5124601,863,364,1.5397,4.0313,-0.4472,-0.0972,-0.0742
1,5150001,5200000,5175243,805,382,9.9306,5.37,0.2981,0.1276,0.1066
1,5200001,5250000,5223725,837,362,8.8677,3.7888,0.4013,0.1453,0.1214
1,5250001,5300000,5275764,988,358,6.6428,5.7412,0.0728,0.0277,0.0207
1,5300001,5350000,5326199,835,241,10.0633,5.8984,0.2609,0.2402,0.1747
1,5350001,5400000,5372582,686,222,11.0751,6.7885,0.24,0.3122,0.244
1,5400001,5450000,5424342,616,225,9.5054,4.2538,0.3817,0.2391,0.2085
1,5450001,5500000,5476425,683,278,10.3504,3.0327,0.5468,0.4091,0.3461
1,5500001,5550000,5523771,726,314,12.4334,6.8662,0.2885,0.249,0.1904
1,5550001,5600000,5575774,770,297,4.6106,2.8986,0.228,0.1038,0.0852
1,5600001,5650000,5623220,819,346,5.8445,5.0314,0.0748,0.0761,0.0454
1,5650001,5700000,5674960,719,301,4.8423,2.0234,0.4106,0.2618,0.1895
1,5700001,5750000,5726162,774,367,9.8521,3.4185,0.4848,0.2308,0.2004
1,5750001,5800000,5773538,735,309,5.9766,2.9892,0.3332,0.1986,0.1498
1,5800001,5850000,5823631,713,262,3.3656,4.9113,-0.1867,-0.1929,-0.1181
1,5850001,5900000,5875466,768,323,10.9949,6.309,0.2708,0.2657,0.2069
1,5900001,5950000,5924383,764,320,4.8952,3.8885,0.1146,0.0814,0.0626
1,5950001,6000000,5974895,765,328,7.9342,4.6055,0.2655,0.1606,0.1332
1,6000001,6050000,6025671,766,335,4.2721,1.5977,0.4556,0.1845,0.1528
1,6050001,6100000,6075363,716,301,6.5196,2.7986,0.3993,0.1886,0.157
1,6100001,6150000,6124826,771,338,10.1035,2.5101,0.602,0.3649,0.3284
1,6150001,6200000,6175165,647,209,4.8667,8.5896,-0.2767,-0.417,-0.184
1,6200001,6250000,6225484,757,292,4.247,7.3502,-0.2676,-0.3718,-0.2037
1,6250001,6300000,6275326,787,215,5.3881,6.1869,-0.069,-0.0915,-0.0545
1,6300001,6350000,6324439,874,267,3.8447,4.9835,-0.129,-0.1328,-0.0725
1,6350001,6400000,6375828,939,276,4.543,2.6903,0.2561,0.1403,0.0996
1,6400001,6450000,6423676,941,328,8.2792,3.7257,0.3793,0.3664,0.2319
1,6450001,6500000,6476266,767,262,5.903,4.0628,0.1846,0.1456,0.099
1,6500001,6550000,6528532,819,324,8.8248,7.1445,0.1052,0.0648,0.0541
1,6550001,6600000,6576128,905,357,8.5395,5.3643,0.2284,0.21,0.1264
1,6600001,6650000,6624322,1169,485,9.0897,5.4326,0.2518,0.2138,0.1311
1,6650001,6700000,6675341,1243,481,13.9467,6.0761,0.3931,0.2792,0.1983
1,6700001,6750000,6725452,1406,521,8.1571,4.2655,0.3133,0.2165,0.1473
1,6750001,6800000,6773913,1382,482,16.421,8.1498,0.3366,0.3498,0.2429
1,6800001,6850000,6824804,1242,474,19.9099,9.1269,0.3714,0.4051,0.3111
1,6850001,6900000,6874779,1476,441,8.3751,8.1,0.0167,0.0124,0.0085
1,6900001,6950000,6922893,1499,519,4.9192,7.8269,-0.2281,-0.1687,-0.0926
1,6950001,7000000,6974417,1111,377,4.7476,9.2574,-0.322,-0.2079,-0.1145
1,7000001,7050000,7025014,1076,287,2.5743,7.1283,-0.4694,-0.637,-0.2521
1,7050001,7100000,7074824,1072,384,18.0742,9.4861,0.3116,0.2126,0.1638
1,7100001,7150000,7124622,1136,431,21.5473,11.807,0.292,0.2181,0.1615
1,7150001,7200000,7175155,1153,457,17.6099,11.0759,0.2278,0.1889,0.1326
1,7200001,7250000,7224792,1198,390,32.0739,8.3948,0.5851,0.4443,0.3824
1,7250001,7300000,7274821,1240,405,17.0076,17.8465,-0.0241,-0.0235,-0.0141
1,7300001,7350000,7323522,1200,378,13.6545,7.3766,0.2985,0.1987,0.1538
1,7350001,7400000,7376412,1216,418,8.2894,13.3319,-0.2332,-0.1565,-0.1027
1,7400001,7450000,7424614,1247,453,10.2929,10.8684,-0.0272,-0.0197,-0.0135
1,7450001,7500000,7475507,1178,341,8.6199,10.2495,-0.0864,-0.0713,-0.0443
1,7500001,7550000,7525058,1257,462,10.2784,8.9485,0.0692,0.0584,0.0422
1,7550001,7600000,7575762,1110,461,15.7297,11.5411,0.1536,0.1415,0.0846
1,7600001,7650000,7625387,1258,432,1.1753,9.4793,-0.7794,-0.9696,-0.3128
1,7650001,7700000,7674842,1408,506,7.0913,9.7483,-0.1578,-0.1545,-0.0744
1,7700001,7750000,7725403,1202,425,8.847,8.0943,0.0444,0.0393,0.0234
1,7750001,7800000,7775212,1292,470,20.8357,8.5526,0.418,0.3013,0.2219
1,7800001,7850000,7824621,1255,431,11.0829,5.6798,0.3223,0.2243,0.1582
1,7850001,7900000,7874422,1317,447,10.1814,6.2319,0.2406,0.1683,0.1274
1,7900001,7950000,7923868,1371,482,8.6551,6.6911,0.128,0.0737,0.0505
1,7950001,8000000,7973512,1218,417,9.5315,7.5653,0.115,0.0467,0.0372
1,8000001,8050000,8024122,1421,505,27.1845,3.8907,0.7496,0.3979,0.3681
1,8050001,8100000,8074243,1498,476,6.9032,3.8853,0.2797,0.242,0.1435
1,8100001,8150000,8124944,1320,396,12.2947,3.451,0.5617,0.3638,0.2842
1,8150001,8200000,8174040,1101,378,11.6658,7.4066,0.2233,0.1922,0.1444
1,8200001,8250000,8225785,985,369,8.4082,2.9377,0.4822,0.4081,0.2502
1,8250001,8300000,8275491,1087,485,19.6364,5.5662,0.5583,0.3227,0.2781
1,8300001,8350000,8323812,1044,431,23.585,6.1543,0.5861,0.5293,0.4075
1,8350001,8400000,8374797,1109,428,2.1358,8.2581,-0.589,-1.2248,-0.3534
1,8400001,8450000,8425239,1074,500,15.0567,5.2718,0.4813,0.3803,0.2609
1,8450001,8500000,8474359,884,419,17.9151,9.4198,0.3108,0.3294,0.2029
1,8500001,8550000,8526465,959,418,14.7088,4.5387,0.5284,0.3661,0.3038
1,8550001,8600000,8575015,799,330,13.3034,1.7394,0.7687,0.2993,0.2888
1,8600001,8650000,8626018,755,231,7.0705,2.1415,0.5351,0.3337,0.2806
1,8650001,8700000,8672908,711,362,5.463,5.0321,0.0411,0.0535,0.0249
1,8700001,8750000,8726931,940,398,6.8515,3.5078,0.3228,0.3455,0.2262
1,8750001,8800000,8775807,1104,521,10.1629,4.4692,0.3891,0.385,0.2317
1,8800001,8850000,8823738,1000,405,12.7573,4.1933,0.5052,0.2959,0.2672
1,8850001,8900000,8873494,738,363,7.5738,3.4508,0.374,0.1829,0.139
1,8900001,8950000,8924528,852,343,8.6175,5.2105,0.2464,0.1173,0.0975
1,8950001,9000000,8973889,737,291,8.5859,4.1315,0.3503,0.3636,0.2713
1,9000001,9050000,9024720,662,261,6.6318,1.4527,0.6406,0.5092,0.4229
1,9050001,9100000,9072160,643,267,11.7721,2.0158,0.7076,0.4116,0.3729
1,9100001,9150000,9121961,550,264,1.6759,0.2204,0.7675,0.2363,0.1588
1,9150001,9200000,9175744,573,243,0.267,0.6003,-0.3843,-0.2108,-0.0632
1,9200001,9250000,9223901,677,204,0.4313,0.4723,-0.0454,-0.0116,-0.0073
1,9250001,9300000,9274882,616,146,0.3728,1.724,-0.6444,-1.2828,-0.1279
1,9300001,9350000,9323239,679,236,1.3992,2.1818,-0.2186,-0.1457,-0.0623
1,9350001,9400000,9372986,462,175,1.9368,0.4112,0.6497,0.1264,0.0678
1,9400001,9450000,9425771,551,174,2.7578,0.4559,0.7163,0.266,0.2136
1,9450001,9500000,9475868,559,204,5.6895,1.4174,0.6011,0.4512,0.3257
1,9500001,9550000,9531108,741,421,29.3483,9.5309,0.5097,0.5879,0.4386
1,9550001,9600000,9573039,967,454,9.3425,2.8218,0.536,0.403,0.3109
1,9600001,9650000,9624580,652,322,5.0634,2.364,0.3634,0.239,0.1958
1,9650001,9700000,9674268,645,379,5.8627,5.4773,0.034,0.0144,0.0113
1,9700001,9750000,9726448,785,385,8.628,6.2072,0.1632,0.0616,0.0514
1,9750001,9800000,9775719,832,396,3.6651,2.5744,0.1748,0.0643,0.0486
1,9800001,9850000,9824418,892,451,8.1183,4.7735,0.2594,0.1437,0.1196
1,9850001,9900000,9875445,859,354,8.2154,4.0589,0.3386,0.1753,0.1355
1,9900001,9950000,9925253,1116,458,14.4238,6.9343,0.3507,0.3093,0.2366
1,9950001,10000000,9973624,893,380,9.9308,6.0849,0.2401,0.258,0.1331
1,10000001,10050000,10023391,793,390,8.3487,5.4961,0.206,0.1327,0.0837
1,10050001,10100000,10074333,735,324,11.0051,2.1069,0.6786,0.4184,0.3682
1,10100001,10150000,10123064,717,314,4.6385,1.8247,0.4354,0.1857,0.1411
1,10150001,10200000,10174156,454,199,5.8077,2.059,0.4765,0.3042,0.2116
1,10200001,10250000,10227595,682,296,8.725,2.5815,0.5434,0.2486,0.2053
1,10250001,10300000,10275086,715,274,8.4242,0.5047,0.8869,0.2597,0.239
1,10300001,10350000,10326844,717,294,7.8984,3.8228,0.3477,0.1891,0.1395
1,10350001,10400000,10375086,882,389,16.22,13.3571,0.0968,0.1098,0.0611
1,10400001,10450000,10423561,843,304,9.64,2.3168,0.6125,0.3034,0.2776
1,10450001,10500000,10475132,721,279,3.8404,4.9693,-0.1281,-0.1292,-0.0717
1,10500001,10550000,10524234,959,381,3.9571,2.1654,0.2926,0.0629,0.0461
1,10550001,10600000,10575941,843,349,7.4257,4.8611,0.2087,0.1282,0.0663
1,10600001,10650000,10624248,893,309,6.0664,7.6336,-0.1144,-0.1584,-0.0658
1,10650001,10700000,10673903,717,328,2.4655,2.9517,-0.0898,-0.0656,-0.0325
1,10700001,10750000,10727452,728,338,2.1746,8.7107,-0.6004,-1.5449,-0.2963
1,10750001,10800000,10774278,636,199,2.1093,2.7013,-0.1231,-0.0832,-0.0481
1,10800001,10850000,10823301,463,235,1.7948,7.8868,-0.6292,-0.8636,-0.2872
1,10850001,10900000,10876268,491,176,4.845,1.7651,0.4659,0.326,0.2479
1,10900001,10950000,10927527,723,337,9.0518,2.5984,0.5539,0.4667,0.3579
1,10950001,11000000,10975431,1026,467,12.1427,6.1137,0.3302,0.4099,0.1644
1,11000001,11050000,11025417,1045,498,14.1152,7.0987,0.3307,0.2303,0.1548
1,11050001,11100000,11074313,978,466,11.0499,5.7941,0.312,0.2544,0.1738
1,11100001,11150000,11124704,797,246,4.3104,1.2153,0.5601,0.2752,0.185
1,11150001,11200000,11174928,1030,397,8.5726,3.8032,0.3854,0.2967,0.1682
1,11200001,11250000,11223365,1024,514,8.2545,8.3631,-0.0065,-0.0043,-0.0029
1,11250001,11300000,11274838,961,436,11.8908,3.8118,0.5145,0.2202,0.2068
1,11300001,11350000,11324835,1009,414,7.3553,6.3236,0.0754,0.049,0.0355
1,11350001,11400000,11374980,790,237,8.7797,2.8897,0.5047,0.2708,0.2051
1,11400001,11450000,11426967,961,312,22.2169,3.6307,0.7191,0.7346,0.5423
1,11450001,11500000,11474804,1370,526,2.3068,8.7744,-0.5837,-0.3946,-0.1731
1,11500001,11550000,11524104,1413,584,6.262,15.4717,-0.4238,-0.4086,-0.2061
1,11550001,11600000,11573887,1439,558,6.3783,11.8181,-0.2989,-0.2179,-0.1297
1,11600001,11650000,11623724,1202,454,5.3303,5.7572,-0.0385,-0.0151,-0.0122
1,11650001,11700000,11673845,1191,450,5.7098,4.712,0.0957,0.0308,0.0252
1,11700001,11750000,11725192,1128,442,8.0123,4.995,0.232,0.1736,0.1309
1,11750001,11800000,11774607,1134,480,18.7835,7.0877,0.4521,0.3305,0.238
1,11800001,11850000,11825014,1139,462,9.1139,7.9224,0.0699,0.0703,0.0437
1,11850001,11900000,11874392,1125,467,6.5142,8.3162,-0.1215,-0.2089,-0.0848
1,11900001,11950000,11923000,1285,615,10.3344,15.126,-0.1882,-0.2358,-0.1163
1,11950001,12000000,11973258,1215,441,2.4504,6.979,-0.4803,-0.272,-0.1015
1,12000001,12050000,12026093,1234,484,1.6422,5.2078,-0.5205,-0.4526,-0.1357
1,12050001,12100000,12074492,1056,420,5.2148,3.3283,0.2208,0.1639,0.0861
1,12100001,12150000,12124872,1101,432,8.4433,4.7948,0.2756,0.2181,0.1283
1,12150001,12200000,12175055,1027,413,7.7364,12.6878,-0.2424,-0.3732,-0.1509
1,12200001,12250000,12225667,1133,444,9.1566,5.0604,0.2881,0.1351,0.1006
1,12250001,12300000,12274458,1147,473,11.2153,4.0333,0.471,0.1957,0.1632
1,12300001,12350000,12325343,1083,445,9.651,5.6491,0.2616,0.1417,0.1033
1,12350001,12400000,12376003,1168,453,10.5073,13.6819,-0.1312,-0.1897,-0.0971
1,12400001,12450000,12424946,1079,318,7.9915,4.6146,0.2679,0.135,0.1042
1,12450001,12500000,12474612,1079,352,9.5446,9.4646,0.0042,0.0028,0.0019
1,12500001,12550000,12526319,967,428,7.6317,5.052,0.2034,0.1059,0.0753
1,12550001,12600000,12576611,1390,615,7.5913,14.1734,-0.3024,-0.2128,-0.1227
1,12600001,12650000,12624972,1282,555,14.3132,8.2325,0.2697,0.1872,0.1233
1,12650001,12700000,12676438,1456,539,20.9647,7.6165,0.467,0.3199,0.2048
1,12700001,12750000,12725147,1563,493,21.8678,8.4124,0.4444,0.2295,0.1902
1,12750001,12800000,12774234,1368,494,22.3279,5.3334,0.6144,0.2936,0.2423
1,12800001,12850000,12824897,1405,528,20.4331,6.6911,0.5066,0.3204,0.2637
1,12850001,12900000,12874173,1357,501,27.2601,9.356,0.489,0.4306,0.3235
1,12900001,12950000,12926273,1269,396,17.5861,4.4734,0.5944,0.3777,0.31
1,12950001,13000000,12973686,1172,409,11.1578,7.2206,0.2142,0.1567,0.089
1,13000001,13050000,13027569,1221,468,22.2488,4.6487,0.6543,0.3773,0.1924
1,13050001,13100000,13074223,1440,482,31.6235,9.0065,0.5567,0.298,0.2366
1,13100001,13150000,13125547,1385,484,26.8059,3.7453,0.7548,0.4338,0.3469
1,13150001,13200000,13174792,1209,501,19.3341,11.584,0.2507,0.195,0.1095
1,13200001,13250000,13225798,1275,585,17.7991,9.2958,0.3138,0.181,0.1357
1,13250001,13300000,13275624,1450,690,14.5694,7.0291,0.3491,0.1706,0.1202
1,13300001,13350000,13326139,1501,704,17.0554,9.4055,0.2891,0.1283,0.1039
1,13350001,13400000,13373935,1452,699,25.6139,4.4434,0.7043,0.4511,0.3675
1,13400001,13450000,13425958,1407,617,18.5248,6.4526,0.4833,0.2917,0.2321
1,13450001,13500000,13476011,1551,623,10.5231,8.6546,0.0974,0.0402,0.0295
1,13500001,13550000,13525184,1650,537,9.6026,7.2746,0.1379,0.0809,0.055
1,13550001,13600000,13573707,1497,469,7.8505,5.2002,0.2031,0.1096,0.0701
1,13600001,13650000,13625029,1208,425,11.2035,5.771,0.32,0.2199,0.1533
1,13650001,13700000,13675403,1269,467,12.8616,6.8644,0.304,0.192,0.1267
1,13700001,13750000,13724717,1129,396,5.6935,2.5685,0.3782,0.1706,0.1323
1,13750001,13800000,13774971,1079,375,16.3322,6.4285,0.4351,0.2598,0.2266
1,13800001,13850000,13826030,1215,371,6.0123,5.7907,0.0188,0.0096,0.0064
1,13850001,13900000,13874633,1217,316,7.3025,5.5085,0.14,0.0718,0.0599
1,13900001,13950000,13925762,959,283,15.9312,1.1219,0.8684,0.3697,0.343
1,13950001,14000000,13976427,1107,297,13.8021,2.2308,0.7217,0.278,0.2648
1,14000001,14050000,14023883,1385,336,28.2665,2.3827,0.8445,0.4788,0.4656
1,14050001,14100000,14075198,1272,403,12.4894,2.9606,0.6168,0.4812,0.3822
1,14100001,14150000,14125591,1364,436,14.527,5.6963,0.4367,0.1762,0.1409
1,14150001,14200000,14175134,1267,463,14.7191,10.4343,0.1703,0.0897,0.0664
1,14200001,14250000,14223810,1292,456,9.7193,11.7753,-0.0957,-0.0472,-0.031
1,14250001,14300000,14274775,1110,377,5.2058,9.0031,-0.2672,-0.1211,-0.0823
1,14300001,14350000,14325599,1212,353,12.3128,2.5789,0.6536,0.1652,0.1552
1,14350001,14400000,14376046,1284,391,16.3915,9.3911,0.2715,0.1014,0.0803
1,14400001,14450000,14426020,1295,427,22.7543,8.8737,0.4389,0.2613,0.2033
1,14450001,14500000,14475208,1207,388,6.1557,3.7766,0.2395,0.0903,0.0586
1,14500001,14550000,14524239,1270,514,11.9533,9.1453,0.1331,0.0478,0.0379
1,14550001,14600000,14573716,1243,459,14.8438,7.7356,0.3148,0.1489,0.1227
1,14600001,14650000,14625732,1190,436,13.059,5.8858,0.3786,0.1533,0.1294
1,14650001,14700000,14675238,1173,392,11.6399,4.1788,0.4717,0.2645,0.1843
1,14700001,14750000,14724586,1179,418,16.4236,3.6673,0.6349,0.4862,0.3411
1,14750001,14800000,14775877,950,295,13.6097,5.2321,0.4446,0.3615,0.2457
1,14800001,14850000,14823301,1038,313,33.1644,6.3962,0.6766,0.6511,0.4603
1,14850001,14900000,14874626,1372,477,11.7892,10.6383,0.0513,0.0276,0.0188
1,14900001,14950000,14924497,1391,452,17.6118,8.0567,0.3722,0.216,0.1649
1,14950001,15000000,14974847,1498,513,13.6915,8.2362,0.2488,0.1313,0.0966
1,15000001,15050000,15025145,1452,534,15.1833,10.4065,0.1867,0.1202,0.0807
1,15050001,15100000,15075433,1320,448,12.1161,5.1536,0.4032,0.1723,0.1378
1,15100001,15150000,15123974,1448,478,6.6135,8.381,-0.1179,-0.044,-0.0333
1,15150001,15200000,15174200,1257,519,12.8737,13.1474,-0.0105,-0.0073,-0.0044
1,15200001,15250000,15226250,1542,729,18.7306,15.9651,0.0797,0.0733,0.0395
1,15250001,15300000,15274859,1461,572,36.3278,11.9813,0.504,0.4108,0.2925
1,15300001,15350000,15325127,1414,583,22.314,8.884,0.4305,0.295,0.2123
1,15350001,15400000,15374437,1287,464,20.0759,11.7157,0.263,0.2124,0.122
1,15400001,15450000,15423999,1089,485,17.2904,12.5627,0.1584,0.1709,0.1054
1,15450001,15500000,15474158,1424,544,19.1747,12.695,0.2033,0.1089,0.0779
1,15500001,15550000,15523748,1362,456,21.9046,8.3541,0.4478,0.4027,0.2847
1,15550001,15600000,15575011,1392,511,31.7818,7.9743,0.5988,0.5171,0.3497
1,15600001,15650000,15625902,1434,649,33.5414,8.1711,0.6082,0.5109,0.373
1,15650001,15700000,15674915,1258,429,16.8955,20.0491,-0.0854,-0.1365,-0.0564
1,15700001,15750000,15726156,1261,461,10.0766,9.1941,0.0458,0.0249,0.0173
1,15750001,15800000,15774716,1462,585,12.208,16.4868,-0.1491,-0.0542,-0.0384
1,15800001,15850000,15825959,1498,602,28.3417,13.1984,0.3645,0.2692,0.1991
1,15850001,15900000,15875776,1538,766,15.6502,14.5702,0.0357,0.0222,0.0169
