scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
1,9850001,9900000,9875445,859,358,10.6875,4.266,0.4294,0.1353,0.1137
1,9900001,9950000,9925253,1116,457,12.8714,5.3358,0.4139,0.174,0.1487
1,9950001,10000000,9973624,893,379,7.5942,5.827,0.1317,0.0453,0.033
1,10000001,10050000,10023391,793,390,7.514,6.0248,0.11,0.0698,0.0427
1,10050001,10100000,10074333,735,321,16.3861,2.099,0.7729,0.6365,0.4983
1,10100001,10150000,10123064,717,294,5.6419,1.6523,0.547,0.2408,0.1831
1,10150001,10200000,10174156,454,197,6.6812,2.1084,0.5202,0.3152,0.2295
1,10200001,10250000,10227595,682,292,9.484,2.9123,0.5301,0.228,0.1887
1,10250001,10300000,10275086,715,256,8.1934,0.6536,0.8522,0.268,0.244
1,10300001,10350000,10326844,717,280,10.1429,3.5442,0.4821,0.1889,0.1546
1,10350001,10400000,10375086,882,385,20.3249,9.0516,0.3838,0.3099,0.2067
1,10400001,10450000,10423561,843,302,11.579,1.7067,0.7431,0.2326,0.2186
1,10450001,10500000,10475132,721,280,8.472,3.911,0.3683,0.1285,0.1007
1,10500001,10550000,10524234,959,377,5.6753,2.0049,0.4779,0.0685,0.0571
1,10550001,10600000,10575941,843,347,10.3447,4.8542,0.3612,0.1565,0.1021
1,10600001,10650000,10624248,893,309,8.1978,6.2673,0.1335,0.1012,0.0586
1,10650001,10700000,10673903,717,326,2.538,2.8668,-0.0608,-0.038,-0.0184
1,10700001,10750000,10727452,728,334,1.7591,8.8907,-0.6696,-2.2209,-0.3239
1,10750001,10800000,10774278,636,180,2.0834,2.7124,-0.1312,-0.1027,-0.0554
1,10800001,10850000,10823301,463,228,0.4234,8.3488,-0.9035,-1.7158,-0.397
1,10850001,10900000,10876268,491,167,1.3999,3.1091,-0.379,-0.5419,-0.195
1,10900001,10950000,10927527,723,335,10.1156,2.8382,0.5618,0.2558,0.215
1,10950001,11000000,10975431,1026,466,17.5778,4.017,0.628,0.2762,0.1892
1,11000001,11050000,11025417,1045,484,19.4253,3.9312,0.6634,0.2348,0.1953
1,11050001,11100000,11074313,978,460,13.387,4.6103,0.4877,0.2155,0.1679
1,11100001,11150000,11124704,797,245,4.707,1.1292,0.613,0.1819,0.1408
1,11150001,11200000,11174928,1030,390,11.1965,3.6309,0.5102,0.2174,0.1525
1,11200001,11250000,11223365,1024,513,4.4595,10.0671,-0.386,-0.2851,-0.1576
1,11250001,11300000,11274838,961,433,15.6241,6.2106,0.4311,0.1455,0.1234
1,11300001,11350000,11324835,1009,430,6.4193,7.0126,-0.0442,-0.0191,-0.0127
1,11350001,11400000,11374980,790,262,4.3709,3.1197,0.167,0.0551,0.043
1,11400001,11450000,11426967,961,314,23.8037,4.1294,0.7043,0.6383,0.4578
1,11450001,11500000,11474804,1370,533,4.266,6.6262,-0.2167,-0.0488,-0.0368
1,11500001,11550000,11524104,1413,571,2.3349,16.4487,-0.7514,-0.3498,-0.2122
1,11550001,11600000,11573887,1439,556,0.213,13.2489,-0.9684,-0.7057,-0.3195
1,11600001,11650000,11623724,1202,452,7.873,5.6107,0.1678,0.0471,0.0412
1,11650001,11700000,11673845,1191,451,5.9942,4.5584,0.1361,0.0301,0.0259
1,11700001,11750000,11725192,1128,443,8.2243,5.4465,0.2032,0.0765,0.0618
1,11750001,11800000,11774607,1134,481,10.9522,8.8351,0.107,0.0419,0.0321
1,11800001,11850000,11825014,1139,458,14.4898,4.2832,0.5437,0.2192,0.1868
1,11850001,11900000,11874392,1125,463,8.7025,8.413,0.0169,0.006,0.0046
1,11900001,11950000,11923000,1285,609,23.8835,9.4875,0.4314,0.2083,0.1657
1,11950001,12000000,11973258,1215,408,4.2095,6.5382,-0.2167,-0.0605,-0.0347
1,12000001,12050000,12026093,1234,463,3.7618,4.1896,-0.0538,-0.0075,-0.006
1,12050001,12100000,12074492,1056,403,9.5652,2.9055,0.534,0.1802,0.1375
1,12100001,12150000,12124872,1101,433,8.9913,2.0882,0.6231,0.1278,0.1104
1,12150001,12200000,12175055,1027,411,12.3055,8.2997,0.1944,0.0933,0.0677
1,12200001,12250000,12225667,1133,402,13.1422,3.4554,0.5836,0.1814,0.1516
1,12250001,12300000,12274458,1147,463,10.7454,4.3439,0.4242,0.0983,0.0862
1,12300001,12350000,12325343,1083,426,9.4445,5.594,0.256,0.0653,0.0542
1,12350001,12400000,12376003,1168,448,5.5519,18.6816,-0.5418,-0.8325,-0.3154
1,12400001,12450000,12424946,1079,318,8.8298,5.2075,0.258,0.0943,0.075
1,12450001,12500000,12474612,1079,351,5.3731,9.8965,-0.2962,-0.1905,-0.1192
1,12500001,12550000,12526319,967,422,10.9749,4.8171,0.3899,0.1481,0.1144
1,12550001,12600000,12576611,1390,562,8.4667,13.5951,-0.2325,-0.1308,-0.0814
1,12600001,12650000,12624972,1282,528,23.4149,6.6367,0.5583,0.2456,0.1931
1,12650001,12700000,12676438,1456,539,27.7262,5.0737,0.6906,0.2942,0.2267
1,12700001,12750000,12725147,1563,492,20.3155,8.0649,0.4317,0.1547,0.1308
1,12750001,12800000,12774234,1368,493,20.7089,5.8415,0.56,0.2276,0.1883
1,12800001,12850000,12824897,1405,524,20.7041,5.3137,0.5915,0.1989,0.1782
1,12850001,12900000,12874173,1357,501,16.0856,10.2907,0.2197,0.0774,0.0629
1,12900001,12950000,12926273,1269,393,10.836,5.4308,0.3323,0.088,0.076
1,12950001,13000000,12973686,1172,409,6.5935,7.2456,-0.0471,-0.0203,-0.0135
1,13000001,13050000,13027569,1221,469,22.5982,4.0812,0.6941,0.3068,0.1796
1,13050001,13100000,13074223,1440,480,39.3697,7.366,0.6848,0.4122,0.3318
1,13100001,13150000,13125547,1385,429,35.8206,2.8213,0.854,0.4093,0.3426
1,13150001,13200000,13174792,1209,493,39.7557,5.9157,0.7409,0.7097,0.4196
1,13200001,13250000,13225798,1275,573,14.0803,9.7103,0.1837,0.0267,0.0241
1,13250001,13300000,13275624,1450,697,32.3406,7.1429,0.6382,0.1152,0.105
1,13300001,13350000,13326139,1501,710,23.2452,8.9456,0.4442,0.0888,0.0806
1,13350001,13400000,13373935,1452,704,30.8813,4.8202,0.73,0.1117,0.1057
1,13400001,13450000,13425958,1407,607,11.3755,8.6158,0.138,0.0145,0.0136
1,13450001,13500000,13476011,1551,579,13.883,7.3367,0.3085,0.076,0.0616
1,13500001,13550000,13525184,1650,504,11.1173,6.9008,0.234,0.124,0.0815
1,13550001,13600000,13573707,1497,459,10.3447,5.0258,0.346,0.1352,0.0951
1,13600001,13650000,13625029,1208,377,18.8965,3.7283,0.6704,0.294,0.2429
1,13650001,13700000,13675403,1269,439,21.2261,5.0206,0.6174,0.2215,0.1686
1,13700001,13750000,13724717,1129,404,5.3936,3.0094,0.2837,0.0433,0.0378
1,13750001,13800000,13774971,1079,361,24.3396,6.1675,0.5957,0.3002,0.2542
1,13800001,13850000,13826030,1215,381,9.4038,6.1342,0.2104,0.0768,0.0528
1,13850001,13900000,13874633,1217,316,20.8589,3.1668,0.7364,0.4349,0.3626
1,13900001,13950000,13925762,959,285,19.6815,7.9553,0.4243,0.1614,0.1394
1,13950001,14000000,13976427,1107,286,22.5324,2.4286,0.8054,0.3032,0.2835
1,14000001,14050000,14023883,1385,329,30.3866,0.5586,0.9639,0.4832,0.4712
1,14050001,14100000,14075198,1272,401,7.857,6.0615,0.129,0.046,0.039
1,14100001,14150000,14125591,1364,439,11.9928,6.4769,0.2986,0.1032,0.0834
1,14150001,14200000,14175134,1267,454,22.8329,9.446,0.4147,0.2206,0.1683
1,14200001,14250000,14223810,1292,432,8.385,12.3901,-0.1928,-0.1024,-0.063
1,14250001,14300000,14274775,1110,361,4.1762,10.8172,-0.4429,-0.2215,-0.142
1,14300001,14350000,14325599,1212,339,9.4721,5.7301,0.2462,0.0628,0.0543
1,14350001,14400000,14376046,1284,387,17.7052,8.9549,0.3282,0.1366,0.1085
1,14400001,14450000,14426020,1295,427,20.6965,9.639,0.3645,0.1561,0.1271
1,14450001,14500000,14475208,1207,388,6.9167,3.6173,0.3132,0.1088,0.0724
1,14500001,14550000,14524239,1270,510,10.0651,9.351,0.0368,0.0095,0.0078
1,14550001,14600000,14573716,1243,447,11.6222,9.1557,0.1187,0.0425,0.0343
1,14600001,14650000,14625732,1190,435,2.7832,10.992,-0.5959,-0.4167,-0.2166
1,14650001,14700000,14675238,1173,373,20.669,2.831,0.7591,0.3045,0.2467
1,14700001,14750000,14724586,1179,413,19.0478,2.7117,0.7508,0.4252,0.3208
1,14750001,14800000,14775877,950,293,13.2634,5.3997,0.4214,0.1616,0.1265
1,14800001,14850000,14823301,1038,313,31.9152,7.6146,0.6147,0.3702,0.2869
1,14850001,14900000,14874626,1372,474,21.2147,8.7601,0.4155,0.3697,0.2206
1,14900001,14950000,14924497,1391,442,18.3758,6.5846,0.4724,0.2718,0.2051
1,14950001,15000000,14974847,1498,508,16.3943,9.9193,0.2461,0.0989,0.077
1,15000001,15050000,15025145,1452,506,14.6443,11.0093,0.1417,0.0571,0.0415
1,15050001,15100000,15075433,1320,439,11.9176,6.0577,0.326,0.0835,0.0695
1,15100001,15150000,15123974,1448,469,4.8641,8.9232,-0.2944,-0.0665,-0.0522
1,15150001,15200000,15174200,1257,509,15.0954,11.2524,0.1459,0.0514,0.0369
1,15200001,15250000,15226250,1542,677,15.962,15.0624,0.029,0.0086,0.0063
1,15250001,15300000,15274859,1461,568,49.694,6.7919,0.7595,0.4922,0.3757
1,15300001,15350000,15325127,1414,571,19.0608,10.3299,0.2971,0.1228,0.0906
1,15350001,15400000,15374437,1287,470,16.579,10.5859,0.2206,0.0713,0.0526
1,15400001,15450000,15423999,1089,494,13.1852,13.208,-0.0009,-0.0003,-0.0002
1,15450001,15500000,15474158,1424,537,19.2902,13.7191,0.1688,0.0646,0.0485
1,15500001,15550000,15523748,1362,461,11.0401,15.3148,-0.1622,-0.0572,-0.0426
1,15550001,15600000,15575011,1392,495,39.4336,9.603,0.6083,0.4466,0.3126
1,15600001,15650000,15625902,1434,536,11.2986,13.6836,-0.0955,-0.0218,-0.0175
1,15650001,15700000,15674915,1258,417,8.0729,28.3144,-0.5563,-0.4539,-0.2234
1,15700001,15750000,15726156,1261,435,9.8558,12.4918,-0.118,-0.042,-0.0283
1,15750001,15800000,15774716,1462,550,40.9515,6.5915,0.7227,0.4947,0.351
