scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
Z,3300001,3350000,3327637,648,324,5.4318,3.8361,0.1722,0.133,0.0619
Z,3350001,3400000,3372437,584,347,8.916,7.7923,0.0673,0.0619,0.0245
Z,3400001,3450000,3424772,577,226,2.4781,3.343,-0.1486,-0.0597,-0.0352
Z,3450001,3500000,3474828,656,305,8.389,20.4416,-0.418,-1.0616,-0.1538
Z,3500001,3550000,3525140,726,306,13.9239,10.7073,0.1306,0.1732,0.0564
Z,3550001,3600000,3574743,602,266,11.256,5.4158,0.3503,0.3095,0.1023
Z,3600001,3650000,3624683,594,250,2.8443,2.3864,0.0875,0.1455,0.0125
Z,3650001,3700000,3675962,543,240,19.9629,2.0616,0.8128,0.5971,0.4398
Z,3700001,3750000,3725262,661,276,19.9261,5.5107,0.5667,0.5615,0.2974
Z,3750001,3800000,3772933,791,295,16.3977,9.2183,0.2803,0.3848,0.1812
Z,3800001,3850000,3826716,802,396,15.0641,13.5953,0.0513,0.0626,0.0156
Z,3850001,3900000,3874214,665,270,16.4878,1.5217,0.831,0.5075,0.3093
Z,3900001,3950000,3923410,621,219,7.2262,0.7421,0.8137,0.3325,0.1644
Z,3950001,4000000,3977324,607,294,6.8332,9.703,-0.1735,-0.1633,-0.0604
Z,4000001,4050000,4022605,793,336,6.5871,1.9688,0.5398,0.3537,0.1761
Z,4050001,4100000,4072379,604,295,3.673,4.9508,-0.1482,-0.1078,-0.0383
Z,4100001,4150000,4123829,536,257,1.2458,1.7818,-0.1771,-0.0422,-0.0151
Z,4150001,4200000,4174439,475,211,1.5298,1.9296,-0.1156,-0.036,-0.0111
Z,4200001,4250000,4225153,519,262,9.5311,2.9784,0.5238,0.2488,0.1817
Z,4250001,4300000,4273021,580,251,14.0475,6.9925,0.3353,0.2614,0.1666
Z,4300001,4350000,4323943,452,184,6.9592,1.3892,0.6672,0.3209,0.2275
Z,4350001,4400000,4376270,474,171,4.1499,5.7106,-0.1583,-0.2269,-0.0892
Z,4400001,4450000,4422323,482,181,3.0604,2.503,0.1002,0.1062,0.0277
Z,4450001,4500000,4477378,350,126,2.3549,0.8102,0.488,0.2635,0.1472
Z,4500001,4550000,4527018,430,188,4.8268,1.9302,0.4287,0.3217,0.1252
Z,4550001,4600000,4576781,513,185,6.3192,0.9508,0.7384,0.365,0.2403
Z,4600001,4650000,4624943,524,188,1.8579,0.1308,0.8685,0.1804,0.139
Z,4650001,4700000,4673376,544,186,0.8208,0.58,0.1719,0.0331,0.0168
Z,4700001,4750000,4725266,419,102,0.897,0.3632,0.4235,0.0867,0.0597
Z,4750001,4800000,4775153,402,122,1.6166,0.5355,0.5023,0.1103,0.0757
Z,4800001,4850000,4825677,430,127,1.6901,0.4109,0.6089,0.2254,0.1135
Z,4850001,4900000,4874219,503,87,1.0984,0.1281,0.7911,0.1314,0.1152
Z,4900001,4950000,4926060,398,138,0.2585,2.6495,-0.8222,-5.2477,-0.0831
Z,4950001,5000000,4975125,388,158,0.6382,1.6637,-0.4455,-0.4329,-0.0476
Z,5000001,5050000,5027455,420,133,0.5856,1.9074,-0.5302,-1.3325,-0.0631
Z,5050001,5100000,5075484,402,95,0.1021,1.3779,-0.862,-3.4556,-0.0964
Z,5100001,5150000,5126434,384,82,0.2858,0.7532,-0.4498,-0.339,-0.0773
Z,5150001,5200000,5174475,412,89,0.7634,1.0504,-0.1582,-0.4201,-0.0407
Z,5200001,5250000,5224295,448,136,1.0254,3.3014,-0.526,0.4041,-0.0934
Z,5250001,5300000,5274767,448,105,1.0266,3.372,-0.5332,0.4079,-0.0897
Z,5300001,5350000,5325387,515,194,12.0647,0.0873,0.9856,0.6231,0.2902
Z,5350001,5400000,5375265,391,139,3.1527,0.4295,0.7602,1.0803,0.1002
Z,5400001,5450000,5424451,523,184,1.3738,2.1075,-0.2108,0.1211,-0.0149
Z,5450001,5500000,5474488,324,124,1.5325,0.3695,0.6115,0.3457,0.1121
Z,5500001,5550000,5525862,332,156,1.7838,0.0,1.0,0.1874,0.1495
Z,5550001,5600000,5576355,353,153,1.5063,0.1549,0.8135,0.3579,0.069
Z,5600001,5650000,5623334,322,126,1.4722,0.7528,0.3234,2.1692,0.0339
Z,5650001,5700000,5677180,438,207,2.939,1.5675,0.3043,0.3844,0.0667
Z,5700001,5750000,5725579,435,207,6.545,2.2402,0.49,0.4157,0.1516
Z,5750001,5800000,5775319,401,141,3.9215,4.4629,-0.0646,0.2815,-0.0286
Z,5800001,5850000,5824927,353,129,3.9681,2.3787,0.2504,0.7631,0.0681
Z,5850001,5900000,5874900,492,246,5.9924,2.373,0.4327,0.2828,0.1238
Z,5900001,5950000,5927217,381,139,7.939,0.8197,0.8128,0.9666,0.2122
Z,5950001,6000000,5975396,346,149,2.9991,0.6002,0.6665,0.2563,0.0676
Z,6000001,6050000,6026243,367,147,8.6639,1.7002,0.6719,0.4486,0.1654
Z,6050001,6100000,6072314,418,158,6.3249,1.5605,0.6042,0.9482,0.0936
Z,6100001,6150000,6126238,365,155,8.5821,6.8409,0.1129,0.1621,0.0575
Z,6150001,6200000,6174532,400,169,2.6616,4.675,-0.2744,-0.2952,-0.0878
Z,6200001,6250000,6225515,293,103,1.4649,4.0154,-0.4654,-1.0264,-0.1775
Z,6250001,6300000,6274504,399,180,4.911,0.451,0.8318,0.4092,0.2015
Z,6300001,6350000,6325515,527,210,6.791,3.6088,0.306,0.3365,0.0792
Z,6350001,6400000,6374766,546,247,8.5088,3.5897,0.4066,0.2556,0.1426
Z,6400001,6450000,6426316,490,206,4.3504,12.7209,-0.4903,-1.7176,-0.1617
Z,6450001,6500000,6474925,487,202,5.1541,7.9851,-0.2155,-0.2585,-0.1011
Z,6500001,6550000,6525415,514,191,4.8586,10.5395,-0.3689,-0.3182,-0.1533
Z,6550001,6600000,6575046,588,202,3.2702,2.953,0.051,0.0982,0.0161
Z,6600001,6650000,6625049,539,199,2.6208,3.2044,-0.1002,-0.1101,-0.0144
Z,6650001,6700000,6676264,514,187,18.3904,2.1561,0.7901,0.7807,0.3901
Z,6700001,6750000,6725622,666,215,20.2182,5.2337,0.5887,0.6301,0.2564
Z,6750001,6800000,6774496,559,168,5.6133,2.0522,0.4646,0.1983,0.0976
Z,6800001,6850000,6822411,513,136,6.9301,6.4901,0.0328,0.0369,0.0156
Z,6850001,6900000,6877240,433,146,12.4857,5.0229,0.4262,0.2396,0.1558
Z,6900001,6950000,6923745,621,249,8.6009,14.2787,-0.2482,-0.441,-0.1282
Z,6950001,7000000,6975198,550,217,6.8097,3.0475,0.3817,0.205,0.0783
Z,7000001,7050000,7026642,694,229,3.9484,5.7791,-0.1882,-0.1377,-0.0424
Z,7050001,7100000,7075372,576,206,6.5468,2.7134,0.414,0.2328,0.1111
Z,7100001,7150000,7125015,815,312,14.8197,4.358,0.5455,0.3401,0.1619
Z,7150001,7200000,7173291,644,211,17.9601,2.4567,0.7593,0.5311,0.3578
Z,7200001,7250000,7226349,636,234,20.5919,2.0589,0.8182,1.1476,0.3344
Z,7250001,7300000,7276278,746,309,7.1097,6.6751,0.0315,0.0545,0.0111
Z,7300001,7350000,7325518,747,261,10.7426,4.8837,0.3749,0.2849,0.1149
Z,7350001,7400000,7363350,312,95,3.5653,3.6706,-0.0145,-0.0238,-0.0074
Z,7400001,7450000,7431437,336,157,25.175,7.8909,0.5227,0.6404,0.3813
Z,7450001,7500000,7475238,601,200,7.9427,6.2619,0.1183,0.1527,0.0377
Z,7500001,7550000,7525349,570,292,5.9162,4.8165,0.1025,0.0823,0.04
Z,7550001,7600000,7574853,742,327,9.2348,5.5847,0.2463,0.2871,0.08
Z,7600001,7650000,7627006,883,370,9.1997,4.6253,0.3309,0.1192,0.0702
Z,7650001,7700000,7675572,1033,365,13.8328,8.0947,0.2617,0.1473,0.0693
Z,7700001,7750000,7723695,950,322,5.7618,11.0568,-0.3148,3.7764,-0.1015
Z,7750001,7800000,7775867,697,252,3.063,10.5687,-0.5506,-0.4967,-0.1496
Z,7800001,7850000,7823560,831,257,9.1412,7.6952,0.0859,0.0929,0.0269
Z,7850001,7900000,7876106,913,335,4.8058,11.2773,-0.4024,-0.7695,-0.1439
Z,7900001,7950000,7923603,760,270,3.7991,2.6312,0.1816,0.0582,0.0422
Z,7950001,8000000,7975117,898,338,22.4516,8.002,0.4745,0.4514,0.2279
Z,8000001,8050000,8024520,792,303,11.7447,11.549,0.0084,0.0321,0.0027
Z,8050001,8100000,8075703,769,277,19.0642,9.1556,0.3511,0.271,0.147
Z,8100001,8150000,8126064,920,305,32.309,9.0284,0.5632,0.3009,0.2001
Z,8150001,8200000,8173896,925,301,22.6357,7.5545,0.4995,0.2922,0.148
Z,8200001,8250000,8225439,1007,370,22.3858,1.8503,0.8473,0.4543,0.3565
Z,8250001,8300000,8274911,864,313,18.5551,6.5653,0.4773,0.4222,0.1592
Z,8300001,8350000,8324458,828,260,6.2122,11.335,-0.2919,-0.167,-0.0794
Z,8350001,8400000,8369384,524,160,5.6934,2.6269,0.3685,0.3519,0.1397
Z,8400001,8450000,8414762,323,37,0.8917,4.3782,-0.6616,-5.3357,-0.5128
Z,8450001,8500000,8478487,432,87,1.0711,1.765,-0.2447,-0.1849,-0.0868
Z,8500001,8550000,8526072,737,260,2.9298,2.5264,0.0739,0.0525,0.0125
Z,8550001,8600000,8574067,790,312,14.3526,5.4157,0.4521,0.3153,0.1266
Z,8600001,8650000,8626198,896,352,8.04,3.1766,0.4336,0.1402,0.086
Z,8650001,8700000,8674377,955,406,7.4565,6.8715,0.0408,0.019,0.0073
Z,8700001,8750000,8724999,794,283,4.1479,1.7837,0.3986,0.1915,0.0729
Z,8750001,8800000,8773744,811,329,7.2462,12.2803,-0.2578,-0.2821,-0.062
Z,8800001,8850000,8826635,671,235,6.8426,13.595,-0.3304,-0.5003,-0.1451
Z,8850001,8900000,8875218,921,336,12.5199,7.6055,0.2442,0.1986,0.0634
Z,8900001,8950000,8926349,900,363,11.0989,3.1467,0.5582,0.1698,0.1039
Z,8950001,9000000,8973895,852,341,11.2051,2.6596,0.6163,0.2489,0.1114
Z,9000001,9050000,9023807,1143,521,20.9014,7.9214,0.4503,0.3047,0.0953
Z,9050001,9100000,9072340,799,315,6.1665,5.6571,0.0431,0.0245,0.0057
Z,9100001,9150000,9128272,784,322,8.1116,5.5945,0.1836,0.1939,0.0457
Z,9150001,9200000,9174856,923,281,10.3743,6.8009,0.2081,0.1506,0.0538
Z,9200001,9250000,9223584,768,267,10.4469,5.9621,0.2733,0.2165,0.0577
Z,9250001,9300000,9276730,836,279,6.4765,7.9248,-0.1006,-0.1248,-0.0172
Z,9300001,9350000,9326189,945,338,10.2474,5.8029,0.2769,0.0993,0.0477
Z,9350001,9400000,9374230,827,333,10.4844,6.754,0.2164,0.0876,0.0455
Z,9400001,9450000,9424543,826,287,13.1268,0.0,1.0,0.2271,0.2232
Z,9450001,9500000,9476776,844,256,9.3025,4.7143,0.3273,0.2944,0.1263
Z,9500001,9550000,9525194,936,374,11.0096,10.3127,0.0327,0.0178,0.007
Z,9550001,9600000,9574043,783,274,6.1716,5.0097,0.1039,0.0481,0.028
Z,9600001,9650000,9626493,746,232,7.0847,4.404,0.2333,0.0864,0.0572
Z,9650001,9700000,9673492,775,227,7.0982,15.6269,-0.3753,-0.3771,-0.1116
Z,9700001,9750000,9724261,681,212,9.3581,7.9055,0.0841,0.0828,0.0245
Z,9750001,9800000,9777776,630,246,8.3181,11.2368,-0.1493,-0.1269,-0.0337
Z,9800001,9850000,9826305,893,270,1.0655,3.3055,-0.5125,-0.1059,-0.04
Z,9850001,9900000,9874846,705,198,8.901,5.3082,0.2528,0.1966,0.0781
Z,9900001,9950000,9925296,643,190,0.5334,0.8451,-0.2261,-0.0146,-0.0118
Z,9950001,10000000,9976635,728,287,5.2728,2.6195,0.3362,0.0764,0.0563
Z,10000001,10050000,10021929,871,254,6.3194,8.1379,-0.1258,-0.0677,-0.0287
Z,10050001,10100000,10073780,898,291,3.8716,11.7222,-0.5034,-0.5801,-0.1213
Z,10100001,10150000,10123283,738,272,22.3887,12.1157,0.2977,0.2307,0.1141
Z,10150001,10200000,10176134,613,203,3.9059,2.7105,0.1807,0.0771,0.028
Z,10200001,10250000,10224636,712,258,2.3264,8.6757,-0.5771,-0.3927,-0.1118
Z,10250001,10300000,10276311,683,228,14.043,2.6279,0.6847,0.334,0.1346
Z,10300001,10350000,10325047,726,288,3.044,7.1827,-0.4047,-0.4864,-0.073
Z,10350001,10400000,10375129,671,219,3.1569,3.0866,0.0113,0.0052,0.0021
Z,10400001,10450000,10424131,746,179,3.8372,7.2688,-0.309,0.5719,-0.086
Z,10450001,10500000,10475363,738,178,0.7749,5.3836,-0.7483,1.467,-0.0957
Z,10500001,10550000,10525042,699,217,2.0148,6.2495,-0.5124,0.9294,-0.0758
Z,10550001,10600000,10574627,890,268,5.2169,14.7222,-0.4767,-14.0115,-0.1313
Z,10600001,10650000,10625305,675,251,5.1551,10.4389,-0.3388,-0.7805,-0.1265
Z,10650001,10700000,10675517,683,222,3.4036,15.6806,-0.6433,-1.4708,-0.2183
Z,10700001,10750000,10723258,614,215,12.1254,7.3528,0.245,0.1644,0.0977
Z,10750001,10800000,10776209,736,198,2.4074,0.9539,0.4324,0.0797,0.0713
Z,10800001,10850000,10825767,628,235,1.4604,24.5979,-0.8879,2.371,-0.5411
Z,10850001,10900000,10875313,622,169,0.0761,8.8462,-0.983,2.5002,-0.3134
Z,10900001,10950000,10923674,715,233,1.1391,4.7922,-0.6159,-0.7064,-0.1254
Z,10950001,11000000,10971524,774,290,0.9848,12.6662,-0.8557,2.4146,-0.2085
Z,11000001,11050000,11024280,904,308,8.2672,3.1077,0.4536,0.1871,0.1518
Z,11050001,11100000,11076438,995,273,8.3095,4.3846,0.3092,0.0892,0.0454
Z,11100001,11150000,11122462,735,255,12.8927,13.2478,-0.0136,-0.0072,-0.0029
Z,11150001,11200000,11176507,617,171,11.7073,0.9762,0.8461,0.2442,0.1974
Z,11200001,11250000,11226468,676,164,0.4204,4.4222,-0.8264,18.5916,-0.1613
Z,11250001,11300000,11273341,805,225,1.2051,3.3547,-0.4714,-0.1197,-0.0593
Z,11300001,11350000,11325454,548,167,0.2731,6.1475,-0.9149,0.5497,-0.1517
Z,11350001,11400000,11373147,548,161,1.1033,2.5997,-0.4041,-0.1407,-0.0696
Z,11400001,11450000,11426207,597,154,0.0774,4.0891,-0.9629,-1.2269,-0.1935
Z,11450001,11500000,11476040,741,201,7.3746,0.7698,0.811,0.1401,0.134
Z,11500001,11550000,11521728,734,157,11.1002,0.4932,0.9149,0.1944,0.1677
Z,11550001,11600000,11569146,483,89,8.5541,0.1042,0.9759,2.1993,0.3698
Z,11600001,11650000,11625497,673,172,16.2733,0.0,1.0,0.667,0.6471
Z,11650001,11700000,11674951,626,160,0.6766,0.7063,-0.0215,-0.0045,-0.0024
Z,11700001,11750000,11724437,690,168,4.3135,1.2756,0.5435,0.8052,0.1604
Z,11750001,11800000,11775255,549,133,3.6384,0.5542,0.7356,0.2617,0.1105
Z,11800001,11850000,11825679,655,123,12.7129,0.7361,0.8905,0.5355,0.3988
Z,11850001,11900000,11875553,604,130,11.7876,5.8413,0.3373,0.5589,0.2769
Z,11900001,11950000,11926935,773,222,1.0399,5.6831,-0.6906,-1.1709,-0.246
Z,11950001,12000000,11976407,711,192,10.2976,7.9939,0.1259,0.1551,0.0569
Z,12000001,12050000,12027305,576,167,7.4984,8.8806,-0.0844,-0.2651,-0.0565
Z,12050001,12100000,12074716,756,255,31.4993,4.0943,0.7699,0.576,0.4743
Z,12100001,12150000,12126228,776,281,12.1844,3.3703,0.5667,0.279,0.1763
Z,12150001,12200000,12174124,700,277,5.4876,10.4547,-0.3116,-0.2337,-0.0862
Z,12200001,12250000,12224245,777,283,4.9757,0.979,0.6712,0.1758,0.066
Z,12250001,12300000,12275276,769,348,7.1849,9.4882,-0.1381,-0.1092,-0.0317
Z,12300001,12350000,12325877,707,361,4.6598,3.5489,0.1353,0.0533,0.0208
Z,12350001,12400000,12373764,579,219,4.0348,5.562,-0.1591,-0.1741,-0.04
Z,12400001,12450000,12426505,695,117,0.6574,0.5607,0.0794,0.0535,0.0237
Z,12450001,12500000,12476704,700,284,0.06,0.1314,-0.3733,-0.0093,-0.0079
Z,12500001,12550000,12524911,697,322,3.1435,3.2855,-0.0221,-0.0109,-0.0058
Z,12550001,12600000,12575206,572,164,1.9544,3.9722,-0.3405,-0.2148,-0.0859
Z,12600001,12650000,12625577,582,184,1.2525,5.2482,-0.6147,-1.106,-0.1117
Z,12650001,12700000,12672437,566,234,1.0587,4.8946,-0.6443,-0.5406,-0.2769
Z,12700001,12750000,12723776,592,271,6.5428,2.6451,0.4242,0.2727,0.2584
Z,12750001,12800000,12777379,538,217,1.5031,3.586,-0.4093,-0.2102,-0.1113
Z,12800001,12850000,12824881,748,295,1.0524,2.722,-0.4423,-0.2024,-0.0977
Z,12850001,12900000,12875929,839,355,4.9379,8.2961,-0.2538,-0.3172,-0.1226
Z,12900001,12950000,12924762,782,313,6.9247,7.4134,-0.0341,-0.0168,-0.0105
Z,12950001,13000000,12975830,727,262,4.0049,4.3452,-0.0408,-0.0291,-0.0108
Z,13000001,13050000,13027051,788,295,4.039,4.8258,-0.0888,-0.0575,-0.0222
Z,13050001,13100000,13075145,729,277,4.5551,7.2981,-0.2314,-0.0903,-0.0547
Z,13100001,13150000,13124023,657,296,11.9845,10.6429,0.0593,0.0304,0.0226
Z,13150001,13200000,13175897,700,230,6.9558,10.229,-0.1905,-0.1923,-0.0967
Z,13200001,13250000,13227174,892,318,6.3683,1.4746,0.624,0.1206,0.0827
Z,13250001,13300000,13275130,998,403,15.5808,10.4512,0.1971,0.1173,0.0763
Z,13300001,13350000,13324540,820,257,7.2807,12.2392,-0.254,-0.7456,-0.1058
Z,13350001,13400000,13375630,716,299,1.2015,5.7718,-0.6554,1.0203,-0.1266
Z,13400001,13450000,13422872,648,265,6.1484,7.6311,-0.1076,-0.1158,-0.0381
Z,13450001,13500000,13474755,622,236,4.1782,9.7118,-0.3984,-0.6386,-0.1115
Z,13500001,13550000,13524596,782,317,9.731,8.7286,0.0543,0.0322,0.0168
Z,13550001,13600000,13575859,740,367,4.6973,9.8388,-0.3537,-0.1519,-0.0824
Z,13600001,13650000,13628407,895,383,12.9584,8.0099,0.236,0.2079,0.1208
Z,13650001,13700000,13676901,847,309,7.4214,18.1691,-0.42,-0.3326,-0.179
Z,13700001,13750000,13722394,681,172,10.6537,9.8349,0.04,0.0243,0.0179
Z,13750001,13800000,13774756,727,256,16.0793,13.9525,0.0708,0.035,0.0292
Z,13800001,13850000,13823661,600,129,3.6163,12.4652,-0.5502,-1.3335,-0.4347
Z,13850001,13900000,13872189,479,108,6.028,1.378,0.6279,0.5763,0.4302
Z,13900001,13950000,13927386,492,119,4.1025,0.4158,0.8159,0.4497,0.3502
Z,13950001,14000000,13975917,517,223,10.023,1.2525,0.7778,0.5236,0.4413
Z,14000001,14050000,14025765,433,76,0.0109,2.3363,-0.9907,1.4036,-0.4477
Z,14050001,14100000,14077024,370,54,0.0,0.0,nan,0.0,0.0
Z,14100001,14150000,14125742,457,129,0.0714,4.4911,-0.9687,-34.1307,-0.6935
Z,14150001,14200000,14176171,666,93,0.8386,2.4325,-0.4873,-0.4543,-0.2363
Z,14200001,14250000,14226198,638,169,0.2024,0.1118,0.2883,0.0048,0.0047
Z,14250001,14300000,14273855,783,298,2.1574,1.3857,0.2178,0.1706,0.1075
Z,14300001,14350000,14326024,762,227,0.6352,9.9821,-0.8803,1.5861,-0.2951
Z,14350001,14400000,14374316,762,149,1.3972,2.4294,-0.2697,-3.4692,-0.1157
Z,14400001,14450000,14424152,526,134,0.587,0.4567,0.1248,0.0545,0.0413
Z,14450001,14500000,14475069,722,114,0.0643,0.3983,-0.7218,-0.1871,-0.1256
Z,14500001,14550000,14523401,650,232,3.7355,7.5241,-0.3365,-0.3356,-0.157
Z,14550001,14600000,14575505,468,167,3.6523,14.5051,-0.5977,-1.3807,-0.4243
Z,14600001,14650000,14626404,652,191,11.109,8.9337,0.1085,0.1304,0.0608
Z,14650001,14700000,14672895,679,194,3.0044,11.8305,-0.595,-0.718,-0.2006
Z,14700001,14750000,14725896,674,155,0.0837,1.4686,-0.8921,-0.2484,-0.0746
Z,14750001,14800000,14775768,770,261,1.0443,2.6005,-0.427,-0.3772,-0.0789
Z,14800001,14850000,14824453,762,313,12.171,10.9604,0.0523,0.0701,0.0308
Z,14850001,14900000,14876584,624,195,10.6531,6.1422,0.2686,0.1836,0.1297
Z,14900001,14950000,14921872,560,239,12.0395,7.0743,0.2598,0.3202,0.1308
Z,14950001,15000000,14974330,460,207,6.1435,8.6936,-0.1719,-0.2592,-0.0676
Z,15000001,15050000,15027026,306,80,1.3462,2.0996,-0.2187,-0.2143,-0.0744
Z,15050001,15100000,15076089,295,117,10.0543,1.6628,0.7162,0.9687,0.3178
Z,15100001,15150000,15124503,295,103,3.9483,0.7293,0.6882,1.2115,0.1373
Z,15150001,15200000,15176975,439,182,3.8026,4.6664,-0.102,-0.0853,-0.0459
Z,15200001,15250000,15225175,371,116,4.564,2.4363,0.304,0.8554,0.1485
Z,15250001,15300000,15276026,313,149,7.9095,1.545,0.6732,1.233,0.3282
Z,15300001,15350000,15325068,353,180,19.3926,3.5195,0.6928,0.8838,0.4915
Z,15350001,15400000,15373733,306,120,8.9967,0.5722,0.8804,0.6803,0.4016
Z,15400001,15450000,15425201,376,127,3.5297,0.0099,0.9944,0.4476,0.2293
Z,15450001,15500000,15475451,349,117,11.5037,1.3006,0.7969,0.7321,0.4214
Z,15500001,15550000,15523299,336,149,27.929,0.6664,0.9534,0.7244,0.5929
Z,15550001,15600000,15573774,299,81,2.7746,0.6725,0.6098,1.1638,0.1983
Z,15600001,15650000,15626287,320,96,3.2693,0.8108,0.6025,0.6655,0.3259
