BP	SNP	CHR	P	chr
12650000	12700000	1	0.102206	1
12700000	12750000	1	0.067302	1
12750000	12800000	1	0.135436	1
12800000	12850000	1	0.111278	1
12850000	12900000	1	0.101340	1
12900000	12950000	1	0.127961	1
12950000	13000000	1	0.069882	1
13000000	13050000	1	0.133939	1
13050000	13100000	1	0.011829	1
13100000	13150000	1	0.097415	1
13150000	13200000	1	0.300943	1
13200000	13250000	1	0.266517	1
13250000	13300000	1	0.239326	1
13300000	13350000	1	0.140078	1
13350000	13400000	1	0.090094	1
13400000	13450000	1	0.138833	1
13450000	13500000	1	0.131577	1
13500000	13550000	1	0.041487	1
13550000	13600000	1	0.080015	1
13600000	13650000	1	0.081253	1
13650000	13700000	1	0.055533	1
13700000	13750000	1	0.045038	1
13750000	13800000	1	0.093646	1
13800000	13850000	1	0.076410	1
13850000	13900000	1	-0.015087	1
13900000	13950000	1	-0.017431	1
13950000	14000000	1	0.032086	1
14000000	14050000	1	0.026161	1
14050000	14100000	1	0.110305	1
14100000	14150000	1	0.132668	1
14150000	14200000	1	0.095788	1
14200000	14250000	1	0.107843	1
14250000	14300000	1	0.083693	1
14300000	14350000	1	0.132334	1
14350000	14400000	1	0.106298	1
14400000	14450000	1	0.111465	1
14450000	14500000	1	0.159615	1
14500000	14550000	1	0.117578	1
14550000	14600000	1	0.147992	1
14600000	14650000	1	0.120380	1
14650000	14700000	1	0.117168	1
14700000	14750000	1	0.191594	1
14750000	14800000	1	0.137743	1
14800000	14850000	1	0.253816	1
14850000	14900000	1	0.192228	1
14900000	14950000	1	0.234674	1
14950000	15000000	1	0.272800	1
15000000	15050000	1	0.154531	1
15050000	15100000	1	0.346860	1
15100000	15150000	1	0.107447	1
15150000	15200000	1	0.180197	1
15200000	15250000	1	0.168342	1
15250000	15300000	1	0.103609	1
15300000	15350000	1	0.172200	1
15350000	15400000	1	0.261230	1
15400000	15450000	1	0.201440	1
15450000	15500000	1	0.286100	1
15500000	15550000	1	0.197300	1
15550000	15600000	1	0.103375	1
15600000	15650000	1	0.106593	1
15650000	15700000	1	0.190142	1
15700000	15750000	1	0.210241	1
15750000	15800000	1	0.141407	1
15800000	15850000	1	0.164922	1
15850000	15900000	1	0.282534	1
15900000	15950000	1	0.184523	1
15950000	16000000	1	0.187836	1
16000000	16050000	1	0.206900	1
16050000	16100000	1	0.072907	1
16100000	16150000	1	0.109874	1
16150000	16200000	1	0.210182	1
16200000	16250000	1	0.197127	1
16250000	16300000	1	0.184822	1
16300000	16350000	1	0.217052	1
16350000	16400000	1	0.332792	1
16400000	16450000	1	0.313596	1
16450000	16500000	1	0.206787	1
16500000	16550000	1	0.132652	1
16550000	16600000	1	0.028123	1
16600000	16650000	1	0.047352	1
16650000	16700000	1	0.094757	1
16700000	16750000	1	0.043765	1
16750000	16800000	1	-0.033467	1
16800000	16850000	1	-0.046837	1
16850000	16900000	1	-0.066042	1
16900000	16950000	1	-0.002955	1
16950000	17000000	1	0.031271	1
17000000	17050000	1	0.075013	1
17050000	17100000	1	0.024404	1
17100000	17150000	1	0.042404	1
17150000	17200000	1	0.052752	1
17200000	17250000	1	0.033473	1
17250000	17300000	1	-0.031339	1
17300000	17350000	1	0.052398	1
17350000	17400000	1	0.012475	1
17400000	17450000	1	-0.048072	1
17450000	17500000	1	-0.054315	1
17500000	17550000	1	-0.055062	1
17550000	17600000	1	0.102340	1
17600000	17650000	1	0.070510	1
17650000	17700000	1	-0.006668	1
17700000	17750000	1	0.062319	1
17750000	17800000	1	0.102867	1
17800000	17850000	1	0.053896	1
17850000	17900000	1	-0.020545	1
17900000	17950000	1	0.037867	1
17950000	18000000	1	0.009744	1
18000000	18050000	1	0.070385	1
18050000	18100000	1	0.063700	1
18100000	18150000	1	0.064990	1
18150000	18200000	1	0.061829	1
18200000	18250000	1	0.080258	1
18250000	18300000	1	0.113113	1
18300000	18350000	1	0.087412	1
18350000	18400000	1	0.103633	1
18400000	18450000	1	0.099383	1
18450000	18500000	1	0.053105	1
18500000	18550000	1	0.025089	1
18550000	18600000	1	0.062876	1
18600000	18650000	1	0.065048	1
18650000	18700000	1	0.095344	1
18700000	18750000	1	0.072188	1
18750000	18800000	1	0.074192	1
18800000	18850000	1	0.083470	1
18850000	18900000	1	0.064373	1
18900000	18950000	1	0.060636	1
18950000	19000000	1	0.064060	1
19000000	19050000	1	0.107505	1
19050000	19100000	1	0.114178	1
19100000	19150000	1	-0.029424	1
19150000	19200000	1	0.037967	1
19200000	19250000	1	0.073133	1
19250000	19300000	1	-0.003402	1
19300000	19350000	1	0.131647	1
19350000	19400000	1	0.109128	1
19400000	19450000	1	0.160581	1
19450000	19500000	1	0.305230	1
19500000	19550000	1	0.362742	1
19550000	19600000	1	0.350099	1
19600000	19650000	1	0.334450	1
19650000	19700000	1	0.256749	1
19700000	19750000	1	0.257487	1
19750000	19800000	1	0.339463	1
19800000	19850000	1	0.284834	1
19850000	19900000	1	0.243134	1
19900000	19950000	1	0.190907	1
19950000	20000000	1	0.258262	1
20000000	20050000	1	0.187776	1
20050000	20100000	1	0.154952	1
20100000	20150000	1	0.144040	1
20150000	20200000	1	0.161145	1
20200000	20250000	1	0.183004	1
20250000	20300000	1	0.130039	1
20300000	20350000	1	0.337706	1
20350000	20400000	1	0.171868	1
20400000	20450000	1	0.224716	1
20450000	20500000	1	0.271001	1
20500000	20550000	1	0.304845	1
20550000	20600000	1	0.154852	1
20600000	20650000	1	0.122061	1
20650000	20700000	1	0.097712	1
20700000	20750000	1	0.086058	1
20750000	20800000	1	0.102966	1
20800000	20850000	1	0.105834	1
20850000	20900000	1	0.083007	1
20900000	20950000	1	0.085255	1
20950000	21000000	1	0.048901	1
21000000	21050000	1	0.059255	1
21050000	21100000	1	0.074540	1
21100000	21150000	1	0.031481	1
21150000	21200000	1	0.044517	1
21200000	21250000	1	0.098525	1
21250000	21300000	1	0.019571	1
21300000	21350000	1	0.038324	1
21350000	21400000	1	0.083110	1
21400000	21450000	1	0.183703	1
21450000	21500000	1	-0.025734	1
21500000	21550000	1	0.012333	1
21550000	21600000	1	-0.009623	1
21600000	21650000	1	-0.013250	1
21650000	21700000	1	0.067365	1
21700000	21750000	1	0.080549	1
21750000	21800000	1	0.092442	1
21800000	21850000	1	0.028996	1
21850000	21900000	1	0.072806	1
21900000	21950000	1	0.138934	1
21950000	22000000	1	0.122308	1
22000000	22050000	1	0.167347	1
22050000	22100000	1	0.131323	1
22100000	22150000	1	0.168719	1
22150000	22200000	1	0.114451	1
22200000	22250000	1	0.131178	1
22250000	22300000	1	0.276181	1
22300000	22350000	1	0.165528	1
22350000	22400000	1	0.255106	1
22400000	22450000	1	0.203124	1
22450000	22500000	1	0.210295	1
22500000	22550000	1	0.237091	1
22550000	22600000	1	0.155832	1
22600000	22650000	1	0.115363	1
22650000	22700000	1	0.097457	1
22700000	22750000	1	0.119142	1
22750000	22800000	1	0.083273	1
22800000	22850000	1	0.060588	1
22850000	22900000	1	0.083821	1
22900000	22950000	1	0.143984	1
22950000	23000000	1	0.176191	1
23000000	23050000	1	0.105787	1
23050000	23100000	1	0.018541	1
23100000	23150000	1	0.087661	1
23150000	23200000	1	0.053667	1
23200000	23250000	1	0.079965	1
23250000	23300000	1	0.032637	1
23300000	23350000	1	0.126538	1
23350000	23400000	1	0.046293	1
23400000	23450000	1	0.036630	1
23450000	23500000	1	0.010119	1
23500000	23550000	1	0.061508	1
23550000	23600000	1	0.050438	1
23600000	23650000	1	0.011469	1
23650000	23700000	1	0.066499	1
23700000	23750000	1	0.054488	1
23750000	23800000	1	0.044615	1
23800000	23850000	1	0.089442	1
23850000	23900000	1	0.053522	1
23900000	23950000	1	-0.030299	1
23950000	24000000	1	-0.026632	1
24000000	24050000	1	-0.033067	1
24050000	24100000	1	-0.018532	1
24100000	24150000	1	-0.016026	1
24150000	24200000	1	-0.024329	1
24200000	24250000	1	-0.030973	1
24250000	24300000	1	0.037505	1
24300000	24350000	1	-0.013387	1
24350000	24400000	1	-0.025237	1
24400000	24450000	1	-0.000369	1
24450000	24500000	1	0.100517	1
24500000	24550000	1	0.102015	1
24550000	24600000	1	0.077698	1
24600000	24650000	1	0.080092	1
24650000	24700000	1	0.113156	1
24700000	24750000	1	0.182417	1
24750000	24800000	1	0.220002	1
24800000	24850000	1	0.187789	1
24850000	24900000	1	0.062225	1
24900000	24950000	1	0.107798	1
24950000	25000000	1	0.144720	1
25000000	25050000	1	0.110677	1
25050000	25100000	1	0.105479	1
25100000	25150000	1	0.180661	1
25150000	25200000	1	0.087045	1
25200000	25250000	1	0.041224	1
25250000	25300000	1	0.032275	1
25300000	25350000	1	0.079806	1
25350000	25400000	1	0.095191	1
25400000	25450000	1	0.086279	1
25450000	25500000	1	0.054867	1
25500000	25550000	1	0.097935	1
25550000	25600000	1	0.054190	1
25600000	25650000	1	0.002246	1
25650000	25700000	1	-0.011349	1
25700000	25750000	1	0.134773	1
25750000	25800000	1	0.062514	1
25800000	25850000	1	0.080641	1
25850000	25900000	1	0.123610	1
25900000	25950000	1	0.096194	1
25950000	26000000	1	0.096858	1
26000000	26050000	1	0.095994	1
26050000	26100000	1	0.113194	1
26100000	26150000	1	0.124884	1
26150000	26200000	1	0.136814	1
26200000	26250000	1	0.129948	1
26250000	26300000	1	0.100039	1
26300000	26350000	1	0.013957	1
26350000	26400000	1	-0.000696	1
26400000	26450000	1	0.018105	1
26450000	26500000	1	-0.018999	1
26500000	26550000	1	-0.027428	1
26550000	26600000	1	0.009964	1
26600000	26650000	1	-0.038648	1
26650000	26700000	1	-0.026121	1
26700000	26750000	1	0.012309	1
26750000	26800000	1	-0.003801	1
26800000	26850000	1	-0.034807	1
26850000	26900000	1	0.043747	1
26900000	26950000	1	-0.034066	1
26950000	27000000	1	0.000288	1
27000000	27050000	1	0.010775	1
27050000	27100000	1	0.013279	1
27100000	27150000	1	-0.011554	1
27150000	27200000	1	0.002367	1
27200000	27250000	1	-0.002623	1
27250000	27300000	1	0.010079	1
27300000	27350000	1	-0.000605	1
27350000	27400000	1	0.012447	1
27400000	27450000	1	-0.013756	1
27450000	27500000	1	-0.041082	1
27500000	27550000	1	-0.014904	1
27550000	27600000	1	-0.029633	1
27600000	27650000	1	-0.014237	1
27650000	27700000	1	0.046657	1
27700000	27750000	1	0.061064	1
27750000	27800000	1	0.005022	1
27800000	27850000	1	0.041477	1
27850000	27900000	1	-0.000895	1
27900000	27950000	1	-0.022753	1
27950000	28000000	1	-0.062677	1
28000000	28050000	1	-0.057237	1
28050000	28100000	1	-0.069628	1
28100000	28150000	1	-0.028531	1
28150000	28200000	1	0.024753	1
28200000	28250000	1	-0.026062	1
28250000	28300000	1	-0.024581	1
28300000	28350000	1	0.075872	1
28350000	28400000	1	0.055653	1
28400000	28450000	1	0.102752	1
28450000	28500000	1	0.031952	1
28500000	28550000	1	-0.021984	1
28550000	28600000	1	0.036203	1
28600000	28650000	1	-0.012197	1
28650000	28700000	1	-0.007792	1
28700000	28750000	1	-0.005429	1
28750000	28800000	1	0.012240	1
28800000	28850000	1	0.053613	1
28850000	28900000	1	0.042915	1
28900000	28950000	1	0.005253	1
28950000	29000000	1	0.006399	1
29000000	29050000	1	0.046562	1
29050000	29100000	1	0.021032	1
29100000	29150000	1	0.011137	1
29150000	29200000	1	-0.016473	1
29200000	29250000	1	0.044921	1
29250000	29300000	1	0.013290	1
29300000	29350000	1	0.087468	1
29350000	29400000	1	0.186465	1
29400000	29450000	1	0.217380	1
29450000	29500000	1	0.256673	1
29500000	29550000	1	0.218471	1
29550000	29600000	1	0.132272	1
29600000	29650000	1	0.087865	1
29650000	29700000	1	0.131843	1
29700000	29750000	1	0.059378	1
29750000	29800000	1	0.093027	1
29800000	29850000	1	0.220233	1
29850000	29900000	1	0.098975	1
29900000	29950000	1	0.110277	1
29950000	30000000	1	0.120598	1
30000000	30050000	1	0.152419	1
30050000	30100000	1	-0.002940	1
30100000	30150000	1	0.018489	1
30150000	30200000	1	0.031262	1
30200000	30250000	1	0.071343	1
30250000	30300000	1	0.193952	1
30300000	30350000	1	0.096757	1
30350000	30400000	1	0.041576	1
30400000	30450000	1	0.092910	1
30450000	30500000	1	0.296435	1
30500000	30550000	1	0.228335	1
30550000	30600000	1	0.079026	1
30600000	30650000	1	0.093025	1
30650000	30700000	1	0.131772	1
30700000	30750000	1	0.047612	1
30750000	30800000	1	0.107402	1
30800000	30850000	1	0.018404	1
30850000	30900000	1	0.037653	1
30900000	30950000	1	0.051802	1
30950000	31000000	1	0.027006	1
31000000	31050000	1	0.044220	1
31050000	31100000	1	0.093587	1
31100000	31150000	1	0.088719	1
31150000	31200000	1	0.100429	1
31200000	31250000	1	0.081048	1
31250000	31300000	1	0.054158	1
31300000	31350000	1	0.018429	1
31350000	31400000	1	0.135928	1
31400000	31450000	1	0.051778	1
31450000	31500000	1	0.202677	1
31500000	31550000	1	0.130604	1
31550000	31600000	1	0.174501	1
31600000	31650000	1	0.142507	1
31650000	31700000	1	0.193007	1
31700000	31750000	1	0.208867	1
31750000	31800000	1	0.056222	1
31800000	31850000	1	0.067495	1
31850000	31900000	1	0.047021	1
31900000	31950000	1	0.091623	1
31950000	32000000	1	0.101043	1
32000000	32050000	1	0.074722	1
32050000	32100000	1	0.096144	1
32100000	32150000	1	0.109316	1
32150000	32200000	1	0.094346	1
32200000	32250000	1	0.108530	1
32250000	32300000	1	0.108516	1
32300000	32350000	1	0.088680	1
32350000	32400000	1	0.014331	1
32400000	32450000	1	0.036605	1
32450000	32500000	1	0.010325	1
32500000	32550000	1	0.030595	1
32550000	32600000	1	0.042888	1
32600000	32650000	1	-0.027274	1
32650000	32700000	1	-0.021951	1
32700000	32750000	1	-0.008330	1
32750000	32800000	1	0.015582	1
32800000	32850000	1	0.036444	1
32850000	32900000	1	0.040784	1
32900000	32950000	1	0.089951	1
32950000	33000000	1	0.234160	1
33000000	33050000	1	0.111574	1
33050000	33100000	1	0.146266	1
33100000	33150000	1	-0.006396	1
33150000	33200000	1	0.053782	1
33200000	33250000	1	0.114210	1
33250000	33300000	1	0.041509	1
33300000	33350000	1	0.025516	1
33350000	33400000	1	0.016491	1
33400000	33450000	1	0.007254	1
33450000	33500000	1	0.052306	1
33500000	33550000	1	0.031394	1
33550000	33600000	1	0.059504	1
33600000	33650000	1	0.070031	1
33650000	33700000	1	0.074094	1
33700000	33750000	1	0.055109	1
33750000	33800000	1	0.041548	1
33800000	33850000	1	0.051424	1
33850000	33900000	1	-0.001603	1
33900000	33950000	1	-0.017942	1
33950000	34000000	1	0.035617	1
34000000	34050000	1	0.028834	1
34050000	34100000	1	0.032827	1
34100000	34150000	1	0.033799	1
34150000	34200000	1	0.041158	1
34200000	34250000	1	0.028319	1
34250000	34300000	1	-0.003989	1
34300000	34350000	1	-0.031755	1
34350000	34400000	1	-0.006743	1
34400000	34450000	1	-0.033598	1
34450000	34500000	1	0.009542	1
34500000	34550000	1	-0.003555	1
34550000	34600000	1	0.058160	1
34600000	34650000	1	-0.012193	1
34650000	34700000	1	0.051321	1
34700000	34750000	1	0.036050	1
34750000	34800000	1	0.113650	1
34800000	34850000	1	0.080332	1
34850000	34900000	1	0.080591	1
34900000	34950000	1	0.009948	1
34950000	35000000	1	0.057859	1
35000000	35050000	1	0.074581	1
35050000	35100000	1	0.079989	1
35100000	35150000	1	0.089509	1
35150000	35200000	1	0.093344	1
35200000	35250000	1	0.117421	1
35250000	35300000	1	0.106204	1
35300000	35350000	1	0.078078	1
35350000	35400000	1	0.055767	1
35400000	35450000	1	0.014083	1
35450000	35500000	1	0.076014	1
35500000	35550000	1	0.068697	1
35550000	35600000	1	0.079474	1
35600000	35650000	1	0.194284	1
35650000	35700000	1	0.281115	1
35700000	35750000	1	0.181424	1
35750000	35800000	1	0.164632	1
35800000	35850000	1	0.179657	1
35850000	35900000	1	0.173038	1
35900000	35950000	1	0.101982	1
35950000	36000000	1	0.153069	1
36000000	36050000	1	0.127001	1
36050000	36100000	1	0.105781	1
36100000	36150000	1	-0.014221	1
36150000	36200000	1	0.088152	1
36200000	36250000	1	0.136043	1
36250000	36300000	1	0.112730	1
36300000	36350000	1	0.131803	1
36350000	36400000	1	0.128859	1
36400000	36450000	1	0.096047	1
36450000	36500000	1	0.050104	1
36500000	36550000	1	0.123727	1
36550000	36600000	1	0.115282	1
36600000	36650000	1	0.193973	1
36650000	36700000	1	0.156290	1
36700000	36750000	1	0.071978	1
36750000	36800000	1	0.192305	1
36800000	36850000	1	0.157283	1
36850000	36900000	1	0.031251	1
36900000	36950000	1	0.036656	1
36950000	37000000	1	0.031339	1
37000000	37050000	1	-0.018606	1
37050000	37100000	1	-0.048719	1
37100000	37150000	1	-0.029328	1
37150000	37200000	1	0.004251	1
37200000	37250000	1	-0.009695	1
37250000	37300000	1	0.065768	1
37300000	37350000	1	0.049296	1
37350000	37400000	1	0.011434	1
37400000	37450000	1	0.034555	1
37450000	37500000	1	0.037799	1
37500000	37550000	1	0.022536	1
37550000	37600000	1	0.048819	1
37600000	37650000	1	0.037892	1
37650000	37700000	1	0.071376	1
37700000	37750000	1	0.049743	1
37750000	37800000	1	0.106839	1
37800000	37850000	1	0.109015	1
37850000	37900000	1	0.061307	1
37900000	37950000	1	0.103836	1
37950000	38000000	1	-0.010060	1
38000000	38050000	1	0.062497	1
38050000	38100000	1	0.099978	1
38100000	38150000	1	0.113580	1
38150000	38200000	1	0.049939	1
38200000	38250000	1	0.111671	1
38250000	38300000	1	0.095255	1
38300000	38350000	1	0.220991	1
38350000	38400000	1	0.149232	1
38400000	38450000	1	0.194807	1
38450000	38500000	1	0.064317	1
38500000	38550000	1	0.152568	1
38550000	38600000	1	0.149838	1
38600000	38650000	1	0.115373	1
38650000	38700000	1	0.092941	1
38700000	38750000	1	0.146058	1
38750000	38800000	1	0.151706	1
38800000	38850000	1	0.027684	1
38850000	38900000	1	0.069886	1
38900000	38950000	1	0.094136	1
38950000	39000000	1	0.088695	1
39000000	39050000	1	0.054389	1
39050000	39100000	1	0.053495	1
39100000	39150000	1	0.135738	1
39150000	39200000	1	0.116785	1
39200000	39250000	1	0.120134	1
39250000	39300000	1	0.087639	1
39300000	39350000	1	0.058115	1
39350000	39400000	1	0.147137	1
39400000	39450000	1	0.136189	1
39450000	39500000	1	0.091864	1
39500000	39550000	1	0.135086	1
39550000	39600000	1	0.153980	1
39600000	39650000	1	0.126617	1
39650000	39700000	1	0.151386	1
39700000	39750000	1	-0.018269	1
39750000	39800000	1	0.048212	1
39800000	39850000	1	0.047429	1
39850000	39900000	1	-0.048075	1
39900000	39950000	1	0.017777	1
39950000	40000000	1	-0.007295	1
40000000	40050000	1	0.004407	1
40050000	40100000	1	-0.000297	1
40100000	40150000	1	-0.005606	1
40150000	40200000	1	0.029460	1
40200000	40250000	1	0.042286	1
40250000	40300000	1	0.054228	1
40300000	40350000	1	0.078518	1
40350000	40400000	1	0.069332	1
40400000	40450000	1	0.107313	1
40450000	40500000	1	0.128429	1
40500000	40550000	1	0.061570	1
40550000	40600000	1	0.077287	1
40600000	40650000	1	0.073829	1
40650000	40700000	1	0.062222	1
40700000	40750000	1	0.092752	1
40750000	40800000	1	0.065615	1
40800000	40850000	1	0.066066	1
