BP	SNP	CHR	P	chr
3300000	3350000	1	0.039963	1
3350000	3400000	1	0.078144	1
3400000	3450000	1	0.087114	1
3450000	3500000	1	0.125419	1
3500000	3550000	1	0.061628	1
3550000	3600000	1	0.072841	1
3600000	3650000	1	0.118374	1
3650000	3700000	1	0.119002	1
3700000	3750000	1	0.087583	1
3750000	3800000	1	0.124842	1
3800000	3850000	1	0.088020	1
3850000	3900000	1	0.093336	1
3900000	3950000	1	0.173198	1
3950000	4000000	1	0.033385	1
4000000	4050000	1	0.174502	1
4050000	4100000	1	0.241044	1
4100000	4150000	1	0.192391	1
4150000	4200000	1	0.273164	1
4200000	4250000	1	0.169675	1
4250000	4300000	1	0.272655	1
4300000	4350000	1	0.178521	1
4350000	4400000	1	0.091994	1
4400000	4450000	1	0.109222	1
4450000	4500000	1	-0.000570	1
4500000	4550000	1	0.127233	1
4550000	4600000	1	0.147590	1
4600000	4650000	1	0.256463	1
4650000	4700000	1	0.080449	1
4700000	4750000	1	0.262986	1
4750000	4800000	1	0.254140	1
4800000	4850000	1	0.126654	1
4850000	4900000	1	0.123489	1
4900000	4950000	1	0.229836	1
4950000	5000000	1	0.170649	1
5000000	5050000	1	0.081542	1
5050000	5100000	1	0.074254	1
5100000	5150000	1	0.069335	1
5150000	5200000	1	0.053182	1
5200000	5250000	1	0.071519	1
5250000	5300000	1	0.068339	1
5300000	5350000	1	0.100701	1
5350000	5400000	1	0.142777	1
5400000	5450000	1	0.022248	1
5450000	5500000	1	0.122032	1
5500000	5550000	1	0.130440	1
5550000	5600000	1	0.046889	1
5600000	5650000	1	0.057154	1
5650000	5700000	1	0.052777	1
5700000	5750000	1	0.030778	1
5750000	5800000	1	0.055566	1
5800000	5850000	1	0.055209	1
5850000	5900000	1	0.074656	1
5900000	5950000	1	0.099900	1
5950000	6000000	1	0.178405	1
6000000	6050000	1	0.282062	1
6050000	6100000	1	0.245482	1
6100000	6150000	1	0.190826	1
6150000	6200000	1	0.227362	1
6200000	6250000	1	0.284424	1
6250000	6300000	1	0.200475	1
6300000	6350000	1	0.230851	1
6350000	6400000	1	0.198135	1
6400000	6450000	1	0.264021	1
6450000	6500000	1	0.303370	1
6500000	6550000	1	0.104447	1
6550000	6600000	1	0.140180	1
6600000	6650000	1	0.109074	1
6650000	6700000	1	0.167496	1
6700000	6750000	1	0.148376	1
6750000	6800000	1	0.094415	1
6800000	6850000	1	0.168653	1
6850000	6900000	1	0.235154	1
6900000	6950000	1	0.165404	1
6950000	7000000	1	0.213209	1
7000000	7050000	1	0.248211	1
7050000	7100000	1	0.133120	1
7100000	7150000	1	0.130961	1
7150000	7200000	1	0.168118	1
7200000	7250000	1	0.229112	1
7250000	7300000	1	0.185960	1
7300000	7350000	1	0.182942	1
7350000	7400000	1	0.167765	1
7400000	7450000	1	0.194245	1
7450000	7500000	1	0.219252	1
7500000	7550000	1	0.060666	1
7550000	7600000	1	0.117173	1
7600000	7650000	1	0.115018	1
7650000	7700000	1	0.100863	1
7700000	7750000	1	-0.005542	1
7750000	7800000	1	-0.017953	1
7800000	7850000	1	-0.039043	1
7850000	7900000	1	0.023608	1
7900000	7950000	1	0.097973	1
7950000	8000000	1	0.089123	1
8000000	8050000	1	-0.005972	1
8050000	8100000	1	0.034907	1
8100000	8150000	1	0.042774	1
8150000	8200000	1	0.016035	1
8200000	8250000	1	-0.024482	1
8250000	8300000	1	0.021326	1
8300000	8350000	1	0.045242	1
8350000	8400000	1	0.006460	1
8400000	8450000	1	0.070764	1
8450000	8500000	1	0.103036	1
8500000	8550000	1	0.030898	1
8550000	8600000	1	0.027847	1
8600000	8650000	1	0.029280	1
8650000	8700000	1	-0.045066	1
8700000	8750000	1	0.000940	1
8750000	8800000	1	-0.001547	1
8800000	8850000	1	0.039076	1
8850000	8900000	1	0.030106	1
8900000	8950000	1	-0.033491	1
8950000	9000000	1	-0.028000	1
9000000	9050000	1	-0.020487	1
9050000	9100000	1	0.011120	1
9100000	9150000	1	0.050877	1
9150000	9200000	1	0.098191	1
9200000	9250000	1	0.076990	1
9250000	9300000	1	0.082662	1
9300000	9350000	1	-0.034034	1
9350000	9400000	1	0.006235	1
9400000	9450000	1	-0.031465	1
9450000	9500000	1	-0.045894	1
9500000	9550000	1	-0.030682	1
9550000	9600000	1	-0.039979	1
9600000	9650000	1	-0.027297	1
9650000	9700000	1	0.156973	1
9700000	9750000	1	0.040301	1
9750000	9800000	1	0.035591	1
9800000	9850000	1	-0.011923	1
9850000	9900000	1	0.062847	1
9900000	9950000	1	0.039122	1
9950000	10000000	1	0.045931	1
10000000	10050000	1	0.058276	1
10050000	10100000	1	-0.000046	1
10100000	10150000	1	0.011079	1
10150000	10200000	1	0.043207	1
10200000	10250000	1	0.112255	1
10250000	10300000	1	0.093015	1
10300000	10350000	1	0.154488	1
10350000	10400000	1	0.003006	1
10400000	10450000	1	0.045063	1
10450000	10500000	1	0.106128	1
10500000	10550000	1	0.034195	1
10550000	10600000	1	-0.009606	1
10600000	10650000	1	0.024767	1
10650000	10700000	1	0.019269	1
10700000	10750000	1	0.019869	1
10750000	10800000	1	-0.017835	1
10800000	10850000	1	-0.010167	1
10850000	10900000	1	-0.019029	1
10900000	10950000	1	-0.016235	1
10950000	11000000	1	0.010982	1
11000000	11050000	1	0.000098	1
11050000	11100000	1	0.068299	1
11100000	11150000	1	0.048794	1
11150000	11200000	1	0.016353	1
11200000	11250000	1	0.013028	1
11250000	11300000	1	0.073697	1
11300000	11350000	1	0.045554	1
11350000	11400000	1	-0.000517	1
11400000	11450000	1	0.074998	1
11450000	11500000	1	-0.006878	1
11500000	11550000	1	0.056573	1
11550000	11600000	1	0.028747	1
11600000	11650000	1	0.020860	1
11650000	11700000	1	0.048925	1
11700000	11750000	1	0.042890	1
11750000	11800000	1	0.006158	1
11800000	11850000	1	0.000072	1
11850000	11900000	1	-0.015784	1
11900000	11950000	1	0.036930	1
11950000	12000000	1	-0.010421	1
12000000	12050000	1	0.049717	1
12050000	12100000	1	0.118521	1
12100000	12150000	1	0.193474	1
12150000	12200000	1	0.013685	1
12200000	12250000	1	0.064643	1
12250000	12300000	1	0.065688	1
12300000	12350000	1	0.018279	1
12350000	12400000	1	0.119332	1
12400000	12450000	1	0.106923	1
12450000	12500000	1	0.091990	1
12500000	12550000	1	0.061284	1
12550000	12600000	1	0.077165	1
12600000	12650000	1	0.097311	1
12650000	12700000	1	0.079226	1
12700000	12750000	1	0.072834	1
12750000	12800000	1	0.096518	1
12800000	12850000	1	0.059905	1
12850000	12900000	1	0.032789	1
12900000	12950000	1	0.018218	1
12950000	13000000	1	0.047161	1
13000000	13050000	1	0.079570	1
13050000	13100000	1	0.045204	1
13100000	13150000	1	0.098879	1
13150000	13200000	1	0.194118	1
13200000	13250000	1	0.183172	1
13250000	13300000	1	0.146397	1
13300000	13350000	1	0.108962	1
13350000	13400000	1	0.083481	1
13400000	13450000	1	0.075252	1
13450000	13500000	1	0.076106	1
13500000	13550000	1	0.025970	1
13550000	13600000	1	0.013597	1
13600000	13650000	1	0.030471	1
13650000	13700000	1	0.011853	1
13700000	13750000	1	0.047105	1
13750000	13800000	1	0.055484	1
13800000	13850000	1	0.025941	1
13850000	13900000	1	-0.028588	1
13900000	13950000	1	-0.017741	1
13950000	14000000	1	0.014575	1
14000000	14050000	1	0.009846	1
14050000	14100000	1	0.036244	1
14100000	14150000	1	0.061443	1
14150000	14200000	1	0.041102	1
14200000	14250000	1	0.030888	1
14250000	14300000	1	0.048282	1
14300000	14350000	1	0.035047	1
14350000	14400000	1	0.028759	1
14400000	14450000	1	0.035337	1
14450000	14500000	1	0.043683	1
14500000	14550000	1	0.042148	1
14550000	14600000	1	0.022604	1
14600000	14650000	1	0.018595	1
14650000	14700000	1	0.056623	1
14700000	14750000	1	0.000873	1
14750000	14800000	1	-0.028172	1
14800000	14850000	1	-0.021281	1
14850000	14900000	1	0.026449	1
14900000	14950000	1	0.013962	1
14950000	15000000	1	0.146577	1
15000000	15050000	1	0.061598	1
15050000	15100000	1	0.118795	1
15100000	15150000	1	0.063623	1
15150000	15200000	1	0.070216	1
15200000	15250000	1	0.069104	1
15250000	15300000	1	0.028667	1
15300000	15350000	1	0.118255	1
15350000	15400000	1	0.227911	1
15400000	15450000	1	0.182055	1
15450000	15500000	1	0.283521	1
15500000	15550000	1	0.192387	1
15550000	15600000	1	0.102649	1
15600000	15650000	1	0.103036	1
15650000	15700000	1	0.185239	1
15700000	15750000	1	0.164137	1
15750000	15800000	1	0.202261	1
15800000	15850000	1	0.154538	1
15850000	15900000	1	0.175761	1
15900000	15950000	1	0.136931	1
15950000	16000000	1	0.022902	1
16000000	16050000	1	0.061960	1
16050000	16100000	1	0.021478	1
16100000	16150000	1	0.006490	1
16150000	16200000	1	0.067227	1
16200000	16250000	1	0.009551	1
16250000	16300000	1	0.050903	1
16300000	16350000	1	0.026816	1
16350000	16400000	1	0.070658	1
16400000	16450000	1	0.089715	1
16450000	16500000	1	0.045398	1
16500000	16550000	1	0.035063	1
16550000	16600000	1	-0.026790	1
16600000	16650000	1	-0.035928	1
16650000	16700000	1	-0.021389	1
16700000	16750000	1	-0.000335	1
16750000	16800000	1	-0.009614	1
16800000	16850000	1	-0.030856	1
16850000	16900000	1	-0.024562	1
16900000	16950000	1	-0.032876	1
16950000	17000000	1	0.021551	1
17000000	17050000	1	0.036133	1
17050000	17100000	1	-0.013708	1
17100000	17150000	1	0.003160	1
17150000	17200000	1	-0.004390	1
17200000	17250000	1	-0.055548	1
17250000	17300000	1	-0.067450	1
17300000	17350000	1	-0.033447	1
17350000	17400000	1	0.008751	1
17400000	17450000	1	-0.022179	1
17450000	17500000	1	0.022473	1
17500000	17550000	1	-0.026232	1
17550000	17600000	1	0.044381	1
17600000	17650000	1	-0.015210	1
17650000	17700000	1	0.010572	1
17700000	17750000	1	-0.004977	1
17750000	17800000	1	0.043505	1
17800000	17850000	1	0.010687	1
17850000	17900000	1	-0.035280	1
17900000	17950000	1	0.004859	1
17950000	18000000	1	-0.022173	1
18000000	18050000	1	-0.011409	1
18050000	18100000	1	-0.016583	1
18100000	18150000	1	-0.049457	1
18150000	18200000	1	-0.039948	1
18200000	18250000	1	-0.052876	1
18250000	18300000	1	-0.022157	1
18300000	18350000	1	-0.039276	1
18350000	18400000	1	-0.034859	1
18400000	18450000	1	-0.032922	1
18450000	18500000	1	-0.016911	1
18500000	18550000	1	-0.038385	1
18550000	18600000	1	-0.014837	1
18600000	18650000	1	0.007905	1
18650000	18700000	1	0.029282	1
18700000	18750000	1	0.028623	1
18750000	18800000	1	-0.028181	1
18800000	18850000	1	-0.050758	1
18850000	18900000	1	-0.041246	1
18900000	18950000	1	-0.036814	1
18950000	19000000	1	-0.029366	1
19000000	19050000	1	0.003327	1
19050000	19100000	1	-0.001366	1
19100000	19150000	1	-0.028342	1
19150000	19200000	1	-0.027397	1
19200000	19250000	1	0.013876	1
19250000	19300000	1	-0.013983	1
19300000	19350000	1	0.066807	1
19350000	19400000	1	0.069543	1
19400000	19450000	1	0.100935	1
19450000	19500000	1	0.163447	1
19500000	19550000	1	0.162201	1
19550000	19600000	1	0.107317	1
19600000	19650000	1	0.082050	1
19650000	19700000	1	0.073850	1
19700000	19750000	1	0.007699	1
19750000	19800000	1	0.008390	1
19800000	19850000	1	0.021361	1
19850000	19900000	1	0.008735	1
19900000	19950000	1	0.018316	1
19950000	20000000	1	0.033008	1
20000000	20050000	1	0.072378	1
20050000	20100000	1	0.018164	1
20100000	20150000	1	0.020300	1
20150000	20200000	1	0.098678	1
20200000	20250000	1	0.091338	1
20250000	20300000	1	0.097168	1
20300000	20350000	1	0.151637	1
20350000	20400000	1	0.075512	1
20400000	20450000	1	0.128123	1
20450000	20500000	1	0.129885	1
20500000	20550000	1	0.140435	1
20550000	20600000	1	0.090550	1
20600000	20650000	1	-0.020061	1
20650000	20700000	1	-0.021713	1
20700000	20750000	1	-0.003698	1
20750000	20800000	1	0.017189	1
20800000	20850000	1	0.025104	1
20850000	20900000	1	0.045093	1
20900000	20950000	1	0.049832	1
20950000	21000000	1	0.027052	1
21000000	21050000	1	-0.010846	1
21050000	21100000	1	-0.007740	1
21100000	21150000	1	-0.034401	1
21150000	21200000	1	0.034766	1
21200000	21250000	1	0.033604	1
21250000	21300000	1	0.012003	1
21300000	21350000	1	0.031648	1
21350000	21400000	1	0.085624	1
21400000	21450000	1	0.180620	1
21450000	21500000	1	0.064060	1
21500000	21550000	1	-0.023218	1
21550000	21600000	1	-0.015157	1
21600000	21650000	1	-0.019150	1
21650000	21700000	1	-0.016609	1
21700000	21750000	1	0.008991	1
21750000	21800000	1	0.039557	1
21800000	21850000	1	-0.016167	1
21850000	21900000	1	0.013797	1
21900000	21950000	1	0.044425	1
21950000	22000000	1	0.045128	1
22000000	22050000	1	0.057385	1
22050000	22100000	1	0.073387	1
22100000	22150000	1	0.090326	1
22150000	22200000	1	0.049100	1
22200000	22250000	1	0.079016	1
22250000	22300000	1	0.168700	1
22300000	22350000	1	0.113679	1
22350000	22400000	1	0.187509	1
22400000	22450000	1	0.161979	1
22450000	22500000	1	0.106622	1
22500000	22550000	1	0.110410	1
22550000	22600000	1	0.084328	1
22600000	22650000	1	0.065835	1
22650000	22700000	1	0.038552	1
22700000	22750000	1	0.177956	1
22750000	22800000	1	0.049527	1
22800000	22850000	1	0.050996	1
22850000	22900000	1	0.045039	1
22900000	22950000	1	0.044328	1
22950000	23000000	1	0.024201	1
23000000	23050000	1	-0.006220	1
23050000	23100000	1	-0.042659	1
23100000	23150000	1	0.006619	1
23150000	23200000	1	-0.016298	1
23200000	23250000	1	0.002884	1
23250000	23300000	1	0.021308	1
23300000	23350000	1	0.039215	1
23350000	23400000	1	-0.006905	1
23400000	23450000	1	0.068492	1
23450000	23500000	1	0.052159	1
23500000	23550000	1	0.017019	1
23550000	23600000	1	0.026017	1
23600000	23650000	1	0.084354	1
23650000	23700000	1	0.057136	1
23700000	23750000	1	0.037945	1
23750000	23800000	1	0.030970	1
23800000	23850000	1	0.039717	1
23850000	23900000	1	0.028495	1
23900000	23950000	1	0.004552	1
23950000	24000000	1	0.030002	1
24000000	24050000	1	0.048661	1
24050000	24100000	1	0.057381	1
24100000	24150000	1	0.016236	1
24150000	24200000	1	0.038363	1
24200000	24250000	1	0.033864	1
24250000	24300000	1	0.069776	1
24300000	24350000	1	0.022457	1
24350000	24400000	1	0.027609	1
24400000	24450000	1	0.026503	1
24450000	24500000	1	0.062244	1
24500000	24550000	1	0.095073	1
24550000	24600000	1	0.106502	1
24600000	24650000	1	0.083901	1
24650000	24700000	1	0.122771	1
24700000	24750000	1	0.219719	1
24750000	24800000	1	0.215656	1
24800000	24850000	1	0.113651	1
24850000	24900000	1	0.008553	1
24900000	24950000	1	0.205761	1
24950000	25000000	1	0.111981	1
25000000	25050000	1	0.102527	1
25050000	25100000	1	0.105294	1
25100000	25150000	1	0.181358	1
25150000	25200000	1	0.070573	1
25200000	25250000	1	0.024237	1
25250000	25300000	1	0.029152	1
25300000	25350000	1	-0.005000	1
25350000	25400000	1	0.038575	1
25400000	25450000	1	0.038687	1
25450000	25500000	1	0.012488	1
25500000	25550000	1	0.046425	1
25550000	25600000	1	0.008954	1
25600000	25650000	1	-0.038256	1
25650000	25700000	1	-0.011664	1
25700000	25750000	1	-0.023784	1
25750000	25800000	1	-0.003289	1
25800000	25850000	1	0.036257	1
25850000	25900000	1	0.000145	1
25900000	25950000	1	-0.006776	1
25950000	26000000	1	0.068625	1
26000000	26050000	1	0.050928	1
26050000	26100000	1	0.093621	1
26100000	26150000	1	0.023983	1
26150000	26200000	1	0.084503	1
26200000	26250000	1	0.088248	1
26250000	26300000	1	0.012408	1
26300000	26350000	1	-0.004880	1
26350000	26400000	1	0.061812	1
26400000	26450000	1	0.028771	1
26450000	26500000	1	-0.010581	1
26500000	26550000	1	0.006276	1
26550000	26600000	1	-0.014449	1
26600000	26650000	1	-0.017127	1
26650000	26700000	1	0.001610	1
26700000	26750000	1	0.009822	1
26750000	26800000	1	0.031263	1
26800000	26850000	1	0.025676	1
26850000	26900000	1	0.066098	1
26900000	26950000	1	0.102126	1
26950000	27000000	1	0.014812	1
27000000	27050000	1	0.011220	1
27050000	27100000	1	0.048989	1
27100000	27150000	1	0.058356	1
27150000	27200000	1	0.063664	1
27200000	27250000	1	0.107349	1
27250000	27300000	1	0.085443	1
27300000	27350000	1	0.082746	1
27350000	27400000	1	0.028775	1
27400000	27450000	1	0.096127	1
27450000	27500000	1	0.073327	1
27500000	27550000	1	0.036872	1
27550000	27600000	1	0.075121	1
27600000	27650000	1	0.080820	1
27650000	27700000	1	0.124483	1
27700000	27750000	1	0.013259	1
27750000	27800000	1	-0.017802	1
27800000	27850000	1	0.067997	1
27850000	27900000	1	0.025754	1
27900000	27950000	1	0.002101	1
27950000	28000000	1	0.014313	1
28000000	28050000	1	0.019553	1
28050000	28100000	1	-0.008027	1
28100000	28150000	1	0.035483	1
28150000	28200000	1	0.162136	1
28200000	28250000	1	0.166284	1
28250000	28300000	1	0.135325	1
28300000	28350000	1	0.095678	1
28350000	28400000	1	0.103051	1
28400000	28450000	1	0.107492	1
28450000	28500000	1	0.058430	1
28500000	28550000	1	0.168231	1
28550000	28600000	1	0.119947	1
28600000	28650000	1	0.047891	1
28650000	28700000	1	0.083804	1
28700000	28750000	1	0.099983	1
28750000	28800000	1	0.127698	1
28800000	28850000	1	0.080791	1
28850000	28900000	1	0.056563	1
28900000	28950000	1	-0.014435	1
28950000	29000000	1	0.072781	1
29000000	29050000	1	0.093105	1
29050000	29100000	1	0.079106	1
29100000	29150000	1	0.070239	1
29150000	29200000	1	0.022080	1
29200000	29250000	1	0.027998	1
29250000	29300000	1	0.105080	1
29300000	29350000	1	0.044686	1
29350000	29400000	1	0.014213	1
29400000	29450000	1	0.106138	1
29450000	29500000	1	0.149002	1
29500000	29550000	1	0.118218	1
29550000	29600000	1	0.077003	1
29600000	29650000	1	0.184398	1
29650000	29700000	1	0.228737	1
29700000	29750000	1	0.223226	1
29750000	29800000	1	0.140486	1
29800000	29850000	1	0.266171	1
29850000	29900000	1	0.079662	1
29900000	29950000	1	0.064628	1
29950000	30000000	1	0.176514	1
30000000	30050000	1	0.092216	1
30050000	30100000	1	0.012371	1
30100000	30150000	1	0.072482	1
30150000	30200000	1	0.044858	1
30200000	30250000	1	0.022022	1
30250000	30300000	1	0.109058	1
30300000	30350000	1	0.084346	1
30350000	30400000	1	0.096927	1
30400000	30450000	1	0.070560	1
30450000	30500000	1	0.183800	1
30500000	30550000	1	0.061571	1
30550000	30600000	1	0.094474	1
30600000	30650000	1	0.111763	1
30650000	30700000	1	0.099735	1
30700000	30750000	1	0.045558	1
30750000	30800000	1	0.025010	1
30800000	30850000	1	0.022134	1
30850000	30900000	1	-0.013642	1
30900000	30950000	1	0.029985	1
30950000	31000000	1	-0.000500	1
31000000	31050000	1	0.002731	1
31050000	31100000	1	0.063294	1
31100000	31150000	1	0.057566	1
31150000	31200000	1	0.061015	1
31200000	31250000	1	0.105071	1
31250000	31300000	1	0.014217	1
31300000	31350000	1	0.011462	1
31350000	31400000	1	-0.007813	1
31400000	31450000	1	-0.020127	1
31450000	31500000	1	-0.026555	1
31500000	31550000	1	-0.001177	1
31550000	31600000	1	0.044544	1
31600000	31650000	1	0.066440	1
31650000	31700000	1	0.094050	1
31700000	31750000	1	0.029957	1
31750000	31800000	1	-0.007007	1
31800000	31850000	1	0.027330	1
31850000	31900000	1	-0.002717	1
31900000	31950000	1	0.018726	1
31950000	32000000	1	0.010225	1
32000000	32050000	1	-0.002221	1
32050000	32100000	1	-0.014058	1
32100000	32150000	1	0.003623	1
32150000	32200000	1	0.016561	1
32200000	32250000	1	0.038390	1
32250000	32300000	1	-0.004164	1
32300000	32350000	1	0.010148	1
32350000	32400000	1	-0.012628	1
32400000	32450000	1	-0.012883	1
32450000	32500000	1	0.017936	1
32500000	32550000	1	0.043165	1
32550000	32600000	1	0.017066	1
32600000	32650000	1	0.234238	1
32650000	32700000	1	0.240947	1
32700000	32750000	1	0.124004	1
32750000	32800000	1	0.062191	1
32800000	32850000	1	-0.021347	1
32850000	32900000	1	0.044902	1
32900000	32950000	1	0.102974	1
32950000	33000000	1	0.071868	1
33000000	33050000	1	0.005157	1
33050000	33100000	1	0.035310	1
33100000	33150000	1	0.203022	1
33150000	33200000	1	0.120431	1
33200000	33250000	1	0.038324	1
33250000	33300000	1	-0.039796	1
33300000	33350000	1	0.011637	1
33350000	33400000	1	-0.002732	1
33400000	33450000	1	0.059168	1
33450000	33500000	1	0.034493	1
33500000	33550000	1	0.049118	1
33550000	33600000	1	-0.009253	1
33600000	33650000	1	0.005057	1
33650000	33700000	1	-0.016726	1
33700000	33750000	1	-0.008479	1
33750000	33800000	1	0.002377	1
33800000	33850000	1	0.006209	1
33850000	33900000	1	0.005907	1
33900000	33950000	1	-0.015401	1
33950000	34000000	1	-0.012862	1
34000000	34050000	1	-0.017751	1
34050000	34100000	1	-0.029073	1
34100000	34150000	1	-0.030054	1
34150000	34200000	1	-0.021811	1
34200000	34250000	1	-0.031186	1
34250000	34300000	1	-0.027768	1
34300000	34350000	1	-0.015406	1
34350000	34400000	1	-0.025202	1
34400000	34450000	1	-0.024297	1
34450000	34500000	1	-0.021749	1
34500000	34550000	1	-0.009816	1
34550000	34600000	1	-0.004577	1
34600000	34650000	1	-0.023802	1
34650000	34700000	1	0.009998	1
34700000	34750000	1	-0.025426	1
34750000	34800000	1	0.012274	1
34800000	34850000	1	0.003412	1
34850000	34900000	1	0.001638	1
34900000	34950000	1	0.026678	1
34950000	35000000	1	0.039181	1
35000000	35050000	1	0.009159	1
35050000	35100000	1	0.004324	1
35100000	35150000	1	0.011253	1
35150000	35200000	1	0.020671	1
35200000	35250000	1	0.031934	1
35250000	35300000	1	0.120845	1
35300000	35350000	1	0.129405	1
35350000	35400000	1	0.050421	1
35400000	35450000	1	0.008714	1
35450000	35500000	1	-0.011936	1
35500000	35550000	1	-0.030486	1
35550000	35600000	1	-0.038924	1
35600000	35650000	1	0.060972	1
35650000	35700000	1	0.104355	1
35700000	35750000	1	0.046418	1
35750000	35800000	1	0.043162	1
35800000	35850000	1	0.041478	1
35850000	35900000	1	0.053212	1
35900000	35950000	1	0.011338	1
35950000	36000000	1	0.008642	1
36000000	36050000	1	0.001803	1
36050000	36100000	1	-0.000007	1
36100000	36150000	1	0.004563	1
36150000	36200000	1	0.026903	1
36200000	36250000	1	0.034174	1
36250000	36300000	1	0.013397	1
36300000	36350000	1	0.031103	1
36350000	36400000	1	0.084511	1
36400000	36450000	1	0.067848	1
36450000	36500000	1	0.027212	1
36500000	36550000	1	0.070146	1
36550000	36600000	1	0.075145	1
36600000	36650000	1	0.091971	1
36650000	36700000	1	0.056811	1
36700000	36750000	1	0.066668	1
36750000	36800000	1	0.093211	1
36800000	36850000	1	0.146037	1
36850000	36900000	1	0.139434	1
36900000	36950000	1	0.022394	1
36950000	37000000	1	0.042963	1
37000000	37050000	1	-0.007944	1
37050000	37100000	1	-0.035642	1
37100000	37150000	1	-0.039460	1
37150000	37200000	1	-0.033641	1
37200000	37250000	1	-0.009295	1
37250000	37300000	1	0.050766	1
37300000	37350000	1	0.125789	1
37350000	37400000	1	0.042559	1
37400000	37450000	1	0.059321	1
37450000	37500000	1	0.054458	1
37500000	37550000	1	0.057367	1
37550000	37600000	1	0.077215	1
37600000	37650000	1	0.017281	1
37650000	37700000	1	0.113746	1
37700000	37750000	1	0.187451	1
37750000	37800000	1	0.089549	1
37800000	37850000	1	0.054699	1
37850000	37900000	1	0.014130	1
37900000	37950000	1	-0.004460	1
37950000	38000000	1	-0.035572	1
38000000	38050000	1	0.010702	1
38050000	38100000	1	0.039712	1
38100000	38150000	1	0.131748	1
38150000	38200000	1	0.086957	1
38200000	38250000	1	0.082749	1
38250000	38300000	1	0.068993	1
38300000	38350000	1	0.147284	1
38350000	38400000	1	0.091335	1
38400000	38450000	1	0.121763	1
38450000	38500000	1	0.014507	1
38500000	38550000	1	0.087468	1
38550000	38600000	1	0.006951	1
38600000	38650000	1	0.021996	1
38650000	38700000	1	0.012291	1
38700000	38750000	1	0.024699	1
38750000	38800000	1	-0.007317	1
38800000	38850000	1	-0.022189	1
38850000	38900000	1	0.007943	1
38900000	38950000	1	0.023658	1
38950000	39000000	1	0.029853	1
39000000	39050000	1	0.033796	1
39050000	39100000	1	0.019753	1
39100000	39150000	1	0.049851	1
39150000	39200000	1	0.014212	1
39200000	39250000	1	-0.008635	1
39250000	39300000	1	0.025340	1
39300000	39350000	1	0.005559	1
39350000	39400000	1	0.063595	1
39400000	39450000	1	-0.013771	1
39450000	39500000	1	0.007332	1
39500000	39550000	1	0.009689	1
39550000	39600000	1	0.038068	1
39600000	39650000	1	0.039369	1
39650000	39700000	1	0.044104	1
39700000	39750000	1	-0.035611	1
39750000	39800000	1	0.004912	1
39800000	39850000	1	0.025675	1
39850000	39900000	1	0.027208	1
39900000	39950000	1	0.025250	1
39950000	40000000	1	0.007075	1
40000000	40050000	1	0.003271	1
40050000	40100000	1	-0.008340	1
40100000	40150000	1	-0.006332	1
40150000	40200000	1	0.026860	1
40200000	40250000	1	0.031528	1
40250000	40300000	1	0.020198	1
40300000	40350000	1	-0.036549	1
40350000	40400000	1	-0.035878	1
40400000	40450000	1	-0.024809	1
40450000	40500000	1	-0.015918	1
40500000	40550000	1	-0.025172	1
40550000	40600000	1	-0.017222	1
40600000	40650000	1	-0.026255	1
40650000	40700000	1	-0.004735	1
40700000	40750000	1	0.076460	1
