BP	SNP	CHR	P	chr
3750000	3800000	1	0.292335	1
3800000	3850000	1	0.235423	1
3850000	3900000	1	0.286968	1
3900000	3950000	1	0.234882	1
3950000	4000000	1	0.588676	1
4000000	4050000	1	0.521555	1
4050000	4100000	1	0.540742	1
4100000	4150000	1	0.598099	1
4150000	4200000	1	0.474888	1
4200000	4250000	1	0.438968	1
4250000	4300000	1	0.559450	1
4300000	4350000	1	0.465054	1
4350000	4400000	1	0.483614	1
4400000	4450000	1	0.562136	1
4450000	4500000	1	0.766532	1
4500000	4550000	1	0.528480	1
4550000	4600000	1	0.340817	1
4600000	4650000	1	0.337682	1
4650000	4700000	1	0.275314	1
4700000	4750000	1	0.320210	1
4750000	4800000	1	0.462245	1
4800000	4850000	1	0.236480	1
4850000	4900000	1	0.381198	1
4900000	4950000	1	0.336076	1
4950000	5000000	1	0.351674	1
5000000	5050000	1	0.431592	1
5050000	5100000	1	0.400375	1
5100000	5150000	1	0.249635	1
5150000	5200000	1	0.312724	1
5200000	5250000	1	0.378231	1
5250000	5300000	1	0.389245	1
5300000	5350000	1	0.164438	1
5350000	5400000	1	0.155645	1
5400000	5450000	1	0.203448	1
5450000	5500000	1	0.411153	1
5500000	5550000	1	0.336125	1
5550000	5600000	1	0.454192	1
5600000	5650000	1	0.328524	1
5650000	5700000	1	0.393594	1
5700000	5750000	1	0.345133	1
5750000	5800000	1	0.306551	1
5800000	5850000	1	0.327727	1
5850000	5900000	1	0.293833	1
5900000	5950000	1	0.495459	1
5950000	6000000	1	0.413599	1
6000000	6050000	1	0.486556	1
6050000	6100000	1	0.377708	1
6100000	6150000	1	0.380021	1
6150000	6200000	1	0.368409	1
6200000	6250000	1	0.274387	1
6250000	6300000	1	0.442747	1
6300000	6350000	1	0.404075	1
6350000	6400000	1	0.423450	1
6400000	6450000	1	0.295411	1
6450000	6500000	1	0.111546	1
6500000	6550000	1	0.128972	1
6550000	6600000	1	0.214805	1
6600000	6650000	1	0.166047	1
6650000	6700000	1	0.233609	1
6700000	6750000	1	0.334043	1
6750000	6800000	1	0.464671	1
6800000	6850000	1	0.375091	1
6850000	6900000	1	0.642330	1
6900000	6950000	1	0.520252	1
6950000	7000000	1	0.319157	1
7000000	7050000	1	0.334202	1
7050000	7100000	1	0.297571	1
7100000	7150000	1	0.368059	1
7150000	7200000	1	0.427595	1
7200000	7250000	1	0.370725	1
7250000	7300000	1	0.354860	1
7300000	7350000	1	0.464429	1
7350000	7400000	1	0.402715	1
7400000	7450000	1	0.410209	1
7450000	7500000	1	0.401648	1
7500000	7550000	1	0.370946	1
7550000	7600000	1	0.383756	1
7600000	7650000	1	0.345243	1
7650000	7700000	1	0.321021	1
7700000	7750000	1	0.353481	1
7750000	7800000	1	0.322129	1
7800000	7850000	1	0.397685	1
7850000	7900000	1	0.413367	1
7900000	7950000	1	0.415679	1
7950000	8000000	1	0.443950	1
8000000	8050000	1	0.320128	1
8050000	8100000	1	0.217450	1
8100000	8150000	1	0.411050	1
8150000	8200000	1	0.328622	1
8200000	8250000	1	0.399801	1
8250000	8300000	1	0.388099	1
8300000	8350000	1	0.340442	1
8350000	8400000	1	0.372327	1
8400000	8450000	1	0.361155	1
8450000	8500000	1	0.323926	1
8500000	8550000	1	0.267361	1
8550000	8600000	1	0.371072	1
8600000	8650000	1	0.242049	1
8650000	8700000	1	0.226752	1
8700000	8750000	1	0.322003	1
8750000	8800000	1	0.383798	1
8800000	8850000	1	0.455537	1
8850000	8900000	1	0.371123	1
8900000	8950000	1	0.351818	1
8950000	9000000	1	0.348111	1
9000000	9050000	1	0.413973	1
9050000	9100000	1	0.414013	1
9100000	9150000	1	0.608714	1
9150000	9200000	1	0.608632	1
9200000	9250000	1	0.631546	1
9250000	9300000	1	0.680319	1
9300000	9350000	1	0.347540	1
9350000	9400000	1	0.181250	1
9400000	9450000	1	0.100644	1
9450000	9500000	1	0.126318	1
9500000	9550000	1	0.177480	1
9550000	9600000	1	0.138599	1
9600000	9650000	1	0.421086	1
9650000	9700000	1	0.317678	1
9700000	9750000	1	0.430038	1
9750000	9800000	1	0.576596	1
9800000	9850000	1	0.374868	1
9850000	9900000	1	0.276629	1
9900000	9950000	1	0.278385	1
9950000	10000000	1	0.288852	1
10000000	10050000	1	0.264607	1
10050000	10100000	1	0.102107	1
10100000	10150000	1	0.217082	1
10150000	10200000	1	0.161449	1
10200000	10250000	1	0.300806	1
10250000	10300000	1	0.368891	1
10300000	10350000	1	0.356987	1
10350000	10400000	1	0.187135	1
10400000	10450000	1	0.283161	1
10450000	10500000	1	0.376136	1
10500000	10550000	1	0.376882	1
10550000	10600000	1	0.260943	1
10600000	10650000	1	0.163338	1
10650000	10700000	1	0.160325	1
10700000	10750000	1	0.174473	1
10750000	10800000	1	0.129439	1
10800000	10850000	1	0.218871	1
10850000	10900000	1	0.223073	1
10900000	10950000	1	0.151976	1
10950000	11000000	1	0.197098	1
11000000	11050000	1	0.304248	1
11050000	11100000	1	0.321901	1
11100000	11150000	1	0.249272	1
11150000	11200000	1	0.297892	1
11200000	11250000	1	0.279954	1
11250000	11300000	1	0.332939	1
11300000	11350000	1	0.285901	1
11350000	11400000	1	0.378984	1
11400000	11450000	1	0.103259	1
11450000	11500000	1	0.428559	1
11500000	11550000	1	0.495800	1
11550000	11600000	1	0.526910	1
11600000	11650000	1	0.446972	1
11650000	11700000	1	0.328536	1
11700000	11750000	1	0.417794	1
11750000	11800000	1	0.310832	1
11800000	11850000	1	0.291832	1
11850000	11900000	1	0.301197	1
11900000	11950000	1	0.299838	1
11950000	12000000	1	0.430246	1
12000000	12050000	1	0.514563	1
12050000	12100000	1	0.353952	1
12100000	12150000	1	0.476775	1
12150000	12200000	1	0.310211	1
12200000	12250000	1	0.352700	1
12250000	12300000	1	0.374717	1
12300000	12350000	1	0.348823	1
12350000	12400000	1	0.344363	1
12400000	12450000	1	0.275711	1
12450000	12500000	1	0.378593	1
12500000	12550000	1	0.286154	1
12550000	12600000	1	0.306752	1
12600000	12650000	1	0.344050	1
12650000	12700000	1	0.328521	1
12700000	12750000	1	0.461354	1
12750000	12800000	1	0.379815	1
12800000	12850000	1	0.341961	1
12850000	12900000	1	0.402584	1
12900000	12950000	1	0.551781	1
12950000	13000000	1	0.389595	1
13000000	13050000	1	0.246413	1
13050000	13100000	1	0.301500	1
13100000	13150000	1	0.293683	1
13150000	13200000	1	0.054599	1
13200000	13250000	1	0.587408	1
13250000	13300000	1	0.525977	1
13300000	13350000	1	0.489557	1
13350000	13400000	1	0.545173	1
13400000	13450000	1	0.644564	1
13450000	13500000	1	0.491930	1
13500000	13550000	1	0.262987	1
13550000	13600000	1	0.359768	1
13600000	13650000	1	0.265361	1
13650000	13700000	1	0.388401	1
13700000	13750000	1	0.410293	1
13750000	13800000	1	0.359057	1
13800000	13850000	1	0.332613	1
13850000	13900000	1	0.217221	1
13900000	13950000	1	0.475757	1
13950000	14000000	1	0.402048	1
14000000	14050000	1	0.297795	1
14050000	14100000	1	0.327683	1
14100000	14150000	1	0.458651	1
14150000	14200000	1	0.354758	1
14200000	14250000	1	0.366679	1
14250000	14300000	1	0.474636	1
14300000	14350000	1	0.440644	1
14350000	14400000	1	0.379673	1
14400000	14450000	1	0.391337	1
14450000	14500000	1	0.405153	1
14500000	14550000	1	0.523697	1
14550000	14600000	1	0.458442	1
14600000	14650000	1	0.355964	1
14650000	14700000	1	0.373645	1
14700000	14750000	1	0.310311	1
14750000	14800000	1	0.459338	1
14800000	14850000	1	0.336569	1
14850000	14900000	1	0.270717	1
14900000	14950000	1	0.374800	1
14950000	15000000	1	0.423542	1
15000000	15050000	1	0.442894	1
15050000	15100000	1	0.509742	1
15100000	15150000	1	0.669533	1
15150000	15200000	1	0.437830	1
15200000	15250000	1	0.509498	1
15250000	15300000	1	0.271396	1
15300000	15350000	1	0.431460	1
15350000	15400000	1	0.499493	1
15400000	15450000	1	0.520197	1
15450000	15500000	1	0.480208	1
15500000	15550000	1	0.560323	1
15550000	15600000	1	0.197415	1
15600000	15650000	1	0.636897	1
15650000	15700000	1	0.537931	1
15700000	15750000	1	0.470392	1
15750000	15800000	1	0.226811	1
15800000	15850000	1	0.386678	1
15850000	15900000	1	0.491753	1
15900000	15950000	1	0.489939	1
15950000	16000000	1	0.494008	1
16000000	16050000	1	0.414027	1
16050000	16100000	1	0.336021	1
16100000	16150000	1	0.320033	1
16150000	16200000	1	0.415486	1
16200000	16250000	1	0.483266	1
16250000	16300000	1	0.485371	1
16300000	16350000	1	0.384897	1
16350000	16400000	1	0.431508	1
16400000	16450000	1	0.387152	1
16450000	16500000	1	0.407505	1
16500000	16550000	1	0.334646	1
16550000	16600000	1	0.414119	1
16600000	16650000	1	0.276036	1
16650000	16700000	1	0.220828	1
16700000	16750000	1	0.226113	1
16750000	16800000	1	0.239038	1
16800000	16850000	1	0.324574	1
16850000	16900000	1	0.160029	1
16900000	16950000	1	0.447058	1
16950000	17000000	1	0.536519	1
17000000	17050000	1	0.517087	1
17050000	17100000	1	0.487944	1
17100000	17150000	1	0.481311	1
17150000	17200000	1	0.590220	1
17200000	17250000	1	0.569359	1
17250000	17300000	1	0.459596	1
17300000	17350000	1	0.498456	1
17350000	17400000	1	0.503687	1
17400000	17450000	1	0.448187	1
17450000	17500000	1	0.657788	1
17500000	17550000	1	0.711876	1
17550000	17600000	1	0.676105	1
17600000	17650000	1	0.549707	1
17650000	17700000	1	0.612676	1
17700000	17750000	1	0.690456	1
17750000	17800000	1	0.499818	1
17800000	17850000	1	0.458859	1
17850000	17900000	1	0.356583	1
17900000	17950000	1	0.393290	1
17950000	18000000	1	0.364731	1
18000000	18050000	1	0.559846	1
18050000	18100000	1	0.520580	1
18100000	18150000	1	0.496945	1
18150000	18200000	1	0.612712	1
18200000	18250000	1	0.525332	1
18250000	18300000	1	0.665356	1
18300000	18350000	1	0.536882	1
18350000	18400000	1	0.714542	1
18400000	18450000	1	0.734242	1
18450000	18500000	1	0.319313	1
18500000	18550000	1	0.399742	1
18550000	18600000	1	0.272050	1
18600000	18650000	1	0.295969	1
18650000	18700000	1	0.261956	1
18700000	18750000	1	0.312482	1
18750000	18800000	1	0.312131	1
18800000	18850000	1	0.495295	1
18850000	18900000	1	0.524571	1
18900000	18950000	1	0.607171	1
18950000	19000000	1	0.244047	1
19000000	19050000	1	0.310771	1
19050000	19100000	1	0.250735	1
19100000	19150000	1	0.359311	1
19150000	19200000	1	0.389310	1
19200000	19250000	1	0.434151	1
19250000	19300000	1	0.600690	1
19300000	19350000	1	0.494862	1
19350000	19400000	1	0.369809	1
19400000	19450000	1	0.310091	1
19450000	19500000	1	0.338707	1
19500000	19550000	1	0.403368	1
19550000	19600000	1	0.298963	1
19600000	19650000	1	0.407950	1
19650000	19700000	1	0.571221	1
19700000	19750000	1	0.552666	1
19750000	19800000	1	0.490662	1
19800000	19850000	1	0.401542	1
19850000	19900000	1	0.452076	1
19900000	19950000	1	0.346304	1
19950000	20000000	1	0.408139	1
20000000	20050000	1	0.465368	1
20050000	20100000	1	0.570828	1
20100000	20150000	1	0.533271	1
20150000	20200000	1	0.381034	1
20200000	20250000	1	0.386685	1
20250000	20300000	1	0.513682	1
20300000	20350000	1	0.548810	1
20350000	20400000	1	0.453970	1
20400000	20450000	1	0.517166	1
20450000	20500000	1	0.409512	1
20500000	20550000	1	0.462619	1
20550000	20600000	1	0.488255	1
20600000	20650000	1	0.450978	1
20650000	20700000	1	0.414202	1
20700000	20750000	1	0.470107	1
20750000	20800000	1	0.510311	1
20800000	20850000	1	0.525727	1
20850000	20900000	1	0.457671	1
20900000	20950000	1	0.450396	1
20950000	21000000	1	0.426196	1
21000000	21050000	1	0.429221	1
21050000	21100000	1	0.392081	1
21100000	21150000	1	0.455419	1
21150000	21200000	1	0.317216	1
21200000	21250000	1	0.513698	1
21250000	21300000	1	0.514495	1
21300000	21350000	1	0.535611	1
21350000	21400000	1	0.584633	1
21400000	21450000	1	0.701972	1
21450000	21500000	1	0.797200	1
21500000	21550000	1	0.522409	1
21550000	21600000	1	0.572254	1
21600000	21650000	1	0.520306	1
21650000	21700000	1	0.417974	1
21700000	21750000	1	0.444099	1
21750000	21800000	1	0.405711	1
21800000	21850000	1	0.455548	1
21850000	21900000	1	0.472567	1
21900000	21950000	1	0.438813	1
21950000	22000000	1	0.465815	1
22000000	22050000	1	0.366427	1
22050000	22100000	1	0.444729	1
22100000	22150000	1	0.406435	1
22150000	22200000	1	0.413777	1
22200000	22250000	1	0.455782	1
22250000	22300000	1	0.371203	1
22300000	22350000	1	0.414918	1
22350000	22400000	1	0.380532	1
22400000	22450000	1	0.406629	1
22450000	22500000	1	0.450672	1
22500000	22550000	1	0.527025	1
22550000	22600000	1	0.474288	1
22600000	22650000	1	0.480791	1
22650000	22700000	1	0.574340	1
22700000	22750000	1	0.540190	1
22750000	22800000	1	0.521682	1
22800000	22850000	1	0.473285	1
22850000	22900000	1	0.415268	1
22900000	22950000	1	0.354469	1
22950000	23000000	1	0.515857	1
23000000	23050000	1	0.599138	1
23050000	23100000	1	0.462952	1
23100000	23150000	1	0.450063	1
23150000	23200000	1	0.518795	1
23200000	23250000	1	0.511084	1
23250000	23300000	1	0.493446	1
23300000	23350000	1	0.402634	1
23350000	23400000	1	0.446010	1
23400000	23450000	1	0.437552	1
23450000	23500000	1	0.462138	1
23500000	23550000	1	0.450114	1
23550000	23600000	1	0.490134	1
23600000	23650000	1	0.533772	1
23650000	23700000	1	0.480039	1
23700000	23750000	1	0.500960	1
23750000	23800000	1	0.500709	1
23800000	23850000	1	0.453586	1
23850000	23900000	1	0.516676	1
23900000	23950000	1	0.436945	1
23950000	24000000	1	0.461357	1
24000000	24050000	1	0.477124	1
24050000	24100000	1	0.419052	1
24100000	24150000	1	0.471203	1
24150000	24200000	1	0.399875	1
24200000	24250000	1	0.416030	1
24250000	24300000	1	0.521014	1
24300000	24350000	1	0.539777	1
24350000	24400000	1	0.651038	1
24400000	24450000	1	0.323344	1
24450000	24500000	1	0.479058	1
24500000	24550000	1	0.501106	1
24550000	24600000	1	0.490865	1
24600000	24650000	1	0.434311	1
24650000	24700000	1	0.490078	1
24700000	24750000	1	0.120714	1
24750000	24800000	1	0.051794	1
24800000	24850000	1	0.184796	1
24850000	24900000	1	0.590451	1
24900000	24950000	1	0.656972	1
24950000	25000000	1	0.502785	1
25000000	25050000	1	0.528897	1
25050000	25100000	1	0.523789	1
25100000	25150000	1	0.643954	1
25150000	25200000	1	0.500286	1
25200000	25250000	1	0.466425	1
25250000	25300000	1	0.462819	1
25300000	25350000	1	0.502216	1
25350000	25400000	1	0.543172	1
25400000	25450000	1	0.505783	1
25450000	25500000	1	0.423900	1
25500000	25550000	1	0.556627	1
25550000	25600000	1	0.440678	1
25600000	25650000	1	0.255919	1
25650000	25700000	1	0.712163	1
25700000	25750000	1	0.686829	1
25750000	25800000	1	0.488744	1
25800000	25850000	1	0.672809	1
25850000	25900000	1	0.399496	1
25900000	25950000	1	0.494327	1
25950000	26000000	1	0.517130	1
26000000	26050000	1	0.374140	1
26050000	26100000	1	0.454730	1
26100000	26150000	1	0.587204	1
26150000	26200000	1	0.574985	1
26200000	26250000	1	0.543142	1
26250000	26300000	1	0.278895	1
26300000	26350000	1	0.303359	1
26350000	26400000	1	0.271898	1
26400000	26450000	1	0.273641	1
26450000	26500000	1	0.455464	1
26500000	26550000	1	0.391336	1
26550000	26600000	1	0.304736	1
26600000	26650000	1	0.373039	1
26650000	26700000	1	0.455755	1
26700000	26750000	1	0.377723	1
26750000	26800000	1	0.416833	1
26800000	26850000	1	0.344263	1
26850000	26900000	1	0.283725	1
26900000	26950000	1	0.221013	1
26950000	27000000	1	0.278475	1
27000000	27050000	1	0.287297	1
27050000	27100000	1	0.309847	1
27100000	27150000	1	0.199439	1
27150000	27200000	1	0.290778	1
27200000	27250000	1	0.382356	1
27250000	27300000	1	0.289105	1
27300000	27350000	1	0.254212	1
27350000	27400000	1	0.358056	1
27400000	27450000	1	0.247941	1
27450000	27500000	1	0.226586	1
27500000	27550000	1	0.176861	1
27550000	27600000	1	0.165937	1
27600000	27650000	1	0.138278	1
27650000	27700000	1	0.233393	1
27700000	27750000	1	0.129678	1
27750000	27800000	1	0.143671	1
27800000	27850000	1	0.241937	1
27850000	27900000	1	0.486908	1
27900000	27950000	1	0.375482	1
27950000	28000000	1	0.582082	1
28000000	28050000	1	0.549816	1
28050000	28100000	1	0.363390	1
28100000	28150000	1	0.305141	1
28150000	28200000	1	0.372008	1
28200000	28250000	1	0.214337	1
28250000	28300000	1	0.102709	1
28300000	28350000	1	0.068846	1
28350000	28400000	1	0.148722	1
28400000	28450000	1	0.378676	1
28450000	28500000	1	0.425219	1
28500000	28550000	1	0.237441	1
28550000	28600000	1	0.495616	1
28600000	28650000	1	0.435257	1
28650000	28700000	1	0.129712	1
28700000	28750000	1	0.369805	1
28750000	28800000	1	0.504623	1
28800000	28850000	1	0.224666	1
28850000	28900000	1	0.226392	1
28900000	28950000	1	0.271533	1
28950000	29000000	1	0.323397	1
29000000	29050000	1	0.408661	1
29050000	29100000	1	0.568089	1
29100000	29150000	1	0.597330	1
29150000	29200000	1	0.373624	1
29200000	29250000	1	0.321336	1
29250000	29300000	1	0.339259	1
29300000	29350000	1	0.379414	1
29350000	29400000	1	0.400477	1
29400000	29450000	1	0.444394	1
29450000	29500000	1	0.394256	1
29500000	29550000	1	0.381003	1
29550000	29600000	1	0.336400	1
29600000	29650000	1	0.366318	1
29650000	29700000	1	0.262208	1
29700000	29750000	1	0.250787	1
29750000	29800000	1	0.398765	1
29800000	29850000	1	0.298857	1
29850000	29900000	1	0.442791	1
29900000	29950000	1	0.316941	1
29950000	30000000	1	0.179572	1
30000000	30050000	1	0.218239	1
30050000	30100000	1	0.467815	1
30100000	30150000	1	0.277531	1
30150000	30200000	1	0.342751	1
30200000	30250000	1	0.266062	1
30250000	30300000	1	0.146135	1
30300000	30350000	1	0.117981	1
30350000	30400000	1	0.153280	1
30400000	30450000	1	0.121469	1
30450000	30500000	1	0.233494	1
30500000	30550000	1	0.295244	1
30550000	30600000	1	0.201175	1
30600000	30650000	1	0.223335	1
30650000	30700000	1	0.241841	1
30700000	30750000	1	0.162973	1
30750000	30800000	1	0.252512	1
30800000	30850000	1	0.238245	1
30850000	30900000	1	0.192395	1
30900000	30950000	1	0.217223	1
30950000	31000000	1	0.049237	1
31000000	31050000	1	0.061779	1
31050000	31100000	1	0.283653	1
31100000	31150000	1	0.267464	1
31150000	31200000	1	0.273415	1
31200000	31250000	1	0.123788	1
31250000	31300000	1	0.273102	1
31300000	31350000	1	0.233043	1
31350000	31400000	1	0.172764	1
31400000	31450000	1	0.183915	1
31450000	31500000	1	0.067839	1
31500000	31550000	1	0.253362	1
31550000	31600000	1	0.350960	1
31600000	31650000	1	0.424636	1
31650000	31700000	1	0.385130	1
31700000	31750000	1	0.287279	1
31750000	31800000	1	0.153947	1
31800000	31850000	1	0.349456	1
31850000	31900000	1	0.347975	1
31900000	31950000	1	0.346733	1
31950000	32000000	1	0.365497	1
32000000	32050000	1	0.197251	1
32050000	32100000	1	0.187651	1
32100000	32150000	1	0.309005	1
32150000	32200000	1	0.404532	1
32200000	32250000	1	0.598358	1
32250000	32300000	1	0.481378	1
32300000	32350000	1	0.390601	1
32350000	32400000	1	0.419601	1
32400000	32450000	1	0.539151	1
32450000	32500000	1	0.524213	1
32500000	32550000	1	0.559586	1
32550000	32600000	1	0.299990	1
32600000	32650000	1	0.084971	1
32650000	32700000	1	0.087273	1
32700000	32750000	1	0.227434	1
32750000	32800000	1	0.443015	1
32800000	32850000	1	0.281246	1
32850000	32900000	1	0.223277	1
32900000	32950000	1	0.182629	1
32950000	33000000	1	0.170891	1
33000000	33050000	1	0.161015	1
33050000	33100000	1	0.247646	1
33100000	33150000	1	0.069820	1
33150000	33200000	1	0.129685	1
33200000	33250000	1	0.218625	1
33250000	33300000	1	0.316342	1
33300000	33350000	1	0.392053	1
33350000	33400000	1	0.420338	1
33400000	33450000	1	0.584501	1
33450000	33500000	1	0.378100	1
33500000	33550000	1	0.377956	1
33550000	33600000	1	0.370812	1
33600000	33650000	1	0.459321	1
33650000	33700000	1	0.481985	1
33700000	33750000	1	0.425288	1
33750000	33800000	1	0.393596	1
33800000	33850000	1	0.426035	1
33850000	33900000	1	0.316670	1
33900000	33950000	1	0.191833	1
33950000	34000000	1	0.189567	1
34000000	34050000	1	0.319550	1
34050000	34100000	1	0.286520	1
34100000	34150000	1	0.301667	1
34150000	34200000	1	0.361505	1
34200000	34250000	1	0.311529	1
34250000	34300000	1	0.358824	1
34300000	34350000	1	0.264627	1
34350000	34400000	1	0.300943	1
34400000	34450000	1	0.305507	1
34450000	34500000	1	0.352960	1
34500000	34550000	1	0.259102	1
34550000	34600000	1	0.436777	1
34600000	34650000	1	0.338837	1
34650000	34700000	1	0.218119	1
34700000	34750000	1	0.401916	1
34750000	34800000	1	0.333692	1
34800000	34850000	1	0.314948	1
34850000	34900000	1	0.409705	1
34900000	34950000	1	0.390272	1
34950000	35000000	1	0.281955	1
35000000	35050000	1	0.349334	1
35050000	35100000	1	0.327006	1
35100000	35150000	1	0.426178	1
35150000	35200000	1	0.369623	1
35200000	35250000	1	0.369514	1
35250000	35300000	1	0.337251	1
35300000	35350000	1	0.335457	1
35350000	35400000	1	0.385994	1
35400000	35450000	1	0.413505	1
35450000	35500000	1	0.309174	1
35500000	35550000	1	0.404155	1
35550000	35600000	1	0.430761	1
35600000	35650000	1	0.479486	1
35650000	35700000	1	0.506101	1
35700000	35750000	1	0.480744	1
35750000	35800000	1	0.470766	1
35800000	35850000	1	0.365484	1
35850000	35900000	1	0.480949	1
35900000	35950000	1	0.566568	1
35950000	36000000	1	0.240974	1
36000000	36050000	1	0.452071	1
36050000	36100000	1	0.402507	1
36100000	36150000	1	0.499463	1
36150000	36200000	1	0.440703	1
36200000	36250000	1	0.443759	1
36250000	36300000	1	0.400933	1
36300000	36350000	1	0.478640	1
36350000	36400000	1	0.462638	1
36400000	36450000	1	0.455539	1
36450000	36500000	1	0.472416	1
36500000	36550000	1	0.464182	1
36550000	36600000	1	0.462055	1
36600000	36650000	1	0.378638	1
36650000	36700000	1	0.412708	1
36700000	36750000	1	0.329177	1
36750000	36800000	1	0.561549	1
36800000	36850000	1	0.468201	1
36850000	36900000	1	0.622305	1
36900000	36950000	1	0.394649	1
36950000	37000000	1	0.421470	1
37000000	37050000	1	0.569348	1
37050000	37100000	1	0.581081	1
37100000	37150000	1	0.340364	1
37150000	37200000	1	0.326888	1
37200000	37250000	1	0.328364	1
37250000	37300000	1	0.295135	1
37300000	37350000	1	0.310903	1
37350000	37400000	1	0.389495	1
37400000	37450000	1	0.369612	1
37450000	37500000	1	0.322207	1
37500000	37550000	1	0.477378	1
37550000	37600000	1	0.418678	1
37600000	37650000	1	0.411420	1
37650000	37700000	1	0.517880	1
37700000	37750000	1	0.480421	1
37750000	37800000	1	0.400891	1
37800000	37850000	1	0.340510	1
37850000	37900000	1	0.384918	1
37900000	37950000	1	0.331614	1
37950000	38000000	1	0.356414	1
38000000	38050000	1	0.383771	1
38050000	38100000	1	0.391112	1
38100000	38150000	1	0.451649	1
38150000	38200000	1	0.433210	1
38200000	38250000	1	0.331317	1
38250000	38300000	1	0.434280	1
38300000	38350000	1	0.483776	1
38350000	38400000	1	0.418534	1
38400000	38450000	1	0.524921	1
38450000	38500000	1	0.540629	1
38500000	38550000	1	0.534041	1
38550000	38600000	1	0.347919	1
38600000	38650000	1	0.551745	1
38650000	38700000	1	0.537241	1
38700000	38750000	1	0.497487	1
38750000	38800000	1	0.353873	1
38800000	38850000	1	0.483944	1
38850000	38900000	1	0.527673	1
38900000	38950000	1	0.434548	1
38950000	39000000	1	0.488420	1
39000000	39050000	1	0.330013	1
39050000	39100000	1	0.462001	1
39100000	39150000	1	0.441553	1
39150000	39200000	1	0.403624	1
39200000	39250000	1	0.370485	1
39250000	39300000	1	0.378233	1
39300000	39350000	1	0.282311	1
39350000	39400000	1	0.476782	1
39400000	39450000	1	0.539327	1
39450000	39500000	1	0.455695	1
39500000	39550000	1	0.486978	1
39550000	39600000	1	0.499640	1
39600000	39650000	1	0.481763	1
39650000	39700000	1	0.429749	1
39700000	39750000	1	0.546606	1
39750000	39800000	1	0.552104	1
39800000	39850000	1	0.508163	1
39850000	39900000	1	0.221762	1
39900000	39950000	1	0.287148	1
39950000	40000000	1	0.549632	1
40000000	40050000	1	0.548339	1
40050000	40100000	1	0.522440	1
40100000	40150000	1	0.412942	1
40150000	40200000	1	0.552656	1
40200000	40250000	1	0.531499	1
40250000	40300000	1	0.471711	1
40300000	40350000	1	0.567062	1
40350000	40400000	1	0.522723	1
40400000	40450000	1	0.451642	1
40450000	40500000	1	0.449984	1
40500000	40550000	1	0.564076	1
40550000	40600000	1	0.457203	1
40600000	40650000	1	0.405043	1
40650000	40700000	1	0.648651	1
40700000	40750000	1	0.662132	1
40750000	40800000	1	0.581526	1
40800000	40850000	1	0.456564	1
40850000	40900000	1	0.508143	1
40900000	40950000	1	0.473801	1
40950000	41000000	1	0.553046	1
41000000	41050000	1	0.467050	1
41050000	41100000	1	0.518469	1
41100000	41150000	1	0.220068	1
41150000	41200000	1	0.454437	1
